split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.920467406697503,0.9173722977978034,0.9139804738360998,0.9172733927771354,0.0026492025390575263,458,2.317567984263102,0.07777553216625545,0.11660726865132649,0.002927804810716631,"{'lr_all': 0.03438779677903158, 'n_epochs': 200, 'n_factors': 59, 'reg_all': 1.1450391568816383, 'reg_bi': 0, 'reg_bu': 0}",0.03438779677903158,200,59,1.1450391568816383,0,0
0.7856502033310592,0.7766647801731854,0.7873405393254908,0.7832185076099117,0.004685283088543866,143,4.133163372675578,0.01968570506227637,0.13234829902648926,0.0026747324337045336,"{'lr_all': 0.04838182746662533, 'n_epochs': 200, 'n_factors': 154, 'reg_all': 0.008856413429154334, 'reg_bi': 0, 'reg_bu': 0}",0.04838182746662533,200,154,0.008856413429154334,0,0
0.7445530358367984,0.7368262357396402,0.7377949809131964,0.7397247508298784,0.0034369433012352737,75,3.322653849919637,0.029544542560319454,0.12891395886739096,0.004304796849567923,"{'lr_all': 0.017802666351686376, 'n_epochs': 200, 'n_factors': 108, 'reg_all': 0.05746583343632851, 'reg_bi': 0, 'reg_bu': 0}",0.017802666351686376,200,108,0.05746583343632851,0,0
0.8723297154305679,0.8947352679593966,0.874055503818156,0.8803734957360402,0.010179717168185073,310,1.3741798400878906,0.010460469478560035,0.13020197550455728,0.002006260920499079,"{'lr_all': 0.005709303286254901, 'n_epochs': 200, 'n_factors': 10, 'reg_all': 0.002064593733799817, 'reg_bi': 0, 'reg_bu': 0}",0.005709303286254901,200,10,0.002064593733799817,0,0
0.9205260174009493,0.9205577920249103,0.9153824210368888,0.918822076820916,0.002432238521900674,470,8.758897066116333,0.013875711188623878,0.1447476545969645,0.005121279921871993,"{'lr_all': 0.004871316846064344, 'n_epochs': 200, 'n_factors': 371, 'reg_all': 1.9105436765022472, 'reg_bi': 0, 'reg_bu': 0}",0.004871316846064344,200,371,1.9105436765022472,0,0
0.8688461788904617,0.8657666169503769,0.8628134354810703,0.8658087437739695,0.0024630373204424386,269,1.6881376107533772,0.009393120967248944,0.13504433631896973,0.003476541156872597,"{'lr_all': 0.0015474545448610627, 'n_epochs': 200, 'n_factors': 25, 'reg_all': 0.0003714844568732591, 'reg_bi': 0, 'reg_bu': 0}",0.0015474545448610627,200,25,0.0003714844568732591,0,0
1.0381506423858897,1.0246674747348565,1.014257741259543,1.0256919527934298,0.00978109903598834,688,3.441690365473429,0.012254943014213211,0.13369226455688477,0.010244490381886184,"{'lr_all': 0.0078516634304433, 'n_epochs': 200, 'n_factors': 107, 'reg_all': 0.00012181798156582499, 'reg_bi': 0, 'reg_bu': 0}",0.0078516634304433,200,107,0.00012181798156582499,0,0
0.7186936654038326,0.7170201892886221,0.7176961234034417,0.7178033260319655,0.0006873862959146164,28,13.23624054590861,0.07204516628928491,0.1404085954030355,0.00452452181907395,"{'lr_all': 0.01396290421571026, 'n_epochs': 200, 'n_factors': 602, 'reg_all': 0.17971633268873055, 'reg_bi': 0, 'reg_bu': 0}",0.01396290421571026,200,602,0.17971633268873055,0,0
7.415711999453216,7.431923540481519,7.4222343863862505,7.423289975440329,0.006660291125589383,913,5.542122046152751,0.050834334012334184,0.13467232386271158,0.007429652809138018,"{'lr_all': 0.033662067003779224, 'n_epochs': 200, 'n_factors': 205, 'reg_all': 7690.098394939162, 'reg_bi': 0, 'reg_bu': 0}",0.033662067003779224,200,205,7690.098394939162,0,0
0.9184274212917619,0.9183371089186274,0.9132379879915556,0.9166675060673151,0.002425315753347779,450,2.5365261236826577,0.03921154582578737,0.12188402811686198,0.0026082328745902984,"{'lr_all': 0.006207636579958084, 'n_epochs': 200, 'n_factors': 62, 'reg_all': 8.339527941207978, 'reg_bi': 0, 'reg_bu': 0}",0.006207636579958084,200,62,8.339527941207978,0,0
