split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_biased,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
1.126678874921727,1.1710576150232581,1.1097800050689817,1.2072326912888223,1.1536872965756972,0.03816458550033126,197,1.589851975440979,0.017945200779943913,0.05271613597869873,0.0020731955012654227,"{'n_factors': 69, 'n_epochs': 200, 'biased': False, 'lr_all': 0.00039810717055349854, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",69,200,False,0.00039810717055349854,0.2511886431509603,0,0
7.4443172222028124,7.429009525890187,7.43457357776806,7.385126522796366,7.423256712164356,0.022686023986009173,464,4.089138627052307,0.012594638294367484,0.0756111741065979,0.0037179928004640547,"{'n_factors': 235, 'n_epochs': 200, 'biased': True, 'lr_all': 0.2511886431509603, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",235,200,True,0.2511886431509603,0.03981071705535002,0,0
0.8801997784356297,0.90829843617634,0.9111356277480024,0.9123253310556839,0.9029897933539139,0.013238894881643232,117,1.8022084832191467,0.08180903696018255,0.07208949327468872,0.007619793747092629,"{'n_factors': 61, 'n_epochs': 200, 'biased': True, 'lr_all': 0.01584893192461124, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",61,200,True,0.01584893192461124,1e-05,0,0
2.2047069085231854,2.2289205876073535,2.2519293127002533,2.2740232029931975,2.2398950029559974,0.02582730353161593,305,1.2821659445762634,0.012377731003635617,0.05824226140975952,0.005129697589501142,"{'n_factors': 31, 'n_epochs': 200, 'biased': True, 'lr_all': 2.5118864315095822e-05, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",31,200,True,2.5118864315095822e-05,0.0063095734448019684,0,0
0.8778795282211489,0.8922613519793424,0.917256054042008,0.9014269174438996,0.8972059629215996,0.014298451547432338,114,1.256880760192871,0.021504841785012368,0.06429040431976318,0.0032856765521925295,"{'n_factors': 37, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0063095734448019684, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",37,200,True,0.0063095734448019684,2.5118864315095822e-05,0,0
1.1297421370895315,1.1761956771250466,1.1800650339641652,1.192531001522486,1.1696334624253073,0.02380911317272923,203,1.5981157422065735,0.011682610568978102,0.060482800006866455,0.003945519185969492,"{'n_factors': 59, 'n_epochs': 200, 'biased': True, 'lr_all': 0.00039810717055349854, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",59,200,True,0.00039810717055349854,6.309573444801943e-05,0,0
7.424249152498097,7.414245980464472,7.414811156628545,7.364505180707291,7.4044528675746015,0.023403577691347165,454,1.3089745044708252,0.014878338824127448,0.05537378787994385,0.004913394172656988,"{'n_factors': 41, 'n_epochs': 200, 'biased': False, 'lr_all': 0.2511886431509603, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",41,200,False,0.2511886431509603,0.03981071705535002,0,0
0.7465147100375115,0.7453091273111959,0.7564326197529122,0.7574739321563599,0.7514325973144949,0.005549334446729333,33,5.013914048671722,0.040092657135042724,0.08441758155822754,0.013900211126424108,"{'n_factors': 211, 'n_epochs': 200, 'biased': True, 'lr_all': 0.01584893192461124, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",211,200,True,0.01584893192461124,0.03981071705535002,0,0
0.9074388199016219,0.9342333645013198,0.9688067202213881,0.9665161389896327,0.9442487609034906,0.02526959345905858,134,2.0167120695114136,0.028370437192868442,0.09124964475631714,0.024736647306665947,"{'n_factors': 75, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0010000000000000041, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",75,200,True,0.0010000000000000041,6.309573444801943e-05,0,0
2.3527369870033237,2.3746478002527773,2.402036455444302,2.420963595310308,2.3875962095026777,0.02600350857986395,330,4.754132688045502,0.017985253115023705,0.12682700157165527,0.050583386610607184,"{'n_factors': 141, 'n_epochs': 200, 'biased': True, 'lr_all': 1e-05, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",141,200,True,1e-05,0.6309573444801995,0,0
0.9018550970322662,0.9446667036698644,0.9167063398900374,0.9231022448577356,0.9215825963624759,0.015395920309749228,125,1.6543813347816467,0.08037629687809608,0.1317434310913086,0.01910430617233657,"{'n_factors': 15, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0010000000000000041, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",15,200,True,0.0010000000000000041,0.2511886431509603,0,0
1.547293857205141,1.5930963192335925,1.584941870402007,1.606712699795786,1.5830111866591317,0.022039321603961434,287,5.212126314640045,0.040226278571103474,0.0865829586982727,0.0239127901651027,"{'n_factors': 245, 'n_epochs': 200, 'biased': True, 'lr_all': 0.00015848931924611174, 'reg_all': 0.00015848931924611174, 'reg_bu': 0, 'reg_bi': 0}",245,200,True,0.00015848931924611174,0.00015848931924611174,0,0
