split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_bi,param_lr_bu,param_lr_pu,param_lr_qi,param_lr_yj,param_n_epochs,param_n_factors,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi,param_reg_yj
7.3532678182765405,7.493641442060117,7.430374242703202,7.415216981438638,7.423125121119625,0.049919141409985046,321,0.3306761384010315,0.017404286069254482,0.0918932557106018,0.013379348031730407,"{'cache_ratings': True, 'lr_bi': 0.028484237156462765, 'lr_bu': -0.017366485799452533, 'lr_pu': 0.015866495485866484, 'lr_qi': 0.017352621504295857, 'lr_yj': 0.00529964080567972, 'n_epochs': 50, 'n_factors': 1, 'reg_bi': 0.004010601786914737, 'reg_bu': -0.03238925617194858, 'reg_pu': 0.002946474570533893, 'reg_qi': 0.002822743032808394, 'reg_yj': -0.008718695052347996}",True,0.028484237156462765,-0.017366485799452533,0.015866495485866484,0.017352621504295857,0.00529964080567972,50,1,0.004010601786914737,-0.03238925617194858,0.002946474570533893,0.002822743032808394,-0.008718695052347996
7.3532678182765405,7.493641442060117,7.430374242703202,7.415216981438638,7.423125121119625,0.049919141409985046,385,0.3522692322731018,0.009549833939798356,0.10596764087677002,0.01617362590236435,"{'cache_ratings': True, 'lr_bi': 0.01667466249792003, 'lr_bu': -0.006179388945100259, 'lr_pu': 0.01792580347427894, 'lr_qi': 0.012767471073323657, 'lr_yj': 0.018264413388259487, 'n_epochs': 50, 'n_factors': 1, 'reg_bi': 0.002025167777395795, 'reg_bu': -0.004140138980059623, 'reg_pu': 0.009786949124047992, 'reg_qi': 0.029244215288094327, 'reg_yj': -0.004208795729372487}",True,0.01667466249792003,-0.006179388945100259,0.01792580347427894,0.012767471073323657,0.018264413388259487,50,1,0.002025167777395795,-0.004140138980059623,0.009786949124047992,0.029244215288094327,-0.004208795729372487
0.8892334830753037,0.8654609489305303,0.9443450293231946,0.938807405743035,0.9094617167680159,0.03325381167947569,73,0.3463231921195984,0.02470594648299687,0.10479980707168579,0.004258320144099087,"{'cache_ratings': True, 'lr_bi': 0.013544834747772034, 'lr_bu': 0.0029041404311361293, 'lr_pu': 0.006855377772256534, 'lr_qi': 0.0014739632376846448, 'lr_yj': 0.0036148362705992346, 'n_epochs': 50, 'n_factors': 1, 'reg_bi': 0.009440133290932249, 'reg_bu': 0.015954596293840575, 'reg_pu': -0.00548631794216097, 'reg_qi': -0.0204249348709418, 'reg_yj': 0.00039462776463727075}",True,0.013544834747772034,0.0029041404311361293,0.006855377772256534,0.0014739632376846448,0.0036148362705992346,50,1,0.009440133290932249,0.015954596293840575,-0.00548631794216097,-0.0204249348709418,0.00039462776463727075
7.3532678182765405,7.493641442060117,7.430374242703202,7.415216981438638,7.423125121119625,0.049919141409985046,384,0.3721020221710205,0.07788465044275134,0.10943871736526489,0.015948882819343188,"{'cache_ratings': True, 'lr_bi': 0.013877027918947706, 'lr_bu': -0.005374244614776097, 'lr_pu': 0.00914330040985608, 'lr_qi': 0.01307370830591124, 'lr_yj': -0.0035546564761944482, 'n_epochs': 50, 'n_factors': 1, 'reg_bi': 0.008806092718172173, 'reg_bu': -0.009830751461978277, 'reg_pu': -0.006613125708080139, 'reg_qi': -0.0004955420746231222, 'reg_yj': 0.015427431421997784}",True,0.013877027918947706,-0.005374244614776097,0.00914330040985608,0.01307370830591124,-0.0035546564761944482,50,1,0.008806092718172173,-0.009830751461978277,-0.006613125708080139,-0.0004955420746231222,0.015427431421997784
0.9660890538715098,0.9967009408491905,0.9594818468009091,0.9563586766177453,0.9696576295348387,0.016003781756580668,162,0.3520755171775818,0.009642730713832532,0.12223368883132935,0.010967138392639611,"{'cache_ratings': True, 'lr_bi': 0.00996706873635456, 'lr_bu': 0.014562046133971975, 'lr_pu': 0.008598048494027774, 'lr_qi': 0.0055974639931427855, 'lr_yj': -0.0030732958388499333, 'n_epochs': 50, 'n_factors': 1, 'reg_bi': -0.004021312964569096, 'reg_bu': 0.013188756889554367, 'reg_pu': 0.0021864766852500352, 'reg_qi': 0.008145517980828203, 'reg_yj': 0.016457230646585982}",True,0.00996706873635456,0.014562046133971975,0.008598048494027774,0.0055974639931427855,-0.0030732958388499333,50,1,-0.004021312964569096,0.013188756889554367,0.0021864766852500352,0.008145517980828203,0.016457230646585982
0.9193078917334719,0.8935273686933302,0.9011154947355324,0.895896129784779,0.9024617212367784,0.010106129732512752,69,0.32485276460647583,0.017603616749643954,0.14044058322906494,0.009085713641439631,"{'cache_ratings': True, 'lr_bi': -0.0065974485361760225, 'lr_bu': 0.0014443976209600983, 'lr_pu': 0.023494757105778627, 'lr_qi': 0.011415112723520667, 'lr_yj': 0.01115219388756494, 'n_epochs': 50, 'n_factors': 1, 'reg_bi': -0.0017912382768889273, 'reg_bu': -0.00029983139569353845, 'reg_pu': -0.013956805595332699, 'reg_qi': 0.005689371412391163, 'reg_yj': -0.002259159335094203}",True,-0.0065974485361760225,0.0014443976209600983,0.023494757105778627,0.011415112723520667,0.01115219388756494,50,1,-0.0017912382768889273,-0.00029983139569353845,-0.013956805595332699,0.005689371412391163,-0.002259159335094203
7.3532678182765405,7.493641442060117,7.430374242703202,7.415216981438638,7.423125121119625,0.049919141409985046,383,0.38482075929641724,0.010987167088328016,0.08895999193191528,0.012860740569825505,"{'cache_ratings': True, 'lr_bi': 0.02588870204191413, 'lr_bu': -0.007406703821624403, 'lr_pu': 0.007975723979364115, 'lr_qi': 0.007605937226341622, 'lr_yj': 0.005727537381091482, 'n_epochs': 50, 'n_factors': 1, 'reg_bi': -0.009975861926656037, 'reg_bu': 0.01082192398658143, 'reg_pu': 0.003384480674860816, 'reg_qi': 0.011866241070990857, 'reg_yj': 0.0004468225085635107}",True,0.02588870204191413,-0.007406703821624403,0.007975723979364115,0.007605937226341622,0.005727537381091482,50,1,-0.009975861926656037,0.01082192398658143,0.003384480674860816,0.011866241070990857,0.0004468225085635107
7.3532678182765405,7.493641442060117,7.430374242703202,7.415216981438638,7.423125121119625,0.049919141409985046,382,0.3495103716850281,0.020758151015655642,0.11111271381378174,0.007555842399597168,"{'cache_ratings': True, 'lr_bi': -0.007088526749374744, 'lr_bu': -0.004180806634294147, 'lr_pu': -0.00639402556768568, 'lr_qi': -0.008680378721499285, 'lr_yj': 0.0037559205998947253, 'n_epochs': 50, 'n_factors': 1, 'reg_bi': -0.007350437219430295, 'reg_bu': 0.004643276127898248, 'reg_pu': -0.008073047049998009, 'reg_qi': -0.005515810475222781, 'reg_yj': 0.018586761889945742}",True,-0.007088526749374744,-0.004180806634294147,-0.00639402556768568,-0.008680378721499285,0.0037559205998947253,50,1,-0.007350437219430295,0.004643276127898248,-0.008073047049998009,-0.005515810475222781,0.018586761889945742
0.9509421282749431,0.9640814152314695,0.9143420719153394,0.9083505326668714,0.9344290370221559,0.023640644411701786,129,0.35321617126464844,0.012425374437734159,0.1031154990196228,0.023695110493785598,"{'cache_ratings': True, 'lr_bi': 0.01977933664958173, 'lr_bu': 0.02390883970219335, 'lr_pu': -0.008557681756474627, 'lr_qi': 0.019111489831294105, 'lr_yj': -0.006970482907810112, 'n_epochs': 50, 'n_factors': 1, 'reg_bi': -0.010896985056381677, 'reg_bu': 0.003222003159662673, 'reg_pu': -0.002533346413111642, 'reg_qi': -0.0007684957583498435, 'reg_yj': 0.007790225559772646}",True,0.01977933664958173,0.02390883970219335,-0.008557681756474627,0.019111489831294105,-0.006970482907810112,50,1,-0.010896985056381677,0.003222003159662673,-0.002533346413111642,-0.0007684957583498435,0.007790225559772646
7.3532678182765405,7.493641442060117,7.430374242703202,7.415216981438638,7.423125121119625,0.049919141409985046,381,0.34570950269699097,0.05405499308751374,0.10325706005096436,0.007880235110876896,"{'cache_ratings': True, 'lr_bi': 0.02068330469093879, 'lr_bu': 0.00930551547500883, 'lr_pu': -0.012276372059555733, 'lr_qi': -0.0026902780404779543, 'lr_yj': -0.004678322956134511, 'n_epochs': 50, 'n_factors': 1, 'reg_bi': 0.00522128002007912, 'reg_bu': 0.00392919172068118, 'reg_pu': -0.006074434449591682, 'reg_qi': -0.0021833850921047335, 'reg_yj': -0.007506900559658498}",True,0.02068330469093879,0.00930551547500883,-0.012276372059555733,-0.0026902780404779543,-0.004678322956134511,50,1,0.00522128002007912,0.00392919172068118,-0.006074434449591682,-0.0021833850921047335,-0.007506900559658498
