split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_bi,param_lr_bu,param_lr_pu,param_lr_qi,param_lr_yj,param_n_epochs,param_n_factors,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi,param_reg_yj
0.6954970300367038,0.6931563844940914,0.6851664706950478,0.691273295075281,0.004422641246834004,330,5.467125574747722,0.05050829746045278,0.1288581689198812,0.008416342419202683,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00022675276045260512, 'reg_bu': 0.0008590277967809517, 'reg_pu': 3.101275351496248e-05, 'reg_qi': 0.0012785308697307704, 'reg_yj': 0.0002625714035863102}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00022675276045260512,0.0008590277967809517,3.101275351496248e-05,0.0012785308697307704,0.0002625714035863102
0.6965264111218527,0.6909269090165071,0.6881671428114808,0.6918734876499468,0.003477676427651095,419,5.587579409281413,0.13994946799749025,0.12861108779907227,0.004907070715471021,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00016162487894126392, 'reg_bu': 0.0008880564022315853, 'reg_pu': 2.004517477259523e-05, 'reg_qi': 0.00424726988465587, 'reg_yj': 0.00010225129719688647}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00016162487894126392,0.0008880564022315853,2.004517477259523e-05,0.00424726988465587,0.00010225129719688647
0.6965605849419388,0.6912946314413855,0.6873247943585993,0.6917266702473078,0.0037828516643922724,401,5.534101963043213,0.16118726279409215,0.1375265916188558,0.003753305849385,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00022412530935365683, 'reg_bu': 0.0012451535209508707, 'reg_pu': 2.0113824165391395e-05, 'reg_qi': 0.002761944758782888, 'reg_yj': 0.00021042112549356045}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00022412530935365683,0.0012451535209508707,2.0113824165391395e-05,0.002761944758782888,0.00021042112549356045
0.6954697207940905,0.6919934838517223,0.6829821603100438,0.6901484549852855,0.005262311934829295,89,5.461382309595744,0.15901550375603146,0.1205606460571289,0.011754706986161038,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00033808371183344585, 'reg_bu': 0.0007132291554795919, 'reg_pu': 3.126679093908423e-05, 'reg_qi': 0.0028446740304916697, 'reg_yj': 8.202381847843329e-05}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00033808371183344585,0.0007132291554795919,3.126679093908423e-05,0.0028446740304916697,8.202381847843329e-05
0.6965483305341625,0.6924405386940687,0.6840122708439961,0.6910003800240757,0.005218156819217622,264,5.5724029541015625,0.08247736809838813,0.12090873718261719,0.0094358646699881,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.0003417063603963004, 'reg_bu': 0.001741375578191241, 'reg_pu': 2.854597537654159e-05, 'reg_qi': 0.002341796461711714, 'reg_yj': 0.00018520282866432296}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.0003417063603963004,0.001741375578191241,2.854597537654159e-05,0.002341796461711714,0.00018520282866432296
0.6964942446063643,0.6921708078528692,0.6844521609329756,0.6910390711307364,0.004980867782852843,277,5.5616819858551025,0.10580436822245289,0.1217481295267741,0.005469040426665202,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00012420628917450676, 'reg_bu': 0.0015491439737716573, 'reg_pu': 3.2040309658074916e-05, 'reg_qi': 0.0031533239968508813, 'reg_yj': 5.77275981829875e-05}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00012420628917450676,0.0015491439737716573,3.2040309658074916e-05,0.0031533239968508813,5.77275981829875e-05
0.6956880392793706,0.7726384538493669,0.6833408852322348,0.7172224594536575,0.03950790958289157,487,5.601373910903931,0.1205963649847931,0.13460906346638998,0.02991901562241222,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00015720367214632885, 'reg_bu': 0.0014998809551835894, 'reg_pu': 2.208463743733057e-05, 'reg_qi': 0.0013669001991847623, 'reg_yj': 0.00019578672147338463}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00015720367214632885,0.0014998809551835894,2.208463743733057e-05,0.0013669001991847623,0.00019578672147338463
0.6951769221781688,0.6923043618717492,0.6838151275011473,0.6904321371836885,0.004823657915775613,149,5.629274606704712,0.1045004474794466,0.11394333839416504,0.006204570346807832,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.000199832955395926, 'reg_bu': 0.0014418927444670095, 'reg_pu': 2.442173276170616e-05, 'reg_qi': 0.003006400255088599, 'reg_yj': 0.00024193376182110284}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.000199832955395926,0.0014418927444670095,2.442173276170616e-05,0.003006400255088599,0.00024193376182110284
0.6959023250757134,0.6917403286686744,0.6826923779216043,0.6901116772219974,0.00551452960246299,85,5.4452799161275225,0.13227689452162958,0.10706329345703125,0.016013117119370635,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00022155446441368722, 'reg_bu': 0.0012117313911849325, 'reg_pu': 2.5855079067733286e-05, 'reg_qi': 0.00197332845891541, 'reg_yj': 0.00020932913400076053}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00022155446441368722,0.0012117313911849325,2.5855079067733286e-05,0.00197332845891541,0.00020932913400076053
0.6962279049322785,0.6927464712754424,0.6873956749690122,0.6921233503922443,0.0036325639482614074,441,5.32187803586324,0.01484615199545115,0.1570138136545817,0.05684891065322685,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00036874065821642185, 'reg_bu': 0.0012340872667588269, 'reg_pu': 2.8184757693521023e-05, 'reg_qi': 0.003376652461651485, 'reg_yj': 0.00016526502373127432}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00036874065821642185,0.0012340872667588269,2.8184757693521023e-05,0.003376652461651485,0.00016526502373127432
0.6970198560272686,0.6917943222191077,0.6863327526878702,0.6917156436447488,0.004363346359946865,399,5.439488331476848,0.06494660867220835,0.12981780370076498,0.009666043415541536,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.0002792049822364533, 'reg_bu': 0.0015054535930151929, 'reg_pu': 2.5053318219233694e-05, 'reg_qi': 0.002392492748089307, 'reg_yj': 0.0002497399247931493}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.0002792049822364533,0.0015054535930151929,2.5053318219233694e-05,0.002392492748089307,0.0002497399247931493
0.6969879456348554,0.6924679582206078,0.6835451679258019,0.6910003572604216,0.005585245895363434,263,5.466968297958374,0.04804532661011449,0.12464507420857747,0.007067695485451472,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00015608359891887224, 'reg_bu': 0.0011720540630400064, 'reg_pu': 3.6036697423910146e-05, 'reg_qi': 0.002287591549107454, 'reg_yj': 0.00022230987337638458}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00015608359891887224,0.0011720540630400064,3.6036697423910146e-05,0.002287591549107454,0.00022230987337638458
