split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_biased,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
3.1826109166441072,3.2766352547194444,3.3413344822612814,3.266860217874944,0.06516622887938633,679,8.554252545038858,0.031136533955634687,0.12981311480204263,0.003968387585526524,"{'n_factors': 305, 'n_epochs': 200, 'biased': False, 'lr_all': 0.00015848931924611174, 'reg_all': 0.00039810717055349854, 'reg_bu': 0, 'reg_bi': 0}",305,200,False,0.00015848931924611174,0.00039810717055349854,0,0
0.74426804150206,0.7747455361990491,0.7717348849625462,0.7635828208878851,0.013712805019622673,36,3.859955072402954,0.011593054728826649,0.12761942545572916,0.008161665757133252,"{'n_factors': 105, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0063095734448019684, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",105,200,False,0.0063095734448019684,0.2511886431509603,0,0
7.366114798799739,7.387563246503614,7.454787071689632,7.402821705664327,0.03777396305070719,827,11.279407501220703,0.022069874400379476,0.13226739565531412,0.004120742306085852,"{'n_factors': 430, 'n_epochs': 200, 'biased': False, 'lr_all': 0.6309573444801995, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",430,200,False,0.6309573444801995,0.10000000000000082,0,0
7.385261253538315,7.410932744554549,7.4722902869036245,7.42282809499883,0.03651152953766094,998,4.965360879898071,0.07373242845717089,0.15570767720540366,0.007159760134261206,"{'n_factors': 155, 'n_epochs': 200, 'biased': True, 'lr_all': 0.2511886431509603, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",155,200,True,0.2511886431509603,2.5118864315095822e-05,0,0
0.8469414155619965,0.8420940368781334,0.8883284265727713,0.8591212930043004,0.020747156568086903,94,6.1619454224904375,0.02399525884263664,0.1491240660349528,0.005287266705375618,"{'n_factors': 205, 'n_epochs': 200, 'biased': True, 'lr_all': 0.03981071705535002, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",205,200,True,0.03981071705535002,0.6309573444801995,0,0
0.7416273731077173,0.7733955758704905,0.7648779507325567,0.7599669665702548,0.013426168497278037,35,8.617961963017782,0.08673377965349365,0.13998015721638998,0.00903542737036763,"{'n_factors': 305, 'n_epochs': 200, 'biased': False, 'lr_all': 0.01584893192461124, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",305,200,False,0.01584893192461124,0.2511886431509603,0,0
1.5923739794726999,1.6302315725209409,1.624366311767336,1.6156572879203255,0.016637000132784407,445,3.9393142064412436,0.00485176182984261,0.14754875500996908,0.008495962979736937,"{'n_factors': 105, 'n_epochs': 200, 'biased': True, 'lr_all': 0.00015848931924611174, 'reg_all': 0.00039810717055349854, 'reg_bu': 0, 'reg_bi': 0}",105,200,True,0.00015848931924611174,0.00039810717055349854,0,0
2.2377238529485632,2.287857267166064,2.2746300359252074,2.266737052013278,0.021214212241661024,574,2.79666535059611,0.0385355854604452,0.1689127286275228,0.015685101739518786,"{'n_factors': 55, 'n_epochs': 200, 'biased': True, 'lr_all': 2.5118864315095822e-05, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",55,200,True,2.5118864315095822e-05,1e-05,0,0
1.005100666326038,1.006808468789426,1.03056610372101,1.0141584129454912,0.011622919448293235,210,4.008634328842163,0.025772832271288435,0.16740687688191733,0.014016826054391175,"{'n_factors': 105, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0010000000000000041, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",105,200,True,0.0010000000000000041,0.6309573444801995,0,0
7.366114798799739,7.387563246503614,7.454787071689632,7.402821705664327,0.03777396305070719,918,12.211002349853516,0.06308695409225921,0.15946626663208008,0.06253814862904776,"{'n_factors': 455, 'n_epochs': 200, 'biased': False, 'lr_all': 0.2511886431509603, 'reg_all': 0.0025118864315095924, 'reg_bu': 0, 'reg_bi': 0}",455,200,False,0.2511886431509603,0.0025118864315095924,0,0
7.366114798799739,7.387563246503614,7.454787071689632,7.402821705664327,0.03777396305070719,919,1.38339368502299,0.027017267479512885,0.14087772369384766,0.009679542009310215,"{'n_factors': 5, 'n_epochs': 200, 'biased': False, 'lr_all': 0.6309573444801995, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",5,200,False,0.6309573444801995,0.0010000000000000041,0,0
7.366114798799739,7.387563246503614,7.454787071689632,7.402821705664327,0.03777396305070719,920,8.083650271097818,0.046991159239689634,0.13169225056966147,0.00839704272703153,"{'n_factors': 280, 'n_epochs': 200, 'biased': False, 'lr_all': 0.10000000000000082, 'reg_all': 0.01584893192461124, 'reg_bu': 0, 'reg_bi': 0}",280,200,False,0.10000000000000082,0.01584893192461124,0,0
2.2541978864062373,2.2961594949288093,2.2866060290059744,2.278987803447007,0.017957768383086572,601,12.2690478960673,0.0734667576562578,0.1494886875152588,0.0027657297620454152,"{'n_factors': 455, 'n_epochs': 200, 'biased': True, 'lr_all': 2.5118864315095822e-05, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",455,200,True,2.5118864315095822e-05,0.03981071705535002,0,0
2.3700960203486185,2.4226512804586573,2.406812102882955,2.3998531345634104,0.02201263684587829,624,3.9345755577087402,0.03520832882678773,0.1830731232961019,0.016233632150000593,"{'n_factors': 105, 'n_epochs': 200, 'biased': True, 'lr_all': 1e-05, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",105,200,True,1e-05,0.03981071705535002,0,0
1.2215685710050295,1.275521857903467,1.2157836397452069,1.2376246895512344,0.026901212912658953,315,5.059762954711914,0.07074449258541042,0.13352441787719727,0.0012714595402622858,"{'n_factors': 155, 'n_epochs': 200, 'biased': False, 'lr_all': 0.01584893192461124, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",155,200,False,0.01584893192461124,2.5118864315095822e-05,0,0
7.385261253538315,7.410932744554549,7.4722902869036245,7.42282809499883,0.03651152953766094,924,12.427688757578531,0.043713037007567755,0.1802691618601481,0.022554069722594966,"{'n_factors': 480, 'n_epochs': 200, 'biased': True, 'lr_all': 0.2511886431509603, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",480,200,True,0.2511886431509603,0.0063095734448019684,0,0
1.2582096127973623,1.324328442639119,1.2816606667207846,1.2880662407190888,0.027370281311385997,345,11.27683424949646,0.031956267303666054,0.1503754456837972,0.021215423429703447,"{'n_factors': 430, 'n_epochs': 200, 'biased': False, 'lr_all': 0.03981071705535002, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",430,200,False,0.03981071705535002,2.5118864315095822e-05,0,0
3.865243536643511,3.893335635186495,3.826553163683339,3.8617107785044484,0.027378031461609203,753,7.435518741607666,0.13371533681152942,0.1586479345957438,0.011825190907057786,"{'n_factors': 255, 'n_epochs': 200, 'biased': False, 'lr_all': 2.5118864315095822e-05, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",255,200,False,2.5118864315095822e-05,0.2511886431509603,0,0
0.732616545361704,0.7272275016984049,0.7516761396707852,0.7371733955769647,0.010488331217417128,20,4.045140902201335,0.014989427782057859,0.15763123830159506,0.004776602413723474,"{'n_factors': 105, 'n_epochs': 200, 'biased': True, 'lr_all': 0.10000000000000082, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",105,200,True,0.10000000000000082,0.2511886431509603,0,0
1.0045435964156268,1.023750462133911,1.0285761186231268,1.0189567257242216,0.010380284597501226,215,5.817531665166219,0.0497433933098268,0.16039466857910156,0.01244288338736457,"{'n_factors': 180, 'n_epochs': 200, 'biased': True, 'lr_all': 0.03981071705535002, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",180,200,True,0.03981071705535002,1e-05,0,0
0.8470477161733033,0.8423664414371353,0.8887230205379523,0.859379059382797,0.02083714032675498,101,5.200407346089681,0.0357258672245498,0.151776393254598,0.010560305202061474,"{'n_factors': 155, 'n_epochs': 200, 'biased': True, 'lr_all': 0.01584893192461124, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",155,200,True,0.01584893192461124,0.6309573444801995,0,0
3.315409071069602,3.3060449062983346,3.262922620831192,3.29479219939971,0.02285715677954499,680,11.019490321477255,0.04099200117987267,0.14067157109578451,0.006215172206933401,"{'n_factors': 405, 'n_epochs': 200, 'biased': False, 'lr_all': 0.00015848931924611174, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",405,200,False,0.00015848931924611174,0.2511886431509603,0,0
3.907619715771219,3.9332754602523283,3.8661140021041,3.902336392709216,0.027671892985267878,810,1.394175132115682,0.026475526325024392,0.12507128715515137,0.0038408495631321914,"{'n_factors': 5, 'n_epochs': 200, 'biased': False, 'lr_all': 2.5118864315095822e-05, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",5,200,False,2.5118864315095822e-05,6.309573444801943e-05,0,0
2.184989114205537,2.17401596655714,2.097124908119245,2.152043329627307,0.039090725737539245,558,11.65637493133545,0.029614099620220075,0.12976455688476562,0.005251662413030004,"{'n_factors': 430, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0025118864315095924, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",430,200,False,0.0025118864315095924,0.0010000000000000041,0,0
2.245916561134666,2.3049749954035668,2.2851237768316066,2.2786717777899463,0.024538349350879365,599,12.3095912138621,0.1817906901720623,0.15769640604654947,0.004701429720072882,"{'n_factors': 455, 'n_epochs': 200, 'biased': True, 'lr_all': 2.5118864315095822e-05, 'reg_all': 0.01584893192461124, 'reg_bu': 0, 'reg_bi': 0}",455,200,True,2.5118864315095822e-05,0.01584893192461124,0,0
7.366114798799739,7.387563246503614,7.454787071689632,7.402821705664327,0.03777396305070719,833,9.15581194559733,0.11892757345327054,0.13465507825215658,0.009547510141527844,"{'n_factors': 330, 'n_epochs': 200, 'biased': False, 'lr_all': 0.6309573444801995, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",330,200,False,0.6309573444801995,0.10000000000000082,0,0
1.5532460640607852,1.6116604602959825,1.6096174478697018,1.5915079907421568,0.027068120855494184,431,5.534341096878052,0.03240960937605438,0.12930806477864584,0.006427632111199191,"{'n_factors': 180, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0025118864315095924, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",180,200,False,0.0025118864315095924,0.0010000000000000041,0,0
1.1767937731826967,1.2096416975265059,1.2080912653498437,1.1981755786863488,0.015132463226027463,291,7.23534369468689,0.031197784603585067,0.14533599217732748,0.0017408353392788566,"{'n_factors': 255, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0025118864315095924, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",255,200,True,0.0025118864315095924,6.309573444801943e-05,0,0
1.9906026434400192,2.0410937808571643,2.0265728929336486,2.0194231057436105,0.021223859719136526,525,8.796256383260092,0.030063611706348324,0.15003538131713867,0.011689666455570659,"{'n_factors': 330, 'n_epochs': 200, 'biased': True, 'lr_all': 6.309573444801943e-05, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",330,200,True,6.309573444801943e-05,1e-05,0,0
7.385261253538315,7.410932744554549,7.4722902869036245,7.42282809499883,0.03651152953766094,989,5.5017813841501875,0.04283600827117377,0.1624917189280192,0.014271346768277798,"{'n_factors': 180, 'n_epochs': 200, 'biased': True, 'lr_all': 0.2511886431509603, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",180,200,True,0.2511886431509603,0.0063095734448019684,0,0
0.9720059788192916,0.9474822890522754,0.9764002775920344,0.9652961818212006,0.012723431065377067,175,3.153252045313517,0.012630917996540014,0.16426571210225424,0.018621734957690046,"{'n_factors': 80, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0063095734448019684, 'reg_all': 0.0025118864315095924, 'reg_bu': 0, 'reg_bi': 0}",80,200,True,0.0063095734448019684,0.0025118864315095924,0,0
1.270065837567375,1.2945336432907912,1.3040281648850232,1.289542548581063,0.014307182089400046,346,9.888121128082275,0.02668572601124264,0.1716299851735433,0.03126642121700924,"{'n_factors': 380, 'n_epochs': 200, 'biased': True, 'lr_all': 0.00039810717055349854, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",380,200,True,0.00039810717055349854,0.2511886431509603,0,0
1.0304544370042545,1.0196016813136792,1.0330564756956664,1.0277041980045334,0.005826990869055183,223,3.7012643019358316,0.029841380142718324,0.1509260336558024,0.01966305214955564,"{'n_factors': 105, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0063095734448019684, 'reg_all': 0.00015848931924611174, 'reg_bu': 0, 'reg_bi': 0}",105,200,True,0.0063095734448019684,0.00015848931924611174,0,0
7.385261253538315,7.410932744554549,7.4722902869036245,7.42282809499883,0.03651152953766094,990,9.529196898142496,0.17415073609429813,0.21037371953328451,0.0456445453387221,"{'n_factors': 355, 'n_epochs': 200, 'biased': True, 'lr_all': 0.6309573444801995, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",355,200,True,0.6309573444801995,0.6309573444801995,0,0
0.8746150784128168,0.9056562842920289,0.9177269660377648,0.8993327762475368,0.018159456290284006,129,11.431982040405273,0.10311857612453021,0.13827832539876303,0.00824486299939068,"{'n_factors': 430, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0025118864315095924, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",430,200,False,0.0025118864315095924,0.2511886431509603,0,0
0.7414647167379457,0.7727747371108893,0.7627927633380245,0.7590107390622864,0.013059023053180248,34,6.980432033538818,0.05099106836806696,0.1342761516571045,0.0032964882453525406,"{'n_factors': 230, 'n_epochs': 200, 'biased': False, 'lr_all': 0.01584893192461124, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",230,200,False,0.01584893192461124,0.2511886431509603,0,0
1.3832637564179078,1.4761886599934204,1.3939431065667713,1.4177985076593664,0.04151762314243614,406,4.521674235661824,0.06557693609015064,0.13319738705952963,0.003746356931736898,"{'n_factors': 130, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0025118864315095924, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",130,200,False,0.0025118864315095924,0.0010000000000000041,0,0
1.2467144274440625,1.26263138462323,1.274860984543353,1.2614022655368817,0.01152360532218466,331,11.45427910486857,0.018676686935809317,0.1500837802886963,0.0032220652859876603,"{'n_factors': 430, 'n_epochs': 200, 'biased': True, 'lr_all': 0.00039810717055349854, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",430,200,True,0.00039810717055349854,0.6309573444801995,0,0
2.4170706226869703,2.39647232090584,2.232292163286711,2.3486117022931734,0.0826790939922688,610,12.447704076766968,0.047066528971241854,0.14095608393351236,0.022410463520620434,"{'n_factors': 480, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0025118864315095924, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",480,200,False,0.0025118864315095924,6.309573444801943e-05,0,0
7.385261253538315,7.410932744554549,7.4722902869036245,7.42282809499883,0.03651152953766094,988,11.914570252100626,0.29543517441486766,0.17289249102274576,0.0192264792859274,"{'n_factors': 480, 'n_epochs': 200, 'biased': True, 'lr_all': 0.6309573444801995, 'reg_all': 0.00015848931924611174, 'reg_bu': 0, 'reg_bi': 0}",480,200,True,0.6309573444801995,0.00015848931924611174,0,0
7.366114798799739,7.387563246503614,7.454787071689632,7.402821705664327,0.03777396305070719,831,9.419730981191,0.019555204055915612,0.1238388220469157,0.0073716252960129205,"{'n_factors': 380, 'n_epochs': 200, 'biased': False, 'lr_all': 0.10000000000000082, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",380,200,False,0.10000000000000082,0.0010000000000000041,0,0
7.366114798799739,7.387563246503614,7.454787071689632,7.402821705664327,0.03777396305070719,832,10.595074335734049,0.08362123395360355,0.1392033894856771,0.010568379550534334,"{'n_factors': 430, 'n_epochs': 200, 'biased': False, 'lr_all': 0.6309573444801995, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",430,200,False,0.6309573444801995,2.5118864315095822e-05,0,0
3.823372007222034,3.8540948202656717,3.7774999541573915,3.8183222605483658,0.03147293371176269,700,11.693569342295328,0.16469801145173152,0.1277290185292562,0.00670445981917547,"{'n_factors': 455, 'n_epochs': 200, 'biased': False, 'lr_all': 6.309573444801943e-05, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",455,200,False,6.309573444801943e-05,0.0010000000000000041,0,0
3.3056374493370697,3.355974841191385,3.3407722576487187,3.334128182725724,0.021080339234469756,686,6.276711781819661,0.022742159512478575,0.12270077069600423,0.005744114348643905,"{'n_factors': 205, 'n_epochs': 200, 'biased': False, 'lr_all': 0.00015848931924611174, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",205,200,False,0.00015848931924611174,0.10000000000000082,0,0
1.2289117428779017,1.2473305100044754,1.2532010060542487,1.2431477529788753,0.010347742705983955,320,12.139711697896322,0.03553272848960126,0.15836071968078613,0.013335195473503585,"{'n_factors': 480, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0063095734448019684, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",480,200,True,0.0063095734448019684,0.0063095734448019684,0,0
1.1574001948811379,1.2171775718361872,1.2114303775132045,1.1953360480768431,0.02692711494523826,287,9.332232157389322,0.050590897921380024,0.12788780530293783,0.004828664692638066,"{'n_factors': 355, 'n_epochs': 200, 'biased': False, 'lr_all': 0.03981071705535002, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",355,200,False,0.03981071705535002,2.5118864315095822e-05,0,0
3.8795126543910667,3.9018501460389143,3.8154394605628705,3.865600753664284,0.0366229197587507,768,1.3168792724609375,0.019402973961819364,0.1231066385904948,0.01786005074946622,"{'n_factors': 5, 'n_epochs': 200, 'biased': False, 'lr_all': 0.00015848931924611174, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",5,200,False,0.00015848931924611174,6.309573444801943e-05,0,0
2.2257511483120775,2.322380995072449,2.2321525268187994,2.260094890067775,0.044120392633388336,566,11.76170039176941,0.03564456524378934,0.1316673755645752,0.007355439462380036,"{'n_factors': 455, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0010000000000000041, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",455,200,False,0.0010000000000000041,1e-05,0,0
2.373566619522357,2.4261843268098167,2.4115620753469926,2.4037710072263887,0.022176283681628883,640,8.423332373301188,0.023600551934621725,0.15185936292012533,0.000900854483371176,"{'n_factors': 305, 'n_epochs': 200, 'biased': True, 'lr_all': 1e-05, 'reg_all': 0.01584893192461124, 'reg_bu': 0, 'reg_bi': 0}",305,200,True,1e-05,0.01584893192461124,0,0
1.375937893169483,1.4114822169497598,1.4130880429616584,1.4001693843603003,0.017146788684631653,402,11.488596041997274,0.08972781573643694,0.16849565505981445,0.013104930229251969,"{'n_factors': 430, 'n_epochs': 200, 'biased': True, 'lr_all': 0.00039810717055349854, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",430,200,True,0.00039810717055349854,0.0063095734448019684,0,0
3.849538509090357,3.8752795355605194,3.812884115829563,3.8459007201601465,0.02560237270353564,718,11.923067013422648,0.032743795906325576,0.14363201459248862,0.014575288707804293,"{'n_factors': 455, 'n_epochs': 200, 'biased': False, 'lr_all': 1e-05, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",455,200,False,1e-05,6.309573444801943e-05,0,0
7.385261253538315,7.410932744554549,7.4722902869036245,7.42282809499883,0.03651152953766094,987,2.9912830193837485,0.10391283064568729,0.15891512235005698,0.012678197908864222,"{'n_factors': 55, 'n_epochs': 200, 'biased': True, 'lr_all': 0.6309573444801995, 'reg_all': 0.00015848931924611174, 'reg_bu': 0, 'reg_bi': 0}",55,200,True,0.6309573444801995,0.00015848931924611174,0,0
0.8684670756340573,0.9205910823558145,0.8776975762327084,0.8889185780741934,0.022710660946310447,124,1.9379903475443523,0.038910529434426265,0.11472916603088379,0.0040640690053331185,"{'n_factors': 30, 'n_epochs': 200, 'biased': False, 'lr_all': 0.10000000000000082, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",30,200,False,0.10000000000000082,0.2511886431509603,0,0
7.385261253538315,7.410932744554549,7.4722902869036245,7.42282809499883,0.03651152953766094,976,1.3563834031422932,0.01062742031742412,0.1485593318939209,0.0075848123316507735,"{'n_factors': 5, 'n_epochs': 200, 'biased': True, 'lr_all': 0.6309573444801995, 'reg_all': 0.00015848931924611174, 'reg_bu': 0, 'reg_bi': 0}",5,200,True,0.6309573444801995,0.00015848931924611174,0,0
1.8717990087692042,1.893537438998968,1.816758061168972,1.8606981696457148,0.03231294567119625,489,10.64931027094523,0.04071784870483641,0.12922493616739908,0.01482012773356812,"{'n_factors': 430, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0063095734448019684, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",430,200,False,0.0063095734448019684,0.0063095734448019684,0,0
0.7267655095134116,0.7289655222654279,0.7424425536913123,0.7327245284900505,0.006930128636926681,14,4.833560784657796,0.04258088182417842,0.1447740395863851,0.006680406473420415,"{'n_factors': 155, 'n_epochs': 200, 'biased': True, 'lr_all': 0.01584893192461124, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",155,200,True,0.01584893192461124,0.10000000000000082,0,0
