split0_test_rmse,split1_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
1.1833079415795122,1.179390235208835,1.1813490883941737,0.001958853185338616,592,21.21268665790558,0.4663633108139038,0.14438045024871826,0.00951540470123291,"{'n_factors': 135, 'cache_ratings': 'True', 'n_epochs': 900, 'lr_all': 0.00017782794100389227, 'reg_all': 5.623413251903491e-05, 'reg_bu': 0, 'reg_bi': 0}",135,True,900,0.00017782794100389227,5.623413251903491e-05,0,0
0.9481766370170139,0.9479897949294512,0.9480832159732326,9.342104378134986e-05,319,0.6306124925613403,0.003182530403137207,0.11303019523620605,0.0005362033843994141,"{'n_factors': 33, 'cache_ratings': 'True', 'n_epochs': 100, 'lr_all': 0.0031622776601683794, 'reg_all': 0.0005623413251903491, 'reg_bu': 0, 'reg_bi': 0}",33,True,100,0.0031622776601683794,0.0005623413251903491,0,0
2.181653166321574,2.205109034268629,2.1933811002951016,0.011727933973527449,776,6.270083665847778,0.19500446319580078,0.12188339233398438,0.0008933544158935547,"{'n_factors': 69, 'cache_ratings': 'True', 'n_epochs': 500, 'lr_all': 1.778279410038923e-05, 'reg_all': 0.1778279410038923, 'reg_bu': 0, 'reg_bi': 0}",69,True,500,1.778279410038923e-05,0.1778279410038923,0,0
1.0714707334328064,1.090034238657184,1.0807524860449953,0.009281752612188776,491,5.476024389266968,0.055031538009643555,0.14466047286987305,0.01152348518371582,"{'n_factors': 52, 'cache_ratings': 'True', 'n_epochs': 550, 'lr_all': 0.00017782794100389227, 'reg_all': 0.1778279410038923, 'reg_bu': 0, 'reg_bi': 0}",52,True,550,0.00017782794100389227,0.1778279410038923,0,0
0.7845356543479892,0.783684651562822,0.7841101529554055,0.00042550139258362707,10,14.46695601940155,0.22183191776275635,0.13431990146636963,0.020110011100769043,"{'n_factors': 110, 'cache_ratings': 'True', 'n_epochs': 750, 'lr_all': 0.01778279410038923, 'reg_all': 0.1778279410038923, 'reg_bu': 0, 'reg_bi': 0}",110,True,750,0.01778279410038923,0.1778279410038923,0,0
2.1714700498179016,2.1926491425670593,2.1820595961924805,0.010589546374578873,772,0.7847144603729248,0.001501321792602539,0.10786783695220947,0.006448864936828613,"{'n_factors': 7, 'cache_ratings': 'True', 'n_epochs': 300, 'lr_all': 3.1622776601683795e-05, 'reg_all': 1.778279410038923e-05, 'reg_bu': 0, 'reg_bi': 0}",7,True,300,3.1622776601683795e-05,1.778279410038923e-05,0,0
0.8691784780495114,0.8636592297250568,0.8664188538872841,0.0027596241622273032,169,6.861707329750061,0.02199852466583252,0.11497700214385986,0.0029031038284301758,"{'n_factors': 46, 'cache_ratings': 'True', 'n_epochs': 800, 'lr_all': 0.01, 'reg_all': 0.5623413251903491, 'reg_bu': 0, 'reg_bi': 0}",46,True,800,0.01,0.5623413251903491,0,0
7.428605192914435,7.416464529065652,7.4225348609900434,0.006070331924391326,989,6.245030641555786,0.034241437911987305,0.1142204999923706,0.003951430320739746,"{'n_factors': 70, 'cache_ratings': 'True', 'n_epochs': 500, 'lr_all': 0.31622776601683794, 'reg_all': 3.1622776601683795e-05, 'reg_bu': 0, 'reg_bi': 0}",70,True,500,0.31622776601683794,3.1622776601683795e-05,0,0
0.8684893941786292,0.8625522815080986,0.8655208378433639,0.0029685563352653266,162,1.828527569770813,0.03240764141082764,0.12257957458496094,0.007998466491699219,"{'n_factors': 47, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.01778279410038923, 'reg_all': 0.5623413251903491, 'reg_bu': 0, 'reg_bi': 0}",47,True,200,0.01778279410038923,0.5623413251903491,0,0
7.428605192914435,7.416464529065652,7.4225348609900434,0.006070331924391326,994,4.4011149406433105,0.018312931060791016,0.12199294567108154,0.0051871538162231445,"{'n_factors': 47, 'cache_ratings': 'True', 'n_epochs': 500, 'lr_all': 0.5623413251903491, 'reg_all': 1.778279410038923e-05, 'reg_bu': 0, 'reg_bi': 0}",47,True,500,0.5623413251903491,1.778279410038923e-05,0,0
1.047313322656237,1.0492464167751367,1.048279869715687,0.0009665470594498737,456,0.7076324224472046,0.08063733577728271,0.13185608386993408,0.004485964775085449,"{'n_factors': 72, 'cache_ratings': 'True', 'n_epochs': 50, 'lr_all': 0.0031622776601683794, 'reg_all': 1.778279410038923e-05, 'reg_bu': 0, 'reg_bi': 0}",72,True,50,0.0031622776601683794,1.778279410038923e-05,0,0
0.7848779235220656,0.7853177924173471,0.7850978579697063,0.000219934447640735,13,2.5233535766601562,0.09128236770629883,0.12684857845306396,0.006151318550109863,"{'n_factors': 6, 'cache_ratings': 'True', 'n_epochs': 950, 'lr_all': 0.01778279410038923, 'reg_all': 0.1778279410038923, 'reg_bu': 0, 'reg_bi': 0}",6,True,950,0.01778279410038923,0.1778279410038923,0,0
1.033535555464045,1.0342035673078376,1.0338695613859414,0.0003340059218962521,439,1.7824206352233887,0.020819425582885742,0.12825548648834229,0.0015474557876586914,"{'n_factors': 108, 'cache_ratings': 'True', 'n_epochs': 100, 'lr_all': 0.0031622776601683794, 'reg_all': 0.01, 'reg_bu': 0, 'reg_bi': 0}",108,True,100,0.0031622776601683794,0.01,0,0
1.0960466692907804,1.0615706243400576,1.078808646815419,0.017238022475361436,487,2.0824445486068726,0.06704676151275635,0.11514592170715332,0.007060050964355469,"{'n_factors': 10, 'cache_ratings': 'True', 'n_epochs': 750, 'lr_all': 0.0001, 'reg_all': 5.623413251903491e-05, 'reg_bu': 0, 'reg_bi': 0}",10,True,750,0.0001,5.623413251903491e-05,0,0
2.1833328945433608,2.2056984508642445,2.194515672703803,0.011182778160441886,778,16.105688333511353,0.009381532669067383,0.10954070091247559,0.006933450698852539,"{'n_factors': 110, 'cache_ratings': 'True', 'n_epochs': 850, 'lr_all': 1e-05, 'reg_all': 0.0001, 'reg_bu': 0, 'reg_bi': 0}",110,True,850,1e-05,0.0001,0,0
2.0237065277531943,2.0338371970637312,2.0287718624084627,0.005065334655268483,739,12.060800552368164,0.037381649017333984,0.11845111846923828,0.0002720355987548828,"{'n_factors': 91, 'cache_ratings': 'True', 'n_epochs': 750, 'lr_all': 1.778279410038923e-05, 'reg_all': 0.0031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",91,True,750,1.778279410038923e-05,0.0031622776601683794,0,0
0.802970464637139,0.7812521420213612,0.7921113033292501,0.010859161307888887,39,0.08957600593566895,0.0013399124145507812,0.11916863918304443,0.004229426383972168,"{'n_factors': 2, 'cache_ratings': 'True', 'n_epochs': 50, 'lr_all': 0.05623413251903491, 'reg_all': 0.05623413251903491, 'reg_bu': 0, 'reg_bi': 0}",2,True,50,0.05623413251903491,0.05623413251903491,0,0
7.428605192914435,7.416464529065652,7.4225348609900434,0.006070331924391326,865,18.403913497924805,0.2646956443786621,0.14269638061523438,0.005964517593383789,"{'n_factors': 140, 'cache_ratings': 'True', 'n_epochs': 750, 'lr_all': 0.1778279410038923, 'reg_all': 0.1, 'reg_bu': 0, 'reg_bi': 0}",140,True,750,0.1778279410038923,0.1,0,0
2.3719112896741232,2.3868610587997923,2.3793861742369575,0.007474884562834516,839,2.445380449295044,0.029408693313598633,0.13782835006713867,0.005400419235229492,"{'n_factors': 142, 'cache_ratings': 'True', 'n_epochs': 100, 'lr_all': 3.1622776601683795e-05, 'reg_all': 0.01778279410038923, 'reg_bu': 0, 'reg_bi': 0}",142,True,100,3.1622776601683795e-05,0.01778279410038923,0,0
0.8525236825850913,0.8447622628151241,0.8486429727001077,0.0038807098849835686,141,6.237491011619568,0.03349101543426514,0.12198686599731445,0.004497051239013672,"{'n_factors': 43, 'cache_ratings': 'True', 'n_epochs': 750, 'lr_all': 0.05623413251903491, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",43,True,750,0.05623413251903491,0.001,0,0
7.428605192914435,7.416464529065652,7.4225348609900434,0.006070331924391326,919,11.103684425354004,0.031676530838012695,0.12046802043914795,0.0015360116958618164,"{'n_factors': 69, 'cache_ratings': 'True', 'n_epochs': 900, 'lr_all': 0.1778279410038923, 'reg_all': 0.00031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",69,True,900,0.1778279410038923,0.00031622776601683794,0,0
0.7520957055024826,0.7397843642504863,0.7459400348764844,0.006155670625998144,1,0.6786115169525146,0.006159543991088867,0.12816095352172852,0.010642051696777344,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 450, 'lr_all': 0.0031622776601683794, 'reg_all': 0.0031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",1,True,450,0.0031622776601683794,0.0031622776601683794,0,0
0.9232123736728467,0.9231280304481128,0.9231702020604797,4.21716123669702e-05,272,9.607616424560547,0.05145144462585449,0.1335374116897583,0.006784558296203613,"{'n_factors': 56, 'cache_ratings': 'True', 'n_epochs': 950, 'lr_all': 0.00031622776601683794, 'reg_all': 0.01778279410038923, 'reg_bu': 0, 'reg_bi': 0}",56,True,950,0.00031622776601683794,0.01778279410038923,0,0
0.8720897876998293,0.85457483316904,0.8633323104344346,0.008757477265394609,161,1.326557993888855,0.0038777589797973633,0.12363553047180176,0.00513458251953125,"{'n_factors': 3, 'cache_ratings': 'True', 'n_epochs': 650, 'lr_all': 0.0031622776601683794, 'reg_all': 0.01778279410038923, 'reg_bu': 0, 'reg_bi': 0}",3,True,650,0.0031622776601683794,0.01778279410038923,0,0
0.8158568685940497,0.8152640481338166,0.8155604583639331,0.00029641023011656165,99,14.68700885772705,0.6207609176635742,0.1226576566696167,0.008123517036437988,"{'n_factors': 83, 'cache_ratings': 'True', 'n_epochs': 1000, 'lr_all': 0.005623413251903491, 'reg_all': 0.03162277660168379, 'reg_bu': 0, 'reg_bi': 0}",83,True,1000,0.005623413251903491,0.03162277660168379,0,0
1.2956893508150398,1.3040203649564062,1.299854857885723,0.004165507070683194,620,0.9906350374221802,0.06974399089813232,0.12353086471557617,0.008863210678100586,"{'n_factors': 115, 'cache_ratings': 'True', 'n_epochs': 50, 'lr_all': 0.001, 'reg_all': 0.0031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",115,True,50,0.001,0.0031622776601683794,0,0
0.8835377326127597,0.875836855555501,0.8796872940841303,0.003850438528629374,201,0.30038201808929443,0.012409806251525879,0.11606240272521973,0.01043558120727539,"{'n_factors': 7, 'cache_ratings': 'True', 'n_epochs': 100, 'lr_all': 0.01, 'reg_all': 0.5623413251903491, 'reg_bu': 0, 'reg_bi': 0}",7,True,100,0.01,0.5623413251903491,0,0
7.428605192914435,7.416464529065652,7.4225348609900434,0.006070331924391326,1000,3.980315923690796,0.06638407707214355,0.14654886722564697,0.006689906120300293,"{'n_factors': 39, 'cache_ratings': 'True', 'n_epochs': 500, 'lr_all': 0.1778279410038923, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",39,True,500,0.1778279410038923,0.001,0,0
1.035340639623159,1.0067792009417178,1.0210599202824384,0.014280719340720616,421,6.25579047203064,0.07722735404968262,0.13506710529327393,0.005319952964782715,"{'n_factors': 69, 'cache_ratings': 'True', 'n_epochs': 500, 'lr_all': 0.0031622776601683794, 'reg_all': 0.0005623413251903491, 'reg_bu': 0, 'reg_bi': 0}",69,True,500,0.0031622776601683794,0.0005623413251903491,0,0
0.8052488876465577,0.8030293593685948,0.8041391235075762,0.0011097641389814505,81,4.11417555809021,0.125840425491333,0.12840402126312256,0.0010739564895629883,"{'n_factors': 31, 'cache_ratings': 'True', 'n_epochs': 650, 'lr_all': 0.001, 'reg_all': 0.1, 'reg_bu': 0, 'reg_bi': 0}",31,True,650,0.001,0.1,0,0
0.9561553038934965,0.9503206524204127,0.9532379781569547,0.0029173257365418537,324,0.7017979621887207,0.03461790084838867,0.12642395496368408,0.009069085121154785,"{'n_factors': 35, 'cache_ratings': 'True', 'n_epochs': 100, 'lr_all': 0.0017782794100389228, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",35,True,100,0.0017782794100389228,1e-05,0,0
0.9507401549743759,0.9406833071656145,0.9457117310699952,0.0050284239043806855,315,0.33886444568634033,0.01707446575164795,0.11847639083862305,0.011994361877441406,"{'n_factors': 35, 'cache_ratings': 'True', 'n_epochs': 50, 'lr_all': 0.01778279410038923, 'reg_all': 0.00031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",35,True,50,0.01778279410038923,0.00031622776601683794,0,0
2.3755672000642347,2.398013178656086,2.3867901893601604,0.01122298929592569,844,2.5438880920410156,0.0767068862915039,0.1109476089477539,0.006072521209716797,"{'n_factors': 43, 'cache_ratings': 'True', 'n_epochs': 300, 'lr_all': 1e-05, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",43,True,300,1e-05,1e-05,0,0
1.8511593758056626,1.8629457357041173,1.85705255575489,0.005893179949227334,706,1.7693836688995361,0.0458674430847168,0.1265045404434204,0.003546595573425293,"{'n_factors': 109, 'cache_ratings': 'True', 'n_epochs': 100, 'lr_all': 0.00017782794100389227, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",109,True,100,0.00017782794100389227,0.001,0,0
7.428605192914435,7.416464529065652,7.4225348609900434,0.006070331924391326,908,12.888625502586365,0.13016951084136963,0.19211935997009277,0.025934457778930664,"{'n_factors': 98, 'cache_ratings': 'True', 'n_epochs': 750, 'lr_all': 0.31622776601683794, 'reg_all': 0.0005623413251903491, 'reg_bu': 0, 'reg_bi': 0}",98,True,750,0.31622776601683794,0.0005623413251903491,0,0
1.0267062933586555,1.0151877364121775,1.0209470148854165,0.005759278473238982,420,1.8192684650421143,0.052376508712768555,0.1256505250930786,0.010273337364196777,"{'n_factors': 105, 'cache_ratings': 'True', 'n_epochs': 100, 'lr_all': 0.01778279410038923, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",105,True,100,0.01778279410038923,0.001,0,0
1.3596735739321981,1.3676859874986176,1.3636797807154077,0.0040062067832097314,633,3.108108639717102,0.0022236108779907227,0.12346756458282471,0.0024095773696899414,"{'n_factors': 40, 'cache_ratings': 'True', 'n_epochs': 400, 'lr_all': 0.0001, 'reg_all': 5.623413251903491e-05, 'reg_bu': 0, 'reg_bi': 0}",40,True,400,0.0001,5.623413251903491e-05,0,0
1.0377340995531226,1.0635434218882296,1.050638760720676,0.01290466116755351,458,12.03466534614563,0.005303621292114258,0.14016950130462646,0.004368424415588379,"{'n_factors': 70, 'cache_ratings': 'True', 'n_epochs': 950, 'lr_all': 0.0017782794100389228, 'reg_all': 0.0001, 'reg_bu': 0, 'reg_bi': 0}",70,True,950,0.0017782794100389228,0.0001,0,0
1.1044354902215021,1.0876630213718437,1.096049255796673,0.00838623442482922,508,19.550793051719666,0.547340989112854,0.17005658149719238,0.02364635467529297,"{'n_factors': 109, 'cache_ratings': 'True', 'n_epochs': 1000, 'lr_all': 0.005623413251903491, 'reg_all': 0.00017782794100389227, 'reg_bu': 0, 'reg_bi': 0}",109,True,1000,0.005623413251903491,0.00017782794100389227,0,0
2.062938490105651,2.086590855380397,2.074764672743024,0.011826182637372895,748,5.612305045127869,0.09221112728118896,0.12887144088745117,0.009974479675292969,"{'n_factors': 75, 'cache_ratings': 'True', 'n_epochs': 400, 'lr_all': 3.1622776601683795e-05, 'reg_all': 0.03162277660168379, 'reg_bu': 0, 'reg_bi': 0}",75,True,400,3.1622776601683795e-05,0.03162277660168379,0,0
0.8043306216209415,0.7989058995401945,0.801618260580568,0.002712361040373479,71,12.319725513458252,0.08632349967956543,0.1183176040649414,0.00512242317199707,"{'n_factors': 67, 'cache_ratings': 'True', 'n_epochs': 1000, 'lr_all': 0.1, 'reg_all': 0.0031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",67,True,1000,0.1,0.0031622776601683794,0,0
0.7927901542013737,0.7899362653936929,0.7913632097975333,0.0014269444038403911,37,7.0927828550338745,0.0020591020584106445,0.12546253204345703,0.02706742286682129,"{'n_factors': 52, 'cache_ratings': 'True', 'n_epochs': 750, 'lr_all': 0.01, 'reg_all': 0.05623413251903491, 'reg_bu': 0, 'reg_bi': 0}",52,True,750,0.01,0.05623413251903491,0,0
7.428605192914435,7.416464529065652,7.4225348609900434,0.006070331924391326,907,4.211978554725647,0.08424460887908936,0.12193942070007324,6.651878356933594e-05,"{'n_factors': 97, 'cache_ratings': 'True', 'n_epochs': 250, 'lr_all': 0.31622776601683794, 'reg_all': 0.5623413251903491, 'reg_bu': 0, 'reg_bi': 0}",97,True,250,0.31622776601683794,0.5623413251903491,0,0
0.805849617131622,0.8000479357476629,0.8029487764396424,0.002900840691979545,78,4.34879457950592,0.1612163782119751,0.14093232154846191,0.0005466938018798828,"{'n_factors': 36, 'cache_ratings': 'True', 'n_epochs': 600, 'lr_all': 0.0017782794100389228, 'reg_all': 0.31622776601683794, 'reg_bu': 0, 'reg_bi': 0}",36,True,600,0.0017782794100389228,0.31622776601683794,0,0
0.7991893104415004,0.7966716350031019,0.7979304727223011,0.0012588377191992683,62,8.393314480781555,0.19943368434906006,0.16867470741271973,0.002649545669555664,"{'n_factors': 48, 'cache_ratings': 'True', 'n_epochs': 900, 'lr_all': 0.05623413251903491, 'reg_all': 0.01778279410038923, 'reg_bu': 0, 'reg_bi': 0}",48,True,900,0.05623413251903491,0.01778279410038923,0,0
1.85619937767093,1.8453843489608341,1.850791863315882,0.005407514355047938,705,4.122913122177124,0.12511420249938965,0.2174626588821411,0.07240045070648193,"{'n_factors': 63, 'cache_ratings': 'True', 'n_epochs': 350, 'lr_all': 5.623413251903491e-05, 'reg_all': 1.778279410038923e-05, 'reg_bu': 0, 'reg_bi': 0}",63,True,350,5.623413251903491e-05,1.778279410038923e-05,0,0
1.1146755128382944,1.1309362462901218,1.1228058795642082,0.008130366725913718,538,15.778557419776917,0.3084653615951538,0.13427257537841797,0.006768465042114258,"{'n_factors': 122, 'cache_ratings': 'True', 'n_epochs': 700, 'lr_all': 0.005623413251903491, 'reg_all': 0.00017782794100389227, 'reg_bu': 0, 'reg_bi': 0}",122,True,700,0.005623413251903491,0.00017782794100389227,0,0
1.7938942781083465,1.819460714625977,1.8066774963671617,0.012783218258815232,701,7.743546009063721,0.06148982048034668,0.1537684202194214,0.002331376075744629,"{'n_factors': 117, 'cache_ratings': 'True', 'n_epochs': 350, 'lr_all': 5.623413251903491e-05, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",117,True,350,5.623413251903491e-05,1e-05,0,0
2.4136870471081524,2.427371287583512,2.4205291673458325,0.006842120237679827,851,5.747495770454407,0.016780495643615723,0.14059901237487793,0.0063169002532958984,"{'n_factors': 150, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 1e-05, 'reg_all': 0.03162277660168379, 'reg_bu': 0, 'reg_bi': 0}",150,True,200,1e-05,0.03162277660168379,0,0
7.428605192914435,7.416464529065652,7.4225348609900434,0.006070331924391326,905,7.326646089553833,0.43376898765563965,0.13637161254882812,0.012386560440063477,"{'n_factors': 129, 'cache_ratings': 'True', 'n_epochs': 300, 'lr_all': 0.1778279410038923, 'reg_all': 0.1778279410038923, 'reg_bu': 0, 'reg_bi': 0}",129,True,300,0.1778279410038923,0.1778279410038923,0,0
2.467014559687543,2.484069445049571,2.475542002368557,0.00852744268101402,857,0.15344345569610596,0.006790518760681152,0.1395859718322754,0.0022618770599365234,"{'n_factors': 8, 'cache_ratings': 'True', 'n_epochs': 50, 'lr_all': 1e-05, 'reg_all': 0.01, 'reg_bu': 0, 'reg_bi': 0}",8,True,50,1e-05,0.01,0,0
0.9699187813898328,0.9770644462096363,0.9734916137997345,0.0035728324099017494,357,7.249758005142212,0.2965860366821289,0.1378690004348755,0.01900613307952881,"{'n_factors': 43, 'cache_ratings': 'True', 'n_epochs': 850, 'lr_all': 0.0005623413251903491, 'reg_all': 0.0017782794100389228, 'reg_bu': 0, 'reg_bi': 0}",43,True,850,0.0005623413251903491,0.0017782794100389228,0,0
0.755294491580555,0.7486650515162055,0.7519797715483802,0.0033147200321747006,2,0.09827542304992676,0.013892412185668945,0.12385940551757812,0.00934147834777832,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 50, 'lr_all': 0.05623413251903491, 'reg_all': 0.03162277660168379, 'reg_bu': 0, 'reg_bi': 0}",1,True,50,0.05623413251903491,0.03162277660168379,0,0
1.1806396964585153,1.1884584597678642,1.1845490781131898,0.003909381654674471,594,12.969696998596191,0.07389211654663086,0.14213931560516357,0.00957643985748291,"{'n_factors': 144, 'cache_ratings': 'True', 'n_epochs': 500, 'lr_all': 0.0005623413251903491, 'reg_all': 0.00017782794100389227, 'reg_bu': 0, 'reg_bi': 0}",144,True,500,0.0005623413251903491,0.00017782794100389227,0,0
0.9683244792147256,0.9605082094385409,0.9644163443266333,0.003908134888092385,339,5.042959570884705,0.07200753688812256,0.151231050491333,0.0029320716857910156,"{'n_factors': 27, 'cache_ratings': 'True', 'n_epochs': 850, 'lr_all': 0.0031622776601683794, 'reg_all': 0.0001, 'reg_bu': 0, 'reg_bi': 0}",27,True,850,0.0031622776601683794,0.0001,0,0
1.1361178433450607,1.144422985852973,1.140270414599017,0.004152571253956183,558,14.940964102745056,0.14722979068756104,0.14656507968902588,0.015182852745056152,"{'n_factors': 124, 'cache_ratings': 'True', 'n_epochs': 650, 'lr_all': 0.005623413251903491, 'reg_all': 5.623413251903491e-05, 'reg_bu': 0, 'reg_bi': 0}",124,True,650,0.005623413251903491,5.623413251903491e-05,0,0
0.8166686979681801,0.8132681740139178,0.814968435991049,0.0017002619771311345,97,11.238322854042053,0.17867004871368408,0.14075255393981934,0.0007116794586181641,"{'n_factors': 104, 'cache_ratings': 'True', 'n_epochs': 600, 'lr_all': 0.01, 'reg_all': 0.03162277660168379, 'reg_bu': 0, 'reg_bi': 0}",104,True,600,0.01,0.03162277660168379,0,0
2.0236223179889485,2.0112592940230734,2.017440806006011,0.006181511982937593,736,3.331284523010254,0.055269718170166016,0.16749000549316406,0.0372159481048584,"{'n_factors': 72, 'cache_ratings': 'True', 'n_epochs': 250, 'lr_all': 5.623413251903491e-05, 'reg_all': 0.005623413251903491, 'reg_bu': 0, 'reg_bi': 0}",72,True,250,5.623413251903491e-05,0.005623413251903491,0,0
