split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_bu,param_lr_bi,param_lr_pu,param_lr_qi,param_lr_yj,param_reg_bu,param_reg_bi,param_reg_pu,param_reg_qi,param_reg_yj
0.8850306380578015,0.8618105218771273,0.8830278788836081,0.8706193602253495,0.8751220997609717,0.009462468544187716,119,0.43046170473098755,0.028505086043500303,0.07112860679626465,0.0035994572810058886,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.7000000000000001, 'reg_bi': 0.30000000000000004, 'reg_pu': 0.0, 'reg_qi': 0.9, 'reg_yj': 0.5}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.7000000000000001,0.30000000000000004,0.0,0.9,0.5
0.8878576579040801,0.8334740576015294,0.8609706945118693,0.8719005452942389,0.8635507388279294,0.019823023011555786,102,0.43918949365615845,0.021222223720509987,0.07853072881698608,0.008039565188331729,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.30000000000000004, 'reg_bi': 1.0, 'reg_pu': 0.2, 'reg_qi': 0.2, 'reg_yj': 0.8}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.30000000000000004,1.0,0.2,0.2,0.8
1.1480076619900528,1.0967173446625256,1.1312794550794179,1.131140425345424,1.126786221769355,0.018665711410677407,447,0.4494441747665405,0.005312875173820135,0.07342678308486938,0.0024194478727566204,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.8, 'reg_bi': 0.9, 'reg_pu': 0.8, 'reg_qi': 0.8, 'reg_yj': 0.5}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.8,0.9,0.8,0.8,0.5
0.8476676618004376,0.8136572539078666,0.8268370616021493,0.822358612218512,0.8276301473822414,0.012501617936717904,64,0.4308074116706848,0.029318336408436327,0.07017660140991211,0.0017084490634036893,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.4, 'reg_bi': 1.0, 'reg_pu': 0.0, 'reg_qi': 0.9, 'reg_yj': 0.8}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.4,1.0,0.0,0.9,0.8
1.0025032756989216,0.943175054682667,0.9709493133711555,0.9888626244407889,0.9763725670483834,0.02219404185791961,280,0.4476982355117798,0.0036155427532077104,0.07611608505249023,0.00882444421245883,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.8, 'reg_bi': 0.30000000000000004, 'reg_pu': 0.30000000000000004, 'reg_qi': 0.8, 'reg_yj': 0.9}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.8,0.30000000000000004,0.30000000000000004,0.8,0.9
0.836510291348314,0.7693497170334553,0.7990036678317254,0.8069041612313897,0.8029419593612211,0.023908580263340022,43,0.45093774795532227,0.015989443009126296,0.08085167407989502,0.010078815546310824,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.2, 'reg_bi': 0.5, 'reg_pu': 0.1, 'reg_qi': 1.0, 'reg_yj': 0.5}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.2,0.5,0.1,1.0,0.5
1.2289719150626048,1.1712206125966584,1.211649808439372,1.1969108778630413,1.202188303490419,0.021176230928170354,479,0.4570739269256592,0.021231979497959616,0.07236719131469727,0.006645551008523952,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.7000000000000001, 'reg_bi': 1.0, 'reg_pu': 0.7000000000000001, 'reg_qi': 0.1, 'reg_yj': 0.2}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.7000000000000001,1.0,0.7000000000000001,0.1,0.2
1.1644209196603643,1.1036931158035437,1.1341713543267735,1.1389015576767965,1.1352967368668696,0.021571208279999213,454,0.4237045645713806,0.02389383103260821,0.07315313816070557,0.011331060292454035,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.7000000000000001, 'reg_bi': 0.7000000000000001, 'reg_pu': 0.9, 'reg_qi': 0.8, 'reg_yj': 0.2}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.7000000000000001,0.7000000000000001,0.9,0.8,0.2
0.9202349353546583,0.8643422922838616,0.8825442099705662,0.9075095228323338,0.8936577401103549,0.02168597026343632,142,0.4803953170776367,0.02068271696923721,0.09461736679077148,0.01410550628819837,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.5, 'reg_bi': 0.1, 'reg_pu': 0.2, 'reg_qi': 0.2, 'reg_yj': 0.30000000000000004}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.5,0.1,0.2,0.2,0.30000000000000004
1.1372604085136606,1.0526805581608216,1.0798425933024445,1.0895637535680662,1.089836828386248,0.030534994980893175,412,0.4788419008255005,0.017279345069304584,0.07449835538864136,0.0029729707342265772,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.5, 'reg_bi': 0.30000000000000004, 'reg_pu': 0.8, 'reg_qi': 0.5, 'reg_yj': 0.1}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.5,0.30000000000000004,0.8,0.5,0.1
1.0954169440806238,1.0333362608182484,1.071300965616146,1.0696179433253568,1.0674180284600938,0.022166545670731827,382,0.4841970205307007,0.00809993192752988,0.07538878917694092,0.007404046978084399,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.6000000000000001, 'reg_bi': 1.0, 'reg_pu': 0.6000000000000001, 'reg_qi': 0.9, 'reg_yj': 0.7000000000000001}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.6000000000000001,1.0,0.6000000000000001,0.9,0.7000000000000001
