split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_bi,param_lr_bu,param_lr_pu,param_lr_qi,param_lr_yj,param_n_epochs,param_n_factors,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi,param_reg_yj
0.6710235493163631,0.6934377337824685,0.6809724524273439,0.6818112451753918,0.009169754496015106,49,5.4486643473307295,0.15674942196215533,0.12745372454325357,0.0075439501863529225,"{'cache_ratings': True, 'lr_bi': 0.025832193226835134, 'lr_bu': 4.7059536549282764e-05, 'lr_pu': 0.0034704951670282667, 'lr_qi': 0.0007025393621107474, 'lr_yj': 0.0031727817446062997, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.025832193226835134,4.7059536549282764e-05,0.0034704951670282667,0.0007025393621107474,0.0031727817446062997,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6724872346503151,0.6930093022187122,0.6821016075851231,0.6825327148180501,0.008383642979245352,299,5.24571967124939,0.15068702322112926,0.12179978688557942,0.01230727097460724,"{'cache_ratings': True, 'lr_bi': 0.01798561350170426, 'lr_bu': 3.296390274890438e-05, 'lr_pu': 0.002621747474568871, 'lr_qi': 0.0013312884729394722, 'lr_yj': 0.0036167924457748135, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.01798561350170426,3.296390274890438e-05,0.002621747474568871,0.0013312884729394722,0.0036167924457748135,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.67201645317947,0.6932042322839235,0.6828128945807292,0.6826778600147075,0.008650401593579118,342,5.562086343765259,0.22418749433347368,0.17470097541809082,0.07857377234006407,"{'cache_ratings': True, 'lr_bi': 0.012286581925962648, 'lr_bu': 3.203014522349408e-05, 'lr_pu': 0.003147522698730379, 'lr_qi': 0.00042654627226469287, 'lr_yj': 0.0019854399514799385, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.012286581925962648,3.203014522349408e-05,0.003147522698730379,0.00042654627226469287,0.0019854399514799385,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6721151939245654,0.6934301700278295,0.6825723564154618,0.6827059067892854,0.008702314954364757,351,5.388457616170247,0.0489799229611409,0.12782065073649088,0.013771120338762318,"{'cache_ratings': True, 'lr_bi': 0.025631883612361506, 'lr_bu': 5.932242117232321e-05, 'lr_pu': 0.002348888804832215, 'lr_qi': 0.0007510654706375481, 'lr_yj': 0.002938771063530677, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.025631883612361506,5.932242117232321e-05,0.002348888804832215,0.0007510654706375481,0.002938771063530677,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6720824777186055,0.6930247417429337,0.6820880149871373,0.6823984114828923,0.008552460273886122,245,5.314411004384358,0.03338921923533945,0.12519168853759766,0.006472473231694155,"{'cache_ratings': True, 'lr_bi': 0.01705709716530733, 'lr_bu': 1.6670842199103115e-05, 'lr_pu': 0.0033518342476845688, 'lr_qi': 0.00030549452150512057, 'lr_yj': 0.0031255453056540303, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.01705709716530733,1.6670842199103115e-05,0.0033518342476845688,0.00030549452150512057,0.0031255453056540303,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.672265947527767,0.6931645838045534,0.6812058655559852,0.6822121322961019,0.00856145155611482,175,5.44161319732666,0.10147195050711179,0.12640738487243652,0.003955835101110254,"{'cache_ratings': True, 'lr_bi': 0.01911287368201643, 'lr_bu': 3.275444855353116e-05, 'lr_pu': 0.003530513491295458, 'lr_qi': 0.0005653463525289439, 'lr_yj': 0.002937009644881295, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.01911287368201643,3.275444855353116e-05,0.003530513491295458,0.0005653463525289439,0.002937009644881295,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6706816214641774,0.6921105183810542,0.6834287755446966,0.6820736384633094,0.00880063267235357,130,5.4387556711832685,0.04380985741264659,0.12809189160664877,0.007841310683573528,"{'cache_ratings': True, 'lr_bi': 0.021277498936560345, 'lr_bu': 3.8049318098143015e-05, 'lr_pu': 0.0027009990908302486, 'lr_qi': 0.00043859334646324094, 'lr_yj': 0.0023263957449252276, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.021277498936560345,3.8049318098143015e-05,0.0027009990908302486,0.00043859334646324094,0.0023263957449252276,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6723955883677682,0.6920750223628099,0.6828730607288727,0.6824478904864836,0.00803971839857427,266,5.42067011197408,0.048704841489875535,0.11794813474019368,0.00652796161019607,"{'cache_ratings': True, 'lr_bi': 0.01776053397741007, 'lr_bu': 4.348751091493004e-05, 'lr_pu': 0.002970891104461682, 'lr_qi': 0.0006111818597307755, 'lr_yj': 0.0017880161592388824, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.01776053397741007,4.348751091493004e-05,0.002970891104461682,0.0006111818597307755,0.0017880161592388824,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6710860977323096,0.6932309066015833,0.6812615591900021,0.6818595211746317,0.009050462561492329,56,5.247884909311931,0.03272099443018748,0.14774306615193686,0.01368540878696851,"{'cache_ratings': True, 'lr_bi': 0.02249119884849608, 'lr_bu': 3.810377751576586e-05, 'lr_pu': 0.003148745506448076, 'lr_qi': 0.0007912039548266677, 'lr_yj': 0.0020948350178206163, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.02249119884849608,3.810377751576586e-05,0.003148745506448076,0.0007912039548266677,0.0020948350178206163,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6711733407697731,0.6931026137455819,0.6813908017926805,0.6818889187693452,0.008959514261525414,70,5.411492029825847,0.17342707836514573,0.11625051498413086,0.002205825664464919,"{'cache_ratings': True, 'lr_bi': 0.025420062817210442, 'lr_bu': 3.909291457305873e-05, 'lr_pu': 0.003289656948111803, 'lr_qi': 0.0007383878074699782, 'lr_yj': 0.001287983865682324, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.025420062817210442,3.909291457305873e-05,0.003289656948111803,0.0007383878074699782,0.001287983865682324,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
