split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_lr_bi,param_lr_bu,param_lr_pu,param_lr_qi,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi
0.6631849173767341,0.6765923940822282,0.6719186450576767,0.6670993691557418,0.6696988314180953,0.005040760334275988,260,1.6349303722381592,0.054549806168112586,0.07326066493988037,0.009418655598056137,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0022047508914908812, 'lr_qi': 0.0016778731449242038, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -6.298712425143989e-05, 'reg_qi': 0.008211096022751732}",True,0.00263,0.02749,6e-05,0.0022047508914908812,0.0016778731449242038,577,1,0.00942,-0.00036,0.00599,-6.298712425143989e-05,0.008211096022751732
0.6627244348490229,0.6768016745141798,0.6709643111650477,0.6663448798806115,0.6692088251022155,0.005267413803224808,5,1.6843826174736023,0.08790256679007306,0.06202423572540283,0.00929908831452339,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.002704732245819387, 'lr_qi': 0.0017585954016392945, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0010269878736927935, 'reg_qi': 0.002896423355196078}",True,0.00263,0.02749,6e-05,0.002704732245819387,0.0017585954016392945,577,1,0.00942,-0.00036,0.00599,-0.0010269878736927935,0.002896423355196078
0.6636836894210623,0.6768358412752422,0.6717117696479592,0.6668696838170666,0.6697752460403326,0.004978741875041584,306,1.7111459374427795,0.08235840049243433,0.07941049337387085,0.009745159092245478,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.004033952885769542, 'lr_qi': 0.0016679134170618963, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.006298080077457467, 'reg_qi': 0.006596927199019972}",True,0.00263,0.02749,6e-05,0.004033952885769542,0.0016679134170618963,577,1,0.00942,-0.00036,0.00599,-0.006298080077457467,0.006596927199019972
0.6628454371049404,0.6766020870345553,0.6711774745734413,0.6670594849672357,0.6694211209200432,0.0050859609343607325,65,1.6544885635375977,0.029007680945178402,0.08151072263717651,0.01425092263763369,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0025598711480520533, 'lr_qi': 0.0013164703177474249, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.005546444151765217, 'reg_qi': 0.004289042359803195}",True,0.00263,0.02749,6e-05,0.0025598711480520533,0.0013164703177474249,577,1,0.00942,-0.00036,0.00599,-0.005546444151765217,0.004289042359803195
0.6636468352194699,0.6771647185022459,0.6718127264867467,0.6673432592782395,0.6699918848716755,0.005050739527588416,419,1.6224758625030518,0.07821987495179979,0.09551554918289185,0.027877867678699306,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0017767441217300109, 'lr_qi': 0.0016324135587959237, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.004121010422312753, 'reg_qi': 0.013749993834990312}",True,0.00263,0.02749,6e-05,0.0017767441217300109,0.0016324135587959237,577,1,0.00942,-0.00036,0.00599,-0.004121010422312753,0.013749993834990312
0.6640811139150176,0.6763574043218693,0.6716207113796626,0.6666346427045674,0.6696734680802793,0.0047163451136029155,241,1.616269826889038,0.007430351436402724,0.07259780168533325,0.008104058692099939,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.002823008590504779, 'lr_qi': 0.0016598393676021603, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.008822715358018794, 'reg_qi': 0.0045177947795495485}",True,0.00263,0.02749,6e-05,0.002823008590504779,0.0016598393676021603,577,1,0.00942,-0.00036,0.00599,-0.008822715358018794,0.0045177947795495485
0.664606560791709,0.6769313743975569,0.6716416184118161,0.6673537099680598,0.6701333158922854,0.004657247227903375,447,1.654373288154602,0.03796807072721342,0.08426874876022339,0.015345320976167838,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.003238518592899262, 'lr_qi': 0.0022213912525869467, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.0019525730355758478, 'reg_qi': 0.015239325294371747}",True,0.00263,0.02749,6e-05,0.003238518592899262,0.0022213912525869467,577,1,0.00942,-0.00036,0.00599,0.0019525730355758478,0.015239325294371747
0.665275818999027,0.676807189239023,0.6713201637354361,0.6670054825139266,0.6701021636218532,0.004453199105869434,439,1.664222538471222,0.05956284727291554,0.07739269733428955,0.003412767091015247,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0034334025179146082, 'lr_qi': 0.0014410528939222552, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.004464741980965474, 'reg_qi': 0.011783452073900804}",True,0.00263,0.02749,6e-05,0.0034334025179146082,0.0014410528939222552,577,1,0.00942,-0.00036,0.00599,-0.004464741980965474,0.011783452073900804
0.6634297205379587,0.6768435073421034,0.6718579383371842,0.6672782297672253,0.6698523489961179,0.005019335855961252,354,1.632920265197754,0.026480041885110394,0.08109819889068604,0.007279081750631727,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.003394263271816001, 'lr_qi': 0.0012992448640826778, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0019054231004441448, 'reg_qi': 0.007929360022098741}",True,0.00263,0.02749,6e-05,0.003394263271816001,0.0012992448640826778,577,1,0.00942,-0.00036,0.00599,-0.0019054231004441448,0.007929360022098741
0.6644492695321095,0.6770692466908361,0.6719629312993718,0.6669197598117624,0.67010030183352,0.004849886456792648,438,1.71180659532547,0.03698854387456048,0.07113176584243774,0.006769088590166711,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.003931982459781374, 'lr_qi': 0.001555752415350116, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.00231738788803699, 'reg_qi': 0.012555884627912841}",True,0.00263,0.02749,6e-05,0.003931982459781374,0.001555752415350116,577,1,0.00942,-0.00036,0.00599,0.00231738788803699,0.012555884627912841
