split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.7644603770739262,0.7745876579322993,0.7357037072267879,0.7509311937568821,0.7564207339974739,0.014611666882331373,353,1.6155874729156494,0.017090066513424162,0.08205664157867432,0.007492342859096828,"{'lr_all': 0.013482349342666566, 'n_epochs': 200, 'n_factors': 26, 'reg_all': 0.031088246738246027, 'reg_bi': 0, 'reg_bu': 0}",0.013482349342666566,200,26,0.031088246738246027,0,0
0.7038105890505362,0.7040311270171294,0.6908776044898671,0.6978596216532612,0.6991447355526984,0.005376894646343416,121,3.9331111907958984,0.026588338262165678,0.08569246530532837,0.0012223828363319797,"{'lr_all': 0.010809814208187163, 'n_epochs': 200, 'n_factors': 115, 'reg_all': 0.1643987119923698, 'reg_bi': 0, 'reg_bu': 0}",0.010809814208187163,200,115,0.1643987119923698,0,0
0.8146999302888467,0.82166899007769,0.7973818992510479,0.7836085773642659,0.8043398492454626,0.014881440648888213,413,1.5912960767745972,0.07323416170570143,0.12922751903533936,0.023354513968989323,"{'lr_all': 0.001887915306724608, 'n_epochs': 200, 'n_factors': 17, 'reg_all': 0.0007467107245199816, 'reg_bi': 0, 'reg_bu': 0}",0.001887915306724608,200,17,0.0007467107245199816,0,0
0.703795042465851,0.7032479177179125,0.6893275688938987,0.6980231697428437,0.6985984247051265,0.0058073726238986705,112,1.8796352744102478,0.0426732409861778,0.08781898021697998,0.002051965325831432,"{'lr_all': 0.008968841866590083, 'n_epochs': 200, 'n_factors': 19, 'reg_all': 0.12256180291350743, 'reg_bi': 0, 'reg_bu': 0}",0.008968841866590083,200,19,0.12256180291350743,0,0
0.6954532024972334,0.7036618775213697,0.6882379326871467,0.6944531104068835,0.6954515307781582,0.005487318040145577,68,1.7762665152549744,0.021936041966548508,0.087890625,0.009712373292298912,"{'lr_all': 0.051000573323108256, 'n_epochs': 200, 'n_factors': 9, 'reg_all': 0.15791636141625556, 'reg_bi': 0, 'reg_bu': 0}",0.051000573323108256,200,9,0.15791636141625556,0,0
0.7058790158299906,0.7161047617042033,0.7005303358058801,0.7030404078291171,0.7063886302922978,0.005920158875954047,188,2.255629777908325,0.02510342976625027,0.09216278791427612,0.0014381643014703684,"{'lr_all': 0.0689591389382258, 'n_epochs': 200, 'n_factors': 32, 'reg_all': 0.039713136342550276, 'reg_bi': 0, 'reg_bu': 0}",0.0689591389382258,200,32,0.039713136342550276,0,0
0.7253981949016134,0.7205346262642576,0.7075758061879778,0.7102865004673191,0.7159487819552919,0.007288510271400629,244,4.01463383436203,0.023580043081078035,0.0879586935043335,0.013914818213816417,"{'lr_all': 0.013170613092370331, 'n_epochs': 200, 'n_factors': 139, 'reg_all': 0.2912715762127969, 'reg_bi': 0, 'reg_bu': 0}",0.013170613092370331,200,139,0.2912715762127969,0,0
0.6968804659801073,0.701342169584193,0.6890412274426324,0.6944239897375403,0.6954219631861183,0.004440884310251284,67,2.3623745441436768,0.016297548071499968,0.0895150899887085,0.011192610987040056,"{'lr_all': 0.02902858250308782, 'n_epochs': 200, 'n_factors': 53, 'reg_all': 0.08138702378075346, 'reg_bi': 0, 'reg_bu': 0}",0.02902858250308782,200,53,0.08138702378075346,0,0
0.732522627290261,0.7273459588737896,0.7134748896262602,0.7156558329300606,0.7222498271800928,0.007936958951419805,268,2.685265004634857,0.016823812125076283,0.09483683109283447,0.018760764066381493,"{'lr_all': 0.02380147168878466, 'n_epochs': 200, 'n_factors': 79, 'reg_all': 0.317362239501116, 'reg_bi': 0, 'reg_bu': 0}",0.02380147168878466,200,79,0.317362239501116,0,0
0.6937624362510214,0.6981064347403501,0.6860745267790522,0.6895560355390494,0.6918748583273684,0.004511548520261939,9,2.6606050729751587,0.03673417649969682,0.12423700094223022,0.027768698375436086,"{'lr_all': 0.046639491454698145, 'n_epochs': 200, 'n_factors': 65, 'reg_all': 0.1137190895182887, 'reg_bi': 0, 'reg_bu': 0}",0.046639491454698145,200,65,0.1137190895182887,0,0
0.6942160184579065,0.6981186896137515,0.6860107348419313,0.68969671445343,0.6920105393417547,0.0045696027597321755,16,3.44695782661438,0.011626970552367031,0.09892529249191284,0.011522637794804516,"{'lr_all': 0.03773678734432906, 'n_epochs': 200, 'n_factors': 94, 'reg_all': 0.11480517541643508, 'reg_bi': 0, 'reg_bu': 0}",0.03773678734432906,200,94,0.11480517541643508,0,0
0.6957900135720818,0.6969336638657779,0.6877018462092628,0.6912373049482029,0.6929157071488313,0.0036880548205737223,26,2.3070358633995056,0.0253804618064916,0.0972905158996582,0.011551191052344537,"{'lr_all': 0.017056211014278233, 'n_epochs': 200, 'n_factors': 49, 'reg_all': 0.1309048981059991, 'reg_bi': 0, 'reg_bu': 0}",0.017056211014278233,200,49,0.1309048981059991,0,0
0.7233201180530966,0.7234738052716715,0.7121573145246534,0.7208318776812161,0.7199457788826594,0.004617317488960624,258,2.443924844264984,0.007842292313148157,0.08161044120788574,0.016683892142629116,"{'lr_all': 0.016652739024721086, 'n_epochs': 200, 'n_factors': 67, 'reg_all': 0.05071677183096479, 'reg_bi': 0, 'reg_bu': 0}",0.016652739024721086,200,67,0.05071677183096479,0,0
0.7160627715794872,0.7131958136249668,0.7018372350107168,0.7095886853536131,0.7101711263921959,0.005330412718325291,213,3.428630232810974,0.07428551589532092,0.10776752233505249,0.027868656841294717,"{'lr_all': 0.06639253569301218, 'n_epochs': 200, 'n_factors': 109, 'reg_all': 0.019541631230774938, 'reg_bi': 0, 'reg_bu': 0}",0.06639253569301218,200,109,0.019541631230774938,0,0
0.7076120233019522,0.708930528947503,0.6964247020197912,0.7001709101835424,0.7032845411131972,0.005180645970162509,166,6.594187676906586,0.021952049083739253,0.10119366645812988,0.006430101489508727,"{'lr_all': 0.0192874789936468, 'n_epochs': 200, 'n_factors': 194, 'reg_all': 0.0871454492228504, 'reg_bi': 0, 'reg_bu': 0}",0.0192874789936468,200,194,0.0871454492228504,0,0
0.9813609398370683,0.9567839242031968,0.9330430187849473,0.9600409862965849,0.9578072172804493,0.017132427047401984,476,6.735508739948273,0.04547509925391976,0.10041391849517822,0.01656182924516828,"{'lr_all': 0.011241056607104838, 'n_epochs': 200, 'n_factors': 207, 'reg_all': 0.005982635718938456, 'reg_bi': 0, 'reg_bu': 0}",0.011241056607104838,200,207,0.005982635718938456,0,0
0.7106165008805703,0.7101525797146301,0.6961660066871793,0.7000064040122467,0.7042353728236566,0.006299424174512284,173,4.652495086193085,0.022301693094907128,0.0896870493888855,0.0036412485137783477,"{'lr_all': 0.02471425326075405, 'n_epochs': 200, 'n_factors': 172, 'reg_all': 0.2490529203717616, 'reg_bi': 0, 'reg_bu': 0}",0.02471425326075405,200,172,0.2490529203717616,0,0
0.6975850197128479,0.7015233648947689,0.6908218286877161,0.6935264355015374,0.6958641621992177,0.0040582637631692365,74,2.752865433692932,0.01980537077284125,0.08989197015762329,0.004792220830837524,"{'lr_all': 0.06176479405257851, 'n_epochs': 200, 'n_factors': 77, 'reg_all': 0.06229047158196205, 'reg_bi': 0, 'reg_bu': 0}",0.06176479405257851,200,77,0.06229047158196205,0,0
0.8305950027589049,0.8115564238394213,0.8031002350091145,0.8055836884102283,0.8127088375044172,0.010774228003588794,420,2.6688010692596436,0.013182752658040996,0.09048593044281006,0.010951648951596631,"{'lr_all': 0.006538033136166632, 'n_epochs': 200, 'n_factors': 66, 'reg_all': 0.021667069620043507, 'reg_bi': 0, 'reg_bu': 0}",0.006538033136166632,200,66,0.021667069620043507,0,0
0.9328647664214964,0.9019335274734471,0.8909452804837165,0.8974083523946784,0.9057879816933346,0.01611313947473708,469,6.379353225231171,0.06223977766267739,0.23539316654205322,0.091433960827547,"{'lr_all': 0.0010649283649399877, 'n_epochs': 200, 'n_factors': 243, 'reg_all': 0.2402317654926793, 'reg_bi': 0, 'reg_bu': 0}",0.0010649283649399877,200,243,0.2402317654926793,0,0
0.7380074021179792,0.7485900658510176,0.7285623056865582,0.7381040555103527,0.7383159572914769,0.007085745108725269,318,1.7313458323478699,0.0352933783365028,0.09112405776977539,0.003750513035502393,"{'lr_all': 0.028981183539144695, 'n_epochs': 200, 'n_factors': 25, 'reg_all': 0.027930734844057212, 'reg_bi': 0, 'reg_bu': 0}",0.028981183539144695,200,25,0.027930734844057212,0,0
0.85315702153776,0.8599258818766127,0.8253780735495322,0.8296178754958887,0.8420197131149485,0.01479375089675351,441,2.6654661893844604,0.15835289210376738,0.20295506715774536,0.044731431153625045,"{'lr_all': 0.001240603276528418, 'n_epochs': 200, 'n_factors': 44, 'reg_all': 0.043999235746291596, 'reg_bi': 0, 'reg_bu': 0}",0.001240603276528418,200,44,0.043999235746291596,0,0
0.7223527719136129,0.7358921406888086,0.7209460859300313,0.7358208418043612,0.7287529600842035,0.007120964548313651,291,1.938898503780365,0.11731467869643702,0.08975517749786377,0.007108889488336158,"{'lr_all': 0.02022343792486936, 'n_epochs': 200, 'n_factors': 5, 'reg_all': 0.07594900127205036, 'reg_bi': 0, 'reg_bu': 0}",0.02022343792486936,200,5,0.07594900127205036,0,0
0.7163353017212671,0.7205311653555734,0.7038902035141686,0.7050590895674685,0.7114539400396194,0.007147166118316764,223,1.640909194946289,0.06942974746856304,0.0908927321434021,0.0032408060978943434,"{'lr_all': 0.10164742183405906, 'n_epochs': 200, 'n_factors': 6, 'reg_all': 0.2201466247746912, 'reg_bi': 0, 'reg_bu': 0}",0.10164742183405906,200,6,0.2201466247746912,0,0
0.8277156588640147,0.8382990535344934,0.834632353690724,0.8484864536625627,0.8372833799379487,0.007501827784712381,438,1.5195953845977783,0.0059967081894273695,0.08261978626251221,0.00506009678253965,"{'lr_all': 0.02162076358217746, 'n_epochs': 200, 'n_factors': 16, 'reg_all': 0.011165812820467542, 'reg_bi': 0, 'reg_bu': 0}",0.02162076358217746,200,16,0.011165812820467542,0,0
0.7870722314023265,0.7709561725568541,0.7607499725960543,0.7608109388701049,0.769897328856335,0.010750988756630659,370,1.9959652423858643,0.04626720921835392,0.09066396951675415,0.008560072278636574,"{'lr_all': 0.014602657058276236, 'n_epochs': 200, 'n_factors': 38, 'reg_all': 0.4492679531966454, 'reg_bi': 0, 'reg_bu': 0}",0.014602657058276236,200,38,0.4492679531966454,0,0
0.7058182368520751,0.7064920330237089,0.6945809985094281,0.6996678478175273,0.701639779050685,0.004866178524639576,148,7.67277067899704,0.0817213686708079,0.12797576189041138,0.02373826840485414,"{'lr_all': 0.044185993378050625, 'n_epochs': 200, 'n_factors': 301, 'reg_all': 0.05562238466794489, 'reg_bi': 0, 'reg_bu': 0}",0.044185993378050625,200,301,0.05562238466794489,0,0
0.6947402960338146,0.6983147295993374,0.6868758308993467,0.6903033332184605,0.6925585474377398,0.004337998341531923,19,2.5037096738815308,0.02227452162852402,0.10916966199874878,0.012105409065210694,"{'lr_all': 0.04334785637911409, 'n_epochs': 200, 'n_factors': 55, 'reg_all': 0.09516307877479287, 'reg_bi': 0, 'reg_bu': 0}",0.04334785637911409,200,55,0.09516307877479287,0,0
0.7210912825451823,0.7178823876926446,0.7039509349528242,0.707135550400418,0.7125150388977672,0.007152677139690413,229,2.952178180217743,0.01650872150203833,0.10245275497436523,0.010749881901840164,"{'lr_all': 0.01792668376583606, 'n_epochs': 200, 'n_factors': 78, 'reg_all': 0.2834906629652111, 'reg_bi': 0, 'reg_bu': 0}",0.01792668376583606,200,78,0.2834906629652111,0,0
0.7388783453015115,0.7325212822391854,0.7089215193225142,0.7244239546521307,0.7261862753788355,0.011207124150187164,283,2.1496706008911133,0.022342908482651587,0.1016005277633667,0.014978334512891975,"{'lr_all': 0.004736083676107228, 'n_epochs': 200, 'n_factors': 32, 'reg_all': 0.08294218999112953, 'reg_bi': 0, 'reg_bu': 0}",0.004736083676107228,200,32,0.08294218999112953,0,0
0.6968898124607066,0.6994891665731092,0.6899773374042094,0.6933263988548515,0.6949206788232192,0.0035960714886392265,56,2.523345112800598,0.0887237991123398,0.08453375101089478,0.007979298588716795,"{'lr_all': 0.02684935147408396, 'n_epochs': 200, 'n_factors': 62, 'reg_all': 0.08939676694328154, 'reg_bi': 0, 'reg_bu': 0}",0.02684935147408396,200,62,0.08939676694328154,0,0
0.8344089089904677,0.8358671409927467,0.7989711780555998,0.8184370674262672,0.8219210738662703,0.014910355738378102,424,1.4076420068740845,0.00922802147926823,0.08250945806503296,0.006314826871297405,"{'lr_all': 0.009682785370387137, 'n_epochs': 200, 'n_factors': 11, 'reg_all': 0.01625289416276393, 'reg_bi': 0, 'reg_bu': 0}",0.009682785370387137,200,11,0.01625289416276393,0,0
0.7728790126227798,0.7941459456498171,0.7534958885284496,0.7693022043552823,0.7724557627890821,0.014491936859235137,376,1.408348798751831,0.01700015159347262,0.11701357364654541,0.03333789044682407,"{'lr_all': 0.026469060336239636, 'n_epochs': 200, 'n_factors': 11, 'reg_all': 0.03731076653915186, 'reg_bi': 0, 'reg_bu': 0}",0.026469060336239636,200,11,0.03731076653915186,0,0
0.6963910630728174,0.7001266790139352,0.6875840226711032,0.691920631380939,0.6940055990346987,0.0047101430949622065,43,4.137634754180908,0.02192129116968218,0.08607453107833862,0.010804056388475963,"{'lr_all': 0.045027976273559034, 'n_epochs': 200, 'n_factors': 144, 'reg_all': 0.08735112029165472, 'reg_bi': 0, 'reg_bu': 0}",0.045027976273559034,200,144,0.08735112029165472,0,0
0.7135756823265889,0.714669958646393,0.7052445281849503,0.7047678495054407,0.7095645046658432,0.004577807993375785,210,1.8881019949913025,0.014082827669592771,0.09367650747299194,0.0076186567370015576,"{'lr_all': 0.11151248880196363, 'n_epochs': 200, 'n_factors': 30, 'reg_all': 0.0426782748609721, 'reg_bi': 0, 'reg_bu': 0}",0.11151248880196363,200,30,0.0426782748609721,0,0
0.7955712535328462,0.7774716142529541,0.7656866606109173,0.7721554845422821,0.7777212532347498,0.01111861087347393,386,8.066891252994537,0.008180996946092645,0.10298484563827515,0.0026251850077129222,"{'lr_all': 0.0064796897349879146, 'n_epochs': 200, 'n_factors': 324, 'reg_all': 0.07442749344736813, 'reg_bi': 0, 'reg_bu': 0}",0.0064796897349879146,200,324,0.07442749344736813,0,0
0.7074052252449781,0.7074830981049886,0.691061068532885,0.7032247264121347,0.7022935295737467,0.006709999306297317,154,1.8726524114608765,0.0358921580046314,0.07554543018341064,0.002233755898322559,"{'lr_all': 0.03865806374233216, 'n_epochs': 200, 'n_factors': 46, 'reg_all': 0.04859567526481402, 'reg_bi': 0, 'reg_bu': 0}",0.03865806374233216,200,46,0.04859567526481402,0,0
0.7406791520974106,0.7357020340673847,0.7209845717061752,0.7228024688251946,0.7300420566740413,0.008361112505272715,295,7.525912642478943,0.02108283432495702,0.09234815835952759,0.010917434732489488,"{'lr_all': 0.040114195668138564, 'n_epochs': 200, 'n_factors': 270, 'reg_all': 0.3394351846897121, 'reg_bi': 0, 'reg_bu': 0}",0.040114195668138564,200,270,0.3394351846897121,0,0
0.7209634303080544,0.7420023592835908,0.7235038272015769,0.7345458770399347,0.7302538734582892,0.008490048179010386,298,1.3230098485946655,0.011270113564985779,0.09144437313079834,0.007605327712927899,"{'lr_all': 0.02508065791334957, 'n_epochs': 200, 'n_factors': 6, 'reg_all': 0.07133952286887651, 'reg_bi': 0, 'reg_bu': 0}",0.02508065791334957,200,6,0.07133952286887651,0,0
0.8200556682492892,0.8008447593522874,0.7893021863014585,0.7964424447017912,0.8016612646512066,0.011390825957233586,411,2.6237977147102356,0.06449089418541713,0.08074140548706055,0.0064330849700777355,"{'lr_all': 0.003457449027337134, 'n_epochs': 200, 'n_factors': 65, 'reg_all': 0.04266609823661352, 'reg_bi': 0, 'reg_bu': 0}",0.003457449027337134,200,65,0.04266609823661352,0,0
0.703496113421738,0.7053126640466102,0.692478742824031,0.7026533759838373,0.7009852240690541,0.005004354505915242,139,1.7730317115783691,0.01107279898915561,0.0824439525604248,0.007740139082719238,"{'lr_all': 0.01347707596141845, 'n_epochs': 200, 'n_factors': 31, 'reg_all': 0.10323237091689096, 'reg_bi': 0, 'reg_bu': 0}",0.01347707596141845,200,31,0.10323237091689096,0,0
0.7783540129213395,0.7868277723518304,0.7583545855405265,0.7690645765014766,0.7731502368287932,0.0106037514701107,377,1.7472895383834839,0.05050560216901709,0.11567521095275879,0.008258441796028963,"{'lr_all': 0.021281128865666687, 'n_epochs': 200, 'n_factors': 25, 'reg_all': 0.017441305093049177, 'reg_bi': 0, 'reg_bu': 0}",0.021281128865666687,200,25,0.017441305093049177,0,0
0.7296519964724181,0.7384649732506485,0.7261442391098407,0.7262470283861374,0.7301270593047612,0.005016572293365241,297,1.7124097347259521,0.03208666121489538,0.11888241767883301,0.008493061869325394,"{'lr_all': 0.04180959251243621, 'n_epochs': 200, 'n_factors': 23, 'reg_all': 0.030427351855544328, 'reg_bi': 0, 'reg_bu': 0}",0.04180959251243621,200,23,0.030427351855544328,0,0
0.7029891676246285,0.7028513577958312,0.6910044735578317,0.6957250918673726,0.698142522711416,0.005061097024650534,105,4.013146281242371,0.03939725565625346,0.07739609479904175,0.0051928119890050075,"{'lr_all': 0.016896470333449543, 'n_epochs': 200, 'n_factors': 129, 'reg_all': 0.20548700464692224, 'reg_bi': 0, 'reg_bu': 0}",0.016896470333449543,200,129,0.20548700464692224,0,0
0.699277538176582,0.706044868482543,0.6919295275847968,0.6925761331757974,0.6974570168549298,0.005732400382500037,95,2.379978656768799,0.022616651681591594,0.08685553073883057,0.0042924165829001494,"{'lr_all': 0.10543234075885266, 'n_epochs': 200, 'n_factors': 51, 'reg_all': 0.08603662511730448, 'reg_bi': 0, 'reg_bu': 0}",0.10543234075885266,200,51,0.08603662511730448,0,0
0.7753724786008722,0.7680670047819113,0.7523857046662633,0.7548517926550898,0.7626692451760342,0.0094521388788739,362,5.548709034919739,0.05529624404386187,0.18743598461151123,0.020492744944272154,"{'lr_all': 0.07687371398787946, 'n_epochs': 200, 'n_factors': 175, 'reg_all': 0.4159783247443506, 'reg_bi': 0, 'reg_bu': 0}",0.07687371398787946,200,175,0.4159783247443506,0,0
0.8347578090497401,0.8319526130830105,0.8203114710538745,0.8183267706249356,0.8263371659528902,0.007122427763091772,428,1.9286235570907593,0.023794559024910043,0.09705835580825806,0.0038410183476824725,"{'lr_all': 0.016029277467168868, 'n_epochs': 200, 'n_factors': 27, 'reg_all': 0.007917017705248079, 'reg_bi': 0, 'reg_bu': 0}",0.016029277467168868,200,27,0.007917017705248079,0,0
0.7551597479346294,0.75259648120302,0.7343822151715115,0.7453127537080231,0.746862799504296,0.008060429367226413,342,6.719007790088654,0.032587455659897485,0.08912885189056396,0.002872376338906728,"{'lr_all': 0.0350822702748701, 'n_epochs': 200, 'n_factors': 222, 'reg_all': 0.017334459579276203, 'reg_bi': 0, 'reg_bu': 0}",0.0350822702748701,200,222,0.017334459579276203,0,0
0.6965110945264836,0.6985827535832276,0.6865660208938302,0.6919692875030741,0.6934072891266538,0.00461762493074445,35,4.03971254825592,0.03263331691650555,0.08151930570602417,0.0021373625796824703,"{'lr_all': 0.022455855156295, 'n_epochs': 200, 'n_factors': 122, 'reg_all': 0.15834751129638402, 'reg_bi': 0, 'reg_bu': 0}",0.022455855156295,200,122,0.15834751129638402,0,0
0.7094829366244912,0.7121407393287875,0.696862824986817,0.705041256943158,0.7058819394708133,0.005792040429561769,186,3.4741002321243286,0.04236777911179396,0.11606848239898682,0.018014198753688412,"{'lr_all': 0.02936732687521726, 'n_epochs': 200, 'n_factors': 111, 'reg_all': 0.04851945227013194, 'reg_bi': 0, 'reg_bu': 0}",0.02936732687521726,200,111,0.04851945227013194,0,0
0.7282507739279396,0.741512918902443,0.7209367924117286,0.7295417006563185,0.7300605464746074,0.00738146665777836,296,1.9554123282432556,0.044291157985346934,0.08404755592346191,0.0040749560149262775,"{'lr_all': 0.03236303839366883, 'n_epochs': 200, 'n_factors': 39, 'reg_all': 0.024553554113647656, 'reg_bi': 0, 'reg_bu': 0}",0.03236303839366883,200,39,0.024553554113647656,0,0
0.6980054663191493,0.7010804882842165,0.6890443935128623,0.6923889132206019,0.6951298153342075,0.004696402354069495,64,4.1787068247795105,0.010631027849489855,0.08275163173675537,0.004656499579386573,"{'lr_all': 0.05224298557732254, 'n_epochs': 200, 'n_factors': 144, 'reg_all': 0.07599155848357626, 'reg_bi': 0, 'reg_bu': 0}",0.05224298557732254,200,144,0.07599155848357626,0,0
0.7001660327228756,0.7033766738459,0.6920897745203906,0.6979582622626251,0.6983976858379478,0.004120079203045781,109,2.508173167705536,0.023761972071293085,0.0960836410522461,0.0050257496650092425,"{'lr_all': 0.03221164352726191, 'n_epochs': 200, 'n_factors': 60, 'reg_all': 0.0659984902348344, 'reg_bi': 0, 'reg_bu': 0}",0.03221164352726191,200,60,0.0659984902348344,0,0
0.7015231856716598,0.7089439436601748,0.6924810908149477,0.694492937071072,0.6993602893044635,0.006471843653995223,123,3.2038463354110718,0.009166993684178067,0.09129434823989868,0.012439839237968984,"{'lr_all': 0.10221897030714899, 'n_epochs': 200, 'n_factors': 97, 'reg_all': 0.14045768829056965, 'reg_bi': 0, 'reg_bu': 0}",0.10221897030714899,200,97,0.14045768829056965,0,0
0.800608493479829,0.8139225945862476,0.7866248956729275,0.7784938772721443,0.7949124652527871,0.013528521682516514,403,1.2438255548477173,0.023845436922199644,0.07936853170394897,0.0027183860401186677,"{'lr_all': 0.1509170924546197, 'n_epochs': 200, 'n_factors': 6, 'reg_all': 0.05833901112493161, 'reg_bi': 0, 'reg_bu': 0}",0.1509170924546197,200,6,0.05833901112493161,0,0
0.7098753180638985,0.707025885011685,0.6952816172593581,0.7001727144858764,0.7030888837052045,0.00572304820144577,164,7.1214001178741455,0.018386097367182688,0.09252756834030151,0.00525051394404133,"{'lr_all': 0.010859370115213096, 'n_epochs': 200, 'n_factors': 240, 'reg_all': 0.1966456757024743, 'reg_bi': 0, 'reg_bu': 0}",0.010859370115213096,200,240,0.1966456757024743,0,0
