split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_reg_bu,param_reg_bi,param_lr_bu,param_lr_bi,param_reg_pu,param_reg_qi,param_lr_pu,param_lr_qi,param_lr_yj,param_reg_yj
0.6648977749091033,0.6713210003765566,0.672653672199546,0.6587653338533165,0.6669094453346305,0.00554146483081351,132,1.5839120745658875,0.03590461638061901,0.07396829128265381,0.0062775406158452835,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.023, 'reg_yj': 0.025}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.023,0.025
0.6655497804591567,0.6711560757313155,0.672206318330208,0.6573986232687115,0.6665776994473479,0.005872710976746219,35,1.67438805103302,0.04860572130147179,0.08911854028701782,0.028355244393628843,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.006, 'reg_yj': 0.012}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.006,0.012
0.6666972975822172,0.6721500112394181,0.673602499539367,0.6595332269472844,0.6679957588270717,0.005522540220342455,360,1.6205629706382751,0.03046888493107355,0.0723307728767395,0.0050922794798419725,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.039, 'reg_yj': 0.026000000000000002}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.039,0.026000000000000002
0.6651755171494705,0.672514363835743,0.6721942314396927,0.6574769038920935,0.66684025407925,0.006150290051647126,116,1.6473982334136963,0.0526010556674703,0.06820893287658691,0.005994553337069292,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.005, 'reg_yj': 0.017}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.005,0.017
0.6649893157809199,0.6712539489171827,0.6719950991468127,0.6578541571058638,0.6665231302376948,0.00569707756373308,24,1.5926117897033691,0.027419743207321053,0.0797584056854248,0.006894197413901861,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.005, 'reg_yj': 0.003}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.005,0.003
0.6659223278284634,0.6704265700429779,0.6732350170036652,0.6585670027930544,0.6670377294170402,0.005542741750736814,175,1.6458795070648193,0.08251974641020497,0.07745474576950073,0.013603506892153854,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.015, 'reg_yj': 0.021}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.015,0.021
0.6657588611459476,0.6718322015609256,0.6728656473741667,0.658786140599598,0.6673107126701594,0.005620892578018662,236,1.6274729371070862,0.09151468814248843,0.07333797216415405,0.005578684406877255,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.017, 'reg_yj': 0.019}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.017,0.019
0.6662056014595885,0.6709013807577473,0.6736581328583415,0.6593038220764722,0.6675172342880373,0.00543929231180322,288,1.6496565341949463,0.010792930131275474,0.07809370756149292,0.006527596233432493,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.027, 'reg_yj': 0.019}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.027,0.019
0.6653903183918171,0.6715327470690481,0.6727233719371712,0.6581755863343319,0.666955505933092,0.005782651097415335,147,1.601828932762146,0.05198670583176987,0.06538647413253784,0.003391119831159408,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.019, 'reg_yj': 0.023}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.019,0.023
0.6655706019144291,0.6713696126692352,0.6725805475719235,0.6599359283982723,0.667364172638465,0.00504107691174678,252,1.6617459654808044,0.061617198010159475,0.06993049383163452,0.0017860171151939741,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.026000000000000002, 'reg_yj': 0.034}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.026000000000000002,0.034
0.6653522541380763,0.6710494777781713,0.6735079714537315,0.659257533503716,0.6672918092184238,0.00550164080321104,231,1.6470907330513,0.03172698819105376,0.07174813747406006,0.011508452476780737,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.024, 'reg_yj': 0.01}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.024,0.01
0.6654176725012803,0.6724938901102051,0.6724068107150708,0.6574251055898455,0.6669358697291004,0.006196417173735251,139,1.6335233449935913,0.02809263995736125,0.0770617127418518,0.0027726597890570014,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.011, 'reg_yj': 0.041}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.011,0.041
0.6661784112531353,0.6718509835324523,0.6736625728414876,0.6605040614381543,0.6680490072663074,0.005157336497394684,374,1.6782743334770203,0.047151187934222794,0.06916314363479614,0.0023526318370350936,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.041, 'reg_yj': 0.028}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.041,0.028
0.6664270289595257,0.6729712702867945,0.6732829337935918,0.6601474589990399,0.668207173009738,0.005398793225664294,400,1.6540743708610535,0.07482757654619665,0.07539480924606323,0.007342084555383685,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.034, 'reg_yj': 0.023}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.034,0.023
0.6669772194343068,0.6721516697978167,0.6747999923150064,0.6613296164844619,0.668814624507898,0.005156595329495534,479,1.6274745464324951,0.035501221882721666,0.0664513111114502,0.007574697493752436,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.046, 'reg_yj': 0.009000000000000001}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.046,0.009000000000000001
0.6657345861331805,0.6713450900595622,0.6727612675105624,0.6595219711861496,0.6673407287223637,0.005223260808635483,244,1.6056433320045471,0.027571181293731845,0.07949662208557129,0.010087273226178483,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.02, 'reg_yj': 0.036000000000000004}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.02,0.036000000000000004
0.6652831794040768,0.6724035842214191,0.6718467443800583,0.6583124739763924,0.6669614954954867,0.005725039399549385,148,1.646601676940918,0.03219513303778706,0.08124750852584839,0.006525764055958831,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.004, 'reg_yj': 0.006}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.004,0.006
0.6655790892241752,0.6712490490196138,0.6727220976045646,0.6583000755336121,0.6669625778454915,0.005667867545434562,149,1.7116342186927795,0.03859381408951326,0.08032971620559692,0.004813366927976187,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.018000000000000002, 'reg_yj': 0.004}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.018000000000000002,0.004
0.6657949877970646,0.6709263015750156,0.6727891810700399,0.6598060791325975,0.6673291373936795,0.005042362731886696,241,1.6214689016342163,0.015092094003986006,0.07739168405532837,0.001015745266190883,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.028, 'reg_yj': 0.008}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.028,0.008
0.6657935374476807,0.6722567465207326,0.6728521579535385,0.6575295036357592,0.6671079863894277,0.006184261187289032,189,1.6389418840408325,0.04321997083969764,0.08881348371505737,0.009527669208364032,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.004, 'reg_yj': 0.025}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.004,0.025
0.6652904408641414,0.6719751625004203,0.6725937892374964,0.658743761824192,0.6671507886065625,0.005635597403521412,204,1.6549662947654724,0.04523914371487874,0.06673228740692139,0.009694103912742063,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.024, 'reg_yj': 0.025}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.024,0.025
0.6657189597938963,0.6716226926779997,0.6730409967350895,0.6582352541886554,0.6671544758489102,0.005835865641533951,205,1.713330090045929,0.10154589628901971,0.08017504215240479,0.002628586884166075,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.021, 'reg_yj': 0.03}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.021,0.03
0.665112143337027,0.6721048360405311,0.6733879932934613,0.659424442920786,0.6675073538979512,0.005630036528462939,286,1.6061532497406006,0.023500579048273164,0.07233965396881104,0.003713708583851159,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.025, 'reg_yj': 0.009000000000000001}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.025,0.009000000000000001
0.6648107749271679,0.6720537319754488,0.6728800971483122,0.6584180532777607,0.6670406643321724,0.005885398265293725,176,1.630308449268341,0.0428073894405751,0.07406550645828247,0.009298156789303392,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.021, 'reg_yj': 0.041}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.021,0.041
0.6654463054587448,0.6714925871295745,0.6734554739610317,0.6591950739727774,0.6673973601305321,0.005580227143740939,261,1.6342881321907043,0.03942198587236557,0.08036327362060547,0.013308210083666935,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.024, 'reg_yj': 0.008}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.024,0.008
0.6648589062822776,0.6711295395793365,0.6727483042808947,0.6588090209151597,0.6668864427644171,0.00551636064213554,128,1.6447818875312805,0.044350437945452376,0.06692391633987427,0.006796488303640588,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.023, 'reg_yj': 0.012}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.023,0.012
0.6651305769481872,0.6715197204131161,0.6717970272045064,0.6578876289844421,0.6665837383875629,0.005684986714263005,36,1.5845456719398499,0.04505299660972241,0.07278966903686523,0.008722764567701729,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.013000000000000001, 'reg_yj': 0.009000000000000001}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.013000000000000001,0.009000000000000001
0.665628616786608,0.6724047555462573,0.6735729646297001,0.6594794756188365,0.6677714531453505,0.005667311214364612,327,1.670456886291504,0.15326193248979167,0.08138048648834229,0.006290686070648066,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.028, 'reg_yj': 0.005}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.028,0.005
0.6663621041841326,0.672649980496223,0.6737097667774984,0.6599754487124446,0.6681743250425747,0.005504051336448615,393,1.641870379447937,0.045416049645317556,0.07848232984542847,0.004536694612220915,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.038, 'reg_yj': 0.037}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.038,0.037
0.6655056686475502,0.6712762838292188,0.6729589161951666,0.6578626388145379,0.6669008768716184,0.005905090593192449,131,1.603866994380951,0.012162646864410364,0.06929874420166016,0.006020684137655313,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.007, 'reg_yj': 0.013000000000000001}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.007,0.013000000000000001
0.667565266557443,0.6725121211847706,0.6744336736234644,0.6606976104442928,0.6688021679524926,0.005307809966753503,475,1.6578022241592407,0.033180652986927614,0.07548946142196655,0.005018083484371782,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.046, 'reg_yj': 0.044}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.046,0.044
0.6666827922178091,0.6724773070808017,0.6737632325751237,0.6599544667375665,0.6682194496528253,0.005466583430915763,402,1.611929714679718,0.03858638834819815,0.07017755508422852,0.007675976731594902,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.042, 'reg_yj': 0.044}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.042,0.044
0.665371517757907,0.6711650124013102,0.6726226027110002,0.6572847364520603,0.6666109673305695,0.00602896973155478,43,1.6362997889518738,0.09944039287261014,0.07700175046920776,0.007636820089717904,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.007, 'reg_yj': 0.017}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.007,0.017
0.6648345586742562,0.6721341032130719,0.6716273752090097,0.6577409044437889,0.6665842353850316,0.005863023173275918,37,1.6808308362960815,0.09048910073989876,0.07369685173034668,0.01025407265742278,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.008, 'reg_yj': 0.001}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.008,0.001
0.6661119299045384,0.6722149956156687,0.6731189214469819,0.6592937354705772,0.6676848956094416,0.005543830635362661,309,1.6194173097610474,0.05107313972917397,0.07201725244522095,0.00881689438485502,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.028, 'reg_yj': 0.025}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.028,0.025
0.6654934054205639,0.6711527209535917,0.6714790299441904,0.6578900830816978,0.6665038098500109,0.0055132203698184295,20,1.6140837669372559,0.055056333164248156,0.07017636299133301,0.004977392194505877,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.008, 'reg_yj': 0.038}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.008,0.038
0.6667888069492282,0.6731993937686351,0.673537841609919,0.6604349784324867,0.6684902551900672,0.005372069540119081,444,1.6417787671089172,0.06160685095606844,0.07455343008041382,0.009790667191345729,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.046, 'reg_yj': 0.047}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.046,0.047
0.6658170545853282,0.6712300295142838,0.6720412008054714,0.6582602870921944,0.6668371429993194,0.005499606967935773,115,1.6287279725074768,0.08943472458659989,0.0778576135635376,0.008885057099474795,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.011, 'reg_yj': 0.027}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.011,0.027
0.665172570872593,0.6718079711069953,0.6729139720909352,0.658245169216438,0.6670349208217404,0.005875230494784806,174,1.6319904923439026,0.05925299200139322,0.08160614967346191,0.01314263473101732,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.023, 'reg_yj': 0.048}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.023,0.048
0.6661156582041418,0.6727060049035094,0.6738855560987494,0.6596068745563618,0.6680785234406906,0.005717448900879985,377,1.6359788179397583,0.03901434812065136,0.07546120882034302,0.006208221712773523,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.038, 'reg_yj': 0.044}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.038,0.044
0.6654483631941908,0.6727187323667237,0.6734197876538496,0.6599526641928034,0.667884886851892,0.005542066248175539,343,1.6158382892608643,0.03040162529566062,0.07696348428726196,0.009683190702374203,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.033, 'reg_yj': 0.021}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.033,0.021
0.6676764994876719,0.6715395660100073,0.6726233409166933,0.6597264744732567,0.6678914702219073,0.005059954820534152,344,1.6157407760620117,0.028803356875843976,0.07087767124176025,0.005803421414105744,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.019, 'reg_yj': 0.013000000000000001}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.019,0.013000000000000001
0.6664186475067804,0.6722582767544838,0.6740264549803171,0.6608313550098872,0.6683836835628671,0.005190192071204816,430,1.6417288184165955,0.05676606845697577,0.08257699012756348,0.007113045379003203,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 1e-05, 'reg_qi': 0.00391, 'lr_pu': 0.00356, 'lr_qi': 0.0016, 'lr_yj': 0.042, 'reg_yj': 0.015}",1,True,577,0.00599,-0.00036,6e-05,0.02749,1e-05,0.00391,0.00356,0.0016,0.042,0.015
