split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_lr_bi,param_lr_bu,param_lr_pu,param_lr_qi,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi
0.7011135796282375,0.6474689829288556,0.6689143557409458,0.657800173548177,0.668824272961554,0.02012577091802301,134,1.6387301087379456,0.0775604173783607,0.07904624938964844,0.011591226831618505,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.003223532360870636, 'lr_qi': 0.001938862672035028, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.0031813197527212622, 'reg_qi': 0.007476578891302488}",True,0.00263,0.02749,6e-05,0.003223532360870636,0.001938862672035028,577,1,0.00942,-0.00036,0.00599,0.0031813197527212622,0.007476578891302488
0.7013814933237985,0.6481497822830996,0.6680986368090288,0.6575427305750724,0.6687931607477497,0.020094794332697757,121,1.6890162229537964,0.07884556258923306,0.08068490028381348,0.005229700655107423,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0021915101351151866, 'lr_qi': 0.0017107142416639236, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.0013744650205545772, 'reg_qi': 0.010175134508891385}",True,0.00263,0.02749,6e-05,0.0021915101351151866,0.0017107142416639236,577,1,0.00942,-0.00036,0.00599,0.0013744650205545772,0.010175134508891385
0.7016365417567942,0.648123186207128,0.6682102323183442,0.6584184607243285,0.6690971052516488,0.020084447967887973,309,1.7586609721183777,0.06278012420553024,0.07221001386642456,0.00893622496892585,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0026401772840216387, 'lr_qi': 0.001313921398797843, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.002095186003777852, 'reg_qi': 0.00935730647352298}",True,0.00263,0.02749,6e-05,0.0026401772840216387,0.001313921398797843,577,1,0.00942,-0.00036,0.00599,0.002095186003777852,0.00935730647352298
0.7024819782194721,0.6476892091899337,0.6677753116306392,0.6583421329128876,0.6690721579882332,0.02055639703223276,299,1.6686829328536987,0.04916112156097341,0.07528746128082275,0.0064721015998740125,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0027407540927158556, 'lr_qi': 0.0015082558606520275, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.005354365368465258, 'reg_qi': 0.006898552576219204}",True,0.00263,0.02749,6e-05,0.0027407540927158556,0.0015082558606520275,577,1,0.00942,-0.00036,0.00599,0.005354365368465258,0.006898552576219204
0.7034533120330196,0.6477627531024455,0.6683552690231234,0.660002081096536,0.6698933538137811,0.020713747031330276,484,1.6296355724334717,0.12317400841249262,0.08850967884063721,0.018304497470704853,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.001626499422501068, 'lr_qi': 0.0012111656874493524, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.0006914582052897356, 'reg_qi': 0.015073870423050901}",True,0.00263,0.02749,6e-05,0.001626499422501068,0.0012111656874493524,577,1,0.00942,-0.00036,0.00599,0.0006914582052897356,0.015073870423050901
0.7011972085855983,0.6479209404906663,0.668476549694058,0.658272688889039,0.6689668469148403,0.01997706058137979,234,1.630070149898529,0.04769732829592488,0.07074838876724243,0.007413394320969722,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0032823928724444204, 'lr_qi': 0.0014832069886192905, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.0004293524130990628, 'reg_qi': 0.011915458928607715}",True,0.00263,0.02749,6e-05,0.0032823928724444204,0.0014832069886192905,577,1,0.00942,-0.00036,0.00599,0.0004293524130990628,0.011915458928607715
0.7026911629730088,0.6477896402142536,0.6675103425324608,0.6588681945948964,0.6692148350786549,0.020552747799309275,365,1.623848021030426,0.05065409852196752,0.07171124219894409,0.008433233027700136,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0015079426323310898, 'lr_qi': 0.001403382331199571, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.0029773206158566767, 'reg_qi': 0.0080149636413469}",True,0.00263,0.02749,6e-05,0.0015079426323310898,0.001403382331199571,577,1,0.00942,-0.00036,0.00599,0.0029773206158566767,0.0080149636413469
0.7014436051374362,0.6474704414876435,0.6680577171961838,0.6583700767215629,0.6688354601357066,0.020185912639579348,140,1.6144980192184448,0.028349496771039352,0.0786554217338562,0.0075765064047097685,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0018189118144687124, 'lr_qi': 0.0015030878000492215, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.004749162547343921, 'reg_qi': 0.014696131274166763}",True,0.00263,0.02749,6e-05,0.0018189118144687124,0.0015030878000492215,577,1,0.00942,-0.00036,0.00599,-0.004749162547343921,0.014696131274166763
0.7014070688334915,0.646858888632987,0.6684945306227355,0.6579163700184701,0.6686692145269211,0.020390632651337382,64,1.634030520915985,0.06407653102789586,0.08021372556686401,0.014780931940743803,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.002402361036920444, 'lr_qi': 0.0023645017733049927, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0030380511936626414, 'reg_qi': 0.013227128631225181}",True,0.00263,0.02749,6e-05,0.002402361036920444,0.0023645017733049927,577,1,0.00942,-0.00036,0.00599,-0.0030380511936626414,0.013227128631225181
0.701598567169653,0.647305732596011,0.6686398758164146,0.6579739010269232,0.6688795191522505,0.020340564797733288,176,1.645388662815094,0.0827292270979603,0.08240759372711182,0.01829585647632492,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0025274213459083768, 'lr_qi': 0.0016118022697062906, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.001654293706934734, 'reg_qi': 0.019445910553328255}",True,0.00263,0.02749,6e-05,0.0025274213459083768,0.0016118022697062906,577,1,0.00942,-0.00036,0.00599,0.001654293706934734,0.019445910553328255
