split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
0.6714253403141938,0.6763513023569605,0.680685505807195,0.6843892613499198,0.6782128524570672,0.004842461441933974,85,1.4897968173027039,0.08408389861868482,0.08070456981658936,0.005989748112678815,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 482, 'lr_all': 0.0025, 'reg_all': 0.00815, 'reg_bu': 0, 'reg_bi': 0}",1,True,482,0.0025,0.00815,0,0
0.6719760016741657,0.6748783445931796,0.6784618932200502,0.6840232603040627,0.6773348749478646,0.004493237502233166,15,1.4180709719657898,0.07146797024010121,0.08337074518203735,0.006883777889641831,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 482, 'lr_all': 0.0025, 'reg_all': 0.00998, 'reg_bu': 0, 'reg_bi': 0}",1,True,482,0.0025,0.00998,0,0
0.6740550580986715,0.6746229046394471,0.6780526804232965,0.6854934171431952,0.6780560150761525,0.004558203172112634,66,1.4027071595191956,0.08604741392173412,0.08065158128738403,0.008645364624160065,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 482, 'lr_all': 0.0025, 'reg_all': 0.00533, 'reg_bu': 0, 'reg_bi': 0}",1,True,482,0.0025,0.00533,0,0
0.6709624204092635,0.6748448407322973,0.6785694808603974,0.6863814163421891,0.6776895395860368,0.005693624991546286,35,1.3929457068443298,0.06689424393581107,0.07744032144546509,0.01578000504632079,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 482, 'lr_all': 0.0025, 'reg_all': 0.00731, 'reg_bu': 0, 'reg_bi': 0}",1,True,482,0.0025,0.00731,0,0
0.6732626987355487,0.6748967764240243,0.6790703263858211,0.6854878239406184,0.678179406371503,0.004721132787425119,79,1.4732275009155273,0.04393779814168746,0.08196491003036499,0.01109764471999159,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 482, 'lr_all': 0.0025, 'reg_all': 0.00942, 'reg_bu': 0, 'reg_bi': 0}",1,True,482,0.0025,0.00942,0,0
0.6711776410524997,0.6744962340602444,0.6791438248157973,0.6846080416858425,0.677356435403596,0.005053187260067085,16,1.5154696702957153,0.059486891974395,0.09108823537826538,0.0029701701264112724,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 482, 'lr_all': 0.00251, 'reg_all': 0.00815, 'reg_bu': 0, 'reg_bi': 0}",1,True,482,0.00251,0.00815,0,0
0.6719604445595557,0.6751638075613523,0.676854992866077,0.6847003212270525,0.6771698915535094,0.004689596017193988,8,1.3995113968849182,0.0684668259740396,0.08057302236557007,0.01701154159630888,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 482, 'lr_all': 0.00251, 'reg_all': 0.00998, 'reg_bu': 0, 'reg_bi': 0}",1,True,482,0.00251,0.00998,0,0
0.6743322549431426,0.6748169400433155,0.6810496406690896,0.6867735888631628,0.6792431061296776,0.00509114777927729,125,1.3846412897109985,0.046998861759726694,0.07902520895004272,0.009662350220781083,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 482, 'lr_all': 0.00251, 'reg_all': 0.00533, 'reg_bu': 0, 'reg_bi': 0}",1,True,482,0.00251,0.00533,0,0
0.6734467545932395,0.6756545737968426,0.6795710350535412,0.6849668974840029,0.6784098152319066,0.0043751310095668195,102,1.4590342044830322,0.08130987706818643,0.0847322940826416,0.0055656027815899145,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 482, 'lr_all': 0.00251, 'reg_all': 0.00731, 'reg_bu': 0, 'reg_bi': 0}",1,True,482,0.00251,0.00731,0,0
0.6728907076616932,0.6744506641397366,0.6794585892831134,0.6857293858426191,0.6781323367317905,0.005012571431057158,74,1.4896068572998047,0.023492812417738516,0.08825826644897461,0.0025604070757520225,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 482, 'lr_all': 0.00251, 'reg_all': 0.00942, 'reg_bu': 0, 'reg_bi': 0}",1,True,482,0.00251,0.00942,0,0
