split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_reg_bu,param_reg_bi,param_reg_pu,param_reg_qi,param_reg_yj,param_lr_bu,param_lr_bi,param_lr_pu,param_lr_qi,param_lr_yj
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,339,15.334415018558502,0.17400090866270088,0.08393573760986328,0.012043743056579065,"{'n_factors': 116, 'cache_ratings': True, 'n_epochs': 362, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",116,True,362,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,338,4.335044026374817,0.07783771584533959,0.08089792728424072,0.008374045315440186,"{'n_factors': 63, 'cache_ratings': True, 'n_epochs': 180, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",63,True,180,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,337,3.107551634311676,0.09082800608612238,0.08779728412628174,0.006550988213288591,"{'n_factors': 66, 'cache_ratings': True, 'n_epochs': 124, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",66,True,124,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,336,9.941916704177856,0.13024833739987443,0.09225046634674072,0.016181697778589615,"{'n_factors': 140, 'cache_ratings': True, 'n_epochs': 198, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",140,True,198,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,335,5.748474717140198,0.07681641146197579,0.09157651662826538,0.010765799515869081,"{'n_factors': 144, 'cache_ratings': True, 'n_epochs': 110, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",144,True,110,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,334,14.618289232254028,0.12999688470586018,0.0848122239112854,0.010844969883835032,"{'n_factors': 111, 'cache_ratings': True, 'n_epochs': 352, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",111,True,352,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,333,7.84826123714447,0.18868049139671433,0.10049611330032349,0.01582878357900877,"{'n_factors': 145, 'cache_ratings': True, 'n_epochs': 152, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",145,True,152,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,344,6.061891853809357,0.08761552582253457,0.0887678861618042,0.006036136281437452,"{'n_factors': 84, 'cache_ratings': True, 'n_epochs': 196, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",84,True,196,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
0.8524106188689191,0.8673612712234231,0.8475400954339755,0.8539982978924241,0.8553275708546855,0.007343879994393021,31,0.5517020225524902,0.03669609446355649,0.08692783117294312,0.005992596802692767,"{'n_factors': 127, 'cache_ratings': True, 'n_epochs': 12, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",127,True,12,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,358,2.688030481338501,0.04287948518044421,0.08073592185974121,0.006289526390728922,"{'n_factors': 20, 'cache_ratings': True, 'n_epochs': 298, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",20,True,298,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,359,2.50431090593338,0.015163538004147282,0.07768261432647705,0.006451496929207053,"{'n_factors': 18, 'cache_ratings': True, 'n_epochs': 306, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",18,True,306,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.448847109404207,7.356925467313517,7.422136399835928,0.03992898371879874,93,1.3948854804039001,0.014660587876809936,0.07324522733688354,0.004649118146243553,"{'n_factors': 8, 'cache_ratings': True, 'n_epochs': 298, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",8,True,298,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,360,2.985204577445984,0.0642234755448889,0.07518661022186279,0.007152187841525573,"{'n_factors': 77, 'cache_ratings': True, 'n_epochs': 104, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",77,True,104,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,385,7.173358261585236,0.06047054007022334,0.08532530069351196,0.0072304462181002815,"{'n_factors': 64, 'cache_ratings': True, 'n_epochs': 312, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",64,True,312,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,384,4.563260197639465,0.037380872090143895,0.07538199424743652,0.005078323170047565,"{'n_factors': 31, 'cache_ratings': True, 'n_epochs': 346, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",31,True,346,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
0.8482904822571917,0.8827893403527186,0.8751283657896781,0.8505098130643056,0.8641795003659736,0.015045971601937403,34,1.719178855419159,0.12448492631960179,0.08660197257995605,0.0057853929485779,"{'n_factors': 5, 'cache_ratings': True, 'n_epochs': 354, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",5,True,354,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,383,10.24726116657257,0.22915212127638337,0.08222192525863647,0.006979436418030055,"{'n_factors': 71, 'cache_ratings': True, 'n_epochs': 380, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",71,True,380,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,0.9150380144103122,0.8888467008158123,0.8929944131543391,2.5391429590238808,2.8408981623505545,49,1.6674007177352905,0.030889671365853875,0.08392107486724854,0.01032913061913884,"{'n_factors': 6, 'cache_ratings': True, 'n_epochs': 324, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",6,True,324,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,382,7.735728144645691,0.07253185729771512,0.08339947462081909,0.014110314865143985,"{'n_factors': 68, 'cache_ratings': True, 'n_epochs': 302, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",68,True,302,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,381,5.676710426807404,0.10709126958743362,0.08879208564758301,0.009815046421114188,"{'n_factors': 91, 'cache_ratings': True, 'n_epochs': 168, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",91,True,168,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
7.45969270771506,7.42308031491093,7.453019232647311,7.356925467313517,7.423179430646704,0.04066088620219161,380,9.263659715652466,0.22349050809597398,0.07982534170150757,0.005985009316399537,"{'n_factors': 71, 'cache_ratings': True, 'n_epochs': 346, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",71,True,346,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
0.888354432552038,0.8549074150247359,0.8483136348669403,0.816263543831596,0.8519597565688276,0.025596752418726037,30,0.850779116153717,0.029094977635051176,0.09360969066619873,0.005862429597885094,"{'n_factors': 95, 'cache_ratings': True, 'n_epochs': 24, 'reg_bu': 0.01382, 'reg_bi': 0.02713, 'reg_pu': 0.13888, 'reg_qi': 0.00273, 'reg_yj': 0.59532, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441}",95,True,24,0.01382,0.02713,0.13888,0.00273,0.59532,0.13579,0.01066,0.22783,0.0089,0.1441
