split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.6671726102698385,0.680392273681125,0.6706125067417121,0.6743383877238054,0.6731289446041202,0.004899721424676111,315,5.158674657344818,0.038387204676558796,0.7922656536102295,0.019306816379204887,"{'cache_ratings': True, 'lr_all': 0.012715298202024106, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.04338866829369506, 'reg_bi': 0, 'reg_bu': 0}",True,0.012715298202024106,350,1,0.04338866829369506,0,0
0.6661976260394274,0.6807430922532268,0.6704037986588319,0.6755002086235115,0.6732111813937494,0.00545528833752527,341,5.057418167591095,0.046251541544817615,0.8027732372283936,0.020889892468636775,"{'cache_ratings': True, 'lr_all': 0.010995597861079509, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.09106937182539632, 'reg_bi': 0, 'reg_bu': 0}",True,0.010995597861079509,350,1,0.09106937182539632,0,0
0.6669063663119358,0.6807116032327003,0.6721823243586016,0.6760385176271976,0.6739597028826089,0.0050699669692385796,453,4.979511976242065,0.03026614937516336,0.8406942486763,0.008108012090442117,"{'cache_ratings': True, 'lr_all': 0.009938960399820451, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.03569024827653313, 'reg_bi': 0, 'reg_bu': 0}",True,0.009938960399820451,350,1,0.03569024827653313,0,0
0.666531911967413,0.679666881498341,0.6706850017344791,0.6749523871093471,0.672959045577395,0.004884869369937191,263,5.014289498329163,0.051353230748859974,0.8423193097114563,0.02272314898668825,"{'cache_ratings': True, 'lr_all': 0.011373892188105694, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.0457103370719979, 'reg_bi': 0, 'reg_bu': 0}",True,0.011373892188105694,350,1,0.0457103370719979,0,0
0.6660406933028769,0.6798046099390416,0.6697642162606054,0.6743341947941491,0.6724859285741683,0.005146065500957127,121,5.397273540496826,0.02692793765969145,0.8567010164260864,0.007509728903189607,"{'cache_ratings': True, 'lr_all': 0.01303736278210374, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06016788791362345, 'reg_bi': 0, 'reg_bu': 0}",True,0.01303736278210374,350,1,0.06016788791362345,0,0
0.6652382922928998,0.679655761960096,0.6697624020752672,0.6745713794139695,0.6723069589355581,0.005375251708450289,64,5.438925743103027,0.04564786284839594,0.7943577766418457,0.0229421724328009,"{'cache_ratings': True, 'lr_all': 0.00896321818209092, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06258813946597855, 'reg_bi': 0, 'reg_bu': 0}",True,0.00896321818209092,350,1,0.06258813946597855,0,0
0.6667520401482341,0.6802145796720364,0.6702503701994491,0.6749537733444425,0.6730426908410405,0.005061066252365593,289,4.626372516155243,0.017581412218779065,0.7557055950164795,0.014758603614663796,"{'cache_ratings': True, 'lr_all': 0.01346353846461873, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.052841695248967424, 'reg_bi': 0, 'reg_bu': 0}",True,0.01346353846461873,350,1,0.052841695248967424,0,0
0.6664919972036822,0.6800337978332243,0.6701306677249876,0.6744295053836766,0.6727714920363926,0.005047179958754451,205,4.606529235839844,0.04126522078979075,0.7618624567985535,0.013046549385361704,"{'cache_ratings': True, 'lr_all': 0.0161042848324697, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06911794404798818, 'reg_bi': 0, 'reg_bu': 0}",True,0.0161042848324697,350,1,0.06911794404798818,0,0
0.6669777545257756,0.6797079389145488,0.6703522025798668,0.6749951795048313,0.6730082688812556,0.0048024781095313005,284,4.656842231750488,0.017588157731848984,0.7513008713722229,0.018005295644131242,"{'cache_ratings': True, 'lr_all': 0.013188075318702697, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05084679644988655, 'reg_bi': 0, 'reg_bu': 0}",True,0.013188075318702697,350,1,0.05084679644988655,0,0
0.6655161076998776,0.6805085451244688,0.6695053819447838,0.6743070039919681,0.6724592596902745,0.005593252817069675,112,4.639783322811127,0.03723176595493756,0.7685047388076782,0.021961826353697835,"{'cache_ratings': True, 'lr_all': 0.010753839459033271, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.07206508694829931, 'reg_bi': 0, 'reg_bu': 0}",True,0.010753839459033271,350,1,0.07206508694829931,0,0
0.6625647221891308,0.6805058961723259,0.6711149454328341,0.674899112993171,0.6722711691968655,0.006524354065028,54,4.6154844760894775,0.0334645852629884,0.7962060570716858,0.013519547104991729,"{'cache_ratings': True, 'lr_all': 0.004578547709992942, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06398197518107947, 'reg_bi': 0, 'reg_bu': 0}",True,0.004578547709992942,350,1,0.06398197518107947,0,0
0.6667086220452978,0.6813789820198991,0.6710899647385137,0.6760052332815333,0.673795700521311,0.0054757620646993885,436,4.615161836147308,0.023823077077958173,0.8073195219039917,0.0032946404398155275,"{'cache_ratings': True, 'lr_all': 0.01616327986765273, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.088859124576462, 'reg_bi': 0, 'reg_bu': 0}",True,0.01616327986765273,350,1,0.088859124576462,0,0
0.6670318685671661,0.680505299179053,0.6704099478763291,0.6745360246673989,0.6731207850724868,0.00502388032833986,314,4.597928047180176,0.0202370297580635,0.7310278415679932,0.017594885618717433,"{'cache_ratings': True, 'lr_all': 0.019859262001376915, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.058257746908574784, 'reg_bi': 0, 'reg_bu': 0}",True,0.019859262001376915,350,1,0.058257746908574784,0,0
0.6656554300014893,0.6813790175545191,0.6713981985236417,0.6754026351816024,0.6734588203153131,0.005736876395315751,390,4.5552685260772705,0.04257602773275971,0.7451264262199402,0.003070272780165715,"{'cache_ratings': True, 'lr_all': 0.008390709854988576, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.09384362440323593, 'reg_bi': 0, 'reg_bu': 0}",True,0.008390709854988576,350,1,0.09384362440323593,0,0
0.6645738244857318,0.6828292475110809,0.6745341369595147,0.6775065394446647,0.674860937100248,0.0066412473761314735,483,4.6277095675468445,0.028755055244176358,0.785489022731781,0.01725684578209627,"{'cache_ratings': True, 'lr_all': 0.0025271784881090997, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.064426338529575, 'reg_bi': 0, 'reg_bu': 0}",True,0.0025271784881090997,350,1,0.064426338529575,0,0
