split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.7849603673028508,0.7892126160630349,0.8016273495180235,0.7919334442946364,0.00707103263272678,892,1.5641069412231445,0.013537209325333458,0.09628152847290039,0.004667319400888024,"{'cache_ratings': True, 'lr_all': 0.0026157950051128864, 'n_epochs': 200, 'n_factors': 24, 'reg_all': 0.0075212488383162345, 'reg_bi': 0, 'reg_bu': 0}",True,0.0026157950051128864,200,24,0.0075212488383162345,0,0
0.7600594232829371,0.7817247974995133,0.7963866607453937,0.7793902938426146,0.014922119507775071,847,5.018446524937947,0.1345041209813803,0.09986225763956706,0.004060298008704109,"{'cache_ratings': True, 'lr_all': 0.0035325256176292896, 'n_epochs': 200, 'n_factors': 92, 'reg_all': 0.05112033808114882, 'reg_bi': 0, 'reg_bu': 0}",True,0.0035325256176292896,200,92,0.05112033808114882,0,0
0.7149965214950599,0.7202402599376342,0.7214747463850166,0.7189038426059037,0.002808482139831204,37,4.833678563435872,0.11817262925430128,0.08294129371643066,0.004781599226901032,"{'cache_ratings': True, 'lr_all': 0.019006538204848766, 'n_epochs': 200, 'n_factors': 84, 'reg_all': 0.10353558777776078, 'reg_bi': 0, 'reg_bu': 0}",True,0.019006538204848766,200,84,0.10353558777776078,0,0
0.7379457368344297,0.74422215005136,0.749536136828592,0.7439013412381272,0.004737195494323301,605,2.48819367090861,0.07051035645463988,0.09064261118570964,0.0027670104537089704,"{'cache_ratings': True, 'lr_all': 0.07396943168714643, 'n_epochs': 200, 'n_factors': 41, 'reg_all': 0.2088502268740924, 'reg_bi': 0, 'reg_bu': 0}",True,0.07396943168714643,200,41,0.2088502268740924,0,0
0.7440178570485912,0.7552624355298718,0.7597994892292621,0.7530265939359083,0.006633964088761672,700,19.43405834833781,0.3358144796374489,0.1231999397277832,0.00979057702848831,"{'cache_ratings': True, 'lr_all': 0.01281079649925232, 'n_epochs': 200, 'n_factors': 351, 'reg_all': 0.0678659346072175, 'reg_bi': 0, 'reg_bu': 0}",True,0.01281079649925232,200,351,0.0678659346072175,0,0
0.7668236293917372,0.7780521653425695,0.7837066879346288,0.7761941608896451,0.007016578076289107,830,2.94047474861145,0.14464468889373785,0.09408322970072429,0.00847299756875412,"{'cache_ratings': True, 'lr_all': 0.003684378694742918, 'n_epochs': 200, 'n_factors': 52, 'reg_all': 0.02980367432003938, 'reg_bi': 0, 'reg_bu': 0}",True,0.003684378694742918,200,52,0.02980367432003938,0,0
0.7209362027406867,0.7276659167346792,0.7304177712148829,0.7263399635634163,0.003982766964645273,268,10.169946670532227,0.2300843770031561,0.1068272590637207,0.0038152265231226226,"{'cache_ratings': True, 'lr_all': 0.032851449213922024, 'n_epochs': 200, 'n_factors': 188, 'reg_all': 0.061858257095704895, 'reg_bi': 0, 'reg_bu': 0}",True,0.032851449213922024,200,188,0.061858257095704895,0,0
0.7302838288481385,0.7399548180626339,0.7425819212839081,0.7376068560648935,0.005288066032543358,515,7.715114275614421,0.13652930625153517,0.10442161560058594,0.01565958412416458,"{'cache_ratings': True, 'lr_all': 0.03546246187761426, 'n_epochs': 200, 'n_factors': 139, 'reg_all': 0.028055833555678554, 'reg_bi': 0, 'reg_bu': 0}",True,0.03546246187761426,200,139,0.028055833555678554,0,0
0.805833373092183,0.8043958247771381,0.8254226157070512,0.8118839378587909,0.00959126285389489,934,2.25306765238444,0.03108996978896395,0.0869747797648112,0.006268092724161511,"{'cache_ratings': True, 'lr_all': 0.015332025941461325, 'n_epochs': 200, 'n_factors': 36, 'reg_all': 0.524931915932172, 'reg_bi': 0, 'reg_bu': 0}",True,0.015332025941461325,200,36,0.524931915932172,0,0
0.7166633865350663,0.7197080992804141,0.7239119130905717,0.7200944663020175,0.0029717832932436893,63,4.498262087504069,0.1592131997826889,0.08689514795939128,0.01354640561384055,"{'cache_ratings': True, 'lr_all': 0.03166968794539571, 'n_epochs': 200, 'n_factors': 78, 'reg_all': 0.09930222502039815, 'reg_bi': 0, 'reg_bu': 0}",True,0.03166968794539571,200,78,0.09930222502039815,0,0
