split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
0.9728973004043308,1.0778101346198625,1.1805686023713011,1.0647924277508323,1.0740171162865817,0.07361711454814818,198,1.788224697113037,0.028479545119920548,0.07736605405807495,0.014667476432039956,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 567, 'lr_all': 0.0001, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,567,0.0001,0.001,0,0
0.8587935427048038,0.9030000357910148,0.8630575238995507,0.8422101669263452,0.8667653173304287,0.022322674325072046,197,1.8343605399131775,0.04833700996759908,0.08288025856018066,0.006356961030652421,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 567, 'lr_all': 0.00015000000000000001, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,567,0.00015000000000000001,0.001,0,0
0.7725294038250312,0.7933009208618889,0.7984405154193538,0.776916317227787,0.7852967893335152,0.010840457812982285,196,1.8361784219741821,0.07108572656779065,0.07223272323608398,0.004163451209587564,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 567, 'lr_all': 0.00020000000000000004, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,567,0.00020000000000000004,0.001,0,0
0.7507247052081241,0.7551269125411215,0.7559693255425302,0.7235358672122977,0.7463392026260183,0.013315290569749423,194,1.7454881072044373,0.054902803403627305,0.07674515247344971,0.002907783088566628,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 567, 'lr_all': 0.00025, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,567,0.00025,0.001,0,0
0.7336946436770542,0.7435560327177888,0.8264108408315102,0.7108064643527692,0.7536169953947807,0.04367438771613782,195,1.7586260437965393,0.06253277854923779,0.07395410537719727,0.006698893816207709,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 567, 'lr_all': 0.00030000000000000003, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,567,0.00030000000000000003,0.001,0,0
0.7051768801213788,0.7238582307959265,0.7260491971204092,0.710754790474311,0.7164597746280064,0.00875420941673258,193,1.6936909556388855,0.033021692445206696,0.07050645351409912,0.0061563456535761365,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 567, 'lr_all': 0.00035000000000000005, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,567,0.00035000000000000005,0.001,0,0
0.6930070757803014,0.7620865245992778,0.7172969135267211,0.6924613733456402,0.716212971812985,0.02832053060638726,192,1.7457470297813416,0.07427299142350796,0.08111804723739624,0.017298280044502286,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 567, 'lr_all': 0.0004000000000000001, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,567,0.0004000000000000001,0.001,0,0
0.6861218231651115,0.7112076278324068,0.7114378141164491,0.6951865160136466,0.7009884452819035,0.01082011826920378,191,1.8025544881820679,0.07471320739676376,0.07927244901657104,0.0052747641774366985,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 567, 'lr_all': 0.0004500000000000001, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,567,0.0004500000000000001,0.001,0,0
0.6849163042057924,0.7060461824698305,0.7067057514062021,0.6819994479244474,0.6949169215015681,0.01150771947577212,190,1.746239185333252,0.015768633421168434,0.08735388517379761,0.0027656757850099607,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 567, 'lr_all': 0.0005000000000000001, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,567,0.0005000000000000001,0.001,0,0
0.6794543827150088,0.7015587637915481,0.7063835570786301,0.6799802943621422,0.6918442494868323,0.01224770879848179,189,1.878066897392273,0.02760416742945357,0.08773988485336304,0.008164712738740004,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 567, 'lr_all': 0.0005500000000000001, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,567,0.0005500000000000001,0.001,0,0
