split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_lr_bi,param_lr_bu,param_lr_pu,param_lr_qi,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi
0.6640002825614574,0.6506455459766513,0.6881832521677259,0.6837215500864637,0.6716376576980746,0.015155654102598668,66,1.6759327054023743,0.03249647021090895,0.07485222816467285,0.006112761793264107,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0022885657740727163, 'lr_qi': 0.0017522962535486365, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.002122767511696355, 'reg_qi': 0.00819283655111673}",True,0.00263,0.02749,6e-05,0.0022885657740727163,0.0017522962535486365,577,1,0.00942,-0.00036,0.00599,-0.002122767511696355,0.00819283655111673
0.663773212075209,0.6505492714943761,0.6883442362027316,0.6844041457340675,0.671767716376596,0.015399633588963488,151,1.7154735326766968,0.024862486729990873,0.0735742449760437,0.005968425291969002,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.002449890971947177, 'lr_qi': 0.0014384952386993811, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.004834108327920901, 'reg_qi': 0.008396987387196339}",True,0.00263,0.02749,6e-05,0.002449890971947177,0.0014384952386993811,577,1,0.00942,-0.00036,0.00599,-0.004834108327920901,0.008396987387196339
0.6646451866385024,0.651477180275281,0.6891941487980678,0.6842296448598122,0.6723865401429159,0.015164800709164183,459,1.6812381148338318,0.026531818165102607,0.08464449644088745,0.00981712347008353,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0028642335266499197, 'lr_qi': 0.001491625932758897, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0063206500883152585, 'reg_qi': 0.005897325365638556}",True,0.00263,0.02749,6e-05,0.0028642335266499197,0.001491625932758897,577,1,0.00942,-0.00036,0.00599,-0.0063206500883152585,0.005897325365638556
0.6637771518727156,0.6516594668568425,0.6879818729770478,0.684715849494886,0.6720335853003729,0.014987170348449302,337,1.6820849180221558,0.04175950745427442,0.07942920923233032,0.0024537186753663598,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0021054231392316457, 'lr_qi': 0.001884141555721114, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0038590508370289077, 'reg_qi': 0.005800331627276473}",True,0.00263,0.02749,6e-05,0.0021054231392316457,0.001884141555721114,577,1,0.00942,-0.00036,0.00599,-0.0038590508370289077,0.005800331627276473
0.6638275482450473,0.6505797195623313,0.6892265681505219,0.6842891711445556,0.671980751775614,0.015599633628739371,303,1.6206644773483276,0.05322106643659235,0.08568829298019409,0.007117154376232089,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0026092135397432705, 'lr_qi': 0.001823295029637153, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.002808982609393278, 'reg_qi': 0.01405261575726588}",True,0.00263,0.02749,6e-05,0.0026092135397432705,0.001823295029637153,577,1,0.00942,-0.00036,0.00599,-0.002808982609393278,0.01405261575726588
0.6635401640066192,0.6509315589055448,0.6879713860068752,0.6856302919367817,0.6720183502139553,0.015462185465891693,325,1.6380960941314697,0.0658687690601424,0.07341176271438599,0.006408154643446471,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0027555540296941884, 'lr_qi': 0.0018387488918631784, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.002584671252695231, 'reg_qi': 0.004648984014644253}",True,0.00263,0.02749,6e-05,0.0027555540296941884,0.0018387488918631784,577,1,0.00942,-0.00036,0.00599,-0.002584671252695231,0.004648984014644253
0.6639796636135591,0.6506487848349551,0.6879233444434311,0.6849527088047985,0.671876125424186,0.015341645680790158,224,1.702437937259674,0.05487807553771703,0.08058726787567139,0.003335241148183343,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0020054625955412855, 'lr_qi': 0.0018404805458999802, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.002240440088863291, 'reg_qi': 0.0083643853087835}",True,0.00263,0.02749,6e-05,0.0020054625955412855,0.0018404805458999802,577,1,0.00942,-0.00036,0.00599,-0.002240440088863291,0.0083643853087835
0.6641137592770975,0.6513732690948003,0.6882889625788192,0.685595239547725,0.6723428076246105,0.015308050109005733,454,1.5902746319770813,0.04711333775236585,0.07407879829406738,0.01269510977788915,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.002530871085898559, 'lr_qi': 0.001335618704834183, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0029196335916842077, 'reg_qi': 0.01335769847817081}",True,0.00263,0.02749,6e-05,0.002530871085898559,0.001335618704834183,577,1,0.00942,-0.00036,0.00599,-0.0029196335916842077,0.01335769847817081
0.6631669322104937,0.6499336022607648,0.6886643799451254,0.6847269987316044,0.6716229782869971,0.015843440834787063,59,1.6477487683296204,0.04016910521330722,0.07087045907974243,0.0017173280188244279,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0028040068521787377, 'lr_qi': 0.0016748777820830491, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0006428114404291385, 'reg_qi': 0.0054773626927524105}",True,0.00263,0.02749,6e-05,0.0028040068521787377,0.0016748777820830491,577,1,0.00942,-0.00036,0.00599,-0.0006428114404291385,0.0054773626927524105
0.6648986015323017,0.6505748564768633,0.6886558544523864,0.6843468431677842,0.6721190389073339,0.015323772201118881,381,1.6469373106956482,0.048448853242349474,0.08168649673461914,0.01524463803626148,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0030857169920993745, 'lr_qi': 0.0013437955629925816, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.002032655366228168, 'reg_qi': 0.007079599008685933}",True,0.00263,0.02749,6e-05,0.0030857169920993745,0.0013437955629925816,577,1,0.00942,-0.00036,0.00599,-0.002032655366228168,0.007079599008685933
0.6636996266731519,0.6512063180721303,0.6881457554294584,0.6849918249759164,0.6720108812876642,0.015254063937730785,320,1.687682032585144,0.05631455750944363,0.08518105745315552,0.016267322524590656,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0031461739394687506, 'lr_qi': 0.0015215616230945393, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0023140386721224636, 'reg_qi': 0.0053814326952298375}",True,0.00263,0.02749,6e-05,0.0031461739394687506,0.0015215616230945393,577,1,0.00942,-0.00036,0.00599,-0.0023140386721224636,0.0053814326952298375
0.6642974662328602,0.6520826037504689,0.6881384041671391,0.6848313937405918,0.672337466972765,0.014838033211581364,452,1.6205397844314575,0.04412297391127678,0.07885009050369263,0.010983900684516977,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0029432554839568057, 'lr_qi': 0.0013984971299507041, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0033713357586648007, 'reg_qi': 0.007490611279799178}",True,0.00263,0.02749,6e-05,0.0029432554839568057,0.0013984971299507041,577,1,0.00942,-0.00036,0.00599,-0.0033713357586648007,0.007490611279799178
0.6640865778819984,0.6490303514739096,0.6888081377700799,0.6846810743792733,0.6716515353763154,0.016070659875722353,76,1.6902124285697937,0.06536136482021454,0.0749940276145935,0.003559415140437622,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0022671854131599777, 'lr_qi': 0.0014125273506464722, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.00805036890267182, 'reg_qi': 0.007841522601840262}",True,0.00263,0.02749,6e-05,0.0022671854131599777,0.0014125273506464722,577,1,0.00942,-0.00036,0.00599,0.00805036890267182,0.007841522601840262
0.6638598461205333,0.6513561974585482,0.6890451538997906,0.684499377769097,0.6721901438119923,0.015322008565761167,409,1.61301988363266,0.05349980878134979,0.07903105020523071,0.009247906105471429,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0030104348876156843, 'lr_qi': 0.0015174516699774502, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0014428977654223874, 'reg_qi': 0.010801037306578956}",True,0.00263,0.02749,6e-05,0.0030104348876156843,0.0015174516699774502,577,1,0.00942,-0.00036,0.00599,-0.0014428977654223874,0.010801037306578956
0.6635341201914038,0.6507542761731284,0.688093430947262,0.6845978510970145,0.6717449196022023,0.015333753696834767,128,1.6773287057876587,0.03850774816459401,0.0752183198928833,0.0097457902627894,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0029866981580748977, 'lr_qi': 0.0015330969715537965, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0022485333517146514, 'reg_qi': 0.004118923544912445}",True,0.00263,0.02749,6e-05,0.0029866981580748977,0.0015330969715537965,577,1,0.00942,-0.00036,0.00599,-0.0022485333517146514,0.004118923544912445
0.663961072739043,0.6509337156256936,0.6883158015591336,0.6843174048474369,0.6718819986928268,0.015217431076768626,231,1.5969051718711853,0.034126071972634155,0.07982510328292847,0.009106353255440765,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0028869545932395215, 'lr_qi': 0.0017057416955999108, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0023807814122148337, 'reg_qi': 0.004313862748926978}",True,0.00263,0.02749,6e-05,0.0028869545932395215,0.0017057416955999108,577,1,0.00942,-0.00036,0.00599,-0.0023807814122148337,0.004313862748926978
0.6652785307040777,0.6501551233031475,0.6884147811636427,0.6848522341962001,0.672175167341767,0.015466730565074865,402,1.6914598941802979,0.03200711157648472,0.07657122611999512,0.010095340498991768,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.002595827987201815, 'lr_qi': 0.0012064905107483277, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0016679336504267254, 'reg_qi': 0.010086842805039964}",True,0.00263,0.02749,6e-05,0.002595827987201815,0.0012064905107483277,577,1,0.00942,-0.00036,0.00599,-0.0016679336504267254,0.010086842805039964
0.6637794057340205,0.6526912428001629,0.6880836029144417,0.6849090370686096,0.6723658221293087,0.014707111308097895,455,1.645336091518402,0.06996539839646122,0.07741314172744751,0.010344565540103419,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0030938999195708906, 'lr_qi': 0.001967644311914051, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.003136200306766401, 'reg_qi': 0.008825464117900542}",True,0.00263,0.02749,6e-05,0.0030938999195708906,0.001967644311914051,577,1,0.00942,-0.00036,0.00599,-0.003136200306766401,0.008825464117900542
0.6643608069189219,0.650112297650307,0.6880355003738083,0.6850120722184028,0.67188016929036,0.015522746560597732,229,1.6432499885559082,0.05816404988863964,0.06549948453903198,0.001958557455718688,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.002011340553556977, 'lr_qi': 0.0013315047555362079, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0018743337386096818, 'reg_qi': 0.0004449884523228531}",True,0.00263,0.02749,6e-05,0.002011340553556977,0.0013315047555362079,577,1,0.00942,-0.00036,0.00599,-0.0018743337386096818,0.0004449884523228531
0.6638833835450259,0.6505207907375425,0.6880377253007975,0.6848718245128637,0.6718284310240574,0.015411121379359216,191,1.6268287897109985,0.06348099697578588,0.07012641429901123,0.003842848528586614,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0026866126538143955, 'lr_qi': 0.0018306112254806875, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0009760288608585519, 'reg_qi': 0.004283501727629438}",True,0.00263,0.02749,6e-05,0.0026866126538143955,0.0018306112254806875,577,1,0.00942,-0.00036,0.00599,-0.0009760288608585519,0.004283501727629438
0.6646991043872048,0.6498483782490021,0.6951312423917827,0.6845704000397602,0.6735622812669375,0.017516448439018176,493,1.7040372490882874,0.09766569079968579,0.07394975423812866,0.006083428309000029,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0023113165784319637, 'lr_qi': 0.0011763888326463234, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.002119665708147831, 'reg_qi': 0.011038349531454675}",True,0.00263,0.02749,6e-05,0.0023113165784319637,0.0011763888326463234,577,1,0.00942,-0.00036,0.00599,-0.002119665708147831,0.011038349531454675
0.6663339644824534,0.6506315075635711,0.6888464818206028,0.6850362025935403,0.672712039115042,0.015333255985586897,486,1.6164301037788391,0.01241389857853347,0.07904660701751709,0.009678923017564185,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0021984879262856175, 'lr_qi': 0.0018714486351258928, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.006076661021048474, 'reg_qi': 0.005414492030269155}",True,0.00263,0.02749,6e-05,0.0021984879262856175,0.0018714486351258928,577,1,0.00942,-0.00036,0.00599,0.006076661021048474,0.005414492030269155
0.6638748537196482,0.652928867731701,0.6875399781070586,0.6842527367667884,0.672149109081299,0.014328796458911303,390,1.6492489576339722,0.11360393728011975,0.06991684436798096,0.007851460738971654,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0032198014428288435, 'lr_qi': 0.001802518400721469, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.00321388695172452, 'reg_qi': 0.010131109632947513}",True,0.00263,0.02749,6e-05,0.0032198014428288435,0.001802518400721469,577,1,0.00942,-0.00036,0.00599,-0.00321388695172452,0.010131109632947513
0.6637744383789721,0.6502079033595702,0.6885801212909115,0.6848659963010557,0.6718571148326274,0.01567568146942146,213,1.67290598154068,0.15150054905798122,0.07223385572433472,0.0036624096923884263,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0028084540212406322, 'lr_qi': 0.0015462679170678722, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.00011996468340685212, 'reg_qi': 0.00543216977981531}",True,0.00263,0.02749,6e-05,0.0028084540212406322,0.0015462679170678722,577,1,0.00942,-0.00036,0.00599,-0.00011996468340685212,0.00543216977981531
0.6635780704749662,0.6512471359498596,0.6879169572943614,0.6840161266676464,0.6716895725967084,0.014991344437047976,94,1.6096740365028381,0.03444433107996898,0.07424557209014893,0.007542744875899165,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0026883463696114216, 'lr_qi': 0.001944807410474794, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.002126657365082791, 'reg_qi': 0.006987524961989858}",True,0.00263,0.02749,6e-05,0.0026883463696114216,0.001944807410474794,577,1,0.00942,-0.00036,0.00599,-0.002126657365082791,0.006987524961989858
0.6642848252860657,0.6498169733242671,0.688938669009626,0.6849839584667876,0.6720061065216867,0.015867515003059773,318,1.7167315483093262,0.06371724348105666,0.07471150159835815,0.009778340915008071,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.0019133888634899827, 'lr_qi': 0.0016848549976413735, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': 0.00545141772208718, 'reg_qi': 0.011320933928825341}",True,0.00263,0.02749,6e-05,0.0019133888634899827,0.0016848549976413735,577,1,0.00942,-0.00036,0.00599,0.00545141772208718,0.011320933928825341
0.6630866804917906,0.6512577936658432,0.6886107361265467,0.6843293212353765,0.6718211328798892,0.015309205819280757,183,1.6444941759109497,0.017478733040947596,0.07455241680145264,0.0050045091124638836,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02749, 'lr_bu': 6e-05, 'lr_pu': 0.002728124063232301, 'lr_qi': 0.0017650018967144024, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00036, 'reg_bu': 0.00599, 'reg_pu': -0.0038339227201402886, 'reg_qi': 0.007206265953073568}",True,0.00263,0.02749,6e-05,0.002728124063232301,0.0017650018967144024,577,1,0.00942,-0.00036,0.00599,-0.0038339227201402886,0.007206265953073568
