split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_bi,param_lr_bu,param_lr_pu,param_lr_qi,param_lr_yj,param_n_epochs,param_n_factors,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi,param_reg_yj
0.6848009817096855,0.6900729959411747,0.6748191341207767,0.6832310372572122,0.00632553656732442,415,5.5150119463602705,0.13101370952863614,0.1272404988606771,0.0058316639973218076,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -8.416159619679096e-05, 'reg_bu': 0.0011842076853667573, 'reg_pu': 1.6778120366532328e-05, 'reg_qi': 0.0038003772908863052, 'reg_yj': 0.00019468903450859125}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-8.416159619679096e-05,0.0011842076853667573,1.6778120366532328e-05,0.0038003772908863052,0.00019468903450859125
0.6863597756679716,0.6886778941393973,0.6753840612304264,0.6834739103459317,0.005798141216264828,454,5.485691626866658,0.07212462618354583,0.11504101753234863,0.014350261560400571,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -9.279134004536117e-05, 'reg_bu': 0.0012232764412601106, 'reg_pu': 5.357540375729937e-05, 'reg_qi': 0.004409065502100149, 'reg_yj': 0.0001669200265595625}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-9.279134004536117e-05,0.0012232764412601106,5.357540375729937e-05,0.004409065502100149,0.0001669200265595625
0.6858396950602746,0.6879021157880642,0.6750678799090161,0.6829365635857849,0.0056273458467493535,319,5.632688999176025,0.2627305258444909,0.1723941167195638,0.058977555178167794,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.000171442852775268, 'reg_bu': 0.001545185013200338, 'reg_pu': 1.777286323067554e-05, 'reg_qi': 0.0034823136090029218, 'reg_yj': 6.671613614092498e-05}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.000171442852775268,0.001545185013200338,1.777286323067554e-05,0.0034823136090029218,6.671613614092498e-05
0.6855445360324572,0.6879855592936506,0.6812252940649048,0.6849184631303377,0.002795147217330252,487,5.4679029782613116,0.08111436306861129,0.14599871635437012,0.008730228992680958,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00037845972840638885, 'reg_bu': 0.0015376298932788155, 'reg_pu': 2.2635687336489068e-05, 'reg_qi': 0.0022080515983869215, 'reg_yj': 0.00020625559451168708}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00037845972840638885,0.0015376298932788155,2.2635687336489068e-05,0.0022080515983869215,0.00020625559451168708
0.6839947162879915,0.6884323229713601,0.6752859691262698,0.6825710027952071,0.00546057841485878,183,5.354895671208699,0.12269731245068893,0.13014888763427734,0.0067946347819653995,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00020402429449064842, 'reg_bu': 0.001112020162689306, 'reg_pu': 1.1449370853123306e-05, 'reg_qi': 0.0037196688569433715, 'reg_yj': 0.00020150663092451796}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00020402429449064842,0.001112020162689306,1.1449370853123306e-05,0.0037196688569433715,0.00020150663092451796
0.6857405736175486,0.6868476090766715,0.6751040379321895,0.6825640735421366,0.005294366839903019,179,5.510593970616658,0.15349863156713167,0.13775165875752768,0.009144187286374788,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00028251256650249244, 'reg_bu': 0.0008157260005705802, 'reg_pu': 2.5329139890286628e-05, 'reg_qi': 0.0022029578853194945, 'reg_yj': 0.00022910771015076213}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00028251256650249244,0.0008157260005705802,2.5329139890286628e-05,0.0022029578853194945,0.00022910771015076213
0.6851401347533783,0.6875970206506175,0.6751850436280774,0.6826407330106911,0.005366535207842926,214,5.521526575088501,0.10804281676330045,0.1263738473256429,0.003051298041859892,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00013222105697169057, 'reg_bu': 0.000990737378681427, 'reg_pu': 2.3989041859657074e-05, 'reg_qi': 0.0010934752931185579, 'reg_yj': 0.00013982162949590838}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00013222105697169057,0.000990737378681427,2.3989041859657074e-05,0.0010934752931185579,0.00013982162949590838
0.6853292694676163,0.6886321240860415,0.6744261453863327,0.6827958463133301,0.006069933133247816,264,5.703542550404866,0.20818385397772007,0.13838688532511392,0.012432738310294558,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00036194105514894613, 'reg_bu': 0.0012456160329356969, 'reg_pu': 1.9591095009132397e-05, 'reg_qi': 0.0021098730480947746, 'reg_yj': 0.0002334850692850571}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00036194105514894613,0.0012456160329356969,1.9591095009132397e-05,0.0021098730480947746,0.0002334850692850571
0.6849056670780233,0.6887494963334898,0.6752078928649163,0.6829543520921432,0.005697922355596556,322,5.540276447931926,0.03906774247350905,0.11983402570088704,0.008052168587069563,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.0001901048717581995, 'reg_bu': 0.0012012786983409372, 'reg_pu': 1.3361716470383496e-05, 'reg_qi': 0.0034980253356301574, 'reg_yj': 0.00022416470152852023}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.0001901048717581995,0.0012012786983409372,1.3361716470383496e-05,0.0034980253356301574,0.00022416470152852023
0.6854067225960531,0.6879068987223722,0.674258661787986,0.6825240943688037,0.005933001038074345,166,5.394422849019368,0.05855311348137426,0.12936067581176758,0.004164973353196168,"{'cache_ratings': True, 'lr_bi': 0.0083528, 'lr_bu': 2.5e-05, 'lr_pu': 0.00229248, 'lr_qi': 0.00069888, 'lr_yj': 0.00121347, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00033788185523973043, 'reg_bu': 0.0017604585051125485, 'reg_pu': 2.396664370093945e-05, 'reg_qi': 0.0028538073196521722, 'reg_yj': 0.0001726105742054691}",True,0.0083528,2.5e-05,0.00229248,0.00069888,0.00121347,914,1,-0.00033788185523973043,0.0017604585051125485,2.396664370093945e-05,0.0028538073196521722,0.0001726105742054691
