split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_lr_bi,param_lr_bu,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.6811870361627743,0.6761257830510765,0.6766402818820411,0.6668755390023607,0.6752071600245632,0.00519789702690362,279,1.599244236946106,0.021362564807304942,0.08027654886245728,0.009343860657378697,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.010139666071564349, 'lr_bu': 0.002680930617921436, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.00031397781103824005, 'reg_bu': 0.010992939885344097}",True,0.00263,0.010139666071564349,0.002680930617921436,577,1,0.00942,0.00031397781103824005,0.010992939885344097
0.688536152256052,0.6812692988597463,0.6826837581883695,0.670162449575053,0.6806629147198052,0.006646411580844448,422,1.66362464427948,0.03199296154862687,0.076119065284729,0.005339293524131154,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.006268591864481121, 'lr_bu': 0.0003477316876158592, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.021729359322544217, 'reg_bu': 0.000987818818549313}",True,0.00263,0.006268591864481121,0.0003477316876158592,577,1,0.00942,0.021729359322544217,0.000987818818549313
0.6813007594101539,0.6755431145255931,0.6769401873860033,0.6644039223725249,0.6745469959235688,0.006229263197597786,250,1.6372478008270264,0.02596885058371121,0.08181792497634888,0.015210898677264072,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.010724536050112638, 'lr_bu': 0.0014655479276581668, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.002792722377583802, 'reg_bu': 0.007734778036197751}",True,0.00263,0.010724536050112638,0.0014655479276581668,577,1,0.00942,0.002792722377583802,0.007734778036197751
0.6783674858272529,0.671669318801843,0.6773730635404395,0.6570885388873129,0.6711246017642121,0.008497211628748851,102,1.6128911972045898,0.02041313601621384,0.07637923955917358,0.010032303945856594,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.012749040992811348, 'lr_bu': 0.000370090385391082, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.0002307894984509484, 'reg_bu': 0.01239242189232348}",True,0.00263,0.012749040992811348,0.000370090385391082,577,1,0.00942,-0.0002307894984509484,0.01239242189232348
0.6848784723261845,0.6883984166570695,0.6786298690709103,0.6774099730366318,0.6823291827726989,0.0045060521374691576,437,1.667937457561493,0.04966654162793957,0.07227301597595215,0.004895001491544939,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.0037368888585706406, 'lr_bu': 0.007472399346999101, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.007495692967081153, 'reg_bu': 0.022840414540854392}",True,0.00263,0.0037368888585706406,0.007472399346999101,577,1,0.00942,0.007495692967081153,0.022840414540854392
0.6736086351856889,0.6706792020709668,0.6769209207625253,0.6558988376860638,0.6692768989263111,0.008033274324810612,43,1.612844467163086,0.016508535390334873,0.08024752140045166,0.010046006355930405,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.015472722692556595, 'lr_bu': 0.00017396712024924318, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.002378334610583864, 'reg_bu': 0.0024235122017746066}",True,0.00263,0.015472722692556595,0.00017396712024924318,577,1,0.00942,0.002378334610583864,0.0024235122017746066
0.6784425113439557,0.6737280421094354,0.6776657747468166,0.6585152465245278,0.6720878936811839,0.008037424346893364,141,1.621498942375183,0.010767412142141868,0.0772598385810852,0.009713044376064435,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.01145238379770965, 'lr_bu': 0.000558055031760439, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00031553510704662767, 'reg_bu': 0.0039814803018838815}",True,0.00263,0.01145238379770965,0.000558055031760439,577,1,0.00942,-0.00031553510704662767,0.0039814803018838815
0.672606795966351,0.6708067308311575,0.6789723176239202,0.6563572158338189,0.6696857650638119,0.008271627240349232,57,1.6090695261955261,0.014848612514043213,0.07815080881118774,0.006971561076910645,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.011497107295501447, 'lr_bu': 6.475669537180223e-05, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0017846539782614768, 'reg_bu': 0.004283931656944032}",True,0.00263,0.011497107295501447,6.475669537180223e-05,577,1,0.00942,0.0017846539782614768,0.004283931656944032
0.6800298445679671,0.6759698941975045,0.6781774283570682,0.6638529213312419,0.6745075221134454,0.006317105885392932,246,1.632164478302002,0.0686603858105957,0.07415741682052612,0.004329681016980666,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.013277881523787225, 'lr_bu': 0.001084176990059876, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.00456538900701883, 'reg_bu': 0.00337042859350227}",True,0.00263,0.013277881523787225,0.001084176990059876,577,1,0.00942,0.00456538900701883,0.00337042859350227
0.7582307342016036,0.6719497336242756,0.6773027379401132,0.6554039847617372,0.6907217976319324,0.03980347338117046,468,1.6588943600654602,0.04834355782357335,0.06775909662246704,0.006560469150807897,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.010549655669803636, 'lr_bu': 0.00017372200657822157, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.0011276877798385083, 'reg_bu': 0.01121023540281911}",True,0.00263,0.010549655669803636,0.00017372200657822157,577,1,0.00942,-0.0011276877798385083,0.01121023540281911
