split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.6843549533059985,0.6678528625856882,0.6521300319826387,0.6850253427629618,0.6723407976593219,0.013544872007994308,75,3.6183059215545654,0.014036712465106542,0.6053364872932434,0.007158655436824768,"{'cache_ratings': True, 'lr_all': 0.009713484962635457, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.060678673206667554, 'reg_bi': 0, 'reg_bu': 0}",True,0.009713484962635457,350,1,0.060678673206667554,0,0
0.6841714887540333,0.6676827504196898,0.6534520961111729,0.6859587370089201,0.672816268073454,0.013256976330508471,343,3.6167696714401245,0.02731076085543089,0.6100201606750488,0.014747135519197119,"{'cache_ratings': True, 'lr_all': 0.007127114998727987, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.0779566778909762, 'reg_bi': 0, 'reg_bu': 0}",True,0.007127114998727987,350,1,0.0779566778909762,0,0
0.6847849878749395,0.6683963476618897,0.6526651262393781,0.6845237258379254,0.6725925469035332,0.013282684499071296,231,3.5599231719970703,0.028253575969646602,0.7766469717025757,0.012621149101802478,"{'cache_ratings': True, 'lr_all': 0.006962533290644214, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.059562437450130505, 'reg_bi': 0, 'reg_bu': 0}",True,0.006962533290644214,350,1,0.059562437450130505,0,0
0.6848426179967618,0.6688499609493628,0.6536830854613259,0.6841255142851369,0.6728752946731469,0.012789922545387855,364,3.587931513786316,0.006845417790614916,0.7919251918792725,0.009466075185748962,"{'cache_ratings': True, 'lr_all': 0.005066102231021514, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05817501665388112, 'reg_bi': 0, 'reg_bu': 0}",True,0.005066102231021514,350,1,0.05817501665388112,0,0
0.6848227759302827,0.6676154321236627,0.6521544919835284,0.6847728791816946,0.6723413948047922,0.013603055239462734,76,3.829859137535095,0.02427220028882671,0.6238968968391418,0.010495692200893206,"{'cache_ratings': True, 'lr_all': 0.006933612548799192, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.063157164440698, 'reg_bi': 0, 'reg_bu': 0}",True,0.006933612548799192,350,1,0.063157164440698,0,0
0.6848550938593326,0.6676112160304563,0.6530127236540351,0.6844827625557812,0.6724904490249013,0.01322770507251279,163,3.827195942401886,0.022271001515536782,0.6437801122665405,0.016704707018944717,"{'cache_ratings': True, 'lr_all': 0.007814979048584204, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05288952059405447, 'reg_bi': 0, 'reg_bu': 0}",True,0.007814979048584204,350,1,0.05288952059405447,0,0
0.6841422135472495,0.6674883324767666,0.6537735627946692,0.6862213024004675,0.6729063528047882,0.013218841167114703,373,3.783439815044403,0.0330701249702709,0.687799870967865,0.01796402184698008,"{'cache_ratings': True, 'lr_all': 0.0070723457718632554, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.08048497895259736, 'reg_bi': 0, 'reg_bu': 0}",True,0.0070723457718632554,350,1,0.08048497895259736,0,0
0.6844513857964298,0.6678244732392331,0.6542634671454357,0.6845766453148,0.6727789928739747,0.012676763363196472,324,3.8114905953407288,0.05637007502426243,0.7090010643005371,0.006940980482708462,"{'cache_ratings': True, 'lr_all': 0.005276373587059228, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.07079409191387909, 'reg_bi': 0, 'reg_bu': 0}",True,0.005276373587059228,350,1,0.07079409191387909,0,0
0.6854113851697307,0.6694161897564503,0.6544294345652341,0.6839030132231813,0.673290005678649,0.012552802101825468,449,3.880652666091919,0.04556121792594482,0.6655134558677673,0.018670645128304172,"{'cache_ratings': True, 'lr_all': 0.0056130469042320625, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.046794378321807835, 'reg_bi': 0, 'reg_bu': 0}",True,0.0056130469042320625,350,1,0.046794378321807835,0,0
0.6857558343696435,0.6683171945871046,0.6532060404879482,0.6846088057114801,0.6729719687890441,0.013334185738331662,389,3.8248370885849,0.022852557449113887,0.6778285503387451,0.0054937757702608675,"{'cache_ratings': True, 'lr_all': 0.006723978878165941, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.051651971156995616, 'reg_bi': 0, 'reg_bu': 0}",True,0.006723978878165941,350,1,0.051651971156995616,0,0
0.6841023370763767,0.6673252004913786,0.6513399714215697,0.6843572955472816,0.6717812011341516,0.013671762463977392,1,3.9786675572395325,0.04325791584341717,0.7149732112884521,0.015164469713263903,"{'cache_ratings': True, 'lr_all': 0.007649095615626476, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05562706823575304, 'reg_bi': 0, 'reg_bu': 0}",True,0.007649095615626476,350,1,0.05562706823575304,0,0
0.6847920591630707,0.6680038955422395,0.6540992189930698,0.6847024555349737,0.6728994073083385,0.012827316864018386,371,4.019670188426971,0.013810603654493353,0.7287964820861816,0.002349842926342516,"{'cache_ratings': True, 'lr_all': 0.004294954122626676, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06308125534808227, 'reg_bi': 0, 'reg_bu': 0}",True,0.004294954122626676,350,1,0.06308125534808227,0,0
0.6838938835824216,0.6676285186009947,0.6522268521598048,0.6854030135064908,0.672288066962428,0.013517216175678236,58,4.086608469486237,0.012535519899104635,0.7020049095153809,0.016723231940457103,"{'cache_ratings': True, 'lr_all': 0.010671286471080562, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06473037992041303, 'reg_bi': 0, 'reg_bu': 0}",True,0.010671286471080562,350,1,0.06473037992041303,0,0
0.6843629755634462,0.6680359327206433,0.6547434616005572,0.6844461129783296,0.672897120715744,0.012430120048333736,369,4.13679826259613,0.04996902230432063,0.7383049130439758,0.00712223861006203,"{'cache_ratings': True, 'lr_all': 0.005132200639551198, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06222307196535413, 'reg_bi': 0, 'reg_bu': 0}",True,0.005132200639551198,350,1,0.06222307196535413,0,0
0.6910343192063203,0.6768053978637295,0.6634085906998971,0.6906949674724573,0.6804858188106011,0.011409149785255233,492,4.254665195941925,0.020412534907025114,0.7201288342475891,0.012947168876362224,"{'cache_ratings': True, 'lr_all': 0.0018148586927561406, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.07490260328944034, 'reg_bi': 0, 'reg_bu': 0}",True,0.0018148586927561406,350,1,0.07490260328944034,0,0
0.684390190750936,0.6682408113628402,0.6527553135453485,0.6848701371637821,0.6725641132057267,0.013251168048244277,211,4.2508856654167175,0.04245587689182913,0.746719479560852,0.010028635776290767,"{'cache_ratings': True, 'lr_all': 0.0081799962811304, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05958006212361746, 'reg_bi': 0, 'reg_bu': 0}",True,0.0081799962811304,350,1,0.05958006212361746,0,0
0.6867585294029462,0.6702373319358265,0.6543941255857907,0.685627408488642,0.6742543488533013,0.013193425539239079,480,4.295684516429901,0.025183848425484223,0.7087770700454712,0.009662965249363376,"{'cache_ratings': True, 'lr_all': 0.006262494809935066, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.03569529299798385, 'reg_bi': 0, 'reg_bu': 0}",True,0.006262494809935066,350,1,0.03569529299798385,0,0
0.685113508670195,0.6674253348482793,0.6538199770941986,0.6850058317886404,0.6728411631003283,0.013131320790557453,352,4.322258412837982,0.04500969276765199,0.7378585338592529,0.01158077203678056,"{'cache_ratings': True, 'lr_all': 0.0058680963607753425, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06189334603240979, 'reg_bi': 0, 'reg_bu': 0}",True,0.0058680963607753425,350,1,0.06189334603240979,0,0
0.6843231846997618,0.6684014501369354,0.6535357258462393,0.6844464819238392,0.672676710651694,0.012833774048800222,283,4.6777361035346985,0.016546274139621286,0.7601606845855713,0.01271970726422138,"{'cache_ratings': True, 'lr_all': 0.005469814297934386, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05628267380332129, 'reg_bi': 0, 'reg_bu': 0}",True,0.005469814297934386,350,1,0.05628267380332129,0,0
0.684819874788456,0.6684715882149068,0.6528313351516191,0.6843900826193914,0.6726282201935933,0.013192536680403991,248,4.713586211204529,0.027853225448149374,0.7652379870414734,0.005224807621241505,"{'cache_ratings': True, 'lr_all': 0.008081306527361042, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05382804179479424, 'reg_bi': 0, 'reg_bu': 0}",True,0.008081306527361042,350,1,0.05382804179479424,0,0
0.6847606395431637,0.6679518786276283,0.652373405990963,0.684789311924667,0.6724688090216054,0.013482505076051745,150,4.604901492595673,0.02895582078606685,0.7461641430854797,0.004471560356430291,"{'cache_ratings': True, 'lr_all': 0.0075120051689167395, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.058097051950566074, 'reg_bi': 0, 'reg_bu': 0}",True,0.0075120051689167395,350,1,0.058097051950566074,0,0
0.6844485430347456,0.6678334320983754,0.6536829774634104,0.6847180554449289,0.6726707520103651,0.012920808098135174,280,4.5824655294418335,0.02154384527731318,0.7691972851753235,0.010800121088874228,"{'cache_ratings': True, 'lr_all': 0.005127149808593432, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.0625865118004859, 'reg_bi': 0, 'reg_bu': 0}",True,0.005127149808593432,350,1,0.0625865118004859,0,0
0.6836390005819353,0.6683979043342426,0.6527431814530915,0.6867512951991426,0.672882845392103,0.013543905773325999,365,4.641326069831848,0.011923336337315262,0.7706244587898254,0.01654394666194223,"{'cache_ratings': True, 'lr_all': 0.015003260877361242, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06543375284374886, 'reg_bi': 0, 'reg_bu': 0}",True,0.015003260877361242,350,1,0.06543375284374886,0,0
0.6846608320556529,0.6673470092916991,0.6546301232741195,0.6848144163567078,0.6728630952445449,0.01269733378808031,360,4.655307710170746,0.034822514363330545,0.8806710839271545,0.023878675047101554,"{'cache_ratings': True, 'lr_all': 0.00542254267560127, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06295326060022009, 'reg_bi': 0, 'reg_bu': 0}",True,0.00542254267560127,350,1,0.06295326060022009,0,0
0.6862148144187072,0.669117149406905,0.6548572738712629,0.6839436815767135,0.6735332298183971,0.012624313748944106,460,4.870142698287964,0.011925655225592148,0.7723706364631653,0.02227864166205747,"{'cache_ratings': True, 'lr_all': 0.006699525452286979, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.03916042612097644, 'reg_bi': 0, 'reg_bu': 0}",True,0.006699525452286979,350,1,0.03916042612097644,0,0
0.6847003821662342,0.6680793122128823,0.6521754837036515,0.6849418467939791,0.6724742562191868,0.013567190837363095,154,4.782406806945801,0.022723355272641712,0.8008131384849548,0.0043923676766610695,"{'cache_ratings': True, 'lr_all': 0.009901061809523805, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.056294885799385325, 'reg_bi': 0, 'reg_bu': 0}",True,0.009901061809523805,350,1,0.056294885799385325,0,0
0.6849815708798244,0.6677369324919336,0.6520277957532428,0.6844764131532246,0.6723056780695563,0.013609472789215133,63,4.8320199847221375,0.040518540455152026,0.8211943507194519,0.023714760710386813,"{'cache_ratings': True, 'lr_all': 0.006073963927194871, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05309046858331001, 'reg_bi': 0, 'reg_bu': 0}",True,0.006073963927194871,350,1,0.05309046858331001,0,0
0.6853659889670506,0.6669543483597196,0.6534346347638965,0.6846604196845016,0.6726038479437921,0.013300458122966399,239,4.923122525215149,0.011766250452936848,0.8131548762321472,0.021214705952595312,"{'cache_ratings': True, 'lr_all': 0.0053572796791473394, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06281023573478825, 'reg_bi': 0, 'reg_bu': 0}",True,0.0053572796791473394,350,1,0.06281023573478825,0,0
0.6845685803668671,0.6678554679184165,0.6528509579477032,0.6844390383020159,0.6724285111337507,0.013189269851344386,132,4.885083854198456,0.010174545395825104,0.8008983731269836,0.01742383119797286,"{'cache_ratings': True, 'lr_all': 0.00548645818828971, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06570655960468152, 'reg_bi': 0, 'reg_bu': 0}",True,0.00548645818828971,350,1,0.06570655960468152,0,0
