split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_bi,param_lr_bu,param_lr_pu,param_lr_qi,param_lr_yj,param_n_epochs,param_n_factors,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi,param_reg_yj
0.6466434448798052,0.6794295638968009,0.664765635454293,0.6495288625915641,0.6560512026331088,0.6592837418911144,0.01184305188758604,466,3.972066783905029,0.09229938736642107,0.08668699264526367,0.012752263844293867,"{'cache_ratings': True, 'lr_bi': 0.021614311504811728, 'lr_bu': 4.0596495751410825e-05, 'lr_pu': 0.0037137368531718435, 'lr_qi': 0.000535805079604526, 'lr_yj': 0.0017435179863624043, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.021614311504811728,4.0596495751410825e-05,0.0037137368531718435,0.000535805079604526,0.0017435179863624043,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6458198642929041,0.6796611141553467,0.6665481056109509,0.6489723924063551,0.654221867372738,0.659044668767659,0.012497559783202572,431,4.029890012741089,0.20408680062430706,0.08416280746459961,0.00876274174301069,"{'cache_ratings': True, 'lr_bi': 0.020463551186264903, 'lr_bu': 4.161214707186185e-05, 'lr_pu': 0.0038523082551953445, 'lr_qi': 0.000853288320741285, 'lr_yj': 0.0008097727457068404, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.020463551186264903,4.161214707186185e-05,0.0038523082551953445,0.000853288320741285,0.0008097727457068404,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6445352129055335,0.6788681192188922,0.6650533603216483,0.6491709190392078,0.6542359530334729,0.6583727129037509,0.012312229113329127,87,4.0022765636444095,0.11241153838262193,0.10212430953979493,0.030147388104731297,"{'cache_ratings': True, 'lr_bi': 0.02215810707832709, 'lr_bu': 3.896673202140931e-05, 'lr_pu': 0.0038616015259142415, 'lr_qi': 0.0009250017901300414, 'lr_yj': 0.001310770785465875, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.02215810707832709,3.896673202140931e-05,0.0038616015259142415,0.0009250017901300414,0.001310770785465875,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6448385698033783,0.6795576584202089,0.6657695107353921,0.6492031695657229,0.6546676070913232,0.6588073031232051,0.012518398899011508,361,3.985336256027222,0.10391920356101263,0.08919520378112793,0.00763274868816667,"{'cache_ratings': True, 'lr_bi': 0.01997113155007382, 'lr_bu': 4.758696289116056e-05, 'lr_pu': 0.0037737734670149755, 'lr_qi': 0.0008807857765950709, 'lr_yj': 0.0006952744423464546, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.01997113155007382,4.758696289116056e-05,0.0037737734670149755,0.0008807857765950709,0.0006952744423464546,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6443105150358447,0.6791957705674599,0.6643175266227724,0.6492762309343716,0.6552571973309241,0.6584714480982746,0.012321441699791023,140,3.925907754898071,0.1821762325608603,0.08166422843933105,0.008624928757534595,"{'cache_ratings': True, 'lr_bi': 0.02161629080427959, 'lr_bu': 4.4300096682195764e-05, 'lr_pu': 0.003521316706499398, 'lr_qi': 0.0009074711642837214, 'lr_yj': 0.0017475205642515312, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.02161629080427959,4.4300096682195764e-05,0.003521316706499398,0.0009074711642837214,0.0017475205642515312,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6448402789296763,0.6793111480138978,0.6647295218596784,0.6482395571048343,0.6549920601536215,0.6584225132123416,0.01245833948273265,108,4.0277190685272215,0.07698876836629036,0.09826121330261231,0.0016182553708965655,"{'cache_ratings': True, 'lr_bi': 0.022315410490973468, 'lr_bu': 4.477532621676863e-05, 'lr_pu': 0.003510561610341229, 'lr_qi': 0.0011715078202098196, 'lr_yj': 0.0007962295151004295, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.022315410490973468,4.477532621676863e-05,0.003510561610341229,0.0011715078202098196,0.0007962295151004295,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6451675316091401,0.678873658950632,0.6647069485088398,0.6486199049234215,0.655367160188014,0.6585470408360095,0.01215554854401782,199,4.04546012878418,0.0565441958543461,0.08612203598022461,0.003834409043805615,"{'cache_ratings': True, 'lr_bi': 0.018824406750321848, 'lr_bu': 5.0723236251662184e-05, 'lr_pu': 0.004059528539396505, 'lr_qi': 0.0009147811893084083, 'lr_yj': 0.0017436222263521675, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.018824406750321848,5.0723236251662184e-05,0.004059528539396505,0.0009147811893084083,0.0017436222263521675,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6454815752026979,0.6797748853845905,0.6653021891969098,0.6495657822573329,0.6538000604508228,0.6587848984984708,0.012408656275908229,353,4.036787843704223,0.17321499145261054,0.09206128120422363,0.03289226184237869,"{'cache_ratings': True, 'lr_bi': 0.0200164803995942, 'lr_bu': 4.6768949918203494e-05, 'lr_pu': 0.003401310995681412, 'lr_qi': 0.000914447174290291, 'lr_yj': 0.0010355847770979892, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.0200164803995942,4.6768949918203494e-05,0.003401310995681412,0.000914447174290291,0.0010355847770979892,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6444022490127427,0.6804058200614889,0.665131917084625,0.648441687677312,0.6552587561924683,0.6587280860057275,0.012915177519127952,320,4.01301794052124,0.050694451412554374,0.08789467811584473,0.006462569675839565,"{'cache_ratings': True, 'lr_bi': 0.02366221667663335, 'lr_bu': 4.561411950513665e-05, 'lr_pu': 0.0035758110051049637, 'lr_qi': 0.0008291145081535076, 'lr_yj': 0.0011427687379470123, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.02366221667663335,4.561411950513665e-05,0.0035758110051049637,0.0008291145081535076,0.0011427687379470123,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6454384047962272,0.6785116869500676,0.6657404396906113,0.6488609182687293,0.6551227189721429,0.6587348337355555,0.012062661730435544,322,3.9745399951934814,0.12054366440853921,0.09108057022094726,0.012964769079076255,"{'cache_ratings': True, 'lr_bi': 0.022423692449169808, 'lr_bu': 4.178304974104889e-05, 'lr_pu': 0.003558610493467337, 'lr_qi': 0.0009977903957266135, 'lr_yj': 0.0018917231240806705, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.022423692449169808,4.178304974104889e-05,0.003558610493467337,0.0009977903957266135,0.0018917231240806705,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
