split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_lr_bi,param_lr_bu,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.6831024202284632,0.6665803696944629,0.6762776211062471,0.6703242430860873,0.6740711635288151,0.00625666559935976,153,1.632968783378601,0.04331027382540778,0.1034238338470459,0.015088637965090966,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.018025640812534036, 'lr_bu': 0.011811072780497226, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.000761310242123712, 'reg_bu': 0.017557589256275312}",True,0.00263,0.018025640812534036,0.011811072780497226,577,1,0.00942,0.000761310242123712,0.017557589256275312
0.6913364623354514,0.6943434089085829,0.6964183502269032,0.6864026753579688,0.6921252242072267,0.003765666774047573,488,1.599112093448639,0.03442540416387529,0.09785932302474976,0.019619913070417702,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.011052814467355673, 'lr_bu': 0.04315628307354124, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.048271692969261745, 'reg_bu': 0.0016239133559595726}",True,0.00263,0.011052814467355673,0.04315628307354124,577,1,0.00942,0.048271692969261745,0.0016239133559595726
0.6858054880210912,0.6704817108745925,0.6789095844238768,0.6736591611419883,0.6772139861153872,0.0058019235846567705,293,1.657144546508789,0.010928411035332307,0.07779848575592041,0.004435203636395714,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.016637087016567943, 'lr_bu': 0.029819717824051618, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.002190676160194767, 'reg_bu': 0.02216766449627377}",True,0.00263,0.016637087016567943,0.029819717824051618,577,1,0.00942,0.002190676160194767,0.02216766449627377
0.68226863011549,0.6646938902971928,0.6746437675497965,0.669757439059537,0.672840931755504,0.006481009277064561,92,1.6524497866630554,0.040939942450852675,0.06518512964248657,0.0056412773506643865,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02334889567775399, 'lr_bu': 0.017643000753189992, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0014635279873541594, 'reg_bu': 0.0002162241835467519}",True,0.00263,0.02334889567775399,0.017643000753189992,577,1,0.00942,0.0014635279873541594,0.0002162241835467519
0.6919157211758546,0.6946468934077519,0.6912036581718689,0.6862116766077709,0.6909944873408116,0.003045807479195969,484,1.6271430253982544,0.052368418854722036,0.08143222332000732,0.008154266658162167,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.021799033876939763, 'lr_bu': 0.01985228689867163, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.06617237722586024, 'reg_bu': 0.018822577294223212}",True,0.00263,0.021799033876939763,0.01985228689867163,577,1,0.00942,0.06617237722586024,0.018822577294223212
0.6823926154381015,0.6671230361314897,0.6754686795918896,0.6708260183889783,0.6739525873876148,0.005699798529951294,146,1.6096922159194946,0.022224307444538207,0.08349204063415527,0.007468792665609293,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.028846055887490278, 'lr_bu': 0.004374233512072178, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.002363920224421342, 'reg_bu': 0.0011116714218009336}",True,0.00263,0.028846055887490278,0.004374233512072178,577,1,0.00942,0.002363920224421342,0.0011116714218009336
0.6816557208120861,0.6859708311650343,0.6833895230140031,0.6725316918169183,0.6808869417020105,0.005062362769937605,398,1.5846696496009827,0.05206746374059325,0.08025628328323364,0.012303617256012188,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.03139189357220894, 'lr_bu': 0.0014447551488114138, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.09934683939292227, 'reg_bu': 0.0002539183087415239}",True,0.00263,0.03139189357220894,0.0014447551488114138,577,1,0.00942,0.09934683939292227,0.0002539183087415239
0.6798157918356185,0.6598320775120141,0.672434295966049,0.6667691470841951,0.6697128280994691,0.00734456863426901,18,1.6907914876937866,0.11462575557337895,0.070015549659729,0.006932809165498262,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.00883865611928932, 'lr_bu': 0.018845722451338084, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00023277778002453453, 'reg_bu': 0.0032721981792074315}",True,0.00263,0.00883865611928932,0.018845722451338084,577,1,0.00942,-0.00023277778002453453,0.0032721981792074315
0.6762500170802802,0.6676627700157408,0.6728742644911222,0.6644921997316297,0.6703198128296932,0.004547348037047402,22,1.5857165455818176,0.05399114607754412,0.06675827503204346,0.006926069935702478,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.011924683192522587, 'lr_bu': 0.00037826025599564005, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.003747536539014739, 'reg_bu': 0.002953976569348478}",True,0.00263,0.011924683192522587,0.00037826025599564005,577,1,0.00942,0.003747536539014739,0.002953976569348478
0.6824125127911638,0.6830098403840619,0.6775021570910955,0.6709013202230603,0.6784564576223453,0.0048573258512130965,339,1.6324104070663452,0.05913397119551329,0.07607513666152954,0.0122168204801749,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.007332809702225151, 'lr_bu': 0.00032331185410728523, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.017213909699266162, 'reg_bu': 0.016363438562354733}",True,0.00263,0.007332809702225151,0.00032331185410728523,577,1,0.00942,0.017213909699266162,0.016363438562354733
0.6839488157269141,0.6800797009127748,0.6802374725170798,0.6734209239623941,0.6794217282797907,0.003794816855133297,366,1.6436723470687866,0.08212781347307188,0.07659626007080078,0.008213204784737525,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.015000123752065995, 'lr_bu': 0.00250289968772368, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.013924923190963348, 'reg_bu': 0.0037502814187974796}",True,0.00263,0.015000123752065995,0.00250289968772368,577,1,0.00942,0.013924923190963348,0.0037502814187974796
0.6808422621764499,0.6665561140836629,0.6752832221310063,0.670475372908874,0.6732892428249984,0.005345019676026866,113,1.6596993803977966,0.053588414466389275,0.07518923282623291,0.013214634312936882,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.01095627213635688, 'lr_bu': 0.010788468951832995, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.004156981586654889, 'reg_bu': 0.00011371732782243505}",True,0.00263,0.01095627213635688,0.010788468951832995,577,1,0.00942,0.004156981586654889,0.00011371732782243505
0.6854818990266679,0.6816016925372447,0.680665813131068,0.6734108812256488,0.6802900714801574,0.0043629079584622905,389,1.5957879424095154,0.04868282831087615,0.0782707929611206,0.00640961833003292,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.002949178306033028, 'lr_bu': 0.0008868240207727742, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.016648018435657545, 'reg_bu': 0.026038659628001896}",True,0.00263,0.002949178306033028,0.0008868240207727742,577,1,0.00942,0.016648018435657545,0.026038659628001896
0.6795136113429788,0.6767989583061208,0.6740181823761903,0.6673555935803995,0.6744215864014224,0.004518617170468258,167,1.576195240020752,0.040527080349660245,0.07961291074752808,0.00702360334288892,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.011188111082494444, 'lr_bu': 0.00030517959763210286, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.014643561450503856, 'reg_bu': 0.0500674608204214}",True,0.00263,0.011188111082494444,0.00030517959763210286,577,1,0.00942,0.014643561450503856,0.0500674608204214
0.682631997233308,0.6676471414362242,0.6748952659822633,0.671097434621638,0.6740679598183583,0.005569517505453146,152,1.7149560451507568,0.05168200527114209,0.07204848527908325,0.00608799275095136,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.025376515290170393, 'lr_bu': 0.0033374262316216738, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.002123632180049355, 'reg_bu': 0.004855033289690087}",True,0.00263,0.025376515290170393,0.0033374262316216738,577,1,0.00942,0.002123632180049355,0.004855033289690087
0.6813332723722447,0.6638035141993682,0.6746691908284443,0.6685683548531305,0.6720935830632969,0.0065794773650382984,59,1.6828482747077942,0.03108729615114129,0.07146137952804565,0.00826527046347906,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.010013104930324222, 'lr_bu': 0.01042195537484036, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0017814023489030467, 'reg_bu': 0.004982500525667382}",True,0.00263,0.010013104930324222,0.01042195537484036,577,1,0.00942,0.0017814023489030467,0.004982500525667382
0.6805217906403641,0.6626263985405667,0.6743259741234928,0.6692728981935733,0.6716867653744991,0.006575334520041756,43,1.635276436805725,0.030839541965788395,0.07261782884597778,0.011333328104947634,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.010369596202666531, 'lr_bu': 0.005173392017886419, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.000618119994565949, 'reg_bu': 0.00582846008878154}",True,0.00263,0.010369596202666531,0.005173392017886419,577,1,0.00942,0.000618119994565949,0.00582846008878154
0.680297431553388,0.6836890042458953,0.6758257276611586,0.6691080790196081,0.6772300606200126,0.0054558558765302675,297,1.6015130877494812,0.011543227853690911,0.07926499843597412,0.008994475856467453,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.026336455195235496, 'lr_bu': 0.0007277586761634377, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.010627363631510043, 'reg_bu': 0.008922554021037874}",True,0.00263,0.026336455195235496,0.0007277586761634377,577,1,0.00942,0.010627363631510043,0.008922554021037874
0.6852577431559053,0.6676831146106932,0.6786904021873714,0.6723985667908973,0.6760074566862168,0.0066159797762753835,246,1.6401610374450684,0.06166110037712847,0.07434725761413574,0.00708460498092766,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02125835826637521, 'lr_bu': 0.02820417107330526, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00044683421490970213, 'reg_bu': 0.025677511919520397}",True,0.00263,0.02125835826637521,0.02820417107330526,577,1,0.00942,-0.00044683421490970213,0.025677511919520397
0.6854317881568602,0.6733475706115944,0.6787251863716743,0.6741498388041572,0.6779135959860715,0.004800946477406602,320,1.6137967705726624,0.028599777717316317,0.07589644193649292,0.008867379442059953,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.0312904730536635, 'lr_bu': 0.007288453058819044, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.005882581087260324, 'reg_bu': 0.0012113763919601199}",True,0.00263,0.0312904730536635,0.007288453058819044,577,1,0.00942,0.005882581087260324,0.0012113763919601199
0.6822815080077014,0.6793855699869493,0.677647649861181,0.6721680926508942,0.6778707051266815,0.0036850895613458412,317,1.5912439823150635,0.019258186612625627,0.07507520914077759,0.01202692073238092,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.025974191205517676, 'lr_bu': 0.0013416712610386835, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.009730238649726521, 'reg_bu': 0.008002463748610456}",True,0.00263,0.025974191205517676,0.0013416712610386835,577,1,0.00942,0.009730238649726521,0.008002463748610456
0.6960942641478527,0.6783920961541732,0.6903399037318906,0.6880575923195704,0.6882209640883717,0.0063857672648291956,477,1.6478517055511475,0.020484066178158636,0.06717169284820557,0.008969262426787819,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.003196663596585185, 'lr_bu': 0.01724224585177775, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.001582643890002215, 'reg_bu': 0.04245737798739179}",True,0.00263,0.003196663596585185,0.01724224585177775,577,1,0.00942,0.001582643890002215,0.04245737798739179
0.6828964205541898,0.6669864798592591,0.6766821702553277,0.6755372287728293,0.6755255748604014,0.005669730117064917,219,1.5873581767082214,0.042640695481813866,0.08060532808303833,0.013809966879350044,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.017665924496849318, 'lr_bu': 0.009674200164238948, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0014826827929903695, 'reg_bu': 0.020536155644266894}",True,0.00263,0.017665924496849318,0.009674200164238948,577,1,0.00942,0.0014826827929903695,0.020536155644266894
0.6838428878707594,0.6666047550188425,0.6766224415460972,0.6719647748389446,0.6747587148186609,0.006330261416054328,189,1.6138359308242798,0.021032698223297525,0.07301181554794312,0.0047138236585914425,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.046820279592645245, 'lr_bu': 0.008236149853770679, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0006202568925599587, 'reg_bu': 0.011157680601871361}",True,0.00263,0.046820279592645245,0.008236149853770679,577,1,0.00942,0.0006202568925599587,0.011157680601871361
0.6837846616213047,0.6722420324139902,0.6781059551767032,0.6730941584020608,0.6768067019035148,0.004609749659411422,285,1.5955346822738647,0.028789913572317336,0.06974524259567261,0.00749572359558756,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.015489907199841843, 'lr_bu': 0.007996660915018534, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.003910429410498308, 'reg_bu': 0.025276807605891165}",True,0.00263,0.015489907199841843,0.007996660915018534,577,1,0.00942,0.003910429410498308,0.025276807605891165
0.6855524371743291,0.6739052659085302,0.6845820511254657,0.6781710133283044,0.6805526918841573,0.004772155008666528,391,1.6457989811897278,0.07301429966447347,0.08029860258102417,0.007235464755449182,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.0015394393932318842, 'lr_bu': 0.013097000213077243, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0026372468260856844, 'reg_bu': 0.020706105826908655}",True,0.00263,0.0015394393932318842,0.013097000213077243,577,1,0.00942,0.0026372468260856844,0.020706105826908655
0.6817810451957632,0.6701907401100378,0.6772574273564094,0.6721327518051556,0.6753404911168415,0.004526723658284618,212,1.6016135215759277,0.03593129629836818,0.07661706209182739,0.013890047503558002,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.013306452366894544, 'lr_bu': 0.006081239253007237, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0050598263987699935, 'reg_bu': 0.005197490875078518}",True,0.00263,0.013306452366894544,0.006081239253007237,577,1,0.00942,0.0050598263987699935,0.005197490875078518
0.6832674239623165,0.6900786960045013,0.6804429440061277,0.6763655925322413,0.6825386641262967,0.004997049813398728,425,1.5734705328941345,0.041349469240078214,0.06713175773620605,0.00342902008088705,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.006647119123115982, 'lr_bu': 0.0002934209591182682, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.026577265961668074, 'reg_bu': 0.009141296137504517}",True,0.00263,0.006647119123115982,0.0002934209591182682,577,1,0.00942,0.026577265961668074,0.009141296137504517
0.6919637304535108,0.6952327338782395,0.6919179115050093,0.6875489118616055,0.6916658219245913,0.0027305726505602395,485,1.6747798323631287,0.08802273153187327,0.07698613405227661,0.008262153140846395,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.01958653476741108, 'lr_bu': 0.030660162339406286, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.04027007093967857, 'reg_bu': 0.014047041261772935}",True,0.00263,0.01958653476741108,0.030660162339406286,577,1,0.00942,0.04027007093967857,0.014047041261772935
0.6865507678302561,0.675022762239198,0.680709203244725,0.6745396000710002,0.6792055833462948,0.004885693406305928,359,1.6119816899299622,0.07149100618661203,0.07756125926971436,0.005998704084242472,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.014252698106714262, 'lr_bu': 0.0319255695357001, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.005933190708956229, 'reg_bu': 0.03167662006174071}",True,0.00263,0.014252698106714262,0.0319255695357001,577,1,0.00942,0.005933190708956229,0.03167662006174071
0.6836939141484631,0.6749993734975438,0.6796636542294734,0.6742162946539743,0.6781433091323636,0.003821859470481107,329,1.636530339717865,0.01954916843221956,0.10042703151702881,0.04551536443123796,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02839783978603149, 'lr_bu': 0.008572456447986578, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.004707658130830094, 'reg_bu': 0.041882094947609784}",True,0.00263,0.02839783978603149,0.008572456447986578,577,1,0.00942,0.004707658130830094,0.041882094947609784
0.6840119786911139,0.6654080289942867,0.6778702397233982,0.672647108250902,0.6749843389149253,0.006837306894493207,199,1.6142441630363464,0.0160047130788868,0.06761914491653442,0.004897740279379302,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.00358026420550532, 'lr_bu': 0.014352835276361314, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.002416502181703764, 'reg_bu': 0.015264388865270042}",True,0.00263,0.00358026420550532,0.014352835276361314,577,1,0.00942,0.002416502181703764,0.015264388865270042
