split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.7236915710159919,0.7143186978486358,0.7065187987235012,0.7148430225293763,0.007020551466020283,800,0.7653413613637289,0.002823684794613328,0.08546868960062663,0.004698696701061894,"{'cache_ratings': True, 'lr_all': 0.011963060508786101, 'n_epochs': 200, 'n_factors': 7, 'reg_all': 0.1331005729761134, 'reg_bi': 0, 'reg_bu': 0}",True,0.011963060508786101,200,7,0.1331005729761134,0,0
0.7217317373763382,0.7086840016212982,0.7077889850414407,0.7127349080130257,0.0063722035756336075,578,0.6904249986012777,0.0028997589437193393,0.08475764592488606,0.004196067669504579,"{'cache_ratings': True, 'lr_all': 0.012810962685386153, 'n_epochs': 200, 'n_factors': 8, 'reg_all': 0.1501281191800865, 'reg_bi': 0, 'reg_bu': 0}",True,0.012810962685386153,200,8,0.1501281191800865,0,0
0.7247392272312485,0.7167440922551621,0.7072649584420556,0.7162494259761555,0.007142410352951817,862,0.9213254451751709,0.0059289803045120895,0.09161059061686198,0.008559109511524068,"{'cache_ratings': True, 'lr_all': 0.008918247487092447, 'n_epochs': 200, 'n_factors': 12, 'reg_all': 0.12826167057132637, 'reg_bi': 0, 'reg_bu': 0}",True,0.008918247487092447,200,12,0.12826167057132637,0,0
0.7155766916384181,0.7067116637067513,0.7026615713832131,0.7083166422427941,0.0053933322956820455,35,0.7468890349070231,0.010412887182713632,0.08529098828633626,0.0036344676066952836,"{'cache_ratings': True, 'lr_all': 0.008239384714667727, 'n_epochs': 200, 'n_factors': 6, 'reg_all': 0.16639709742912812, 'reg_bi': 0, 'reg_bu': 0}",True,0.008239384714667727,200,6,0.16639709742912812,0,0
0.7210605970877841,0.7114763262530853,0.7069527654853208,0.71316322960873,0.0058817208552899925,653,0.7691007455190023,0.011077010252074526,0.08256085713704427,0.003471092777367824,"{'cache_ratings': True, 'lr_all': 0.005753093422755058, 'n_epochs': 200, 'n_factors': 9, 'reg_all': 0.1308776346492924, 'reg_bi': 0, 'reg_bu': 0}",True,0.005753093422755058,200,9,0.1308776346492924,0,0
0.716526057316888,0.7100656354505267,0.707733464559238,0.7114417191088842,0.003719106212211814,321,1.069325049718221,0.008918401122392273,0.08935777346293132,0.0027034261856480764,"{'cache_ratings': True, 'lr_all': 0.009746187811739276, 'n_epochs': 200, 'n_factors': 16, 'reg_all': 0.15569504394177539, 'reg_bi': 0, 'reg_bu': 0}",True,0.009746187811739276,200,16,0.15569504394177539,0,0
0.75696254563952,0.7362405379155194,0.7478701523218517,0.7470244119589636,0.008480835595602178,960,0.7516970634460449,0.005731152688544101,0.08676958084106445,0.0017372999367146179,"{'cache_ratings': True, 'lr_all': 0.0014929780126056716, 'n_epochs': 200, 'n_factors': 6, 'reg_all': 0.16779332534256663, 'reg_bi': 0, 'reg_bu': 0}",True,0.0014929780126056716,200,6,0.16779332534256663,0,0
0.7144851266296609,0.7128788472128981,0.7077240219721611,0.7116959986049066,0.0028841500388025014,377,0.8842643896738688,0.019081572298199737,0.08443093299865723,0.003342296943965661,"{'cache_ratings': True, 'lr_all': 0.011813426498304096, 'n_epochs': 200, 'n_factors': 11, 'reg_all': 0.17125090868203122, 'reg_bi': 0, 'reg_bu': 0}",True,0.011813426498304096,200,11,0.17125090868203122,0,0
0.716427330457074,0.711656015412273,0.7068204936187859,0.7116346131627109,0.0039220039139524175,364,1.1949820518493652,0.11286449044114608,0.08181961377461751,0.004072018257632891,"{'cache_ratings': True, 'lr_all': 0.00870892903619299, 'n_epochs': 200, 'n_factors': 17, 'reg_all': 0.14230449869436493, 'reg_bi': 0, 'reg_bu': 0}",True,0.00870892903619299,200,17,0.14230449869436493,0,0
0.7198248870854936,0.7047636298394374,0.7117866702310134,0.7121250623853147,0.0061533865686866475,459,0.7870704332987467,0.07718110429675237,0.08182128270467122,0.0030011480725441555,"{'cache_ratings': True, 'lr_all': 0.012145633970927898, 'n_epochs': 200, 'n_factors': 6, 'reg_all': 0.1339126275876361, 'reg_bi': 0, 'reg_bu': 0}",True,0.012145633970927898,200,6,0.1339126275876361,0,0
0.7259985029344654,0.7117701770114571,0.710967605303167,0.7162454284163632,0.0069042439727787985,861,1.0972590446472168,0.018539964872106227,0.08458630243937175,0.0025092679899721883,"{'cache_ratings': True, 'lr_all': 0.009014845642168166, 'n_epochs': 200, 'n_factors': 16, 'reg_all': 0.12670559141806093, 'reg_bi': 0, 'reg_bu': 0}",True,0.009014845642168166,200,16,0.12670559141806093,0,0
0.7162878510463359,0.7099390538839421,0.7038754675948494,0.7100341241750425,0.005067780217996237,124,0.7383631070454916,0.02456974398413325,0.0840469201405843,0.006125476335436184,"{'cache_ratings': True, 'lr_all': 0.008191928221369101, 'n_epochs': 200, 'n_factors': 6, 'reg_all': 0.16731351887545526, 'reg_bi': 0, 'reg_bu': 0}",True,0.008191928221369101,200,6,0.16731351887545526,0,0
0.7174828590162023,0.7129103005158435,0.7119110692831805,0.7141014096050755,0.0024255948897937306,758,0.9139235814412435,0.025171060734383494,0.08492692311604817,0.00379164713629766,"{'cache_ratings': True, 'lr_all': 0.006127225884681121, 'n_epochs': 200, 'n_factors': 12, 'reg_all': 0.12668807255177308, 'reg_bi': 0, 'reg_bu': 0}",True,0.006127225884681121,200,12,0.12668807255177308,0,0
