split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi,param_lr_bu,param_lr_bi
0.6979663208153546,0.6909275937420647,0.6955753261173085,0.6859355502614682,0.6926011977340489,0.004606023009831152,439,1.592002034187317,0.03787944315501432,0.0713125467300415,0.004857249852821928,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.04, 'reg_bi': 0.039, 'lr_bu': 0.047, 'lr_bi': 0.012}",1,True,577,0.00263,0.00942,0.04,0.039,0.047,0.012
0.6990834596475002,0.6895246040027642,0.697061159093465,0.6869181686577527,0.6931468478503705,0.005061676775380552,450,1.5766404867172241,0.036721455199762644,0.07035720348358154,0.0032307072224838627,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.035, 'reg_bi': 0.038, 'lr_bu': 0.035, 'lr_bi': 0.047}",1,True,577,0.00263,0.00942,0.035,0.038,0.035,0.047
0.6919241287140019,0.6835618481035212,0.6881310698156026,0.681872496943309,0.6863723858941086,0.003939001799815743,200,1.5816456079483032,0.052856403998353056,0.07113444805145264,0.004598135049997537,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.033, 'reg_bi': 0.028, 'lr_bu': 0.007, 'lr_bi': 0.032}",1,True,577,0.00263,0.00942,0.033,0.028,0.007,0.032
0.6917453297395937,0.6832865897873842,0.6891068505587381,0.681145517461637,0.6863210718868382,0.004277194795719459,197,1.6064791679382324,0.02923715648208609,0.07688546180725098,0.024750502122874725,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.035, 'reg_bi': 0.028, 'lr_bu': 0.008, 'lr_bi': 0.017}",1,True,577,0.00263,0.00942,0.035,0.028,0.008,0.017
0.684675674163233,0.6853388404137166,0.6897264857888886,0.6785698707067889,0.6845777177681568,0.003974699409421367,146,1.754421591758728,0.022403060582663364,0.08299523591995239,0.00859930468217003,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.02, 'reg_bi': 0.006, 'lr_bu': 0.048, 'lr_bi': 0.028}",1,True,577,0.00263,0.00942,0.02,0.006,0.048,0.028
0.6850118606047151,0.6859112695411527,0.6926023782838693,0.6797964494245203,0.6858304894635643,0.00455370168151234,179,1.656668245792389,0.05336666639895086,0.07515347003936768,0.009054327452737047,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.03, 'reg_bi': 0.008, 'lr_bu': 0.034, 'lr_bi': 0.049}",1,True,577,0.00263,0.00942,0.03,0.008,0.034,0.049
0.6962458698240975,0.6903108758224487,0.6978161476637945,0.6848696404005444,0.6923106334277213,0.005127479405353803,426,1.6612610220909119,0.04614231895277557,0.07852005958557129,0.008450235962359786,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.002, 'reg_bi': 0.029, 'lr_bu': 0.043000000000000003, 'lr_bi': 0.008}",1,True,577,0.00263,0.00942,0.002,0.029,0.043000000000000003,0.008
0.6991957859182619,0.6887074039380505,0.6972185906498087,0.6848006714162492,0.6924806129805926,0.005932128388850991,433,1.6152214407920837,0.013021590342142427,0.08259224891662598,0.012252829582694885,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.015, 'reg_bi': 0.047, 'lr_bu': 0.03, 'lr_bi': 0.012}",1,True,577,0.00263,0.00942,0.015,0.047,0.03,0.012
0.7061102708318175,0.6934223589239417,0.6961583462150768,0.6882148887014017,0.6959764661680594,0.006509466681305252,489,1.6552445888519287,0.0989953775492424,0.06794881820678711,0.008988603967320551,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.027, 'reg_bi': 0.03, 'lr_bu': 0.047, 'lr_bi': 0.0}",1,True,577,0.00263,0.00942,0.027,0.03,0.047,0.0
0.6791004853368813,0.6771120494582343,0.6786711522365612,0.6700445964645543,0.6762320708740577,0.0036481543724298615,6,1.6457615494728088,0.0217869718423212,0.07150804996490479,0.01360417533987952,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.005, 'reg_bi': 0.003, 'lr_bu': 0.012, 'lr_bi': 0.008}",1,True,577,0.00263,0.00942,0.005,0.003,0.012,0.008
