split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
2.363940717221908,2.3613795224015584,2.335214587844201,2.359437060700487,2.354992972042038,0.011530227391296116,999,0.0037224888801574707,0.00014255800032300832,0.06783175468444824,0.00336600478907112,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 1, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,1,0.0026,0.00945,0,0
2.239096378082348,2.23719752933588,2.214238865324231,2.2351458321643776,2.231419651226709,0.010017233141785773,998,0.0077561140060424805,0.001772354570991046,0.08265113830566406,0.01770510676996782,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 2, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,2,0.0026,0.00945,0,0
2.129458937888426,2.124622828650633,2.1062406397602254,2.1250214059726775,2.1213359530679905,0.008919605939460784,997,0.008905172348022461,0.0005407114451297674,0.08661454916000366,0.005973257651125251,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 3, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,3,0.0026,0.00945,0,0
2.03166692962037,2.026777245462464,2.011119550700806,2.0264370220361645,2.024000186954951,0.007719131307610497,996,0.013157963752746582,0.0017237513432372552,0.08422660827636719,0.008058892241296578,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 4, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,4,0.0026,0.00945,0,0
1.935367371502091,1.9462226627846537,1.929506407786381,1.9318687682121098,1.9357413025713088,0.006400569734576604,995,0.015813052654266357,0.0022448089171970523,0.08282190561294556,0.007439891810522164,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 5, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,5,0.0026,0.00945,0,0
1.8491849095029045,1.8571661862789186,1.825107761309938,1.844053584469983,1.843878110390436,0.011801396881243695,994,0.021064937114715576,0.0034590831900038446,0.06700223684310913,0.0027635295398756184,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 6, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,6,0.0026,0.00945,0,0
1.78380203474345,1.8005883903978492,1.7409696225818339,1.7855390957845856,1.7777247858769296,0.02220181768266218,993,0.01873868703842163,0.0008839518955901627,0.07407146692276001,0.006850720068766914,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 7, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,7,0.0026,0.00945,0,0
1.737662929319755,1.7372557251069356,1.7087068331276989,1.6943165016381212,1.7194854972981275,0.018680591365840923,992,0.02174156904220581,0.0021555372799626042,0.0680045485496521,0.007834097999502597,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 8, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,8,0.0026,0.00945,0,0
1.5685802367134318,1.6712856955488742,1.6667166895838559,1.6482475083673076,1.6387075325533675,0.04139655282168063,991,0.02513861656188965,0.0029134998831649404,0.08947056531906128,0.018007515732755622,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 9, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,9,0.0026,0.00945,0,0
1.44881745066215,1.624541292919532,1.6266374574942588,1.5161721897017466,1.554042097694422,0.07540984528941802,990,0.029969990253448486,0.002101969394384123,0.08379745483398438,0.016146942859762703,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 10, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,10,0.0026,0.00945,0,0
1.3840269621307852,1.469630041040288,1.4816134796424218,1.3752757877509747,1.4276365676411176,0.04827112957243227,989,0.032232046127319336,0.0013787469274851069,0.0954810380935669,0.008166461928447595,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 11, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,11,0.0026,0.00945,0,0
1.4620789424253848,1.2912285395955778,1.3500073214988586,1.366803995555745,1.3675296997688915,0.061377900578207356,987,0.037195444107055664,0.0036886532900209127,0.09209376573562622,0.01794501236775823,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 12, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,12,0.0026,0.00945,0,0
1.335273043630011,1.3423090883687956,1.3016287814227823,1.2354650419168005,1.3036689888345974,0.04227237393668924,986,0.035679757595062256,0.004458352554219761,0.08062005043029785,0.02472418603629697,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 13, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,13,0.0026,0.00945,0,0
1.4385784525707503,1.408153580661669,1.355693812125066,1.2714101872748897,1.3684590081580938,0.0633912837769576,988,0.045232951641082764,0.009809174425561396,0.09080219268798828,0.010467504695539422,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 14, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,14,0.0026,0.00945,0,0
1.262760648934672,1.4461178073426855,1.1409231982809869,1.233646039309639,1.2708619234669958,0.11073543901872185,985,0.05422753095626831,0.009950383652332367,0.08343815803527832,0.016852342413181336,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 15, 'lr_all': 0.0026, 'reg_all': 0.00945, 'reg_bu': 0, 'reg_bi': 0}",1,True,15,0.0026,0.00945,0,0
