split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_bi,param_lr_bu,param_lr_pu,param_lr_qi,param_lr_yj,param_n_epochs,param_n_factors,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi,param_reg_yj
0.6783857522635128,0.6828564059863851,0.6545855294602271,0.6568097859147505,0.6681593684062189,0.012586142845327056,175,3.4885101914405823,0.06825492083844154,0.09279441833496094,0.009851270074228992,"{'cache_ratings': True, 'lr_bi': 0.020294238228152447, 'lr_bu': 5.903792912863894e-05, 'lr_pu': 0.0024279870152229197, 'lr_qi': 0.0015257756139312275, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.0002713732867397939, 'reg_bu': 0.0013263607814771314, 'reg_pu': 1.7668113905419636e-05, 'reg_qi': 0.0030026717984680497, 'reg_yj': 0.0014833009888479895}",True,0.020294238228152447,5.903792912863894e-05,0.0024279870152229197,0.0015257756139312275,0.0025538838921406533,531,1,-0.0002713732867397939,0.0013263607814771314,1.7668113905419636e-05,0.0030026717984680497,0.0014833009888479895
0.6780368601039034,0.6826543451338617,0.6549166223549855,0.6568002980255105,0.6681020314045653,0.012369871112273584,136,3.588237762451172,0.1643343438638502,0.09233701229095459,0.011215696623443594,"{'cache_ratings': True, 'lr_bi': 0.021402156264073897, 'lr_bu': 5.957566662395437e-05, 'lr_pu': 0.0024279870152229197, 'lr_qi': 0.0015257756139312275, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.000257431668466306, 'reg_bu': 0.001457104703662261, 'reg_pu': 1.7668113905419636e-05, 'reg_qi': 0.0030026717984680497, 'reg_yj': 0.0014833009888479895}",True,0.021402156264073897,5.957566662395437e-05,0.0024279870152229197,0.0015257756139312275,0.0025538838921406533,531,1,-0.000257431668466306,0.001457104703662261,1.7668113905419636e-05,0.0030026717984680497,0.0014833009888479895
0.6780711116112532,0.6827965868126004,0.6565616286860282,0.6561521132928645,0.6683953601006866,0.01215472942617081,363,3.4329410195350647,0.07294190660336518,0.1058836579322815,0.013077656059810365,"{'cache_ratings': True, 'lr_bi': 0.02118408680227629, 'lr_bu': 5.850027075274999e-05, 'lr_pu': 0.0024279870152229197, 'lr_qi': 0.0015257756139312275, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00026189409238499916, 'reg_bu': 0.0014511526326929786, 'reg_pu': 1.7668113905419636e-05, 'reg_qi': 0.0030026717984680497, 'reg_yj': 0.0014833009888479895}",True,0.02118408680227629,5.850027075274999e-05,0.0024279870152229197,0.0015257756139312275,0.0025538838921406533,531,1,-0.00026189409238499916,0.0014511526326929786,1.7668113905419636e-05,0.0030026717984680497,0.0014833009888479895
0.6786951619788525,0.6827914260212811,0.6550344513219111,0.655750289010996,0.6680678320832601,0.01276043926133486,112,3.4785344004631042,0.05118765390524574,0.10603874921798706,0.027724441965134444,"{'cache_ratings': True, 'lr_bi': 0.02004257210930317, 'lr_bu': 5.796807896173303e-05, 'lr_pu': 0.0024279870152229197, 'lr_qi': 0.0015257756139312275, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00026656938274730843, 'reg_bu': 0.0014825494729036341, 'reg_pu': 1.7668113905419636e-05, 'reg_qi': 0.0030026717984680497, 'reg_yj': 0.0014833009888479895}",True,0.02004257210930317,5.796807896173303e-05,0.0024279870152229197,0.0015257756139312275,0.0025538838921406533,531,1,-0.00026656938274730843,0.0014825494729036341,1.7668113905419636e-05,0.0030026717984680497,0.0014833009888479895
0.6776161598571933,0.6830157644370006,0.6549490905520385,0.6567421445459649,0.6680807898480493,0.012399426910861988,122,3.446169376373291,0.11581192864191521,0.09622341394424438,0.013577951356513546,"{'cache_ratings': True, 'lr_bi': 0.02007835634884223, 'lr_bu': 5.6421496159983305e-05, 'lr_pu': 0.0024279870152229197, 'lr_qi': 0.0015257756139312275, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00028387572781160797, 'reg_bu': 0.0014740575685975512, 'reg_pu': 1.7668113905419636e-05, 'reg_qi': 0.0030026717984680497, 'reg_yj': 0.0014833009888479895}",True,0.02007835634884223,5.6421496159983305e-05,0.0024279870152229197,0.0015257756139312275,0.0025538838921406533,531,1,-0.00028387572781160797,0.0014740575685975512,1.7668113905419636e-05,0.0030026717984680497,0.0014833009888479895
0.6773611410441216,0.6832595890703311,0.6551098824330162,0.657038323072731,0.6681922339050501,0.01231515018884048,202,3.5548002123832703,0.12841335229228346,0.09916430711746216,0.013000963192843558,"{'cache_ratings': True, 'lr_bi': 0.022183234622073496, 'lr_bu': 6.338244160616422e-05, 'lr_pu': 0.0024279870152229197, 'lr_qi': 0.0015257756139312275, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00029241374646377203, 'reg_bu': 0.0015525544359547212, 'reg_pu': 1.7668113905419636e-05, 'reg_qi': 0.0030026717984680497, 'reg_yj': 0.0014833009888479895}",True,0.022183234622073496,6.338244160616422e-05,0.0024279870152229197,0.0015257756139312275,0.0025538838921406533,531,1,-0.00029241374646377203,0.0015525544359547212,1.7668113905419636e-05,0.0030026717984680497,0.0014833009888479895
0.6787666178300931,0.6831165229443527,0.6547810874908812,0.6562742072801782,0.6682346088863762,0.012810572029969203,249,3.469662308692932,0.04062881794391968,0.10375922918319702,0.012340955273251417,"{'cache_ratings': True, 'lr_bi': 0.02213156481417101, 'lr_bu': 5.6929500438017445e-05, 'lr_pu': 0.0024279870152229197, 'lr_qi': 0.0015257756139312275, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.0002568046293137904, 'reg_bu': 0.0014676459548712243, 'reg_pu': 1.7668113905419636e-05, 'reg_qi': 0.0030026717984680497, 'reg_yj': 0.0014833009888479895}",True,0.02213156481417101,5.6929500438017445e-05,0.0024279870152229197,0.0015257756139312275,0.0025538838921406533,531,1,-0.0002568046293137904,0.0014676459548712243,1.7668113905419636e-05,0.0030026717984680497,0.0014833009888479895
0.6784700402092326,0.6831516347621438,0.6552702949128247,0.6558299472461852,0.6681804792825966,0.01273988876030378,198,3.5205001831054688,0.07181559336792498,0.1150326132774353,0.013072993949127896,"{'cache_ratings': True, 'lr_bi': 0.02108683304516997, 'lr_bu': 5.6977754146015974e-05, 'lr_pu': 0.0024279870152229197, 'lr_qi': 0.0015257756139312275, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.0002692187396945042, 'reg_bu': 0.0014744252671046087, 'reg_pu': 1.7668113905419636e-05, 'reg_qi': 0.0030026717984680497, 'reg_yj': 0.0014833009888479895}",True,0.02108683304516997,5.6977754146015974e-05,0.0024279870152229197,0.0015257756139312275,0.0025538838921406533,531,1,-0.0002692187396945042,0.0014744252671046087,1.7668113905419636e-05,0.0030026717984680497,0.0014833009888479895
0.678815063938261,0.6831727593465164,0.6563755995666188,0.6566843653200605,0.6687619470428641,0.012329094194596164,463,3.5183870792388916,0.117897070934781,0.11970162391662598,0.03765683033587215,"{'cache_ratings': True, 'lr_bi': 0.021134254983994818, 'lr_bu': 5.3569239444486796e-05, 'lr_pu': 0.0024279870152229197, 'lr_qi': 0.0015257756139312275, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027647990189193754, 'reg_bu': 0.0014176105883576247, 'reg_pu': 1.7668113905419636e-05, 'reg_qi': 0.0030026717984680497, 'reg_yj': 0.0014833009888479895}",True,0.021134254983994818,5.3569239444486796e-05,0.0024279870152229197,0.0015257756139312275,0.0025538838921406533,531,1,-0.00027647990189193754,0.0014176105883576247,1.7668113905419636e-05,0.0030026717984680497,0.0014833009888479895
0.678766963611446,0.6828148688119726,0.6551527697901899,0.6560447036061943,0.6681948264549507,0.012681053286927388,207,3.500051498413086,0.1051951782328145,0.09183019399642944,0.0040518185151235024,"{'cache_ratings': True, 'lr_bi': 0.020093292473344095, 'lr_bu': 5.4558619280797854e-05, 'lr_pu': 0.0024279870152229197, 'lr_qi': 0.0015257756139312275, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00024913669281600683, 'reg_bu': 0.001500675707097663, 'reg_pu': 1.7668113905419636e-05, 'reg_qi': 0.0030026717984680497, 'reg_yj': 0.0014833009888479895}",True,0.020093292473344095,5.4558619280797854e-05,0.0024279870152229197,0.0015257756139312275,0.0025538838921406533,531,1,-0.00024913669281600683,0.001500675707097663,1.7668113905419636e-05,0.0030026717984680497,0.0014833009888479895
