split0_test_rmse,split1_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_biased,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
1.1238652289450661,1.141004685513582,1.1324349572293242,0.00856972828425795,302,0.12322640419006348,0.010464668273925781,0.11989808082580566,0.0009911060333251953,"{'n_factors': 12, 'n_epochs': 50, 'biased': True, 'lr_all': 0.0031622776601683794, 'reg_all': 0.03162277660168379, 'reg_bu': 0, 'reg_bi': 0}",12,50,True,0.0031622776601683794,0.03162277660168379,0,0
2.3156089851227017,2.323304141359222,2.319456563240962,0.0038475781182600866,613,0.1508275270462036,0.006296515464782715,0.09003698825836182,0.000674128532409668,"{'n_factors': 22, 'n_epochs': 50, 'biased': True, 'lr_all': 0.0001, 'reg_all': 0.0017782794100389228, 'reg_bu': 0, 'reg_bi': 0}",22,50,True,0.0001,0.0017782794100389228,0,0
0.7789565165156211,0.764060619285829,0.7715085679007251,0.0074479486148960605,3,1.913056492805481,0.05497848987579346,0.1145639419555664,0.002626180648803711,"{'n_factors': 94, 'n_epochs': 300, 'biased': True, 'lr_all': 0.01778279410038923, 'reg_all': 0.1778279410038923, 'reg_bu': 0, 'reg_bi': 0}",94,300,True,0.01778279410038923,0.1778279410038923,0,0
1.1533701598640498,1.1469787099105422,1.150174434887296,0.0031957249767538,309,0.571941614151001,0.0009355545043945312,0.09711956977844238,0.0018706321716308594,"{'n_factors': 78, 'n_epochs': 100, 'biased': True, 'lr_all': 0.0017782794100389228, 'reg_all': 0.01778279410038923, 'reg_bu': 0, 'reg_bi': 0}",78,100,True,0.0017782794100389228,0.01778279410038923,0,0
1.062329601531269,1.0456365542784727,1.053983077904871,0.008346523626398206,230,0.36644041538238525,0.00269162654876709,0.09930944442749023,0.0002524852752685547,"{'n_factors': 117, 'n_epochs': 50, 'biased': True, 'lr_all': 0.005623413251903491, 'reg_all': 0.1, 'reg_bu': 0, 'reg_bi': 0}",117,50,True,0.005623413251903491,0.1,0,0
1.0604634569496068,1.0756296879338232,1.068046572441715,0.007583115492108217,246,0.252610445022583,0.006586551666259766,0.10617303848266602,0.0002980232238769531,"{'n_factors': 60, 'n_epochs': 50, 'biased': False, 'lr_all': 0.03162277660168379, 'reg_all': 5.623413251903491e-05, 'reg_bu': 0, 'reg_bi': 0}",60,50,False,0.03162277660168379,5.623413251903491e-05,0,0
7.39912216130154,7.446633419916435,7.422877790608988,0.023755629307447457,993,0.9848288297653198,0.0023778676986694336,0.11584019660949707,0.009382009506225586,"{'n_factors': 52, 'n_epochs': 200, 'biased': True, 'lr_all': 0.31622776601683794, 'reg_all': 0.1778279410038923, 'reg_bu': 0, 'reg_bi': 0}",52,200,True,0.31622776601683794,0.1778279410038923,0,0
1.9043675519731438,1.8750790431600115,1.8897232975665776,0.014644254406566137,531,1.8392354249954224,0.003756403923034668,0.1664046049118042,0.015090346336364746,"{'n_factors': 80, 'n_epochs': 300, 'biased': False, 'lr_all': 0.00031622776601683794, 'reg_all': 0.00031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",80,300,False,0.00031622776601683794,0.00031622776601683794,0,0
3.915138947207204,3.878090104110274,3.8966145256587392,0.01852442154846501,840,0.4574970006942749,0.013283848762512207,0.09289515018463135,0.003877997398376465,"{'n_factors': 18, 'n_epochs': 150, 'biased': False, 'lr_all': 1.778279410038923e-05, 'reg_all': 0.03162277660168379, 'reg_bu': 0, 'reg_bi': 0}",18,150,False,1.778279410038923e-05,0.03162277660168379,0,0
0.9039386735941848,0.9236520723575872,0.913795372975886,0.009856699381701195,124,1.6457079648971558,3.898143768310547e-05,0.10977184772491455,0.0005849599838256836,"{'n_factors': 108, 'n_epochs': 200, 'biased': False, 'lr_all': 0.005623413251903491, 'reg_all': 0.1778279410038923, 'reg_bu': 0, 'reg_bi': 0}",108,200,False,0.005623413251903491,0.1778279410038923,0,0
7.352549065209207,7.404944372465655,7.378746718837431,0.026197653628224238,888,0.2436199188232422,0.0011310577392578125,0.11023867130279541,0.0017114877700805664,"{'n_factors': 49, 'n_epochs': 50, 'biased': False, 'lr_all': 0.31622776601683794, 'reg_all': 0.0031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",49,50,False,0.31622776601683794,0.0031622776601683794,0,0
0.8532811502138353,0.8371968817203088,0.8452390159670721,0.008042134246763255,48,1.8441680669784546,0.00872504711151123,0.12569808959960938,0.0069620609283447266,"{'n_factors': 85, 'n_epochs': 250, 'biased': True, 'lr_all': 0.1, 'reg_all': 0.0031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",85,250,True,0.1,0.0031622776601683794,0,0
7.352549065209207,7.404944372465655,7.378746718837431,0.026197653628224238,889,1.4620074033737183,0.0077065229415893555,0.10696637630462646,0.0025213956832885742,"{'n_factors': 78, 'n_epochs': 200, 'biased': False, 'lr_all': 0.1778279410038923, 'reg_all': 0.1, 'reg_bu': 0, 'reg_bi': 0}",78,200,False,0.1778279410038923,0.1,0,0
1.6389708248292216,1.6307423268252261,1.6348565758272238,0.00411424900199775,482,1.0224809646606445,0.0053479671478271484,0.1281951665878296,0.0008209943771362305,"{'n_factors': 71, 'n_epochs': 150, 'biased': False, 'lr_all': 0.001, 'reg_all': 0.01, 'reg_bu': 0, 'reg_bi': 0}",71,150,False,0.001,0.01,0,0
2.0264070143722916,2.034466559588022,2.0304367869801565,0.004029772607865079,563,0.374147891998291,0.004661083221435547,0.1205284595489502,1.33514404296875e-05,"{'n_factors': 65, 'n_epochs': 50, 'biased': True, 'lr_all': 0.00031622776601683794, 'reg_all': 0.05623413251903491, 'reg_bu': 0, 'reg_bi': 0}",65,50,True,0.00031622776601683794,0.05623413251903491,0,0
1.9096793516621384,1.8076253735014187,1.8586523625817786,0.05102698908035985,528,0.48649048805236816,0.01020050048828125,0.08878684043884277,0.00034308433532714844,"{'n_factors': 147, 'n_epochs': 50, 'biased': False, 'lr_all': 0.01, 'reg_all': 0.00031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",147,50,False,0.01,0.00031622776601683794,0,0
1.1014576427395613,1.1107656395720182,1.1061116411557896,0.004653998416228489,281,0.737472414970398,0.0485156774520874,0.12583637237548828,0.007124423980712891,"{'n_factors': 85, 'n_epochs': 100, 'biased': True, 'lr_all': 0.01778279410038923, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",85,100,True,0.01778279410038923,1e-05,0,0
1.5612170752297678,1.5673974285260623,1.564307251877915,0.003090176648147258,460,0.5686839818954468,0.005524992942810059,0.12701404094696045,0.006463885307312012,"{'n_factors': 25, 'n_epochs': 150, 'biased': True, 'lr_all': 0.00031622776601683794, 'reg_all': 3.1622776601683795e-05, 'reg_bu': 0, 'reg_bi': 0}",25,150,True,0.00031622776601683794,3.1622776601683795e-05,0,0
2.4342071135523056,2.4407289689479397,2.4374680412501224,0.003260927697817051,666,0.39859306812286377,0.004462838172912598,0.13940107822418213,0.007165074348449707,"{'n_factors': 115, 'n_epochs': 50, 'biased': True, 'lr_all': 3.1622776601683795e-05, 'reg_all': 0.00031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",115,50,True,3.1622776601683795e-05,0.00031622776601683794,0,0
1.0528143452869996,1.03856346312326,1.0456889042051298,0.007125441081869743,220,0.26187992095947266,0.00067901611328125,0.12236213684082031,0.0016121864318847656,"{'n_factors': 45, 'n_epochs': 50, 'biased': True, 'lr_all': 0.01, 'reg_all': 1.778279410038923e-05, 'reg_bu': 0, 'reg_bi': 0}",45,50,True,0.01,1.778279410038923e-05,0,0
3.890164569364995,3.854201772034189,3.872183170699592,0.01798139866540316,744,1.8700379133224487,0.012524008750915527,0.11298263072967529,0.0007606744766235352,"{'n_factors': 95, 'n_epochs': 250, 'biased': False, 'lr_all': 5.623413251903491e-05, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",95,250,False,5.623413251903491e-05,1e-05,0,0
3.9020324084296587,3.8651947113566556,3.883613559893157,0.018418848536501553,802,1.8045024871826172,0.0164794921875,0.11355555057525635,0.00518643856048584,"{'n_factors': 65, 'n_epochs': 300, 'biased': False, 'lr_all': 1.778279410038923e-05, 'reg_all': 0.03162277660168379, 'reg_bu': 0, 'reg_bi': 0}",65,300,False,1.778279410038923e-05,0.03162277660168379,0,0
1.045419655459853,1.0445260673708678,1.0449728614153604,0.0004467940444925489,218,0.9463363885879517,0.022099614143371582,0.10612797737121582,0.0055272579193115234,"{'n_factors': 39, 'n_epochs': 200, 'biased': False, 'lr_all': 0.01778279410038923, 'reg_all': 0.01, 'reg_bu': 0, 'reg_bi': 0}",39,200,False,0.01778279410038923,0.01,0,0
0.7834484306370814,0.770054330662284,0.7767513806496826,0.006697049987398673,8,0.5956684350967407,0.003407597541809082,0.13449251651763916,0.001877427101135254,"{'n_factors': 5, 'n_epochs': 200, 'biased': True, 'lr_all': 0.01778279410038923, 'reg_all': 0.31622776601683794, 'reg_bu': 0, 'reg_bi': 0}",5,200,True,0.01778279410038923,0.31622776601683794,0,0
0.9015391519679884,0.9357631310671523,0.9186511415175703,0.01711198954958193,131,0.5565484762191772,0.0004514455795288086,0.11656033992767334,0.0033053159713745117,"{'n_factors': 3, 'n_epochs': 200, 'biased': True, 'lr_all': 0.01, 'reg_all': 3.1622776601683795e-05, 'reg_bu': 0, 'reg_bi': 0}",3,200,True,0.01,3.1622776601683795e-05,0,0
1.1223887045613372,1.0680698826225659,1.0952292935919514,0.027159410969385678,272,0.7685840129852295,0.0051250457763671875,0.10053682327270508,0.003489971160888672,"{'n_factors': 8, 'n_epochs': 250, 'biased': False, 'lr_all': 0.01, 'reg_all': 0.0001, 'reg_bu': 0, 'reg_bi': 0}",8,250,False,0.01,0.0001,0,0
7.352549065209207,7.404944372465655,7.378746718837431,0.026197653628224238,881,0.7651876211166382,0.0026324987411499023,0.12247061729431152,0.014833450317382812,"{'n_factors': 47, 'n_epochs': 150, 'biased': False, 'lr_all': 0.1778279410038923, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",47,150,False,0.1778279410038923,1e-05,0,0
0.7806106501690232,0.7640980322992037,0.7723543412341134,0.00825630893490975,7,2.8204360008239746,0.014995098114013672,0.1376492977142334,0.005173444747924805,"{'n_factors': 132, 'n_epochs': 300, 'biased': True, 'lr_all': 0.05623413251903491, 'reg_all': 0.1778279410038923, 'reg_bu': 0, 'reg_bi': 0}",132,300,True,0.05623413251903491,0.1778279410038923,0,0
7.352549065209207,7.404944372465655,7.378746718837431,0.026197653628224238,882,1.9176958799362183,0.005931973457336426,0.16299688816070557,0.008424878120422363,"{'n_factors': 72, 'n_epochs': 300, 'biased': False, 'lr_all': 0.31622776601683794, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",72,300,False,0.31622776601683794,1e-05,0,0
7.352549065209207,7.404944372465655,7.378746718837431,0.026197653628224238,874,1.6251674890518188,0.0038596391677856445,0.10395586490631104,0.010734200477600098,"{'n_factors': 105, 'n_epochs': 200, 'biased': False, 'lr_all': 0.31622776601683794, 'reg_all': 0.01778279410038923, 'reg_bu': 0, 'reg_bi': 0}",105,200,False,0.31622776601683794,0.01778279410038923,0,0
0.96640553895031,0.9728103276274482,0.9696079332888792,0.0032023943385691145,159,1.288283348083496,0.002297639846801758,0.1402338743209839,0.017650961875915527,"{'n_factors': 70, 'n_epochs': 200, 'biased': False, 'lr_all': 0.01778279410038923, 'reg_all': 0.5623413251903491, 'reg_bu': 0, 'reg_bi': 0}",70,200,False,0.01778279410038923,0.5623413251903491,0,0
1.2328543774143004,1.185048604990193,1.2089514912022468,0.02390288621205372,348,1.1827380657196045,0.006206989288330078,0.10823702812194824,0.00028204917907714844,"{'n_factors': 92, 'n_epochs': 150, 'biased': False, 'lr_all': 0.005623413251903491, 'reg_all': 0.05623413251903491, 'reg_bu': 0, 'reg_bi': 0}",92,150,False,0.005623413251903491,0.05623413251903491,0,0
0.9252804372805915,0.9073080660120815,0.9162942516463365,0.008986185634255017,129,1.5284055471420288,0.02441251277923584,0.11828088760375977,0.0026099681854248047,"{'n_factors': 146, 'n_epochs': 150, 'biased': True, 'lr_all': 0.01778279410038923, 'reg_all': 0.03162277660168379, 'reg_bu': 0, 'reg_bi': 0}",146,150,True,0.01778279410038923,0.03162277660168379,0,0
3.8951402128005785,3.856771249789922,3.8759557312952504,0.019184481505328366,764,0.46249306201934814,0.0008040666580200195,0.1070556640625,0.0017075538635253906,"{'n_factors': 122, 'n_epochs': 50, 'biased': False, 'lr_all': 1e-05, 'reg_all': 0.0031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",122,50,False,1e-05,0.0031622776601683794,0,0
3.894530368009459,3.8582384348228964,3.8763844014161775,0.01814596659328127,766,2.33017098903656,0.023350119590759277,0.1443239450454712,0.009578108787536621,"{'n_factors': 102, 'n_epochs': 300, 'biased': False, 'lr_all': 3.1622776601683795e-05, 'reg_all': 3.1622776601683795e-05, 'reg_bu': 0, 'reg_bi': 0}",102,300,False,3.1622776601683795e-05,3.1622776601683795e-05,0,0
1.823878940914527,1.8323919529596182,1.8281354469370728,0.00425650602254557,522,1.0488810539245605,0.008297204971313477,0.12036097049713135,0.002480149269104004,"{'n_factors': 83, 'n_epochs': 150, 'biased': True, 'lr_all': 0.00017782794100389227, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",83,150,True,0.00017782794100389227,0.001,0,0
1.4856480757825983,1.446860587450267,1.4662543316164327,0.019393744166165683,425,0.817317008972168,0.03129100799560547,0.10122489929199219,0.010345935821533203,"{'n_factors': 101, 'n_epochs': 100, 'biased': False, 'lr_all': 0.01778279410038923, 'reg_all': 0.00017782794100389227, 'reg_bu': 0, 'reg_bi': 0}",101,100,False,0.01778279410038923,0.00017782794100389227,0,0
1.2094164586186917,1.2115191152070783,1.210467786912885,0.0010513282941932989,349,2.869463086128235,0.019102931022644043,0.12556183338165283,0.005787014961242676,"{'n_factors': 137, 'n_epochs': 300, 'biased': True, 'lr_all': 0.0017782794100389228, 'reg_all': 3.1622776601683795e-05, 'reg_bu': 0, 'reg_bi': 0}",137,300,True,0.0017782794100389228,3.1622776601683795e-05,0,0
1.470697296777322,1.4722987930277507,1.4714980449025363,0.0008007481252143567,426,1.6790138483047485,0.0013109445571899414,0.1280670166015625,0.006360054016113281,"{'n_factors': 112, 'n_epochs': 200, 'biased': True, 'lr_all': 0.00031622776601683794, 'reg_all': 0.03162277660168379, 'reg_bu': 0, 'reg_bi': 0}",112,200,True,0.00031622776601683794,0.03162277660168379,0,0
2.436425765858478,2.4448220425383647,2.4406239041984215,0.004198138339943425,668,0.8205912113189697,0.008703470230102539,0.13970482349395752,0.0009609460830688477,"{'n_factors': 52, 'n_epochs': 150, 'biased': True, 'lr_all': 1e-05, 'reg_all': 0.00031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",52,150,True,1e-05,0.00031622776601683794,0,0
2.384166071113895,2.3938258797470082,2.3889959754304515,0.004829904316556721,638,2.622818946838379,0.03099203109741211,0.13113951683044434,0.00012254714965820312,"{'n_factors': 115, 'n_epochs': 300, 'biased': True, 'lr_all': 1e-05, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",115,300,True,1e-05,1e-05,0,0
1.2269871071259721,1.1692651852952334,1.1981261462106028,0.028860960915369382,338,1.1662839651107788,0.0034619569778442383,0.10816061496734619,0.004869341850280762,"{'n_factors': 26, 'n_epochs': 300, 'biased': False, 'lr_all': 0.001, 'reg_all': 0.00017782794100389227, 'reg_bu': 0, 'reg_bi': 0}",26,300,False,0.001,0.00017782794100389227,0,0
1.6963750908715678,1.817094193984758,1.756734642428163,0.060359551556595115,503,0.4557490348815918,0.004487037658691406,0.12698149681091309,0.010740518569946289,"{'n_factors': 36, 'n_epochs': 100, 'biased': False, 'lr_all': 0.001, 'reg_all': 0.005623413251903491, 'reg_bu': 0, 'reg_bi': 0}",36,100,False,0.001,0.005623413251903491,0,0
1.0016580712249046,1.031452610777682,1.0165553410012933,0.014897269776388722,205,0.29754042625427246,0.00500035285949707,0.12990403175354004,0.009694099426269531,"{'n_factors': 53, 'n_epochs': 50, 'biased': True, 'lr_all': 0.03162277660168379, 'reg_all': 0.0005623413251903491, 'reg_bu': 0, 'reg_bi': 0}",53,50,True,0.03162277660168379,0.0005623413251903491,0,0
1.4577833712249155,1.4124045205557085,1.435093945890312,0.022689425334603497,414,1.2685319185256958,0.012461066246032715,0.13479995727539062,0.004230976104736328,"{'n_factors': 60, 'n_epochs': 200, 'biased': False, 'lr_all': 0.01, 'reg_all': 0.0001, 'reg_bu': 0, 'reg_bi': 0}",60,200,False,0.01,0.0001,0,0
3.634295103684546,3.5782209880219824,3.6062580458532643,0.028037057831281853,708,2.0945781469345093,0.01674211025238037,0.13335192203521729,0.0014001131057739258,"{'n_factors': 96, 'n_epochs': 250, 'biased': False, 'lr_all': 0.00017782794100389227, 'reg_all': 0.5623413251903491, 'reg_bu': 0, 'reg_bi': 0}",96,250,False,0.00017782794100389227,0.5623413251903491,0,0
7.39912216130154,7.446633419916435,7.422877790608988,0.023755629307447457,957,1.9398657083511353,0.0055245161056518555,0.14110445976257324,0.0017883777618408203,"{'n_factors': 79, 'n_epochs': 250, 'biased': True, 'lr_all': 0.1778279410038923, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",79,250,True,0.1778279410038923,0.001,0,0
7.39912216130154,0.7848392849931951,4.091980723147367,3.3071414381541726,854,2.246457099914551,0.008341073989868164,0.13593053817749023,0.009188413619995117,"{'n_factors': 74, 'n_epochs': 300, 'biased': True, 'lr_all': 0.1778279410038923, 'reg_all': 0.01, 'reg_bu': 0, 'reg_bi': 0}",74,300,True,0.1778279410038923,0.01,0,0
2.326040655619211,2.3340633634083274,2.330052009513769,0.004011353894558312,619,1.6283141374588013,0.011119961738586426,0.1407334804534912,0.0016276836395263672,"{'n_factors': 134, 'n_epochs': 150, 'biased': True, 'lr_all': 3.1622776601683795e-05, 'reg_all': 0.1778279410038923, 'reg_bu': 0, 'reg_bi': 0}",134,150,True,3.1622776601683795e-05,0.1778279410038923,0,0
3.9188997444489746,3.8823312771172445,3.9006155107831093,0.01828423366586507,849,0.5754239559173584,0.003787994384765625,0.12189745903015137,0.011367559432983398,"{'n_factors': 8, 'n_epochs': 150, 'biased': False, 'lr_all': 1e-05, 'reg_all': 0.1778279410038923, 'reg_bu': 0, 'reg_bi': 0}",8,150,False,1e-05,0.1778279410038923,0,0
3.9088996504195945,3.8718822252368352,3.890390937828215,0.01850871259137965,822,1.6222596168518066,0.004662513732910156,0.1152353286743164,0.002091646194458008,"{'n_factors': 44, 'n_epochs': 300, 'biased': False, 'lr_all': 1.778279410038923e-05, 'reg_all': 0.31622776601683794, 'reg_bu': 0, 'reg_bi': 0}",44,300,False,1.778279410038923e-05,0.31622776601683794,0,0
1.1128629301476716,1.0853201935273484,1.09909156183751,0.01377136831016157,276,2.171088457107544,0.01763439178466797,0.16465091705322266,0.011484861373901367,"{'n_factors': 106, 'n_epochs': 250, 'biased': True, 'lr_all': 0.03162277660168379, 'reg_all': 5.623413251903491e-05, 'reg_bu': 0, 'reg_bi': 0}",106,250,True,0.03162277660168379,5.623413251903491e-05,0,0
3.8967942177676655,3.8591921950527763,3.877993206410221,0.018801011357444608,775,0.8589832782745361,0.004496335983276367,0.11032700538635254,0.0007429122924804688,"{'n_factors': 106, 'n_epochs': 100, 'biased': False, 'lr_all': 1.778279410038923e-05, 'reg_all': 0.1778279410038923, 'reg_bu': 0, 'reg_bi': 0}",106,100,False,1.778279410038923e-05,0.1778279410038923,0,0
1.6777758741382345,1.627667155834248,1.6527215149862413,0.025054359151993277,486,1.8148490190505981,0.007321953773498535,0.13402891159057617,0.004706859588623047,"{'n_factors': 110, 'n_epochs': 200, 'biased': False, 'lr_all': 0.01, 'reg_all': 3.1622776601683795e-05, 'reg_bu': 0, 'reg_bi': 0}",110,200,False,0.01,3.1622776601683795e-05,0,0
1.1393580258645586,1.1405656697704123,1.1399618478174856,0.0006038219529268529,305,1.2322598695755005,0.011955857276916504,0.17380154132843018,0.0037306547164916992,"{'n_factors': 89, 'n_epochs': 150, 'biased': True, 'lr_all': 0.0017782794100389228, 'reg_all': 0.00017782794100389227, 'reg_bu': 0, 'reg_bi': 0}",89,150,True,0.0017782794100389228,0.00017782794100389227,0,0
2.2118809077288084,2.2197604134524127,2.2158206605906106,0.003939752861802148,595,0.6466339826583862,0.0034900903701782227,0.17349088191986084,0.020564913749694824,"{'n_factors': 28, 'n_epochs': 150, 'biased': True, 'lr_all': 5.623413251903491e-05, 'reg_all': 0.0031622776601683794, 'reg_bu': 0, 'reg_bi': 0}",28,150,True,5.623413251903491e-05,0.0031622776601683794,0,0
7.39912216130154,7.446633419916435,7.422877790608988,0.023755629307447457,1000,1.3978710174560547,0.016813993453979492,0.1512901782989502,0.013837099075317383,"{'n_factors': 110, 'n_epochs': 150, 'biased': True, 'lr_all': 0.5623413251903491, 'reg_all': 0.0005623413251903491, 'reg_bu': 0, 'reg_bi': 0}",110,150,True,0.5623413251903491,0.0005623413251903491,0,0
2.3626137334501127,2.3716118151637873,2.3671127743069498,0.0044990408568372775,625,1.1518114805221558,0.0023845434188842773,0.13685059547424316,0.008570432662963867,"{'n_factors': 44, 'n_epochs': 200, 'biased': True, 'lr_all': 1.778279410038923e-05, 'reg_all': 0.01778279410038923, 'reg_bu': 0, 'reg_bi': 0}",44,200,True,1.778279410038923e-05,0.01778279410038923,0,0
1.796813733658582,1.6807261388927386,1.7387699362756603,0.05804379738292176,501,1.216654658317566,0.013916373252868652,0.10582160949707031,0.003673553466796875,"{'n_factors': 91, 'n_epochs': 150, 'biased': False, 'lr_all': 0.0017782794100389228, 'reg_all': 0.00017782794100389227, 'reg_bu': 0, 'reg_bi': 0}",91,150,False,0.0017782794100389228,0.00017782794100389227,0,0
3.6273334321836166,3.43460629752547,3.5309698648545433,0.09636356732907325,706,1.5843288898468018,0.0002338886260986328,0.12529397010803223,0.009959936141967773,"{'n_factors': 60, 'n_epochs': 250, 'biased': False, 'lr_all': 0.00017782794100389227, 'reg_all': 0.05623413251903491, 'reg_bu': 0, 'reg_bi': 0}",60,250,False,0.00017782794100389227,0.05623413251903491,0,0
