split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_bi,param_lr_bu,param_lr_pu,param_lr_qi,param_lr_yj,param_n_epochs,param_n_factors,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi,param_reg_yj
0.672294460962771,0.675165225203311,0.7015872611000746,0.6830156490887189,0.013184306361641748,187,5.6794843673706055,0.0876981291727487,0.12738927205403647,0.0074605721790217995,"{'cache_ratings': True, 'lr_bi': 0.028267396129510923, 'lr_bu': 4.421521357982335e-05, 'lr_pu': 0.0026248947371728137, 'lr_qi': 0.0012774669912470533, 'lr_yj': 0.003348793205926449, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.028267396129510923,4.421521357982335e-05,0.0026248947371728137,0.0012774669912470533,0.003348793205926449,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6716747763538196,0.6753116607787668,0.7003029698208122,0.6824298023177996,0.012725154079569256,65,5.892210245132446,0.10236534353492659,0.13334170977274576,0.0076476731642757066,"{'cache_ratings': True, 'lr_bi': 0.0198556290941419, 'lr_bu': 2.4685132424122515e-05, 'lr_pu': 0.0036419036022041283, 'lr_qi': 0.0010226954478833835, 'lr_yj': 0.004039290852410674, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.0198556290941419,2.4685132424122515e-05,0.0036419036022041283,0.0010226954478833835,0.004039290852410674,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6727179474488153,0.6820404883400287,0.6983072778400096,0.6843552378762845,0.010574245647771506,421,5.752995332082112,0.09929621617801385,0.14182170232137045,0.0121863771125485,"{'cache_ratings': True, 'lr_bi': 0.019643329321100498, 'lr_bu': 6.657691289312638e-05, 'lr_pu': 0.00320434524165255, 'lr_qi': 0.0012013188802712988, 'lr_yj': -0.00015179294983135938, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.019643329321100498,6.657691289312638e-05,0.00320434524165255,0.0012013188802712988,-0.00015179294983135938,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6715730813673321,0.6745784365784475,0.700325506524022,0.6821590081566006,0.012904115291549193,28,5.760627269744873,0.09575807723019074,0.1310710906982422,0.005788941135572794,"{'cache_ratings': True, 'lr_bi': 0.01724225674817409, 'lr_bu': 4.1046696161305834e-05, 'lr_pu': 0.003662404795214881, 'lr_qi': 0.0007543292740388057, 'lr_yj': 0.003764268934311531, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.01724225674817409,4.1046696161305834e-05,0.003662404795214881,0.0007543292740388057,0.003764268934311531,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6730260042119942,0.676800215932551,0.7044108704729675,0.6847456968725042,0.013990483862973056,450,5.633688290913899,0.09741232756066952,0.1165614128112793,0.004219083554358981,"{'cache_ratings': True, 'lr_bi': 0.02590683441171354, 'lr_bu': 8.110255077648887e-05, 'lr_pu': 0.0008994050012798684, 'lr_qi': 0.0014827724478145394, 'lr_yj': 0.003339842322924235, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.02590683441171354,8.110255077648887e-05,0.0008994050012798684,0.0014827724478145394,0.003339842322924235,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6791501187548894,0.6865398469897892,0.7943846116844719,0.7200248591430501,0.05266676130389722,487,5.472883860270183,0.07564091722033449,0.12432559331258138,0.009219078203000875,"{'cache_ratings': True, 'lr_bi': 0.016661838199751883, 'lr_bu': 4.347465300752545e-05, 'lr_pu': 0.00014991698442843714, 'lr_qi': 0.0006631748029697988, 'lr_yj': 0.0024824631826922744, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.016661838199751883,4.347465300752545e-05,0.00014991698442843714,0.0006631748029697988,0.0024824631826922744,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6735151149159949,0.676813784866411,0.6991998623952139,0.6831762540592066,0.011410151151197687,225,5.564150810241699,0.1100535808497603,0.13567654291788736,0.0027294946525585014,"{'cache_ratings': True, 'lr_bi': 0.00897465744228145, 'lr_bu': 6.898114765433618e-05, 'lr_pu': 0.00293792827827121, 'lr_qi': 0.000659709256682444, 'lr_yj': 0.0028548502960982665, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.00897465744228145,6.898114765433618e-05,0.00293792827827121,0.000659709256682444,0.0028548502960982665,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6720657480674074,0.6778583493096489,0.7015428800591728,0.6838223258120765,0.012751525122016301,362,5.518532673517863,0.15460895733558028,0.11588891347249348,0.009967146598745485,"{'cache_ratings': True, 'lr_bi': 0.020015877713087073, 'lr_bu': 6.213583895671837e-05, 'lr_pu': 0.004597632038697913, 'lr_qi': 0.001212449928178417, 'lr_yj': 0.003045207190415791, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.020015877713087073,6.213583895671837e-05,0.004597632038697913,0.001212449928178417,0.003045207190415791,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.673101883647605,0.6757391733687323,0.7008082092542283,0.6832164220901885,0.012485780071397095,231,5.504076719284058,0.08658627368844411,0.12309654553731282,0.004140114794850895,"{'cache_ratings': True, 'lr_bi': 0.02131285281337502, 'lr_bu': 9.5897569647631e-05, 'lr_pu': 0.003024144659925652, 'lr_qi': 0.0008820817758044972, 'lr_yj': 0.0021644187813503945, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.02131285281337502,9.5897569647631e-05,0.003024144659925652,0.0008820817758044972,0.0021644187813503945,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6716766608796825,0.675939103951447,0.6991153328420912,0.6822436992244069,0.012056288011712374,39,5.451574722925822,0.09820522054121056,0.12087162335713704,0.004995372713206152,"{'cache_ratings': True, 'lr_bi': 0.02456522875724217, 'lr_bu': 5.761475488451437e-05, 'lr_pu': 0.0037585715966094134, 'lr_qi': 0.00034626441764141244, 'lr_yj': 0.004243529383975786, 'n_epochs': 914, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.02456522875724217,5.761475488451437e-05,0.0037585715966094134,0.00034626441764141244,0.004243529383975786,914,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
