split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
0.7069093812918482,0.7026806367994942,0.6937356290948137,0.701108549062052,0.005491844354912724,655,1.3418262799580891,0.045466425095600185,0.09096034367879231,0.01213274974159378,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.001,0,0
0.7073131240782544,0.7011141134762332,0.6937704777004913,0.7007325717516597,0.005535340898504098,645,1.2852649688720703,0.03071470361707317,0.09143185615539551,0.0029106493817439116,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.00125, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.00125,0,0
0.7071617025631043,0.7012130114555519,0.6938513575263734,0.7007420238483432,0.005444121799018023,646,1.2665663560231526,0.0036640033109256037,0.07785598436991374,0.007450564776933617,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.0015, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.0015,0,0
0.7061510113805671,0.7021358706232469,0.6940441201028542,0.7007770007022227,0.005035149762704079,647,1.2863457997639973,0.04509916716943594,0.07729077339172363,0.00789527868453127,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.00175, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.00175,0,0
0.7057993470459811,0.7013098230379171,0.6938963546835889,0.7003351749224956,0.004908004414998204,631,1.5952444076538086,0.06037694692354378,0.08523360888163249,0.0031848366884406807,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.002, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.002,0,0
0.7059103124805775,0.7022753371687681,0.6932263765178794,0.7004706753890749,0.0053331142234639235,635,1.5936946074167888,0.14954438209034396,0.09056282043457031,0.0037329711543225537,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.0022500000000000003, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.0022500000000000003,0,0
0.706503858494534,0.7012862203539767,0.6938860088345612,0.7005586958943573,0.00517683953713894,640,1.5244657198588054,0.05423025773500269,0.08600076039632161,0.006473344018579213,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.0025, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.0025,0,0
0.706496784644881,0.7011685747512257,0.6935031016452157,0.7003894870137741,0.005333178086340475,632,1.4617019494374592,0.056000062906478694,0.08773509661356609,0.0064004875847604005,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.00275, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.00275,0,0
0.7060023749483065,0.7013015002813562,0.6930947153734778,0.7001328635343801,0.005333929308974397,627,1.4500889778137207,0.004216608695497854,0.09756636619567871,0.0041479114571368264,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.003, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.003,0,0
0.7043546760533571,0.7007490338755509,0.6929619050006351,0.6993552049765145,0.004754357812560096,604,1.5567821661631267,0.07772641159651868,0.1059262752532959,0.006175392744129463,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.0032500000000000003, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.0032500000000000003,0,0
0.7058069450220036,0.7018764385499086,0.6937643911691331,0.7004825915803483,0.005014172105524847,636,1.4410868485768635,0.012289779574702715,0.10699097315470378,0.01716790007482174,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.0035, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.0035,0,0
0.7058910407309679,0.7006397107163768,0.6929242132968391,0.6998183215813946,0.005325452313179225,616,1.4433832963307698,0.055578411711796616,0.10329882303873698,0.002957647427663075,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.00375, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.00375,0,0
0.7051046586105594,0.7013974224041513,0.6928372687362938,0.6997797832503349,0.0051371055991857465,614,1.5137476921081543,0.022901410282067977,0.09216666221618652,0.016076977284558373,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.004, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.004,0,0
0.7054559874579613,0.7007480435305579,0.6934724906318278,0.699892173873449,0.00492953234414502,619,1.4760957558949788,0.007872338092739012,0.09403324127197266,0.0027796127225408734,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.00425, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.00425,0,0
0.7054589862338846,0.7015383956139851,0.6929972729042293,0.6999982182506997,0.005202735467066645,622,1.455163558324178,0.0032813432158365053,0.09810765584309895,0.0050928999878985404,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.0045000000000000005, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.0045000000000000005,0,0
0.7051686132775763,0.6978229973671052,0.6934751910679549,0.6988222672375454,0.004825828837177041,587,1.423936367034912,0.027912232502825648,0.1008143424987793,0.005837812200497745,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 584, 'lr_all': 0.009, 'reg_all': 0.00475, 'reg_bu': 0, 'reg_bi': 0}",1,True,584,0.009,0.00475,0,0
