split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.7329372644263534,0.7269774313555926,0.7287442997334076,0.7295529985051178,0.0024993863027228634,774,2.76466170946757,0.015232592309331293,0.10539015134175618,0.003111790097429973,"{'lr_all': 0.03376950334668792, 'n_epochs': 200, 'n_factors': 110, 'reg_all': 0.056050264107729675, 'reg_bi': 0, 'reg_bu': 0}",0.03376950334668792,200,110,0.056050264107729675,0,0
0.7286824153713306,0.7205967160717448,0.7253030205707232,0.7248607173379328,0.0033157560629146756,644,10.047295649846395,0.013517492266926244,0.11182562510172527,0.002984521870702982,"{'lr_all': 0.033493912811404195, 'n_epochs': 200, 'n_factors': 564, 'reg_all': 0.0906292782393251, 'reg_bi': 0, 'reg_bu': 0}",0.033493912811404195,200,564,0.0906292782393251,0,0
0.7373606583340786,0.729185703476107,0.7339039671399729,0.7334834429833861,0.0033506319958253707,839,7.0041459401448565,0.017976646863908697,0.11469149589538574,0.010992217934163538,"{'lr_all': 0.04855865551526335, 'n_epochs': 200, 'n_factors': 365, 'reg_all': 0.04466578823014222, 'reg_bi': 0, 'reg_bu': 0}",0.04855865551526335,200,365,0.04466578823014222,0,0
0.7216108506655324,0.7115364717785718,0.7185487345989137,0.7172320190143392,0.004216916917805011,62,2.375967105229696,0.010326723746358502,0.11618582407633464,0.009736286351021166,"{'lr_all': 0.037597779818359864, 'n_epochs': 200, 'n_factors': 80, 'reg_all': 0.1681128293022246, 'reg_bi': 0, 'reg_bu': 0}",0.037597779818359864,200,80,0.1681128293022246,0,0
0.7269533302495164,0.7174070984771768,0.7234779720098402,0.7226128002455111,0.003944956856473063,548,6.014809290568034,0.015140560887219545,0.10489471753438313,0.004215590002263295,"{'lr_all': 0.079503064437878, 'n_epochs': 200, 'n_factors': 310, 'reg_all': 0.06798970426355139, 'reg_bi': 0, 'reg_bu': 0}",0.079503064437878,200,310,0.06798970426355139,0,0
0.7350041558591042,0.7326855108693544,0.7359086508219704,0.7345327725168097,0.0013574018024844281,853,1.2439635594685872,0.00962870982839551,0.1034855842590332,0.0028087778276934443,"{'lr_all': 0.04991790785590737, 'n_epochs': 200, 'n_factors': 17, 'reg_all': 0.07083047587448077, 'reg_bi': 0, 'reg_bu': 0}",0.04991790785590737,200,17,0.07083047587448077,0,0
0.7222864240602359,0.7127271880748633,0.7175639417032053,0.7175258512794348,0.003902634692640147,96,3.0724519888559976,0.008277100053934476,0.10905543963114421,0.009671977260907011,"{'lr_all': 0.034864019592096104, 'n_epochs': 200, 'n_factors': 123, 'reg_all': 0.11760393290473975, 'reg_bi': 0, 'reg_bu': 0}",0.034864019592096104,200,123,0.11760393290473975,0,0
0.7235767480645666,0.7145949610294725,0.7212319767591917,0.7198012286177436,0.0038038055303550116,362,3.109086354573568,0.011907711665450528,0.11126708984375,0.010594415633088453,"{'lr_all': 0.05159537868954976, 'n_epochs': 200, 'n_factors': 128, 'reg_all': 0.08599742301365565, 'reg_bi': 0, 'reg_bu': 0}",0.05159537868954976,200,128,0.08599742301365565,0,0
0.7219747621803946,0.7121196993950533,0.7186154157565144,0.7175699591106541,0.004090664194197565,105,5.769528309504191,0.016727541673209896,0.10975003242492676,0.0031829411851061634,"{'lr_all': 0.04033084913024183, 'n_epochs': 200, 'n_factors': 288, 'reg_all': 0.15705591925908025, 'reg_bi': 0, 'reg_bu': 0}",0.04033084913024183,200,288,0.15705591925908025,0,0
0.7235896572324968,0.7148928994111656,0.720914626196551,0.7197990609467378,0.003637010083448976,361,2.311471621195475,0.014994781826959623,0.1083363691965739,0.005645412620441639,"{'lr_all': 0.06650716239998464, 'n_epochs': 200, 'n_factors': 78, 'reg_all': 0.08586880265638636, 'reg_bi': 0, 'reg_bu': 0}",0.06650716239998464,200,78,0.08586880265638636,0,0
0.7294866271674154,0.7197760593694077,0.7281816693696398,0.7258147853021543,0.004303129627113551,680,3.6591869990030923,0.020364627833243446,0.110869566599528,0.0033722067969768356,"{'lr_all': 0.12300144565760052, 'n_epochs': 200, 'n_factors': 154, 'reg_all': 0.11564280045037306, 'reg_bi': 0, 'reg_bu': 0}",0.12300144565760052,200,154,0.11564280045037306,0,0
0.7207282923956937,0.7124846106679644,0.7180892646893919,0.71710072258435,0.0034372938703874675,53,2.639043092727661,0.194707784304513,0.16273736953735352,0.08155373747140662,"{'lr_all': 0.029848726987350513, 'n_epochs': 200, 'n_factors': 79, 'reg_all': 0.12908993178470612, 'reg_bi': 0, 'reg_bu': 0}",0.029848726987350513,200,79,0.12908993178470612,0,0
0.7232299896726744,0.7132382775110282,0.7204092021577332,0.7189591564471453,0.004205991948192714,270,8.15990956624349,0.008139423690893734,0.11954434712727864,0.018977904542527662,"{'lr_all': 0.07012129296636423, 'n_epochs': 200, 'n_factors': 311, 'reg_all': 0.12533488054961428, 'reg_bi': 0, 'reg_bu': 0}",0.07012129296636423,200,311,0.12533488054961428,0,0
0.7304209783498766,0.7228302470079057,0.727704995812251,0.7269854070566778,0.003140398760174222,714,4.889991044998169,0.06147794428596837,0.13341164588928223,0.01789688371463683,"{'lr_all': 0.02853552614574205, 'n_epochs': 200, 'n_factors': 129, 'reg_all': 0.06825442611374133, 'reg_bi': 0, 'reg_bu': 0}",0.02853552614574205,200,129,0.06825442611374133,0,0
