split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
0.6743743977503701,0.6876788155760968,0.6878661460720471,0.683306453132838,0.0063163799334367355,107,1.5319740772247314,0.07295823838369499,0.15849598248799643,0.017804310880844793,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.009, 'reg_all': 0.06, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.009,0.06,0,0
0.6739693802934046,0.6873291696324104,0.6880193561046826,0.6831059686768325,0.006466685127521912,95,1.682364861170451,0.11150773037416327,0.143112579981486,0.03466791192852755,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.009, 'reg_all': 0.059, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.009,0.059,0,0
0.6740612492003119,0.687181131839055,0.6881166375974543,0.6831196728789405,0.006416648783290413,97,1.6668349901835124,0.10262496737942792,0.15006732940673828,0.04115552382934582,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.009, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.009,0.057,0,0
0.6738518314855213,0.6869110693494076,0.6881160780005947,0.6829596596118411,0.006458968511369643,86,1.6023404598236084,0.03594973794724591,0.15517640113830566,0.02217218064601003,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.009, 'reg_all': 0.066, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.009,0.066,0,0
0.6744955194784045,0.6878280134268924,0.6881151580887213,0.6834795636646728,0.006353760066281969,114,1.6349983215332031,0.046982491902837015,0.09930896759033203,0.0038643401430148525,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.009, 'reg_all': 0.053, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.009,0.053,0,0
0.6742115616943007,0.6861998374052306,0.6874648641094053,0.6826254210696455,0.005971869909926437,61,1.6345659891764324,0.05562734025213241,0.10215926170349121,0.010306718299341898,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.007, 'reg_all': 0.06, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.007,0.06,0,0
0.6741320578661641,0.6862431360223512,0.6876133561904105,0.6826628500263086,0.006058062780951571,66,1.5812615553538005,0.020179113110656444,0.09414100646972656,0.018359443839140482,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.007, 'reg_all': 0.059, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.007,0.059,0,0
0.6743848135621618,0.6856523557279852,0.68774450209067,0.6825938904602723,0.005867195624262201,60,1.7145932515462239,0.12481274564115255,0.09684960047403972,0.012796644954902767,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.007, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.007,0.057,0,0
0.6743116030311601,0.6858410619110902,0.6878085682628717,0.6826537444017075,0.005953221105458898,64,1.5937174956003826,0.058649136587722944,0.09474523862202962,0.005140641917140616,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.007, 'reg_all': 0.066, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.007,0.066,0,0
0.6744842575564282,0.6869708582953465,0.6877471229231982,0.683067412924991,0.006077475558913132,90,1.5872593720753987,0.057865086719100754,0.0966037114461263,0.0062296494427900515,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.007, 'reg_all': 0.053, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.007,0.053,0,0
0.67429390357055,0.6863035973387308,0.6876290800715847,0.6827421936602885,0.005998301437298966,70,1.5254805088043213,0.022917069489552338,0.10874231656392415,0.008369785908762242,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.008, 'reg_all': 0.06, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.008,0.06,0,0
0.6739470737339169,0.6867062475423236,0.6875002827266501,0.6827178680009635,0.006210354097506851,69,1.5181020895640056,0.07608934854275023,0.09316698710123698,0.018436337990801473,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.008, 'reg_all': 0.059, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.008,0.059,0,0
0.6742611826365214,0.686878476893623,0.6878507199675481,0.6829967931658976,0.006189748656146941,87,1.5852370262145996,0.00930111639178688,0.11907704671223958,0.011301823923429597,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.008, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.008,0.057,0,0
0.6742690104727321,0.6862997712872018,0.6880779450447327,0.6828822422682223,0.0061335849740111964,83,1.6603963375091553,0.08733511840061656,0.10363197326660156,0.01014201735329354,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.008, 'reg_all': 0.066, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.008,0.066,0,0
0.6747574329711891,0.68689090716239,0.6879810596508584,0.6832097999281458,0.00599327336788611,103,1.6370429992675781,0.015172887703704814,0.09343274434407552,0.004929430604552546,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 641, 'lr_all': 0.008, 'reg_all': 0.053, 'reg_bu': 0, 'reg_bi': 0}",1,True,641,0.008,0.053,0,0
