split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_bi,param_lr_bu,param_lr_pu,param_lr_qi,param_lr_yj,param_n_epochs,param_n_factors,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi,param_reg_yj
0.6534304158334335,0.6723376591974457,0.6676288319400713,0.6638421636145827,0.6708744697549658,0.6656227080680998,0.0067604501471615775,495,3.8050235748291015,0.10797850149479896,0.08113198280334473,0.008641908242646212,"{'cache_ratings': True, 'lr_bi': 0.02294918163943804, 'lr_bu': 4.543845661058383e-05, 'lr_pu': 0.0036041747097569953, 'lr_qi': 0.0009927413470536433, 'lr_yj': 0.0011577875811294002, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.02294918163943804,4.543845661058383e-05,0.0036041747097569953,0.0009927413470536433,0.0011577875811294002,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6536342071926398,0.6733709525552306,0.6548150234004332,0.6639623761766746,0.6721831945852941,0.6635931507820544,0.008315848305425583,399,3.7143070697784424,0.1334310077398584,0.07522039413452149,0.0066667770996652114,"{'cache_ratings': True, 'lr_bi': 0.022876542160186156, 'lr_bu': 5.658472527436986e-05, 'lr_pu': 0.00443524319878987, 'lr_qi': 0.001146868782251492, 'lr_yj': 0.001691146844093697, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.022876542160186156,5.658472527436986e-05,0.00443524319878987,0.001146868782251492,0.001691146844093697,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6540008465283232,0.6716675756550713,0.6552938868039001,0.6646213951688231,0.6718240941259843,0.6634815596564204,0.00767893055651028,354,3.673660230636597,0.07136130634219354,0.08274731636047364,0.0032362238282172134,"{'cache_ratings': True, 'lr_bi': 0.02062394603257927, 'lr_bu': 5.1868874017754525e-05, 'lr_pu': 0.0037043363429742704, 'lr_qi': 0.0012779030626193769, 'lr_yj': 0.0015122796377489457, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.02062394603257927,5.1868874017754525e-05,0.0037043363429742704,0.0012779030626193769,0.0015122796377489457,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6527477997284902,0.6723312300848213,0.6560178190964522,0.6634791237775116,0.6711249011113666,0.6631401747597284,0.007836780567557404,164,3.751417303085327,0.07833291725885325,0.07477321624755859,0.005281571142371741,"{'cache_ratings': True, 'lr_bi': 0.023778221674909863, 'lr_bu': 4.604621518792176e-05, 'lr_pu': 0.0034575068864629043, 'lr_qi': 0.0012385848273152606, 'lr_yj': 0.0023563415320445886, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.023778221674909863,4.604621518792176e-05,0.0034575068864629043,0.0012385848273152606,0.0023563415320445886,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6537849317029929,0.6736234501806383,0.6556951049701092,0.6638869274734278,0.6707366740568502,0.6635454176768036,0.007877715816795416,375,3.81194806098938,0.08345909394950052,0.07455673217773437,0.009434427768869038,"{'cache_ratings': True, 'lr_bi': 0.024224424376781704, 'lr_bu': 5.470415773233484e-05, 'lr_pu': 0.003686973249450515, 'lr_qi': 0.0008620076306850556, 'lr_yj': 0.0017301313487278046, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.024224424376781704,5.470415773233484e-05,0.003686973249450515,0.0008620076306850556,0.0017301313487278046,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6539565954425833,0.6724170919269933,0.6555812485133352,0.6634458244852808,0.6713243157424931,0.6633450152221372,0.007673336621135551,289,3.7102134227752686,0.04621931740848152,0.0786970615386963,0.007537178012315092,"{'cache_ratings': True, 'lr_bi': 0.024096913741501177, 'lr_bu': 5.7601343172599346e-05, 'lr_pu': 0.0030543308313260298, 'lr_qi': 0.0010022648072824222, 'lr_yj': 0.0014712356222940665, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.024096913741501177,5.7601343172599346e-05,0.0030543308313260298,0.0010022648072824222,0.0014712356222940665,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6542752247617256,0.6721617114119148,0.6552641575501092,0.6647608642009403,0.6719505446542835,0.6636825005157947,0.007756104369273583,416,3.79761323928833,0.15050612910572714,0.08461356163024902,0.009637824221689822,"{'cache_ratings': True, 'lr_bi': 0.01949790654533461, 'lr_bu': 5.098657134793624e-05, 'lr_pu': 0.003514774146125273, 'lr_qi': 0.0011849229580514697, 'lr_yj': 0.0011471022782509836, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.01949790654533461,5.098657134793624e-05,0.003514774146125273,0.0011849229580514697,0.0011471022782509836,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6529491724050176,0.671514725741316,0.6548584701336672,0.6643510316385067,0.670752189355214,0.6628851178547442,0.007767366801035273,59,3.657241201400757,0.05852870284529868,0.07454137802124024,0.011064857497938342,"{'cache_ratings': True, 'lr_bi': 0.023964957624342677, 'lr_bu': 4.863474951180328e-05, 'lr_pu': 0.004308155908204625, 'lr_qi': 0.0008643875755030717, 'lr_yj': 0.0010378063270739535, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.023964957624342677,4.863474951180328e-05,0.004308155908204625,0.0008643875755030717,0.0010378063270739535,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6533366079256159,0.6715523354072189,0.6555926712924086,0.664249096364719,0.671276573474823,0.663201456892957,0.007632183065113746,199,3.7136921882629395,0.053793089928886983,0.07991394996643067,0.0034345062364769955,"{'cache_ratings': True, 'lr_bi': 0.024027429637673906, 'lr_bu': 4.696264367074384e-05, 'lr_pu': 0.0035046779163466152, 'lr_qi': 0.001022640110435468, 'lr_yj': 0.0011540260060391525, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.024027429637673906,4.696264367074384e-05,0.0035046779163466152,0.001022640110435468,0.0011540260060391525,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
0.6539658274879837,0.6730117608167268,0.6565313611192681,0.6629443977035644,0.6698513585268938,0.6632609411308874,0.007352532495786709,239,3.7595229625701903,0.11652944953338691,0.07670140266418457,0.005083909251800055,"{'cache_ratings': True, 'lr_bi': 0.02096147997665387, 'lr_bu': 4.965294505772814e-05, 'lr_pu': 0.0035930939289406656, 'lr_qi': 0.0011758505670634275, 'lr_yj': 0.0014014301881431282, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2e-05, 'reg_qi': 0.00293, 'reg_yj': 0.00016986}",True,0.02096147997665387,4.965294505772814e-05,0.0035930939289406656,0.0011758505670634275,0.0014014301881431282,531,1,-0.00027,0.00138,2e-05,0.00293,0.00016986
