split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_bi,param_lr_bu,param_lr_pu,param_lr_qi,param_lr_yj,param_n_epochs,param_n_factors,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi,param_reg_yj
0.6549097473069421,0.6685124487430615,0.6718487036380822,0.6671430694132201,0.6656034922753264,0.00640685515500863,265,3.4037439823150635,0.06532460051781248,0.10758155584335327,0.006850745371754623,"{'cache_ratings': True, 'lr_bi': 0.01954, 'lr_bu': 6e-05, 'lr_pu': 0.003168241904123658, 'lr_qi': 0.0012566593127471073, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 1.2674244028998324e-05, 'reg_qi': 0.0025926859294362462, 'reg_yj': 0.0014833009888479895}",True,0.01954,6e-05,0.003168241904123658,0.0012566593127471073,0.0025538838921406533,531,1,-0.00027,0.00138,1.2674244028998324e-05,0.0025926859294362462,0.0014833009888479895
0.6539848025185396,0.6687808946257853,0.671558166178263,0.6671424367996939,0.6653665750305704,0.0067581767100510825,105,3.5101805329322815,0.1303097596049856,0.09991759061813354,0.006542206840975124,"{'cache_ratings': True, 'lr_bi': 0.01954, 'lr_bu': 6e-05, 'lr_pu': 0.0028535065921118817, 'lr_qi': 0.0018993974952976702, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 1.955196967357889e-05, 'reg_qi': 0.003836770547417622, 'reg_yj': 0.0014833009888479895}",True,0.01954,6e-05,0.0028535065921118817,0.0018993974952976702,0.0025538838921406533,531,1,-0.00027,0.00138,1.955196967357889e-05,0.003836770547417622,0.0014833009888479895
0.6547020773792824,0.6693263158741634,0.671141275463632,0.6669095382989843,0.6655198017540156,0.00642349291131605,201,3.5633323192596436,0.1706967112410625,0.10493022203445435,0.007342446971320329,"{'cache_ratings': True, 'lr_bi': 0.01954, 'lr_bu': 6e-05, 'lr_pu': 0.0029065303766306547, 'lr_qi': 0.001307087034532642, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 1.3148498461388724e-05, 'reg_qi': 0.0011644737064862051, 'reg_yj': 0.0014833009888479895}",True,0.01954,6e-05,0.0029065303766306547,0.001307087034532642,0.0025538838921406533,531,1,-0.00027,0.00138,1.3148498461388724e-05,0.0011644737064862051,0.0014833009888479895
0.6542681362779663,0.669340157267934,0.6706643814593106,0.6674775727981821,0.6654375619508482,0.0065472820029050345,150,3.402077376842499,0.02715662665570044,0.10210531949996948,0.01420531678791921,"{'cache_ratings': True, 'lr_bi': 0.01954, 'lr_bu': 6e-05, 'lr_pu': 0.003262201635787564, 'lr_qi': 0.0012398181411784072, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 1.4415273028512628e-05, 'reg_qi': 0.0033795800741192364, 'reg_yj': 0.0014833009888479895}",True,0.01954,6e-05,0.003262201635787564,0.0012398181411784072,0.0025538838921406533,531,1,-0.00027,0.00138,1.4415273028512628e-05,0.0033795800741192364,0.0014833009888479895
0.6542172727644048,0.6693125036497948,0.6715237929525224,0.6672856612822681,0.6655848076622475,0.0067320319433304635,255,3.542458236217499,0.07752468206586693,0.1055835485458374,0.011815660135775934,"{'cache_ratings': True, 'lr_bi': 0.01954, 'lr_bu': 6e-05, 'lr_pu': 0.0029974868488426534, 'lr_qi': 0.0013459919403217967, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2.8534738703284206e-05, 'reg_qi': 0.002374703174950527, 'reg_yj': 0.0014833009888479895}",True,0.01954,6e-05,0.0029974868488426534,0.0013459919403217967,0.0025538838921406533,531,1,-0.00027,0.00138,2.8534738703284206e-05,0.002374703174950527,0.0014833009888479895
0.6547034597549444,0.669144502519356,0.6727238192674554,0.6674088453007434,0.6659951567106248,0.006795112478749355,431,3.460946559906006,0.1280871600520992,0.09976589679718018,0.009474865089647717,"{'cache_ratings': True, 'lr_bi': 0.01954, 'lr_bu': 6e-05, 'lr_pu': 0.0032798099120037298, 'lr_qi': 0.0013294461067343366, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 1.727068733559296e-05, 'reg_qi': 0.0024812019787379307, 'reg_yj': 0.0014833009888479895}",True,0.01954,6e-05,0.0032798099120037298,0.0013294461067343366,0.0025538838921406533,531,1,-0.00027,0.00138,1.727068733559296e-05,0.0024812019787379307,0.0014833009888479895
0.6542951908496375,0.6686709401196707,0.6709809794262689,0.6674416511430248,0.6653471903846504,0.0065061576767091065,94,3.516256332397461,0.021920508796358377,0.0960003137588501,0.009120561371684752,"{'cache_ratings': True, 'lr_bi': 0.01954, 'lr_bu': 6e-05, 'lr_pu': 0.002946786393708746, 'lr_qi': 0.0013871962884249623, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 1.281724575219677e-05, 'reg_qi': 0.0015862250179201234, 'reg_yj': 0.0014833009888479895}",True,0.01954,6e-05,0.002946786393708746,0.0013871962884249623,0.0025538838921406533,531,1,-0.00027,0.00138,1.281724575219677e-05,0.0015862250179201234,0.0014833009888479895
0.654220453854698,0.6693920644026466,0.6715080434854205,0.6670495123190496,0.6655425185154538,0.006724333985818073,221,3.423788845539093,0.07255812317433775,0.09393906593322754,0.006932927639705265,"{'cache_ratings': True, 'lr_bi': 0.01954, 'lr_bu': 6e-05, 'lr_pu': 0.0037578414153593403, 'lr_qi': 0.0012308867116932478, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 1.3492826749287112e-05, 'reg_qi': 0.0015479212994457755, 'reg_yj': 0.0014833009888479895}",True,0.01954,6e-05,0.0037578414153593403,0.0012308867116932478,0.0025538838921406533,531,1,-0.00027,0.00138,1.3492826749287112e-05,0.0015479212994457755,0.0014833009888479895
0.6535074102644819,0.6695105171563103,0.672270741996194,0.6666298726044697,0.665479635505364,0.007194170502154887,178,3.5853633284568787,0.1559780089761802,0.0859789252281189,0.005459592891755206,"{'cache_ratings': True, 'lr_bi': 0.01954, 'lr_bu': 6e-05, 'lr_pu': 0.0038144483652263524, 'lr_qi': 0.0014350121398752297, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 1.4429913750506512e-05, 'reg_qi': 0.0020425342806529466, 'reg_yj': 0.0014833009888479895}",True,0.01954,6e-05,0.0038144483652263524,0.0014350121398752297,0.0025538838921406533,531,1,-0.00027,0.00138,1.4429913750506512e-05,0.0020425342806529466,0.0014833009888479895
0.6540893495303558,0.6689333534212637,0.6715859341279965,0.6678349686175852,0.6656109014243003,0.0067902933664066994,271,3.467715620994568,0.05035476362055923,0.0820915699005127,0.0016288666939875496,"{'cache_ratings': True, 'lr_bi': 0.01954, 'lr_bu': 6e-05, 'lr_pu': 0.003388440097968128, 'lr_qi': 0.001363810801364654, 'lr_yj': 0.0025538838921406533, 'n_epochs': 531, 'n_factors': 1, 'reg_bi': -0.00027, 'reg_bu': 0.00138, 'reg_pu': 2.4353215990992814e-05, 'reg_qi': 0.0022387772021487716, 'reg_yj': 0.0014833009888479895}",True,0.01954,6e-05,0.003388440097968128,0.001363810801364654,0.0025538838921406533,531,1,-0.00027,0.00138,2.4353215990992814e-05,0.0022387772021487716,0.0014833009888479895
