split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi,param_lr_bu,param_lr_bi,param_reg_pu,param_reg_qi,param_lr_pu,param_lr_qi
0.7014243610154273,0.6891516079410717,0.6809156523464057,0.6658797876190911,0.684342852230499,0.012918325430798879,383,1.578445017337799,0.02682624240226424,0.0733499526977539,0.0010944528330664167,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.025, 'reg_qi': 0.031, 'lr_pu': 0.034, 'lr_qi': 0.037}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.025,0.031,0.034,0.037
0.6912313787975104,0.6747066217454478,0.6723708376399478,0.6537897819324358,0.6730246550288355,0.013273296714053728,83,1.6457152962684631,0.03787264286725068,0.07256704568862915,0.006927739944073254,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.046, 'reg_qi': 0.04, 'lr_pu': 0.004, 'lr_qi': 0.007}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.046,0.04,0.004,0.007
0.6986365690643888,0.6905919373146288,0.6816920086163236,0.66637043262145,0.6843227369041978,0.011972829921130284,382,1.6038987040519714,0.02580867278917341,0.0689287781715393,0.008874800303725441,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.015, 'reg_qi': 0.031, 'lr_pu': 0.038, 'lr_qi': 0.039}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.015,0.031,0.038,0.039
0.7001192357264235,0.6864087464631186,0.6797130842130273,0.6631437388475803,0.6823462013125374,0.013304631672424377,348,1.6348103880882263,0.053564440459302,0.0811997652053833,0.005967412243126535,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.03, 'reg_qi': 0.026000000000000002, 'lr_pu': 0.022, 'lr_qi': 0.045}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.03,0.026000000000000002,0.022,0.045
0.6946466907293716,0.6860177739341373,0.6811440486770133,0.6629246424742509,0.6811832889536933,0.011597576723825167,324,1.6577842235565186,0.017661235877181932,0.07980698347091675,0.007602322258930159,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.029, 'reg_qi': 0.032, 'lr_pu': 0.031, 'lr_qi': 0.041}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.029,0.032,0.031,0.041
0.6980339343990994,0.6901359946011896,0.6813979726138646,0.6662749639117882,0.6839607163814855,0.011784980085896722,375,1.62616628408432,0.028383300733904653,0.0797276496887207,0.00886129941484001,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.048, 'reg_qi': 0.034, 'lr_pu': 0.046, 'lr_qi': 0.045}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.048,0.034,0.046,0.045
0.6842983976139676,0.6772005550172635,0.6732247335411936,0.6549715056460518,0.6724237979546192,0.010828752579854736,71,1.621632158756256,0.02073627344813182,0.08170634508132935,0.009915579423259786,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.048, 'reg_qi': 0.033, 'lr_pu': 0.02, 'lr_qi': 0.006}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.048,0.033,0.02,0.006
0.710663265198821,0.6937858039412157,0.6854479359593042,0.6737847363111269,0.690920435352617,0.013431028429861797,455,1.6111485958099365,0.03554691417432588,0.0716170072555542,0.009813552116536103,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.002, 'reg_qi': 0.003, 'lr_pu': 0.048, 'lr_qi': 0.022}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.002,0.003,0.048,0.022
0.7007284552448384,0.6853382383694624,0.6817211465444133,0.6683559738227148,0.6840359534953573,0.011527745381300414,378,1.6210620999336243,0.028571306783383765,0.07488715648651123,0.005368420912790987,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.002, 'reg_qi': 0.015, 'lr_pu': 0.007, 'lr_qi': 0.044}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.002,0.015,0.007,0.044
0.6990483150703778,0.6919594510074825,0.6846035210362246,0.6702504243743702,0.6864654278721137,0.010664267156649464,413,1.646832823753357,0.06565074552133474,0.08679729700088501,0.005006219670670136,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.016, 'reg_qi': 0.018000000000000002, 'lr_pu': 0.044, 'lr_qi': 0.03}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.016,0.018000000000000002,0.044,0.03
