split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_n_epochs,param_n_factors,param_reg_bi,param_reg_bu,param_reg_pu,param_reg_qi,param_reg_yj
0.7480306391058946,0.7813667292591798,0.7630184431123168,0.7435194085847268,0.7589838050155295,0.014801967797239402,191,1.0570133328437805,0.06179984890642634,0.08100259304046631,0.008301880888508863,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.5899869722956769, 'reg_bu': 0.2717074208339164, 'reg_pu': 0.005778230330532402, 'reg_qi': 0.35827706670497317, 'reg_yj': 0.41148263732151413}",True,0.0025,350,1,0.5899869722956769,0.2717074208339164,0.005778230330532402,0.35827706670497317,0.41148263732151413
0.9960346677356142,1.0496767486243619,1.0735517263849108,0.9819980565266071,1.0253152998178736,0.037596449358282935,356,1.0126744508743286,0.029912110981667843,0.07501167058944702,0.01064996640112239,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.2697644983544262, 'reg_bu': 0.16589075783025414, 'reg_pu': -0.09594385970785306, 'reg_qi': 0.17812419875344085, 'reg_yj': 0.11124673989321554}",True,0.0025,350,1,0.2697644983544262,0.16589075783025414,-0.09594385970785306,0.17812419875344085,0.11124673989321554
7.443505362190654,7.427598238296226,2.106045516113288,7.384291246753231,6.09036009083835,2.300447155175133,385,1.0715015530586243,0.01711611706004034,0.0814889669418335,0.0065664983162663434,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': -0.07464361375190459, 'reg_bu': 0.01068924966806492, 'reg_pu': 0.19044841992188935, 'reg_qi': -0.2621559529881314, 'reg_yj': 0.9650790676121153}",True,0.0025,350,1,-0.07464361375190459,0.01068924966806492,0.19044841992188935,-0.2621559529881314,0.9650790676121153
0.7150222331008593,0.7330170498253351,0.725047794973383,0.7173523152528393,0.7226098482881043,0.00706163907537433,89,1.0592832565307617,0.019585044812690047,0.08470690250396729,0.008353021027607358,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.30380959001465013, 'reg_bu': 0.1816407255277474, 'reg_pu': 0.21452947522369956, 'reg_qi': 0.14771045620402587, 'reg_yj': 0.6859334007401241}",True,0.0025,350,1,0.30380959001465013,0.1816407255277474,0.21452947522369956,0.14771045620402587,0.6859334007401241
0.7581888553203296,0.785564271164211,0.7778335906226058,0.7617000458367286,0.7708216907359687,0.011283875154505576,217,1.0748483538627625,0.0037803688184287107,0.07810193300247192,0.010790571998565868,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.8856745246849791, 'reg_bu': 0.14978867072462776, 'reg_pu': 0.5697653392215345, 'reg_qi': 0.2721621499295652, 'reg_yj': 0.46358025100453126}",True,0.0025,350,1,0.8856745246849791,0.14978867072462776,0.5697653392215345,0.2721621499295652,0.46358025100453126
1.2807159155180756,7.427598238296226,1.9806359795103499,1.4194721143411975,3.027105561916462,2.5541043675123856,369,1.0239105224609375,0.02444520094904987,0.07391107082366943,0.007828297515217457,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.07412497422491593, 'reg_bu': 0.07496202758172046, 'reg_pu': 0.46854262113063716, 'reg_qi': -0.08932179971813115, 'reg_yj': 0.36260722407214185}",True,0.0025,350,1,0.07412497422491593,0.07496202758172046,0.46854262113063716,-0.08932179971813115,0.36260722407214185
7.443505362190654,7.427598238296226,7.4376261504270245,7.384291246753231,7.423255249416784,0.023203690003816713,421,1.0643312335014343,0.07684049311767169,0.0746999979019165,0.004206311528720699,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.10285296102247671, 'reg_bu': 0.10106261557530256, 'reg_pu': 0.5820587661846851, 'reg_qi': -0.14605981085747222, 'reg_yj': 0.41637499840552916}",True,0.0025,350,1,0.10285296102247671,0.10106261557530256,0.5820587661846851,-0.14605981085747222,0.41637499840552916
7.443505362190654,7.427598238296226,7.4376261504270245,7.384291246753231,7.423255249416784,0.023203690003816713,423,1.025833785533905,0.06276852519200157,0.07562541961669922,0.002819097750610763,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.5979215913939113, 'reg_bu': 0.13547057822440808, 'reg_pu': -0.03426999032451916, 'reg_qi': -0.2646073254936996, 'reg_yj': 0.8033222884844671}",True,0.0025,350,1,0.5979215913939113,0.13547057822440808,-0.03426999032451916,-0.2646073254936996,0.8033222884844671
0.7425270130309753,0.7606835493234894,0.7504744668769792,0.7325039405167714,0.7465472424370538,0.010351749097262967,160,1.0353075861930847,0.04131939959966039,0.07105118036270142,0.009401620250962167,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.26358911640631677, 'reg_bu': 0.31161435606586907, 'reg_pu': -0.0052369239665852885, 'reg_qi': 0.045163343498859476, 'reg_yj': 0.8542866132562361}",True,0.0025,350,1,0.26358911640631677,0.31161435606586907,-0.0052369239665852885,0.045163343498859476,0.8542866132562361
0.7297268135885385,0.7363548352347552,0.7401625857663297,0.7250721271740213,0.7328290904409112,0.005831072603558878,113,1.0079315900802612,0.05658141904888647,0.0720781683921814,0.010806336341569469,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.03169939194304994, 'reg_bu': 0.5500060204356232, 'reg_pu': 0.21140301839944495, 'reg_qi': 0.24349758370184885, 'reg_yj': 0.6166020761686584}",True,0.0025,350,1,0.03169939194304994,0.5500060204356232,0.21140301839944495,0.24349758370184885,0.6166020761686584
0.739359648769942,0.7693583429587446,0.7612439716028399,0.736768326395524,0.7516825724317626,0.013947601946532951,172,1.0577639937400818,0.0524415756419582,0.08100801706314087,0.011586022459432297,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.6600740814409174, 'reg_bu': -0.05548831199897139, 'reg_pu': 0.36232001090191845, 'reg_qi': 0.2686429396191346, 'reg_yj': 0.5095149448583083}",True,0.0025,350,1,0.6600740814409174,-0.05548831199897139,0.36232001090191845,0.2686429396191346,0.5095149448583083
0.7281807534406766,0.7531625868691567,0.7436248395323782,0.7242258996276185,0.7372985198674575,0.01168030400808928,128,0.9852664470672607,0.036193347642117873,0.07887929677963257,0.002243138919707646,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 1.100608670843474, 'reg_bu': 0.21210235501107993, 'reg_pu': 0.0005322735408239965, 'reg_qi': 0.24429847758267137, 'reg_yj': 1.1892735485095187}",True,0.0025,350,1,1.100608670843474,0.21210235501107993,0.0005322735408239965,0.24429847758267137,1.1892735485095187
0.7268652874698518,0.7529505333977081,0.739239033971446,0.7196623683645934,0.7346793058008999,0.012660925828385704,119,1.047488272190094,0.0218816622639613,0.08181869983673096,0.01451977452450519,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.2101397774739814, 'reg_bu': 0.22226283793136908, 'reg_pu': -0.030614745561883178, 'reg_qi': 0.023526697049062337, 'reg_yj': 1.0229540806738786}",True,0.0025,350,1,0.2101397774739814,0.22226283793136908,-0.030614745561883178,0.023526697049062337,1.0229540806738786
7.443505362190654,7.427598238296226,7.4376261504270245,7.384291246753231,7.423255249416784,0.023203690003816713,424,1.0418223142623901,0.02199915051781234,0.10683000087738037,0.05248391168856862,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.18623626331567006, 'reg_bu': 0.04875690933142862, 'reg_pu': -0.11251093663100789, 'reg_qi': -0.202103036721119, 'reg_yj': 0.17470678128812356}",True,0.0025,350,1,0.18623626331567006,0.04875690933142862,-0.11251093663100789,-0.202103036721119,0.17470678128812356
7.443505362190654,7.427598238296226,7.4376261504270245,7.384291246753231,7.423255249416784,0.023203690003816713,425,1.0255762338638306,0.013926521006389319,0.07046401500701904,0.006044613518269132,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': -0.22933366720792836, 'reg_bu': 0.1480929032309557, 'reg_pu': 0.021804600303014454, 'reg_qi': 0.02712312045775843, 'reg_yj': 0.4330608233346185}",True,0.0025,350,1,-0.22933366720792836,0.1480929032309557,0.021804600303014454,0.02712312045775843,0.4330608233346185
0.7347291978485082,0.750869576755721,0.7429704744165091,0.7332679679760498,0.740459304249197,0.007057428462726083,137,1.0266332626342773,0.03147689952362064,0.10748982429504395,0.04455921541212169,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.6625044843792365, 'reg_bu': 0.2658215322658736, 'reg_pu': 0.24535978880550183, 'reg_qi': 0.2193516525624875, 'reg_yj': 0.1257025116292656}",True,0.0025,350,1,0.6625044843792365,0.2658215322658736,0.24535978880550183,0.2193516525624875,0.1257025116292656
0.7833239067691301,0.7990687847627598,0.7984742971649534,0.7840843621642222,0.7912378377152665,0.007541428785502308,263,1.0043883323669434,0.022258388251816773,0.08066993951797485,0.009071050710301447,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.18630682084019368, 'reg_bu': 0.5107279126896231, 'reg_pu': 0.5758950417232287, 'reg_qi': 0.22374153835304653, 'reg_yj': 0.29898614430933623}",True,0.0025,350,1,0.18630682084019368,0.5107279126896231,0.5758950417232287,0.22374153835304653,0.29898614430933623
7.443505362190654,7.427598238296226,7.4376261504270245,7.384291246753231,7.423255249416784,0.023203690003816713,426,0.9886488914489746,0.027572300323824385,0.07418674230575562,0.012912214970322402,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': -0.17374755040354573, 'reg_bu': 0.3364632884782513, 'reg_pu': -0.029995063413033013, 'reg_qi': -0.06561769489728636, 'reg_yj': 0.09039095031081601}",True,0.0025,350,1,-0.17374755040354573,0.3364632884782513,-0.029995063413033013,-0.06561769489728636,0.09039095031081601
0.7657639444140772,0.7941739699545024,0.7909412169818828,0.7728671221053656,0.780936563363957,0.011944101842355063,239,1.0374521613121033,0.010553590085501007,0.07183200120925903,0.010838728319319596,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.49330921767280494, 'reg_bu': 0.12861387555730147, 'reg_pu': 0.8030609030329058, 'reg_qi': 0.2336323498149735, 'reg_yj': 0.564132412202234}",True,0.0025,350,1,0.49330921767280494,0.12861387555730147,0.8030609030329058,0.2336323498149735,0.564132412202234
7.443505362190654,7.427598238296226,7.4376261504270245,7.384291246753231,7.423255249416784,0.023203690003816713,428,1.0991352796554565,0.12006357662799447,0.07435780763626099,0.006675980989384533,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': -0.5156599199578192, 'reg_bu': 0.047323523206686924, 'reg_pu': 0.8744814207309101, 'reg_qi': 0.16921422708083142, 'reg_yj': 0.4825797404078518}",True,0.0025,350,1,-0.5156599199578192,0.047323523206686924,0.8744814207309101,0.16921422708083142,0.4825797404078518
7.443505362190654,7.427598238296226,7.4376261504270245,7.384291246753231,7.423255249416784,0.023203690003816713,443,0.9873051643371582,0.014967288455257858,0.08055782318115234,0.006374594029381623,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.002504878754900741, 'reg_bu': 0.26427455072642114, 'reg_pu': 0.05175777634701348, 'reg_qi': -0.13409786258885392, 'reg_yj': 0.1028312150192301}",True,0.0025,350,1,0.002504878754900741,0.26427455072642114,0.05175777634701348,-0.13409786258885392,0.1028312150192301
0.6845407643287291,0.6948966679640445,0.6904147905399799,0.6778904834273134,0.6869356765650168,0.006384213765689033,5,1.019821286201477,0.024483825781577997,0.08497446775436401,0.00837735808761377,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.6393163626453893, 'reg_bu': -0.00798339996458508, 'reg_pu': 0.1995193657812259, 'reg_qi': 0.00032937468672347703, 'reg_yj': 0.5471784824213666}",True,0.0025,350,1,0.6393163626453893,-0.00798339996458508,0.1995193657812259,0.00032937468672347703,0.5471784824213666
7.443505362190654,7.427598238296226,7.4376261504270245,7.384291246753231,7.423255249416784,0.023203690003816713,432,1.062686264514923,0.05753737555909208,0.07911312580108643,0.010179130714275068,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.2164787881208655, 'reg_bu': 0.1739319545060269, 'reg_pu': 0.04046916236975723, 'reg_qi': 0.03992998193474634, 'reg_yj': -0.1488352642379871}",True,0.0025,350,1,0.2164787881208655,0.1739319545060269,0.04046916236975723,0.03992998193474634,-0.1488352642379871
0.750520844613397,0.7604438423078614,0.7533555081218273,0.7465337569322524,0.7527134879938345,0.0050785659553756295,175,1.0178815126419067,0.01489176586026649,0.06911951303482056,0.008550373810025722,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.6030424705199924, 'reg_bu': 0.37222607762780635, 'reg_pu': 0.29063330811299115, 'reg_qi': 0.04182642394315529, 'reg_yj': 0.9715381785326835}",True,0.0025,350,1,0.6030424705199924,0.37222607762780635,0.29063330811299115,0.04182642394315529,0.9715381785326835
7.443505362190654,7.427598238296226,7.4376261504270245,7.384291246753231,7.423255249416784,0.023203690003816713,433,1.0579082369804382,0.053143166225933375,0.08466577529907227,0.01115497917338884,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.25303517121820845, 'reg_bu': -0.04599535520885481, 'reg_pu': 0.9691569583398555, 'reg_qi': -0.17204828281019324, 'reg_yj': 1.1914729811511515}",True,0.0025,350,1,0.25303517121820845,-0.04599535520885481,0.9691569583398555,-0.17204828281019324,1.1914729811511515
0.9120363588986781,0.8791659686206288,0.8827575156456746,0.8591248224825143,0.883271166411874,0.018891788626098086,337,0.9969182014465332,0.029383914880009767,0.08254992961883545,0.01490286350301813,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.5864010317722773, 'reg_bu': 0.5000968427652238, 'reg_pu': 0.027990409509496578, 'reg_qi': -0.07431941934482347, 'reg_yj': 0.42216366323676624}",True,0.0025,350,1,0.5864010317722773,0.5000968427652238,0.027990409509496578,-0.07431941934482347,0.42216366323676624
0.806762138826444,0.8349461047377169,0.8369954131870903,0.8241311679014373,0.825708706163172,0.011981030096377106,309,1.0692923069000244,0.0544292669154109,0.08411705493927002,0.007045227175110719,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': -0.0253840519947508, 'reg_bu': 0.4163746864027481, 'reg_pu': 0.5469664270684992, 'reg_qi': 0.3929209184202753, 'reg_yj': 0.6579771969774653}",True,0.0025,350,1,-0.0253840519947508,0.4163746864027481,0.5469664270684992,0.3929209184202753,0.6579771969774653
0.8686525886574581,0.9499238731695845,0.9517943751765151,0.8728409565070862,0.910802948377661,0.040088993124376554,344,1.0001091957092285,0.05378585296534858,0.08814853429794312,0.014106473966252978,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.7253795766314051, 'reg_bu': -0.11748777677031524, 'reg_pu': -0.06894098510672572, 'reg_qi': 0.25440933655762893, 'reg_yj': 0.41439703211090784}",True,0.0025,350,1,0.7253795766314051,-0.11748777677031524,-0.06894098510672572,0.25440933655762893,0.41439703211090784
0.7135987052210911,0.7209847522754143,0.7267515024481995,0.7068128460212965,0.7170369514915004,0.007521826596672048,74,1.0322072505950928,0.0683888926651226,0.07854759693145752,0.004540301728844583,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.0791096183697117, 'reg_bu': 0.3610333475877936, 'reg_pu': 0.2278496842235516, 'reg_qi': 0.08533533239769547, 'reg_yj': 0.42301618048863876}",True,0.0025,350,1,0.0791096183697117,0.3610333475877936,0.2278496842235516,0.08533533239769547,0.42301618048863876
0.9510269164600333,0.972636508894723,1.0481844240598814,0.9854357543871699,0.9893209009504519,0.03614141289121876,352,1.0447174310684204,0.052338969852721434,0.08480298519134521,0.00944413157016235,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.26250656473470463, 'reg_bu': 0.07340470818971646, 'reg_pu': -0.09452752094058023, 'reg_qi': 0.11652608447565262, 'reg_yj': 0.5978827849592179}",True,0.0025,350,1,0.26250656473470463,0.07340470818971646,-0.09452752094058023,0.11652608447565262,0.5978827849592179
7.443505362190654,7.427598238296226,7.4376261504270245,7.384291246753231,7.423255249416784,0.023203690003816713,434,1.0732914805412292,0.04830683178981422,0.08767145872116089,0.00660021615472577,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.1677977049769366, 'reg_bu': -0.2551600132799146, 'reg_pu': -0.04181193199641614, 'reg_qi': 0.25763053354402, 'reg_yj': 0.4193830821846092}",True,0.0025,350,1,0.1677977049769366,-0.2551600132799146,-0.04181193199641614,0.25763053354402,0.4193830821846092
0.7488756160538854,0.7684639219694278,0.7590059273902631,0.7462333784171173,0.7556447109576734,0.00880374597651497,183,1.0295659899711609,0.01674555699931065,0.08466047048568726,0.005317508950528013,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.5425588589888469, 'reg_bu': 0.26880600098350277, 'reg_pu': 0.13085000324839732, 'reg_qi': 0.2953986500098017, 'reg_yj': 0.7151849313290652}",True,0.0025,350,1,0.5425588589888469,0.26880600098350277,0.13085000324839732,0.2953986500098017,0.7151849313290652
0.7892786537296463,0.816885462896452,0.8124121869773896,0.7852643127939677,0.8009601540993639,0.013852629736749332,279,1.0383784770965576,0.0021656073683632994,0.08172345161437988,0.007362640937327076,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.4485812426964597, 'reg_bu': -0.04417692142830126, 'reg_pu': 0.4261818664895459, 'reg_qi': 0.5718655711867053, 'reg_yj': 0.2774015410268902}",True,0.0025,350,1,0.4485812426964597,-0.04417692142830126,0.4261818664895459,0.5718655711867053,0.2774015410268902
0.7883334355427488,0.8397180508193861,0.8235916697390495,0.787904888305547,0.8098870111016828,0.022502660626051614,293,1.0301547050476074,0.007557097741243649,0.08321624994277954,0.004702472663966616,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.3215218991468884, 'reg_bu': 0.35773657988081264, 'reg_pu': -0.0646646606037316, 'reg_qi': 0.038993960848338546, 'reg_yj': 0.546808984757341}",True,0.0025,350,1,0.3215218991468884,0.35773657988081264,-0.0646646606037316,0.038993960848338546,0.546808984757341
0.6971007740403794,0.710128738940767,0.6976820961829074,0.6900834666994923,0.6987487689658866,0.0072188097720054245,27,1.0152739882469177,0.01172500236855263,0.08435851335525513,0.01624281264213229,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.3077398985697928, 'reg_bu': -0.09289337298118822, 'reg_pu': 0.6390376758155877, 'reg_qi': -0.022680058975849043, 'reg_yj': 0.2305277704041293}",True,0.0025,350,1,0.3077398985697928,-0.09289337298118822,0.6390376758155877,-0.022680058975849043,0.2305277704041293
0.6955219181099201,0.7125960794140768,0.7079258513054495,0.6928369984577346,0.7022202118217953,0.008263243641210512,36,1.053938090801239,0.06330150153283455,0.07952708005905151,0.015024557961753357,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.12325579979707624, 'reg_bu': 0.007525289605194413, 'reg_pu': 0.10802275659990138, 'reg_qi': 0.2654703148808678, 'reg_yj': 0.24640154301716155}",True,0.0025,350,1,0.12325579979707624,0.007525289605194413,0.10802275659990138,0.2654703148808678,0.24640154301716155
0.7342934995005651,0.742953400936128,0.735490794712697,0.7323737277874527,0.7362778557342107,0.00401130444746759,123,1.0020925998687744,0.01602675072898264,0.07899636030197144,0.011711512126176144,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.8751998819766105, 'reg_bu': 0.3028253614152389, 'reg_pu': 0.481518199045464, 'reg_qi': 0.016468175210511304, 'reg_yj': 0.665063259296641}",True,0.0025,350,1,0.8751998819766105,0.3028253614152389,0.481518199045464,0.016468175210511304,0.665063259296641
7.443505362190654,7.427598238296226,7.4376261504270245,7.384291246753231,7.423255249416784,0.023203690003816713,435,1.0328224301338196,0.04657744205523105,0.06985628604888916,0.010276309153293507,"{'cache_ratings': True, 'lr_all': 0.0025, 'n_epochs': 350, 'n_factors': 1, 'reg_bi': 0.28252032290982987, 'reg_bu': -0.3837621315519098, 'reg_pu': -0.015500181669801744, 'reg_qi': 0.07127892748343026, 'reg_yj': 0.2023201937698884}",True,0.0025,350,1,0.28252032290982987,-0.3837621315519098,-0.015500181669801744,0.07127892748343026,0.2023201937698884
