split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
2.415877551258188,2.404420383522782,2.361402910999394,2.404517809044358,2.3965546637061808,0.020822469435785015,1999,0.004032552242279053,0.00011050030809891781,0.07519680261611938,0.005951268069015472,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 1, 'lr_all': 0.0017782794100389228, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,1,0.0017782794100389228,0.001,0,0
2.3267174738044805,2.3157047698376583,2.2711636417038283,2.314060833837786,2.306911679795938,0.02120507333009963,1998,0.006419062614440918,0.00035281287752014973,0.0766381025314331,0.013036206444132788,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 2, 'lr_all': 0.0017782794100389228, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,2,0.0017782794100389228,0.001,0,0
2.244917576004815,2.2337326737126006,2.188399948510207,2.2313711802763594,2.2246053446259957,0.021520351529370926,1997,0.01007080078125,0.0012494914391131594,0.0749933123588562,0.00723672094471494,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 3, 'lr_all': 0.0017782794100389228, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,3,0.0017782794100389228,0.001,0,0
2.1680206535029627,2.1584622931188306,2.1090042196657137,2.1538507318686597,2.1473344745390417,0.022712421682375417,1996,0.013627171516418457,0.002537003488031315,0.10399895906448364,0.014581327423924869,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 4, 'lr_all': 0.0017782794100389228, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,4,0.0017782794100389228,0.001,0,0
2.100998991149988,2.089960712357475,2.042666275104097,2.0867510323849245,2.080094252749121,0.022245906019580496,1995,0.014042258262634277,0.0017426570065549782,0.09401482343673706,0.01303458272175006,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 5, 'lr_all': 0.0017782794100389228, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,5,0.0017782794100389228,0.001,0,0
2.0375168911543304,2.0261421671809297,1.976417529379341,2.0109002176925865,2.0127442013517967,0.02300119029931393,1994,0.017885208129882812,0.001309596729967184,0.08322381973266602,0.02006319212506928,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 6, 'lr_all': 0.0017782794100389228, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,6,0.0017782794100389228,0.001,0,0
1.9749713716199908,1.9651814509782561,1.901598443132668,1.9626320912369486,1.951095839241966,0.028946169159372856,1993,0.02380692958831787,0.004319953521140962,0.09153765439987183,0.013110917461528183,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 7, 'lr_all': 0.0017782794100389228, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,7,0.0017782794100389228,0.001,0,0
1.9245794365145363,1.9115775529307133,1.8642678143109541,1.9078338942647617,1.9020646745052414,0.02268973281824368,1992,0.02226930856704712,0.0018949383305965643,0.09057271480560303,0.005680949707134708,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 8, 'lr_all': 0.0017782794100389228, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,8,0.0017782794100389228,0.001,0,0
1.8652328402349863,1.8142544559928568,1.8140377602518738,1.8534743152786497,1.8367498429395916,0.022982984161366175,1991,0.026285946369171143,0.005823328234649041,0.08460921049118042,0.012649233641886618,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 9, 'lr_all': 0.0017782794100389228, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,9,0.0017782794100389228,0.001,0,0
1.8275479184444003,1.8165382819901992,1.7283477677524721,1.7758029837177043,1.7870592379761938,0.03899386899821213,1990,0.027680039405822754,0.0040917489154433245,0.07552856206893921,0.006630686637881103,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 10, 'lr_all': 0.0017782794100389228, 'reg_all': 0.001, 'reg_bu': 0, 'reg_bi': 0}",1,True,10,0.0017782794100389228,0.001,0,0
