split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.6629559814887713,0.6659115950125342,0.6768833100358527,0.6768688155116971,0.6706549255122138,0.006308290695689171,336,4.425947070121765,0.03931563825100291,0.751678466796875,0.017744400789293072,"{'cache_ratings': True, 'lr_all': 0.008223083531864517, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06811322206447928, 'reg_bi': 0, 'reg_bu': 0}",True,0.008223083531864517,350,1,0.06811322206447928,0,0
0.6616650647051128,0.6660409775282126,0.6764372041751565,0.6762189833361478,0.6700905574361575,0.006427004629550184,22,4.517129719257355,0.017512770162654474,0.789326548576355,0.02053081246449412,"{'cache_ratings': True, 'lr_all': 0.007005011742191362, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06317834251736813, 'reg_bi': 0, 'reg_bu': 0}",True,0.007005011742191362,350,1,0.06317834251736813,0,0
0.6618585354617332,0.6663188620857521,0.6770005126488424,0.677291916601325,0.6706174566994132,0.0067172992179939835,319,4.584292709827423,0.025432861108054632,0.7810764312744141,0.01722078017516315,"{'cache_ratings': True, 'lr_all': 0.008394531639551672, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06490448559848527, 'reg_bi': 0, 'reg_bu': 0}",True,0.008394531639551672,350,1,0.06490448559848527,0,0
0.6623493671181433,0.6665211919921155,0.6773289327598631,0.677628505997791,0.6709569994669783,0.0066872687976185325,453,4.519350945949554,0.036443392759682065,0.8036983609199524,0.004882028744795295,"{'cache_ratings': True, 'lr_all': 0.009904836131545386, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.0637100810685975, 'reg_bi': 0, 'reg_bu': 0}",True,0.009904836131545386,350,1,0.0637100810685975,0,0
0.6615625802736231,0.6653133654920375,0.677821780787596,0.676714092981964,0.6703529548838052,0.007051871831470287,134,4.584017992019653,0.030590334520103242,0.7407445907592773,0.010403606332705024,"{'cache_ratings': True, 'lr_all': 0.008331397002207114, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.061997576771185454, 'reg_bi': 0, 'reg_bu': 0}",True,0.008331397002207114,350,1,0.061997576771185454,0,0
0.6652244792791523,0.6660068356172348,0.6764263679822689,0.6762688910487772,0.6709816434818583,0.005373398939826159,462,4.608373463153839,0.0660532020711019,0.7498602867126465,0.005125724774031959,"{'cache_ratings': True, 'lr_all': 0.006815172668968476, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06277820674086122, 'reg_bi': 0, 'reg_bu': 0}",True,0.006815172668968476,350,1,0.06277820674086122,0,0
0.662874523393062,0.664871718535373,0.6768435964060877,0.6768787896533286,0.6703671569969629,0.0065323240404725124,139,4.605348706245422,0.023258015211080483,0.7660908699035645,0.01700251271416356,"{'cache_ratings': True, 'lr_all': 0.006593667587741919, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.059220253959940836, 'reg_bi': 0, 'reg_bu': 0}",True,0.006593667587741919,350,1,0.059220253959940836,0,0
0.6621485110451796,0.6658484463274659,0.676451817776731,0.6768547311886433,0.6703258765845048,0.00646277391688324,121,4.625216782093048,0.029847245302634003,0.8081502914428711,0.017840996799506004,"{'cache_ratings': True, 'lr_all': 0.008032733753228181, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06437192304539265, 'reg_bi': 0, 'reg_bu': 0}",True,0.008032733753228181,350,1,0.06437192304539265,0,0
0.6620129925673813,0.6661247100326372,0.6778118394611252,0.6767403226145013,0.6706724661689113,0.006772335302177518,346,4.543684184551239,0.03941119249764553,0.7510712146759033,0.021846523412379238,"{'cache_ratings': True, 'lr_all': 0.008535357950991296, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06461211686974615, 'reg_bi': 0, 'reg_bu': 0}",True,0.008535357950991296,350,1,0.06461211686974615,0,0
0.6623284781995925,0.6662392099087328,0.6770092877826906,0.6762940732411133,0.6704677622830324,0.006341649150971425,211,4.517419278621674,0.013296290606261254,0.77210533618927,0.014551274252898774,"{'cache_ratings': True, 'lr_all': 0.007480069023688748, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06344737195092211, 'reg_bi': 0, 'reg_bu': 0}",True,0.007480069023688748,350,1,0.06344737195092211,0,0
0.6619368924074374,0.666412553956495,0.6765925556188407,0.676818124949969,0.6704400317331854,0.006462537792546304,191,4.931051313877106,0.06797790587830067,0.8223485946655273,0.027175965302609077,"{'cache_ratings': True, 'lr_all': 0.007956392459263682, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06087582154820285, 'reg_bi': 0, 'reg_bu': 0}",True,0.007956392459263682,350,1,0.06087582154820285,0,0
0.6624762796396225,0.6667532601786251,0.6775462720454208,0.6763235570851064,0.6707748422371937,0.00635766784188199,399,4.998830854892731,0.036416198468604145,0.8150590062141418,0.02091413612082455,"{'cache_ratings': True, 'lr_all': 0.006376101685751454, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.0648267502282453, 'reg_bi': 0, 'reg_bu': 0}",True,0.006376101685751454,350,1,0.0648267502282453,0,0
0.6621454169161839,0.6669237250979508,0.6765477189740763,0.676919576894768,0.6706341094707449,0.0063305357509471655,325,4.7989137172698975,0.037514487369317,0.7649357318878174,0.015246608009013334,"{'cache_ratings': True, 'lr_all': 0.007682791909936027, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06208295451842, 'reg_bi': 0, 'reg_bu': 0}",True,0.007682791909936027,350,1,0.06208295451842,0,0
0.6621060596226246,0.6665239603417461,0.6776933529093506,0.6763149924138232,0.6706595913218861,0.006552169711518087,338,4.8012900948524475,0.0299672390400585,0.8063482046127319,0.02082714474172988,"{'cache_ratings': True, 'lr_all': 0.0072912308034102785, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05990853866974202, 'reg_bi': 0, 'reg_bu': 0}",True,0.0072912308034102785,350,1,0.05990853866974202,0,0
0.662976524959281,0.6652061933196473,0.67720551638955,0.6767855534386336,0.6705434470267779,0.006501762210377394,255,5.061285972595215,0.05624483481587748,0.766473650932312,0.016202364305363533,"{'cache_ratings': True, 'lr_all': 0.008305262553827845, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.07058736743487587, 'reg_bi': 0, 'reg_bu': 0}",True,0.008305262553827845,350,1,0.07058736743487587,0,0
0.6621101987927025,0.6666737592876059,0.6769600899419241,0.6770979067744548,0.6707104886991718,0.00652144148519679,369,4.998913288116455,0.03168242153251372,0.7933065295219421,0.005964390554524079,"{'cache_ratings': True, 'lr_all': 0.007571806450711257, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.060167345302369994, 'reg_bi': 0, 'reg_bu': 0}",True,0.007571806450711257,350,1,0.060167345302369994,0,0
0.6633894260184859,0.6662664013303004,0.6769722230558713,0.6770706966578813,0.6709246867656347,0.006181138861526485,444,4.700715720653534,0.02390433483296475,0.7826516628265381,0.025904092916376718,"{'cache_ratings': True, 'lr_all': 0.009670134573376492, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06301599061570251, 'reg_bi': 0, 'reg_bu': 0}",True,0.009670134573376492,350,1,0.06301599061570251,0,0
0.6615481505267894,0.6662051553519531,0.6767261475448172,0.6767552419222779,0.6703086738364594,0.0066394247020075655,106,4.748335182666779,0.05932105119060131,0.8053975105285645,0.0127983676348824,"{'cache_ratings': True, 'lr_all': 0.0061659882423570345, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06353164472611114, 'reg_bi': 0, 'reg_bu': 0}",True,0.0061659882423570345,350,1,0.06353164472611114,0,0
0.6621646043746329,0.6657996752448293,0.6767618275061212,0.6770687448723337,0.6704487129994793,0.006593941244127013,198,4.738606035709381,0.022677205588984718,0.7478142380714417,0.023573381494528062,"{'cache_ratings': True, 'lr_all': 0.008524897048016494, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06111013763261825, 'reg_bi': 0, 'reg_bu': 0}",True,0.008524897048016494,350,1,0.06111013763261825,0,0
0.6633555100494641,0.6659154202957757,0.6770972549399408,0.6772291969410862,0.6708993455565666,0.006329100734661917,433,4.721718966960907,0.021206984525394233,0.7764760851860046,0.00940828426150439,"{'cache_ratings': True, 'lr_all': 0.009190494623726456, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06057134079511991, 'reg_bi': 0, 'reg_bu': 0}",True,0.009190494623726456,350,1,0.06057134079511991,0,0
