split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.6822878195339914,0.6567640717729997,0.6918486210493304,0.6583005015898057,0.6723002534865319,0.015159618607738968,16,4.334182798862457,0.06948984597761251,0.7777969241142273,0.020303939417820265,"{'cache_ratings': True, 'lr_all': 0.006914713019395464, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.058465801444459176, 'reg_bi': 0, 'reg_bu': 0}",True,0.006914713019395464,350,1,0.058465801444459176,0,0
0.6827279804130255,0.6565082570560831,0.6920207887945153,0.6583866806731324,0.6724109267341891,0.015334297074768627,69,4.39936089515686,0.03186054633053655,0.7943059206008911,0.03833742764449238,"{'cache_ratings': True, 'lr_all': 0.006257990560111939, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05530487155652219, 'reg_bi': 0, 'reg_bu': 0}",True,0.006257990560111939,350,1,0.05530487155652219,0,0
0.6822037733362841,0.656431324689238,0.6931213420638555,0.6582304207838575,0.6724967152183088,0.01566226467952357,142,4.6303882002830505,0.019429650596318532,0.8083231449127197,0.006440761914339191,"{'cache_ratings': True, 'lr_all': 0.0071282079139328046, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05849400909257128, 'reg_bi': 0, 'reg_bu': 0}",True,0.0071282079139328046,350,1,0.05849400909257128,0,0
0.6820040728503061,0.6569619125459102,0.6928091299198627,0.6583587762334286,0.6725334728873769,0.015363837805511142,180,4.6120365858078,0.03238315807811002,0.8320730328559875,0.00588086801620681,"{'cache_ratings': True, 'lr_all': 0.006558325474975807, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05657059555568553, 'reg_bi': 0, 'reg_bu': 0}",True,0.006558325474975807,350,1,0.05657059555568553,0,0
0.6820159469435946,0.6567709411344941,0.692628115866517,0.6594266616811403,0.6727104164064365,0.015114832631448192,351,4.623066842556,0.023741715916845575,0.7526172399520874,0.015606077609385446,"{'cache_ratings': True, 'lr_all': 0.007021250772056817, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.0622674197544628, 'reg_bi': 0, 'reg_bu': 0}",True,0.007021250772056817,350,1,0.0622674197544628,0,0
0.6827430570258819,0.6575923693488317,0.6929607894941157,0.6581967932143035,0.6728732522707832,0.015409623867192955,455,4.62664008140564,0.019203545336562197,0.7649431824684143,0.007015722278176414,"{'cache_ratings': True, 'lr_all': 0.006363235918908388, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05626734596675296, 'reg_bi': 0, 'reg_bu': 0}",True,0.006363235918908388,350,1,0.05626734596675296,0,0
0.6822026911724652,0.6574675677344235,0.6929205100227259,0.6578771107658062,0.6726169699238552,0.015418232932949735,265,4.580641686916351,0.023602421358326797,0.7546353340148926,0.005119616979031716,"{'cache_ratings': True, 'lr_all': 0.006248859833428981, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05560250102771064, 'reg_bi': 0, 'reg_bu': 0}",True,0.006248859833428981,350,1,0.05560250102771064,0,0
0.6818003571458517,0.6571680587032611,0.693126964785343,0.6578612922067886,0.6724891682103111,0.015502645256271423,134,4.615129470825195,0.012240551788020203,0.7613565325737,0.007052489085916845,"{'cache_ratings': True, 'lr_all': 0.0066552999137438045, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.056408230862375834, 'reg_bi': 0, 'reg_bu': 0}",True,0.0066552999137438045,350,1,0.056408230862375834,0,0
0.6823117077911905,0.6566366677966655,0.6940326298647655,0.6578242179387894,0.6727013058478528,0.01602174733133595,347,4.957907438278198,0.019117089277406858,0.7632675170898438,0.011450759272861523,"{'cache_ratings': True, 'lr_all': 0.007572841606275408, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.058770258422651246, 'reg_bi': 0, 'reg_bu': 0}",True,0.007572841606275408,350,1,0.058770258422651246,0,0
0.6825050530986762,0.6567804032425621,0.6930430711565465,0.6582978962187793,0.672656605929141,0.015579042271679501,311,4.972676575183868,0.016198880112063857,0.7668054699897766,0.01307557608144302,"{'cache_ratings': True, 'lr_all': 0.0069721886931690975, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06338914997317237, 'reg_bi': 0, 'reg_bu': 0}",True,0.0069721886931690975,350,1,0.06338914997317237,0,0
0.6824391617692879,0.656603113750713,0.6926122664317579,0.6583575222988439,0.6725030160626506,0.015459712394333374,147,4.502183675765991,0.024083672899495888,0.767560601234436,0.018395624455038964,"{'cache_ratings': True, 'lr_all': 0.007621082688238554, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06266554306192572, 'reg_bi': 0, 'reg_bu': 0}",True,0.007621082688238554,350,1,0.06266554306192572,0,0
0.6823729356738987,0.6568849446038892,0.6921624427676275,0.6585032710365425,0.6724808985204895,0.015197231916085806,121,4.493105351924896,0.021040592444552985,0.7731940150260925,0.007064789029418963,"{'cache_ratings': True, 'lr_all': 0.006430679840276473, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.0661051350771119, 'reg_bi': 0, 'reg_bu': 0}",True,0.006430679840276473,350,1,0.0661051350771119,0,0
