split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_lr_bi,param_lr_bu,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.6824813013285784,0.6609083848628173,0.6594499723132123,0.6602442341816261,0.6657709731715585,0.009661518098746836,189,1.6831547021865845,0.09513768618922797,0.08305126428604126,0.003149154960315617,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.021716506689817297, 'lr_bu': 8.742876563987513e-05, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.000322135471298079, 'reg_bu': 0.002454961860559597}",True,0.00263,0.021716506689817297,8.742876563987513e-05,577,1,0.00942,0.000322135471298079,0.002454961860559597
0.6829505840050398,0.6598602310313464,0.6595995696693236,0.6591687173011287,0.6653947755017096,0.010138858491674134,65,1.7018334865570068,0.06088919280782964,0.0819588303565979,0.00659318812707325,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.0223089029336827, 'lr_bu': 7.161528575430865e-05, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.0008311011879278581, 'reg_bu': 0.0008312714635531689}",True,0.00263,0.0223089029336827,7.161528575430865e-05,577,1,0.00942,-0.0008311011879278581,0.0008312714635531689
0.6821594193098084,0.6616049277740036,0.6606162343238061,0.660671565997409,0.6662630368512568,0.009186183654510573,361,1.590228796005249,0.04831274485342234,0.08327502012252808,0.007976794963583516,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.01597080934729437, 'lr_bu': 0.00013328741235970432, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.000774031238543335, 'reg_bu': 0.004373112266081287}",True,0.00263,0.01597080934729437,0.00013328741235970432,577,1,0.00942,-0.000774031238543335,0.004373112266081287
0.6821686075591998,0.6608775069021404,0.6590347388136228,0.6616105945791273,0.6659228619635226,0.009426316196924245,246,1.6662617325782776,0.02625342743489394,0.07009458541870117,0.001838504602387608,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02131280315631126, 'lr_bu': 0.00010995151087603884, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.00013920148253323975, 'reg_bu': 0.0018480072592159677}",True,0.00263,0.02131280315631126,0.00010995151087603884,577,1,0.00942,-0.00013920148253323975,0.0018480072592159677
0.6818926065683947,0.6612924230543344,0.6594032086098298,0.6630875451973332,0.6664189458574731,0.00902820872784531,392,1.6762862801551819,0.0857005423804551,0.075950026512146,0.006006001679640114,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.021782049243439548, 'lr_bu': 0.00011049308375915746, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.0004920267446391601, 'reg_bu': 0.013246069424062465}",True,0.00263,0.021782049243439548,0.00011049308375915746,577,1,0.00942,-0.0004920267446391601,0.013246069424062465
0.681717045876157,0.6615961023905075,0.6601944149876483,0.6611347468222989,0.6661605775191529,0.008995724129944486,332,1.6764056086540222,0.021232173698022657,0.07768112421035767,0.013883782551542066,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02029348713460255, 'lr_bu': 0.00016111812097002325, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.0005550973077258299, 'reg_bu': 0.009605373871140339}",True,0.00263,0.02029348713460255,0.00016111812097002325,577,1,0.00942,-0.0005550973077258299,0.009605373871140339
0.6825673091869141,0.6610283498528523,0.6589591620995354,0.6597149087600945,0.6655674324748491,0.009842768290218667,120,1.6635782718658447,0.011391291917672923,0.07514309883117676,0.010129987591513906,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02022836170098102, 'lr_bu': 6.758753196419679e-05, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0006311126578945607, 'reg_bu': 0.0018776455113413413}",True,0.00263,0.02022836170098102,6.758753196419679e-05,577,1,0.00942,0.0006311126578945607,0.0018776455113413413
0.6839022439861417,0.6595053388193182,0.65852009540249,0.6595971580166613,0.6653812090561528,0.010701456827389324,55,1.6371127367019653,0.013069076744440822,0.06823843717575073,0.00853299426341901,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.026616370652327824, 'lr_bu': 2.657689304010338e-05, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.00042951531632987885, 'reg_bu': 0.003672407648650316}",True,0.00263,0.026616370652327824,2.657689304010338e-05,577,1,0.00942,0.00042951531632987885,0.003672407648650316
0.68262359958458,0.6598141596524627,0.6581424027116859,0.6596712298111245,0.6650628479399632,0.010159857716376543,6,1.7410746216773987,0.07563253276294593,0.07059144973754883,0.008792064482375316,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.01716734575798045, 'lr_bu': 6.199555079931537e-05, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.0001974131009484663, 'reg_bu': 0.005356857001968616}",True,0.00263,0.01716734575798045,6.199555079931537e-05,577,1,0.00942,-0.0001974131009484663,0.005356857001968616
0.6822647319814144,0.6604047781862986,0.6595939169480627,0.660459914563215,0.6656808354197477,0.009580853252317983,157,1.627257525920868,0.10172734263297882,0.07616490125656128,0.01119085994522768,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.01990050229561473, 'lr_bu': 7.801964018217729e-05, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 3.231092702785207e-05, 'reg_bu': 0.00393858380876002}",True,0.00263,0.01990050229561473,7.801964018217729e-05,577,1,0.00942,3.231092702785207e-05,0.00393858380876002
0.6827161445484226,0.6606329892087999,0.6597147422733438,0.6611192728617143,0.6660457872230702,0.009637840390957914,294,1.631443977355957,0.027323736270732847,0.0789535641670227,0.005226820568235844,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.021011612644125006, 'lr_bu': 6.92528667257933e-05, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.000349918169784074, 'reg_bu': 0.010638430110948982}",True,0.00263,0.021011612644125006,6.92528667257933e-05,577,1,0.00942,-0.000349918169784074,0.010638430110948982
0.6966674817096691,0.6610184106791183,0.6602651771494121,0.6602017470841043,0.6695382041555759,0.015666389516996164,493,1.686256766319275,0.02722336908267915,0.07814544439315796,0.010042655225688129,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.018715720411367265, 'lr_bu': 0.00011416106560394654, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': -0.0004594565592585377, 'reg_bu': 0.002455555904374999}",True,0.00263,0.018715720411367265,0.00011416106560394654,577,1,0.00942,-0.0004594565592585377,0.002455555904374999
