split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.6989371520453995,0.6856198086201285,0.679682345185545,0.6772461648158347,0.688254134654247,0.685947921064231,0.0076042672661996,307,1.758492612838745,0.03695070250546995,0.055580663681030276,0.010002360326646554,"{'cache_ratings': True, 'lr_all': 0.01528953590515148, 'n_epochs': 200, 'n_factors': 19, 'reg_all': 0.14605903692814706, 'reg_bi': 0, 'reg_bu': 0}",True,0.01528953590515148,200,19,0.14605903692814706,0,0
0.7009404233146928,0.683927789622071,0.6770189561714557,0.6704061137408844,0.6865005355208786,0.6837587636739965,0.010261321318892139,13,1.9427592277526855,0.06985578816892522,0.06020941734313965,0.005676170166473244,"{'cache_ratings': True, 'lr_all': 0.012564987632646296, 'n_epochs': 200, 'n_factors': 20, 'reg_all': 0.13964829397662754, 'reg_bi': 0, 'reg_bu': 0}",True,0.012564987632646296,200,20,0.13964829397662754,0,0
0.7015429422673717,0.6807271838140659,0.6772527472249976,0.6750410051904072,0.6875975140866558,0.6844322785166997,0.009552622061141353,41,2.389921998977661,0.034605108752131554,0.06041321754455566,0.009054835132168312,"{'cache_ratings': True, 'lr_all': 0.013322797880763787, 'n_epochs': 200, 'n_factors': 27, 'reg_all': 0.13080036404903622, 'reg_bi': 0, 'reg_bu': 0}",True,0.013322797880763787,200,27,0.13080036404903622,0,0
0.6991925055105354,0.6837400455400885,0.6771893217783619,0.67673633141616,0.6896614570505079,0.6853039322591307,0.008409243942188524,175,2.077171277999878,0.03094578894640222,0.05698995590209961,0.005137315314880609,"{'cache_ratings': True, 'lr_all': 0.010986679477341998, 'n_epochs': 200, 'n_factors': 22, 'reg_all': 0.1205318699036252, 'reg_bi': 0, 'reg_bu': 0}",True,0.010986679477341998,200,22,0.1205318699036252,0,0
0.6983050988151618,0.6859057592506199,0.6808484341977086,0.6770299146435715,0.6875746334240643,0.6859327680662253,0.007223327065034167,304,1.6451361656188965,0.07432249160170445,0.06472172737121581,0.005896760770289974,"{'cache_ratings': True, 'lr_all': 0.014567599595750212, 'n_epochs': 200, 'n_factors': 17, 'reg_all': 0.13866508454377022, 'reg_bi': 0, 'reg_bu': 0}",True,0.014567599595750212,200,17,0.13866508454377022,0,0
0.7006503335647329,0.6848353680757227,0.6770301732728692,0.6735485572069445,0.6867462759981461,0.684562141623683,0.009398985099830254,57,2.190661811828613,0.03286569568995749,0.05807604789733887,0.006757774600892436,"{'cache_ratings': True, 'lr_all': 0.013060018176475232, 'n_epochs': 200, 'n_factors': 23, 'reg_all': 0.14697611966946036, 'reg_bi': 0, 'reg_bu': 0}",True,0.013060018176475232,200,23,0.14697611966946036,0,0
0.7004464047689222,0.6851823548139032,0.6784893391721047,0.6771225919710498,0.6864148549298703,0.68553110913117,0.008290456744480494,226,2.7301306247711183,0.02755644805348599,0.055272674560546874,0.006177477355320285,"{'cache_ratings': True, 'lr_all': 0.013993112141957559, 'n_epochs': 200, 'n_factors': 33, 'reg_all': 0.15149003641832956, 'reg_bi': 0, 'reg_bu': 0}",True,0.013993112141957559,200,33,0.15149003641832956,0,0
0.7011996592381707,0.6837561541809877,0.6773294248383784,0.6744457487850898,0.6910444177722704,0.6855550809629795,0.009687109638073396,232,2.0994019508361816,0.039868294068588966,0.0609220027923584,0.00590806779304371,"{'cache_ratings': True, 'lr_all': 0.013777447608464513, 'n_epochs': 200, 'n_factors': 24, 'reg_all': 0.13706638204621596, 'reg_bi': 0, 'reg_bu': 0}",True,0.013777447608464513,200,24,0.13706638204621596,0,0
0.7010143081699571,0.6845056664272107,0.6779199357470753,0.6770066967006684,0.6890133363719203,0.6858919886833663,0.008750443292566388,296,2.17446084022522,0.08726791816427,0.055872774124145506,0.004265932912719436,"{'cache_ratings': True, 'lr_all': 0.013674450139291262, 'n_epochs': 200, 'n_factors': 25, 'reg_all': 0.14712819918512113, 'reg_bi': 0, 'reg_bu': 0}",True,0.013674450139291262,200,25,0.14712819918512113,0,0
0.7009845999295167,0.6909674564956974,0.6784392492917158,0.6747990203475185,0.6914323836144303,0.6873245419357757,0.009513984344832917,395,1.5510619640350343,0.04583708628590637,0.06713404655456542,0.011658150790719074,"{'cache_ratings': True, 'lr_all': 0.013767110814396584, 'n_epochs': 200, 'n_factors': 16, 'reg_all': 0.12649891161620275, 'reg_bi': 0, 'reg_bu': 0}",True,0.013767110814396584,200,16,0.12649891161620275,0,0
0.700102623039934,0.6832409262479199,0.6758700100870915,0.6763179822936978,0.6869823967300523,0.6845027876797392,0.00886128102197628,49,1.6530898571014405,0.08551002323011372,0.062263202667236325,0.008386491297374045,"{'cache_ratings': True, 'lr_all': 0.01204177209900802, 'n_epochs': 200, 'n_factors': 17, 'reg_all': 0.14780888770126557, 'reg_bi': 0, 'reg_bu': 0}",True,0.01204177209900802,200,17,0.14780888770126557,0,0
0.7001098425057782,0.6852152096089715,0.679147583508455,0.6753524510346468,0.6892556652321039,0.6858161503779912,0.008607668847311378,282,2.01506085395813,0.03476575912196436,0.06008834838867187,0.009566613043074181,"{'cache_ratings': True, 'lr_all': 0.015398418916709948, 'n_epochs': 200, 'n_factors': 20, 'reg_all': 0.1436774788419688, 'reg_bi': 0, 'reg_bu': 0}",True,0.015398418916709948,200,20,0.1436774788419688,0,0
0.6990374752787868,0.6841229001305358,0.6772771746794575,0.6739097444333665,0.688801677470695,0.6846297943985683,0.008879451632876387,66,2.204191875457764,0.0943089718457481,0.06565704345703124,0.009484372973627897,"{'cache_ratings': True, 'lr_all': 0.01382032184570973, 'n_epochs': 200, 'n_factors': 22, 'reg_all': 0.1420088200105188, 'reg_bi': 0, 'reg_bu': 0}",True,0.01382032184570973,200,22,0.1420088200105188,0,0
0.6997313060458512,0.6865812366817468,0.6781357462486686,0.6752931717408095,0.6884563143289009,0.6856395550091954,0.00861107586039691,246,1.9093191623687744,0.04497512985478993,0.06827239990234375,0.013610708543673114,"{'cache_ratings': True, 'lr_all': 0.015319699529188996, 'n_epochs': 200, 'n_factors': 19, 'reg_all': 0.14950617458103238, 'reg_bi': 0, 'reg_bu': 0}",True,0.015319699529188996,200,19,0.14950617458103238,0,0
0.6986446725020486,0.6856364418813653,0.6804578614767915,0.6741484612823198,0.6858515980013413,0.6849478070287732,0.008070695874415132,100,2.664810800552368,0.07591158654025418,0.05471467971801758,0.003564432235883756,"{'cache_ratings': True, 'lr_all': 0.013713143913430547, 'n_epochs': 200, 'n_factors': 29, 'reg_all': 0.12927319138572835, 'reg_bi': 0, 'reg_bu': 0}",True,0.013713143913430547,200,29,0.12927319138572835,0,0
0.701419957443496,0.6853197431439445,0.6800751760274205,0.6756883816418212,0.6894373018466257,0.6863881120206616,0.0088400536028027,360,3.2554268836975098,0.07424303365373523,0.06702871322631836,0.004505425048750317,"{'cache_ratings': True, 'lr_all': 0.010442617395043097, 'n_epochs': 200, 'n_factors': 38, 'reg_all': 0.14339027274547114, 'reg_bi': 0, 'reg_bu': 0}",True,0.010442617395043097,200,38,0.14339027274547114,0,0
0.700628810989183,0.685967396479455,0.6797403440394706,0.676129046913647,0.6894829917043472,0.6863897180252205,0.008508748580615231,361,2.210569906234741,0.03982693647825515,0.06283259391784668,0.008947996017112677,"{'cache_ratings': True, 'lr_all': 0.016266589157029172, 'n_epochs': 200, 'n_factors': 25, 'reg_all': 0.13501399623839225, 'reg_bi': 0, 'reg_bu': 0}",True,0.016266589157029172,200,25,0.13501399623839225,0,0
0.6999937079485796,0.6855371999311376,0.6815339237188152,0.6777305862181418,0.687364327556816,0.6864319490746981,0.007553748438562852,366,1.942580223083496,0.08341095268227278,0.061919021606445315,0.007621813066995781,"{'cache_ratings': True, 'lr_all': 0.009832047867373635, 'n_epochs': 200, 'n_factors': 20, 'reg_all': 0.1474439142187497, 'reg_bi': 0, 'reg_bu': 0}",True,0.009832047867373635,200,20,0.1474439142187497,0,0
0.7021339893404859,0.6857240929728332,0.6765792874982466,0.677288977392018,0.6893693887690345,0.6862191471945236,0.009339444617926452,339,1.5898940086364746,0.05439926610835031,0.05852775573730469,0.0060115221015216705,"{'cache_ratings': True, 'lr_all': 0.015175453374895303, 'n_epochs': 200, 'n_factors': 17, 'reg_all': 0.14788186644601056, 'reg_bi': 0, 'reg_bu': 0}",True,0.015175453374895303,200,17,0.14788186644601056,0,0
0.6997635254308786,0.6848121315389186,0.6793865256419812,0.6774898686874853,0.6893975314391351,0.6861699165476797,0.007980036384901057,332,2.081556034088135,0.031015022411687857,0.05407514572143555,0.007746165112767025,"{'cache_ratings': True, 'lr_all': 0.01037610835084075, 'n_epochs': 200, 'n_factors': 24, 'reg_all': 0.13137919773151266, 'reg_bi': 0, 'reg_bu': 0}",True,0.01037610835084075,200,24,0.13137919773151266,0,0
0.7003132867421097,0.688004433226415,0.6760965585628309,0.6796410068631724,0.6896440528786077,0.6867398676546271,0.008461028029559288,386,1.7091792106628418,0.06187533528312205,0.06444334983825684,0.014239781941466634,"{'cache_ratings': True, 'lr_all': 0.01600381844341878, 'n_epochs': 200, 'n_factors': 18, 'reg_all': 0.1426844118236782, 'reg_bi': 0, 'reg_bu': 0}",True,0.01600381844341878,200,18,0.1426844118236782,0,0
0.7005520439844056,0.682417794813466,0.6767104027665316,0.6768008694027544,0.6865544571359846,0.6846071136206284,0.008787736443637817,63,2.050047588348389,0.05292615154524262,0.057722043991088864,0.004168932852858345,"{'cache_ratings': True, 'lr_all': 0.01064352787353579, 'n_epochs': 200, 'n_factors': 24, 'reg_all': 0.16454488805864506, 'reg_bi': 0, 'reg_bu': 0}",True,0.01064352787353579,200,24,0.16454488805864506,0,0
0.701689543632224,0.6841187861998008,0.6785256535628723,0.6771879873740433,0.6876722841357716,0.6858388509809424,0.008785042460122574,288,2.636505699157715,0.1560317160058697,0.05424065589904785,0.009044700295695988,"{'cache_ratings': True, 'lr_all': 0.009922188873016243, 'n_epochs': 200, 'n_factors': 29, 'reg_all': 0.15513135277236184, 'reg_bi': 0, 'reg_bu': 0}",True,0.009922188873016243,200,29,0.15513135277236184,0,0
0.6997491519879901,0.6844691331607767,0.6788097283866245,0.6764407540402628,0.6845114541674864,0.6847960443486281,0.008117020949884195,79,2.36205735206604,0.07606351903497835,0.06721434593200684,0.01145792821020007,"{'cache_ratings': True, 'lr_all': 0.01375200425634728, 'n_epochs': 200, 'n_factors': 27, 'reg_all': 0.13476572363556494, 'reg_bi': 0, 'reg_bu': 0}",True,0.01375200425634728,200,27,0.13476572363556494,0,0
0.697196140136266,0.6842041917182746,0.679926410475979,0.674454948052535,0.6889006770796462,0.6849364734925402,0.007765483627844661,98,2.6311450958251954,0.023432181397463205,0.060869455337524414,0.006982761717408885,"{'cache_ratings': True, 'lr_all': 0.014752730459474193, 'n_epochs': 200, 'n_factors': 30, 'reg_all': 0.13620535023983518, 'reg_bi': 0, 'reg_bu': 0}",True,0.014752730459474193,200,30,0.13620535023983518,0,0
0.6983035486361263,0.6874241313268731,0.6785501364303969,0.6736904272867122,0.6902756762134822,0.6856487839787182,0.008695931810699041,247,2.9759748458862303,0.1289067227976849,0.053914213180541994,0.006279126837717101,"{'cache_ratings': True, 'lr_all': 0.012222677658727936, 'n_epochs': 200, 'n_factors': 35, 'reg_all': 0.13148801618794997, 'reg_bi': 0, 'reg_bu': 0}",True,0.012222677658727936,200,35,0.13148801618794997,0,0
0.6983976127441011,0.6879614034273435,0.6798518201295963,0.6728571637106491,0.6861339921463485,0.6850403984316077,0.008526381936671453,116,2.2320849895477295,0.08207473773022898,0.06054224967956543,0.008617734665925464,"{'cache_ratings': True, 'lr_all': 0.01550595146034331, 'n_epochs': 200, 'n_factors': 25, 'reg_all': 0.13240416388476275, 'reg_bi': 0, 'reg_bu': 0}",True,0.01550595146034331,200,25,0.13240416388476275,0,0
0.6997917176265029,0.6852348906888994,0.6774594887521284,0.6744206799653655,0.6888654570167311,0.6851544468099254,0.008971665342790517,136,2.451905345916748,0.12841060634277834,0.05817179679870606,0.005577182343743987,"{'cache_ratings': True, 'lr_all': 0.01661472507317476, 'n_epochs': 200, 'n_factors': 28, 'reg_all': 0.1459335644450188, 'reg_bi': 0, 'reg_bu': 0}",True,0.01661472507317476,200,28,0.1459335644450188,0,0
0.7003023957496636,0.6886973284640963,0.6788007677750683,0.6758228145309346,0.686853460724445,0.6860953534488415,0.008578124358280311,328,2.3704941272735596,0.0405500776946471,0.05831422805786133,0.007028992401064791,"{'cache_ratings': True, 'lr_all': 0.015994492310482045, 'n_epochs': 200, 'n_factors': 27, 'reg_all': 0.1435970488521972, 'reg_bi': 0, 'reg_bu': 0}",True,0.015994492310482045,200,27,0.1435970488521972,0,0
0.7016501012218322,0.6829152458868628,0.6765963500478623,0.67453385218775,0.6867219938700707,0.6844835086428755,0.00962668270209496,47,2.056083011627197,0.020792002805973177,0.06687569618225098,0.006823773901564775,"{'cache_ratings': True, 'lr_all': 0.012312341459160337, 'n_epochs': 200, 'n_factors': 22, 'reg_all': 0.13854221056855803, 'reg_bi': 0, 'reg_bu': 0}",True,0.012312341459160337,200,22,0.13854221056855803,0,0
0.7035360057472606,0.6832280870525675,0.6772494996231626,0.6731322590749682,0.6877970670443773,0.6849885837084673,0.010540015632843886,107,2.181028461456299,0.04449457660002628,0.062391138076782225,0.005776088671517053,"{'cache_ratings': True, 'lr_all': 0.010574440889416436, 'n_epochs': 200, 'n_factors': 25, 'reg_all': 0.1380652046397763, 'reg_bi': 0, 'reg_bu': 0}",True,0.010574440889416436,200,25,0.1380652046397763,0,0
0.7012280783596535,0.6843872902767182,0.676223550846885,0.6753780649483061,0.689208207667065,0.6852850384197255,0.00949353897757663,171,1.8836825847625733,0.0316289258251887,0.05907139778137207,0.00800648118722687,"{'cache_ratings': True, 'lr_all': 0.011364109791508353, 'n_epochs': 200, 'n_factors': 20, 'reg_all': 0.13085669182494516, 'reg_bi': 0, 'reg_bu': 0}",True,0.011364109791508353,200,20,0.13085669182494516,0,0
0.7026671417007065,0.6872905983074956,0.6767641467533053,0.6810402701598697,0.6887198324551794,0.6872963978753113,0.008813097220307856,394,1.5219876766204834,0.0535070285742591,0.059374332427978516,0.00609279162634932,"{'cache_ratings': True, 'lr_all': 0.01454335539373822, 'n_epochs': 200, 'n_factors': 14, 'reg_all': 0.15598050178559847, 'reg_bi': 0, 'reg_bu': 0}",True,0.01454335539373822,200,14,0.15598050178559847,0,0
0.7006857830648052,0.6845843838487834,0.6789689952498695,0.6739508532569201,0.6887157711597308,0.6853811573160218,0.009140609826496211,193,3.0278365135192873,0.0829881598681271,0.06432967185974121,0.0063699639942520194,"{'cache_ratings': True, 'lr_all': 0.010933000133424402, 'n_epochs': 200, 'n_factors': 36, 'reg_all': 0.14858535933486, 'reg_bi': 0, 'reg_bu': 0}",True,0.010933000133424402,200,36,0.14858535933486,0,0
0.7000758499782875,0.6830654280187167,0.6794357037056575,0.6739531983183559,0.6881319148934745,0.6849324189828985,0.008874717988691383,97,2.1568575859069825,0.08700063055968761,0.0627967357635498,0.0060175339461456,"{'cache_ratings': True, 'lr_all': 0.015437814678470255, 'n_epochs': 200, 'n_factors': 25, 'reg_all': 0.1428186439537186, 'reg_bi': 0, 'reg_bu': 0}",True,0.015437814678470255,200,25,0.1428186439537186,0,0
0.7006645486472958,0.6812358338491807,0.6786248001151881,0.6751305358508999,0.6873887530618128,0.6846088943048755,0.008972601073965933,64,2.0824379444122316,0.06110813157035899,0.05929479598999023,0.001958427403982271,"{'cache_ratings': True, 'lr_all': 0.012803490247372037, 'n_epochs': 200, 'n_factors': 24, 'reg_all': 0.13061758906584314, 'reg_bi': 0, 'reg_bu': 0}",True,0.012803490247372037,200,24,0.13061758906584314,0,0
0.6989559283539211,0.6867050132753661,0.6782327612210498,0.6748315365620203,0.688776338849005,0.6855003156522724,0.008483835597331783,214,3.177707815170288,0.067171050241268,0.056721162796020505,0.004410627552771076,"{'cache_ratings': True, 'lr_all': 0.01399101550581593, 'n_epochs': 200, 'n_factors': 40, 'reg_all': 0.140053264252248, 'reg_bi': 0, 'reg_bu': 0}",True,0.01399101550581593,200,40,0.140053264252248,0,0
0.7013349298580837,0.6869974467911378,0.678924042313045,0.6754221471956493,0.6900092078464829,0.6865375548008797,0.009085637487024666,376,2.803005409240723,0.05842495776440053,0.061929750442504886,0.007106545100325395,"{'cache_ratings': True, 'lr_all': 0.010771545752895807, 'n_epochs': 200, 'n_factors': 33, 'reg_all': 0.13733357904139998, 'reg_bi': 0, 'reg_bu': 0}",True,0.010771545752895807,200,33,0.13733357904139998,0,0
0.7018621208447572,0.6851590038304743,0.6794252715864351,0.6739458074788482,0.6856614876424314,0.6852107382765893,0.009357827563873853,153,2.6589207649230957,0.05503984286590828,0.060097360610961915,0.010579578462454352,"{'cache_ratings': True, 'lr_all': 0.01520723820466853, 'n_epochs': 200, 'n_factors': 30, 'reg_all': 0.13347524787237816, 'reg_bi': 0, 'reg_bu': 0}",True,0.01520723820466853,200,30,0.13347524787237816,0,0
0.6999719374411743,0.6823155917069085,0.6748072802664087,0.6748103264994572,0.6868140192334427,0.6837438310294782,0.009321875386513728,11,2.7391597747802736,0.03763379888257178,0.05553421974182129,0.007432654910808336,"{'cache_ratings': True, 'lr_all': 0.012984329341530211, 'n_epochs': 200, 'n_factors': 31, 'reg_all': 0.14370336848412632, 'reg_bi': 0, 'reg_bu': 0}",True,0.012984329341530211,200,31,0.14370336848412632,0,0
0.7016339413424062,0.6853648373721445,0.6769604687514447,0.6741734855902205,0.6880456747772563,0.6852356815666945,0.009671266656408578,157,2.043150234222412,0.05957937854958638,0.06018462181091309,0.006959978552809517,"{'cache_ratings': True, 'lr_all': 0.008942273551712778, 'n_epochs': 200, 'n_factors': 24, 'reg_all': 0.15585757550819646, 'reg_bi': 0, 'reg_bu': 0}",True,0.008942273551712778,200,24,0.15585757550819646,0,0
0.6987598985963169,0.6828157311481805,0.6791128730457897,0.6717537181801007,0.6866984122468643,0.6838281266434504,0.008947024689431496,16,2.8399658679962156,0.08425421031741825,0.0585212230682373,0.00431322677410348,"{'cache_ratings': True, 'lr_all': 0.01449931260045459, 'n_epochs': 200, 'n_factors': 33, 'reg_all': 0.1374136721749266, 'reg_bi': 0, 'reg_bu': 0}",True,0.01449931260045459,200,33,0.1374136721749266,0,0
0.7010195038539412,0.6860681188552351,0.6780623309916101,0.6773922084840831,0.6886657658004295,0.6862415855970598,0.008596572451441834,343,2.5431047439575196,0.07465899273846643,0.0648843765258789,0.002511746813904887,"{'cache_ratings': True, 'lr_all': 0.017235229323519483, 'n_epochs': 200, 'n_factors': 29, 'reg_all': 0.1392831609138559, 'reg_bi': 0, 'reg_bu': 0}",True,0.017235229323519483,200,29,0.1392831609138559,0,0
0.700407921843189,0.6832833981552894,0.6783371279337277,0.6764573621702098,0.6878280353254795,0.6852627690855791,0.008548378191470463,164,2.0872026443481446,0.07112131030828588,0.0654911994934082,0.0059496395576818855,"{'cache_ratings': True, 'lr_all': 0.014464060989417302, 'n_epochs': 200, 'n_factors': 24, 'reg_all': 0.1447234697423834, 'reg_bi': 0, 'reg_bu': 0}",True,0.014464060989417302,200,24,0.1447234697423834,0,0
0.6976791549232791,0.6843246841914683,0.680219348564338,0.674093473749759,0.6879504734106682,0.6848534269679025,0.00789457838120096,89,2.2489460468292237,0.03500589796616861,0.06364779472351074,0.00578192440131579,"{'cache_ratings': True, 'lr_all': 0.013863616146842214, 'n_epochs': 200, 'n_factors': 26, 'reg_all': 0.1349449803456741, 'reg_bi': 0, 'reg_bu': 0}",True,0.013863616146842214,200,26,0.1349449803456741,0,0
0.7004432505952295,0.6849494843709922,0.6813853468237729,0.6761531102047196,0.6882395522693099,0.6862341488528048,0.008157313275353214,341,2.0079442501068114,0.029851226451717665,0.0611304759979248,0.006843533541099473,"{'cache_ratings': True, 'lr_all': 0.015016275756843228, 'n_epochs': 200, 'n_factors': 21, 'reg_all': 0.13898031855398038, 'reg_bi': 0, 'reg_bu': 0}",True,0.015016275756843228,200,21,0.13898031855398038,0,0
0.7007229413555613,0.6879229052058113,0.6814081435876026,0.677201926871599,0.6884250519280404,0.6871361937897229,0.007979724279563423,389,1.9748831748962403,0.0894167377479597,0.05725398063659668,0.005621942629651253,"{'cache_ratings': True, 'lr_all': 0.015347453441812112, 'n_epochs': 200, 'n_factors': 21, 'reg_all': 0.14826430172506608, 'reg_bi': 0, 'reg_bu': 0}",True,0.015347453441812112,200,21,0.14826430172506608,0,0
0.7000171828752053,0.6834088622298258,0.6779325751249822,0.6762351951504343,0.6875962226414988,0.6850380076043893,0.008503539832802571,115,2.4635829448699953,0.05983032581317781,0.06121935844421387,0.008910954599719328,"{'cache_ratings': True, 'lr_all': 0.01337511740678819, 'n_epochs': 200, 'n_factors': 28, 'reg_all': 0.1358632388408625, 'reg_bi': 0, 'reg_bu': 0}",True,0.01337511740678819,200,28,0.1358632388408625,0,0
0.702417913838324,0.6875262501351236,0.6760596676057851,0.6719085199986413,0.6896450624366123,0.6855114828028972,0.010782862198147959,218,1.4917462825775147,0.09436054019460258,0.05516715049743652,0.0037350762150498954,"{'cache_ratings': True, 'lr_all': 0.009932915521907497, 'n_epochs': 200, 'n_factors': 14, 'reg_all': 0.1351869631138855, 'reg_bi': 0, 'reg_bu': 0}",True,0.009932915521907497,200,14,0.1351869631138855,0,0
0.6997992817086283,0.6872609851574311,0.6789810318088991,0.6747074183527232,0.6887835115644305,0.6859064457184225,0.00867758893449965,299,2.097616195678711,0.050117283233386996,0.06246781349182129,0.006472968601339533,"{'cache_ratings': True, 'lr_all': 0.01418154118515894, 'n_epochs': 200, 'n_factors': 22, 'reg_all': 0.14587582025187312, 'reg_bi': 0, 'reg_bu': 0}",True,0.01418154118515894,200,22,0.14587582025187312,0,0
