split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
0.6901490480570609,0.6915046896344964,0.677158675651772,0.6862708044477763,0.006466972986792083,56,0.3155817190806071,0.017892670716548136,0.09986503918965657,0.006846326005519339,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.011, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.011,0,0
0.6897258194978532,0.6913616602963506,0.6768469795504176,0.6859781531148738,0.006491160234127367,45,0.3228761355082194,0.01055321286389912,0.0973967711130778,0.009719861750919913,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.012, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.012,0,0
0.6907407357149513,0.6924980381923953,0.6774612181332981,0.6868999973468816,0.006712671737412735,68,0.3153673807779948,0.004984216560353183,0.10807164510091145,0.010797044151775412,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.013000000000000001, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.013000000000000001,0,0
0.6898766744024302,0.693145251617214,0.6767106273118065,0.6865775177771503,0.007103405044698333,60,0.32221055030822754,0.008561976510520292,0.08767477671305339,0.0039047571409594225,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.014000000000000002, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.014000000000000002,0,0
0.6900226588731484,0.6910717970095438,0.6766091854605986,0.6859012137810968,0.0065844015389412295,41,0.3202083110809326,0.0026208532151250135,0.0970293680826823,0.012339856260698561,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.015, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.015,0,0
0.6892696970219739,0.6909013474025086,0.6764844857101464,0.6855518433782096,0.006446099701965204,30,0.31156110763549805,0.007217517002340651,0.08550834655761719,0.003975802305350213,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.016, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.016,0,0
0.6894932357424995,0.6921999743676207,0.6762921461439162,0.6859951187513454,0.006949454010283735,46,0.3024969895680745,0.0008992710203400123,0.08610272407531738,0.0013214533945370493,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.017, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.017,0,0
0.6892173599954975,0.691385112091061,0.6772066185196921,0.6859363635354168,0.006235977513142777,42,0.3088668982187907,0.0020002830703008414,0.09681002298990886,0.003483546907079082,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.018000000000000002, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.018000000000000002,0,0
0.6892303095272054,0.6919185471371446,0.6769685584904669,0.686039138384939,0.0065070843485324475,48,0.3204774061838786,0.013578247715310295,0.09116466840108235,0.011029107925318634,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.019000000000000003, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.019000000000000003,0,0
0.6892572688061849,0.691462568732204,0.6758683782179505,0.6855294052521131,0.006890448435191068,28,0.32578134536743164,0.002207580242545369,0.10703198115030925,0.01613455598968626,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.02, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.02,0,0
0.6891840444437851,0.6911876395725342,0.6753080779378912,0.6852265873180702,0.007060982915690542,10,0.32080737749735516,0.004673962208333433,0.10224064191182454,0.006340493855883097,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.021, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.021,0,0
0.6891826036284627,0.6908839050932822,0.6771769834114604,0.6857478307110685,0.006100173453460073,37,0.33120234807332355,0.0005956834429449736,0.09643228848775227,0.02073191738455798,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.022000000000000002, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.022000000000000002,0,0
0.6890092954664746,0.6915857725783958,0.6755964008968938,0.6853971563139214,0.0070095488982463905,18,0.3247191905975342,0.0026674095956659843,0.09734686215718587,0.004419003829756947,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.023, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.023,0,0
0.6886397968264438,0.6901430438348513,0.6767854766391046,0.6851894391001331,0.0059741039315172745,7,0.31996432940165204,0.00021134829479148827,0.10001699129740398,0.002101329747923084,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.024, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.024,0,0
0.6889176598802067,0.691025466475907,0.6763842088112749,0.6854424450557962,0.00646268494551033,20,0.34243297576904297,0.0034405043262990807,0.09043637911478679,0.006939375957559401,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.025, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.025,0,0
0.6891691566139476,0.6909752641837111,0.6763481343674194,0.6854975183883593,0.006511473315636207,22,0.32636388142903644,0.0014160148137500076,0.09429041544596355,0.007986122520324714,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.026000000000000002, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.026000000000000002,0,0
0.688962273170813,0.691253867875679,0.6767144237649393,0.6856435216038105,0.00638276025634378,35,0.32718269030253094,0.0024556435598294176,0.10853330294291179,0.0022113096387967423,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.027000000000000003, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.027000000000000003,0,0
0.6888353836874974,0.6908900811343098,0.6768996842257684,0.6855417163491918,0.00616814314664183,29,0.33714906374613446,0.0032259676991603196,0.09027353922526042,0.004214723892751928,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.028, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.028,0,0
0.6879824484249328,0.6915437884583786,0.6769727574106655,0.685499664764659,0.006202252143436642,24,0.322052001953125,0.01123146090046497,0.09293969472249348,0.002109540938115161,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.029, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.029,0,0
0.6886286900580093,0.6911548396249442,0.677023500098311,0.6856023432604216,0.006153198106605407,33,0.3398282527923584,0.0028860092717205733,0.09474754333496094,0.0034496120776542497,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.030000000000000002, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.030000000000000002,0,0
0.6880157592114832,0.6909989507093944,0.6763350015419889,0.6851165704876222,0.006327812825849889,4,0.3324766953786214,0.0104475068975883,0.09681169191996257,0.0015337705478556303,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.031, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.031,0,0
0.6879903467525732,0.691374346056062,0.6761075301844259,0.6851574076643537,0.006546656888457442,5,0.32035136222839355,0.005435394087143034,0.09260447820027669,0.0026138993226125467,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.032, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.032,0,0
0.6881452092073777,0.690225719185146,0.6759198615731041,0.6847635966552094,0.006310883091598778,2,0.3162367343902588,0.002155135798364852,0.10280950864156087,0.014052490421734582,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.033, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.033,0,0
0.6886573166988669,0.6910354763681923,0.6765503526743913,0.6854143819138168,0.006342563709901754,19,0.3369545141855876,0.014034634358802093,0.11367638905843098,0.019356449398387564,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.034, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.034,0,0
0.6890903169533228,0.6907767725653456,0.6759860823448788,0.6852843906211824,0.006610846427587177,12,0.347894827524821,0.0029861516932778286,0.1097110112508138,0.0028549852528896185,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.035, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.035,0,0
0.6879858232708306,0.6916437634187733,0.6763238593195876,0.6853178153363971,0.006532664854698094,14,0.3728450934092204,0.0018510764878472894,0.10312835375467937,0.012638756817621272,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.036000000000000004, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.036000000000000004,0,0
0.6879895233132983,0.6914721619683675,0.6765810578815519,0.685347581054406,0.006359829107011461,16,0.3679412206013997,0.0027302041239410458,0.12128186225891113,0.01594138567931922,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.037000000000000005, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.037000000000000005,0,0
0.6878850387139082,0.6917929756334199,0.6763557908296709,0.6853446017256664,0.006553219754934478,15,0.35426902770996094,0.0017645415038537243,0.10052951176961263,0.007120182631140304,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.038, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.038,0,0
0.6880783975273366,0.6907432483552083,0.6768174604403477,0.6852130354409641,0.0060354296824078274,9,0.35460933049519855,0.009905779105217147,0.09863694508870442,0.0029338626988162798,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.039, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.039,0,0
0.6882584180131801,0.6909019238206926,0.6764327584716193,0.6851977001018307,0.0062910085081459505,8,0.3550384044647217,0.005744207183918875,0.10622795422871907,0.0021381393445703604,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.04, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.04,0,0
0.688604106146881,0.6913727726728718,0.6761867178057331,0.6853878655418285,0.0066036463830789136,17,0.34709707895914715,0.0045326516049449305,0.0899199644724528,0.002424169582502645,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.041, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.041,0,0
0.689515261967233,0.6909264824949478,0.6760894851964389,0.6855104098862066,0.006686466548293248,26,0.3437031904856364,0.0035689146854412657,0.10200460751851399,0.006053966879988868,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.042, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.042,0,0
0.6885284107928324,0.6913055262129939,0.6766615304162328,0.6854984891406865,0.006350694037530966,23,0.3331145445505778,0.003189386576911546,0.09525362650553386,0.0018550738833093138,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.043000000000000003, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.043000000000000003,0,0
0.6882561942082864,0.6910421389136441,0.6772213861107865,0.6855065730775722,0.005967892664432215,25,0.336381991704305,0.006898727045763464,0.09855469067891438,0.017777681206644684,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.044000000000000004, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.044000000000000004,0,0
0.6884885893012449,0.6921211365045694,0.6770577573118758,0.68588916103923,0.006418417179894124,40,0.32702938715616864,0.007265631141445287,0.09998671213785808,0.00185206491872827,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.045, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.045,0,0
0.6887490278270286,0.691843155786204,0.6763529847695994,0.685648389460944,0.006693121754898415,36,0.33992783228556317,0.008229646783074692,0.10103034973144531,0.011204472127420331,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.046, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.046,0,0
0.6877072993969435,0.690087094036402,0.6763672873184678,0.6847205602506046,0.005986024398022084,1,0.33526190121968585,0.002181150618235956,0.10140061378479004,0.0038280456768189264,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.047, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.047,0,0
0.6878938133918074,0.6906195170811684,0.6760293487155099,0.6848475597294953,0.006333929757842727,3,0.3342894713083903,0.002306065647467624,0.09202686945597331,0.005684272303725631,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.048, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.048,0,0
0.6881155569170722,0.6913051272072633,0.6772916180423387,0.6855707673888913,0.005997309123593697,32,0.3353859583536784,0.00795947717435318,0.09395130475362141,0.0013486526542071935,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.049, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.049,0,0
0.6883533090619459,0.6904494629341538,0.6771033449182056,0.685302038971435,0.005860170839252545,13,0.3775143623352051,0.012843112434075698,0.11837903658548991,0.013092544942376747,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.05, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.05,0,0
0.6877911159443425,0.6908424177910979,0.6777227244077876,0.6854520860477428,0.005605645027464726,21,0.3897817134857178,0.0059282277428755635,0.1225736141204834,0.008457291494790386,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.051000000000000004, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.051000000000000004,0,0
0.688628359620048,0.6902987411387804,0.6767567968003197,0.6852279658530493,0.006028713098966421,11,0.39122509956359863,0.014147555414138943,0.14916133880615234,0.08400639019263685,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.052000000000000005, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.052000000000000005,0,0
0.6883795096552119,0.6904564925506876,0.6767133941809634,0.6851831321289543,0.006048735965348592,6,0.3844896952311198,0.024475591137146837,0.23894119262695312,0.023364292854369553,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.053000000000000005, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.053000000000000005,0,0
0.6888890933185432,0.6913876607956184,0.6777826229978549,0.6860197923706721,0.005913201575950435,47,0.508893092473348,0.010627003104919142,0.10921939214070638,0.005683204276983148,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.054, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.054,0,0
0.6888472467594505,0.6909958770147078,0.6770769503978477,0.6856400247240019,0.0061182151226145615,34,0.4221660296122233,0.05302996282659328,0.1202863057454427,0.022544103738323936,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.055, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.055,0,0
0.6884627916016498,0.6918638327996495,0.6775088455776376,0.6859451566596456,0.006124828096196198,43,0.3713180224100749,0.01448659252313341,0.13631963729858398,0.020240186258172563,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.056, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.056,0,0
0.6881945461315944,0.6912303843095565,0.6772687441018794,0.6855645581810101,0.00599552481924756,31,0.45171674092610675,0.019127372919499175,0.12436962127685547,0.024047616112442362,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.057,0,0
0.6889941591676731,0.692111825223212,0.6776192025718799,0.6862417289875884,0.006228479308823159,54,0.4365973472595215,0.018511260002985412,0.10710461934407552,0.0037989029262599,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.058, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.058,0,0
0.6880038804042233,0.6914401348631152,0.6771126982510007,0.6855189045061131,0.0061073829026395575,27,0.37267065048217773,0.01088531850820115,0.11500740051269531,0.01164628763146348,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.059000000000000004, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.059000000000000004,0,0
0.6884663575630656,0.6913980547106672,0.6774069648453498,0.6857571257063609,0.006024538811941522,38,0.3665173053741455,0.0067782258998457376,0.10308265686035156,0.00923752051740549,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.060000000000000005, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.060000000000000005,0,0
0.6884894866748318,0.6913450312633903,0.6776354031442006,0.6858233070274742,0.005905921391598283,39,0.35596338907877606,0.004493713152619982,0.1140579382578532,0.015280369389844374,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.061, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.061,0,0
0.6882843153189817,0.6944925444711396,0.677848848798973,0.6868752361963648,0.006867424523903683,66,0.3624742825826009,0.009557918477039545,0.09894188245137532,0.0037178802433344956,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.062, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.062,0,0
0.6888420000095307,0.6914310595611048,0.6776193990214134,0.6859641528640162,0.005994552797366734,44,0.3585207462310791,0.0007395165548053067,0.1021424134572347,0.0035688316073209134,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.063, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.063,0,0
0.6885536549303828,0.6917269837980227,0.6781508537497496,0.6861438308260516,0.005798463355767466,50,0.3486607074737549,0.006574446197212907,0.1015170415242513,0.005174417624271232,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.064, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.064,0,0
0.6883292170206149,0.691867399268048,0.6782817960919814,0.6861594707935481,0.005754592509859165,51,0.35590600967407227,0.011034245776697173,0.10015400250752766,0.0007985025206789532,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.065, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.065,0,0
0.6886612408784877,0.6925162272195161,0.6775515202954832,0.6862429961311624,0.006344107190878004,55,0.35993464787801105,0.005564800945925891,0.10915199915568034,0.014293239795107823,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.066, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.066,0,0
0.6890866406801934,0.6920027707322682,0.6774645543080656,0.6861846552401758,0.006279918992035621,52,0.3562347888946533,0.007321709215467323,0.11518677075703938,0.009614572678195973,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.067, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.067,0,0
0.6891143636974926,0.6915324260791573,0.6775208352893326,0.6860558750219942,0.0061153868151839885,49,0.3790601094563802,0.015841299527149078,0.10134474436442058,0.0016234384976503728,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.068, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.068,0,0
0.6888039447331131,0.6927043072506344,0.6791585001773975,0.6868889173870483,0.0056934301095485,67,0.3652370770772298,0.011196311666103438,0.10916248957316081,0.004251105867185201,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.069, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.069,0,0
0.6890947657096465,0.692829825463194,0.6779405552073671,0.6866217154600692,0.006325059964957598,61,0.37027819951375324,0.0046171924380068365,0.09963361422220866,0.002836249284860201,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.07, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.07,0,0
0.6887415943150206,0.6932124594105198,0.6795404091056533,0.6871648209437312,0.005691859718522324,72,0.36306460698445636,0.007774852227838437,0.09905107816060384,0.0025784615343113202,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.07100000000000001, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.07100000000000001,0,0
0.6884203873213934,0.6919239358365671,0.6789041594804691,0.6864161608794764,0.005500990020809045,57,0.35773611068725586,0.002267216052066178,0.10754736264546712,0.00120727265377864,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.07200000000000001, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.07200000000000001,0,0
0.6893332571610941,0.6918101923855131,0.6790524949031767,0.6867319814832613,0.005523566940952004,62,0.36970798174540204,0.011656799752252192,0.11241785685221355,0.01766985552262049,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.07300000000000001, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.07300000000000001,0,0
0.688802162005215,0.692918250581574,0.6785263533264103,0.6867489219710664,0.006052190932721235,63,0.37317625681559247,0.005501418114110546,0.10217809677124023,0.005202634429738375,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.074, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.074,0,0
0.689054954192413,0.6924153161335775,0.678934793442141,0.6868016879227105,0.0057293996003198525,64,0.36647558212280273,0.006329630844982598,0.11263600985209148,0.0032718818454301273,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.075, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.075,0,0
0.6895273942632387,0.6922558870846085,0.6796052497337226,0.6871295103605233,0.00543580976819975,70,0.3750784397125244,0.01357660847635356,0.1069182554880778,0.008975026391441904,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.076, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.076,0,0
0.6890393121720287,0.6923081844102388,0.6792241999788823,0.68685723218705,0.00555990209419966,65,0.37042466799418133,0.0036098663168630855,0.11365032196044922,0.004789927824799555,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.077, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.077,0,0
0.6889436148989763,0.6927018790376167,0.6791573251773456,0.6869342730379796,0.005709163736439368,69,0.36942338943481445,0.01486663126096811,0.11061406135559082,0.007813928685543373,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.078, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.078,0,0
0.6890489875948941,0.6931977359166991,0.6793244414051284,0.6871903883055738,0.0058142278730651045,73,0.37208906809488934,0.002951756136473915,0.10944406191507976,0.009860250651285882,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.079, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.079,0,0
0.6895481873400368,0.6926164398619087,0.6794861688421946,0.6872169320147133,0.005608152863268053,74,0.36792906125386554,0.002633331873833775,0.12772099177042642,0.012645961185890519,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.08, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.08,0,0
