split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
0.6896039383064979,0.6773212163002602,0.6918239966313895,0.6862497170793826,0.006378127173581658,1,3.3690351645151773,0.08243589082471542,0.08785661061604817,0.01196372120021754,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 1500, 'lr_all': 0.0063095734448019684, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,True,1500,0.0063095734448019684,0.10000000000000082,0,0
0.711811247818238,0.7041443776838165,0.7213645522840663,0.7124400592620402,0.007044153897129348,2,4.216989517211914,0.06592983571883565,0.0894772211710612,0.011813696349386976,"{'n_factors': 2, 'cache_ratings': 'True', 'n_epochs': 1500, 'lr_all': 0.0063095734448019684, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",2,True,1500,0.0063095734448019684,0.10000000000000082,0,0
0.7242481666537128,0.7208498699399537,0.7404124790133829,0.7285035052023497,0.008534434098114559,194,4.664906024932861,0.06715772944897956,0.08073774973551433,0.004676423007500085,"{'n_factors': 3, 'cache_ratings': 'True', 'n_epochs': 1500, 'lr_all': 0.0063095734448019684, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",3,True,1500,0.0063095734448019684,0.10000000000000082,0,0
0.7239599432907038,0.7240671608501078,0.7451642571969648,0.7310637871125921,0.009970634093893836,198,5.450707912445068,0.1556970129352562,0.11194364229838054,0.008513510893195807,"{'n_factors': 4, 'cache_ratings': 'True', 'n_epochs': 1500, 'lr_all': 0.0063095734448019684, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",4,True,1500,0.0063095734448019684,0.10000000000000082,0,0
0.7247197094500991,0.7247004727321112,0.7398610174474081,0.7297603998765395,0.0071422194961853055,196,6.022948265075684,0.09774974640959103,0.10177262624104817,0.0053801019956989885,"{'n_factors': 5, 'cache_ratings': 'True', 'n_epochs': 1500, 'lr_all': 0.0063095734448019684, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",5,True,1500,0.0063095734448019684,0.10000000000000082,0,0
0.7346758815122668,0.7183463605773008,0.7379819087912712,0.7303347169602796,0.008583820853456874,197,6.689190705617269,0.11139691621437812,0.1128710110982259,0.004472782050405308,"{'n_factors': 6, 'cache_ratings': 'True', 'n_epochs': 1500, 'lr_all': 0.0063095734448019684, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",6,True,1500,0.0063095734448019684,0.10000000000000082,0,0
0.732027250782495,0.7314685476855337,0.7401690672074489,0.7345549552251591,0.003976323871777816,199,7.166273673375447,0.1649308168917942,0.0843962828318278,0.0025956879543413075,"{'n_factors': 7, 'cache_ratings': 'True', 'n_epochs': 1500, 'lr_all': 0.0063095734448019684, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",7,True,1500,0.0063095734448019684,0.10000000000000082,0,0
0.7241659566710829,0.7143507937486172,0.7422919911925255,0.7269362472040752,0.01157392214931935,192,6.325513998667399,0.17620294396178776,0.08639844258626302,0.009691943217050834,"{'n_factors': 8, 'cache_ratings': 'True', 'n_epochs': 1500, 'lr_all': 0.0063095734448019684, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",8,True,1500,0.0063095734448019684,0.10000000000000082,0,0
0.7236041125696119,0.7197535379682406,0.7426968923675341,0.728684847635129,0.010031941632518125,195,6.241518417994182,0.07312130738145954,0.08897121747334798,0.005025621243109669,"{'n_factors': 9, 'cache_ratings': 'True', 'n_epochs': 1500, 'lr_all': 0.0063095734448019684, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",9,True,1500,0.0063095734448019684,0.10000000000000082,0,0
0.727107344687389,0.7139185519580262,0.7357024862056158,0.7255761276170104,0.008958921702723353,191,6.276913642883301,0.14646430349081874,0.08448195457458496,0.009718390788734318,"{'n_factors': 10, 'cache_ratings': 'True', 'n_epochs': 1500, 'lr_all': 0.0063095734448019684, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",10,True,1500,0.0063095734448019684,0.10000000000000082,0,0
