split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
1.8844030211707834,1.8710767639168207,1.8255389530850494,1.8434523954308877,1.8594041398823598,1.8567750546971802,0.020629797870215353,652,8.870635843276977,0.16330697881068837,0.08073196411132813,0.005864876938000456,"{'n_factors': 95, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 6.309573444801943e-05, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",95,True,200,6.309573444801943e-05,0.2511886431509603,0,0
1.0496150697033972,1.0465456527275723,1.023396537551249,1.0517695156046731,1.0432742878045447,1.0429202126782873,0.0101742257502154,500,22.208405113220216,0.2263021285790557,0.10085382461547851,0.007105522891918258,"{'n_factors': 243, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0063095734448019684, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",243,True,200,0.0063095734448019684,2.5118864315095822e-05,0,0
0.897874411981847,0.8906570981175624,0.8806711499045701,0.8952616833544561,0.8961160879194099,0.8921160862555692,0.006199489076600308,350,17.186744832992552,0.16989295513707456,0.08693361282348633,0.016676569134349326,"{'n_factors': 193, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.03981071705535002, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",193,True,200,0.03981071705535002,6.309573444801943e-05,0,0
0.8958325702341974,0.8684189653492861,0.9016756746244097,0.9095855096523099,0.9055774378001505,0.8962180315320708,0.014621973096380653,358,1.5323104858398438,0.06505413668964789,0.07528257369995117,0.006903824833270677,"{'n_factors': 11, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0063095734448019684, 'reg_all': 0.00039810717055349854, 'reg_bu': 0, 'reg_bi': 0}",11,True,200,0.0063095734448019684,0.00039810717055349854,0,0
7.45611066076883,7.3573597940476425,7.42947102948678,7.427997473701679,7.445131395274741,7.423214070655935,0.03452932372813673,831,6.688378524780274,0.1760868172975524,0.07861309051513672,0.007779434909093962,"{'n_factors': 71, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.6309573444801995, 'reg_all': 0.01584893192461124, 'reg_bu': 0, 'reg_bi': 0}",71,True,200,0.6309573444801995,0.01584893192461124,0,0
0.7100649566336392,0.706741719817659,0.687459655476245,0.7410505901087576,0.7319656675177116,0.7154565179108026,0.019060165253253443,66,14.969885730743409,0.21557670296487264,0.08957295417785645,0.011289489865302394,"{'n_factors': 167, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.03981071705535002, 'reg_all': 0.01584893192461124, 'reg_bu': 0, 'reg_bi': 0}",167,True,200,0.03981071705535002,0.01584893192461124,0,0
7.45611066076883,7.3573597940476425,7.42947102948678,7.427997473701679,7.445131395274741,7.423214070655935,0.03452932372813673,826,18.92223777770996,0.23294759055712672,0.08392105102539063,0.011828287753100117,"{'n_factors': 211, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.6309573444801995, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",211,True,200,0.6309573444801995,0.0063095734448019684,0,0
1.1584726771301666,1.1344834678153193,1.1484073923720057,1.1314791471440993,1.1763849747475972,1.1498455318418377,0.016456943876241803,520,6.073723077774048,0.13417671571161577,0.08340768814086914,0.008149126682847596,"{'n_factors': 67, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.00015848931924611174, 'reg_all': 0.00015848931924611174, 'reg_bu': 0, 'reg_bi': 0}",67,True,200,0.00015848931924611174,0.00015848931924611174,0,0
2.20704850293562,2.195640631486434,2.1380595646633616,2.178464448479484,2.1729146145301224,2.1784255524190046,0.02356020865944029,695,15.712038040161133,0.3799845298468092,0.09009456634521484,0.01243099513346175,"{'n_factors': 173, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 2.5118864315095822e-05, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",173,True,200,2.5118864315095822e-05,0.03981071705535002,0,0
0.8486208191646665,0.84223490695263,0.8195874413957531,0.8516389596186612,0.8397865203554261,0.8403737294974274,0.011232083215555742,259,10.243589401245117,0.19660987611848071,0.08285455703735352,0.01570514942212077,"{'n_factors': 113, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.01584893192461124, 'reg_all': 0.00039810717055349854, 'reg_bu': 0, 'reg_bi': 0}",113,True,200,0.01584893192461124,0.00039810717055349854,0,0
0.8658593771592832,0.857201289186808,0.8350461796424535,0.8646410012113818,0.8666374774379507,0.8578770649275753,0.011898898820664106,298,6.759779357910157,0.18675054259245552,0.07707371711730956,0.014914994510246228,"{'n_factors': 71, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0010000000000000041, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",71,True,200,0.0010000000000000041,2.5118864315095822e-05,0,0
0.8342619710080255,0.8199040883214018,0.8167427299900535,0.8458675593436726,0.8456461055878681,0.8324844908502044,0.0123415041488457,247,9.30986738204956,0.06372744717087013,0.09094491004943847,0.021280741818507632,"{'n_factors': 101, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.01584893192461124, 'reg_all': 0.00039810717055349854, 'reg_bu': 0, 'reg_bi': 0}",101,True,200,0.01584893192461124,0.00039810717055349854,0,0
0.7528220320873349,0.7457452958384014,0.7280293432160307,0.7726154514490531,0.7606109689872882,0.7519646183156217,0.014923329478282885,115,19.531321048736572,0.2819048604017238,0.09239315986633301,0.010784989105179412,"{'n_factors': 211, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.01584893192461124, 'reg_all': 0.01584893192461124, 'reg_bu': 0, 'reg_bi': 0}",211,True,200,0.01584893192461124,0.01584893192461124,0,0
2.3925689812637048,2.388906525170286,2.3388406299438063,2.3663657858461415,2.3666946093899117,2.37067530632277,0.01928509724138529,754,20.801368618011473,0.4177489269203955,0.09838657379150391,0.0073698102978965695,"{'n_factors': 229, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 1e-05, 'reg_all': 0.0025118864315095924, 'reg_bu': 0, 'reg_bi': 0}",229,True,200,1e-05,0.0025118864315095924,0,0
1.202049556420298,1.166111267247864,1.1633169459542398,1.1716868978117825,1.1953033726120827,1.1796936080092533,0.015875992120947514,540,13.305357408523559,0.227515992330507,0.08138880729675294,0.013967233315213254,"{'n_factors': 147, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.00015848931924611174, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",147,True,200,0.00015848931924611174,0.0010000000000000041,0,0
0.8003972464106368,0.7975097823088138,0.7812374276358043,0.819331359582282,0.8174315849554822,0.8031814801786039,0.014038131266713355,184,16.533487033843993,0.20203770353621153,0.07884540557861328,0.01030461447421461,"{'n_factors': 183, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0010000000000000041, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",183,True,200,0.0010000000000000041,0.2511886431509603,0,0
2.3975960323879026,2.392741510706416,2.3444486889694223,2.3750887640497873,2.3786466278509577,2.377704324792897,0.01863042349663924,804,7.404184007644654,0.23322386335807468,0.072430419921875,0.007212594704062237,"{'n_factors': 77, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 1e-05, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",77,True,200,1e-05,0.6309573444801995,0,0
0.7272317337927207,0.7202000325941618,0.6960579991554787,0.7457872584168982,0.742897882540207,0.7264349812998931,0.01793213981075146,81,1.7309645175933839,0.1345759311945679,0.07699599266052246,0.00898666101624738,"{'n_factors': 13, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0010000000000000041, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",13,True,200,0.0010000000000000041,0.0063095734448019684,0,0
2.2063262551753193,2.2086898269102453,2.1533993642484215,2.182963695839808,2.189720206406105,2.1882198697159803,0.019945958572872794,707,10.176685094833374,0.2807379107493079,0.08405961990356445,0.008532551626242295,"{'n_factors': 115, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 2.5118864315095822e-05, 'reg_all': 0.01584893192461124, 'reg_bu': 0, 'reg_bi': 0}",115,True,200,2.5118864315095822e-05,0.01584893192461124,0,0
2.23856114773603,2.2359617806128256,2.1842117326732646,2.2161823928812354,2.2203254014412424,2.2190484910689197,0.019443497050901884,738,15.535037755966187,0.22708865846366855,0.07941265106201172,0.003363103714336815,"{'n_factors': 173, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 2.5118864315095822e-05, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",173,True,200,2.5118864315095822e-05,0.6309573444801995,0,0
0.7716360111677982,0.7740391270077631,0.7559487914847829,0.7841692107805773,0.7956037693299977,0.7762793819541839,0.013233245177805938,146,4.434058952331543,0.09247337274198261,0.06578435897827148,0.008217749945416148,"{'n_factors': 49, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0010000000000000041, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",49,True,200,0.0010000000000000041,0.0063095734448019684,0,0
0.9917709022479254,0.9701285647152286,0.9334577518984258,0.9909154330228154,0.9801301479140524,0.9732805599596895,0.021427036551696046,457,14.279821062088013,0.20952363083600323,0.08755331039428711,0.0036892193892068222,"{'n_factors': 161, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0063095734448019684, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",161,True,200,0.0063095734448019684,1e-05,0,0
7.45611066076883,7.3573597940476425,7.42947102948678,7.427997473701679,7.445131395274741,7.423214070655935,0.03452932372813673,844,18.496389055252074,0.26972964350915196,0.0900850772857666,0.014287641633143774,"{'n_factors': 207, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.6309573444801995, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",207,True,200,0.6309573444801995,0.03981071705535002,0,0
1.020295372404253,0.9978193110795281,0.9720306433759173,1.013076171031063,1.007947376506985,1.0022337748795493,0.016781780276687943,478,16.877857398986816,0.17978621966313194,0.08432559967041016,0.006565445285721335,"{'n_factors': 189, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0010000000000000041, 'reg_all': 0.00015848931924611174, 'reg_bu': 0, 'reg_bi': 0}",189,True,200,0.0010000000000000041,0.00015848931924611174,0,0
7.45611066076883,7.3573597940476425,7.42947102948678,7.427997473701679,7.445131395274741,7.423214070655935,0.03452932372813673,829,1.1927440166473389,0.15491908334997595,0.07797679901123047,0.007894018118463646,"{'n_factors': 5, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.6309573444801995, 'reg_all': 0.0025118864315095924, 'reg_bu': 0, 'reg_bi': 0}",5,True,200,0.6309573444801995,0.0025118864315095924,0,0
1.1578412855170193,1.1227367907134627,1.1224983094722263,1.14028309695285,1.1509022768735846,1.1388523519058285,0.014387448274612755,513,2.753744602203369,0.11617657282056076,0.06902489662170411,0.013834547957384657,"{'n_factors': 27, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.00039810717055349854, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",27,True,200,0.00039810717055349854,0.6309573444801995,0,0
1.05897374306298,1.0608399876600856,1.026573719130913,1.0487418079482278,1.0688383081772848,1.0527935131958983,0.014589519215736684,501,20.743549633026124,0.24252050680995246,0.08466272354125977,0.017865744748055315,"{'n_factors': 237, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0025118864315095924, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",237,True,200,0.0025118864315095924,6.309573444801943e-05,0,0
0.9502124733895616,0.9431618411051623,0.918623349933548,0.9479744061939543,0.9526190107030719,0.9425182162650596,0.012348089240467174,423,19.908882570266723,0.4712588241471389,0.07895750999450683,0.007088097786719567,"{'n_factors': 229, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.03981071705535002, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",229,True,200,0.03981071705535002,1e-05,0,0
0.8931073596052077,0.8746910327715667,0.8791493022693098,0.9097054995871043,0.8898898614990262,0.8893086111464429,0.012228544919922235,344,1.7895201683044433,0.05955392133497138,0.07115292549133301,0.007054243817950012,"{'n_factors': 17, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.10000000000000082, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",17,True,200,0.10000000000000082,0.0010000000000000041,0,0
7.45611066076883,7.3573597940476425,7.42947102948678,7.427997473701679,7.445131395274741,7.423214070655935,0.03452932372813673,830,5.151952409744263,0.14063231824266262,0.07434296607971191,0.012829504986247806,"{'n_factors': 59, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.6309573444801995, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",59,True,200,0.6309573444801995,6.309573444801943e-05,0,0
0.72472820643352,0.7134066195356165,0.7086804525098033,0.7545318451000307,0.7481380176266791,0.7298970282411299,0.0183760783593895,84,0.9059394359588623,0.07974453083184187,0.06135573387145996,0.007369906205772373,"{'n_factors': 3, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0025118864315095924, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",3,True,200,0.0025118864315095924,2.5118864315095822e-05,0,0
0.9198909158531061,0.8990100484497108,0.888018200270119,0.9256329006675839,0.9181236723998738,0.9101351475280787,0.014227431835203514,371,12.36937689781189,0.16544742196453133,0.07655372619628906,0.009618933072797544,"{'n_factors': 147, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.01584893192461124, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",147,True,200,0.01584893192461124,6.309573444801943e-05,0,0
2.173087214199147,2.1624114809397104,2.1391821445297974,2.147600389658851,2.1514896179912997,2.1547541694637617,0.01182418513612539,667,17.457623338699342,0.2507193517320967,0.08777656555175781,0.019472864590075085,"{'n_factors': 203, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 2.5118864315095822e-05, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",203,True,200,2.5118864315095822e-05,0.0063095734448019684,0,0
7.45611066076883,7.3573597940476425,7.42947102948678,7.427997473701679,7.445131395274741,7.423214070655935,0.03452932372813673,820,18.06684355735779,0.2236044955779325,0.08141708374023438,0.012575022747473056,"{'n_factors': 211, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.2511886431509603, 'reg_all': 0.00039810717055349854, 'reg_bu': 0, 'reg_bi': 0}",211,True,200,0.2511886431509603,0.00039810717055349854,0,0
1.2523543497637124,1.2197618500201597,1.2097358678458179,1.2818103927357312,1.2532435355324394,1.243381199179572,0.025862977409385108,569,1.215368890762329,0.05426091778885461,0.0715902328491211,0.009333960218525695,"{'n_factors': 9, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.10000000000000082, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",9,True,200,0.10000000000000082,0.0010000000000000041,0,0
0.7021312692942514,0.6905419891749193,7.42947102948678,7.427997473701679,0.7228320968770192,3.39459477170693,3.2938773724961834,810,17.67459750175476,0.24365022314983134,0.09042243957519532,0.00664689065271717,"{'n_factors': 203, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.10000000000000082, 'reg_all': 0.01584893192461124, 'reg_bu': 0, 'reg_bi': 0}",203,True,200,0.10000000000000082,0.01584893192461124,0,0
0.8260832649992428,0.8246992319847108,0.8079557907677704,0.8483743495081376,0.8372987888319949,0.8288822852183714,0.0135205674576793,224,14.019309473037719,0.21772922965187852,0.08706197738647461,0.007967809189359526,"{'n_factors': 165, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0063095734448019684, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",165,True,200,0.0063095734448019684,0.0063095734448019684,0,0
0.8527093918122923,0.8284976760393656,0.8308732004533641,0.8578500411919534,0.8749495383295796,0.848975969565311,0.017403359552204033,274,9.92715244293213,0.25128776715266365,0.0689483642578125,0.011051994816507975,"{'n_factors': 117, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.10000000000000082, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",117,True,200,0.10000000000000082,0.6309573444801995,0,0
1.2401531963390386,1.2057910560954421,1.2173402861834002,1.2183024890093825,1.235554188979863,1.2234282433214254,0.012658353480441252,565,19.24029040336609,0.1984341982543056,0.0807558536529541,0.007266876254721584,"{'n_factors': 223, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.00015848931924611174, 'reg_all': 0.00039810717055349854, 'reg_bu': 0, 'reg_bi': 0}",223,True,200,0.00015848931924611174,0.00039810717055349854,0,0
7.45611066076883,7.3573597940476425,7.42947102948678,7.427997473701679,7.445131395274741,7.423214070655935,0.03452932372813673,853,3.773373174667358,0.10724391761124025,0.098994779586792,0.043114694976327965,"{'n_factors': 39, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.6309573444801995, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",39,True,200,0.6309573444801995,0.03981071705535002,0,0
0.693930556581066,0.6729229395234716,0.6679496484620212,0.7180139719031234,0.7125019330103477,0.693063809896006,0.0201865213848313,9,15.760536479949952,0.15616658115522122,0.08758459091186524,0.008437071451134192,"{'n_factors': 183, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",183,True,200,0.03981071705535002,0.10000000000000082,0,0
7.45611066076883,7.3573597940476425,7.42947102948678,7.427997473701679,7.445131395274741,7.423214070655935,0.03452932372813673,842,6.576242828369141,0.277167514767925,0.07194046974182129,0.006271162206092321,"{'n_factors': 75, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.2511886431509603, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",75,True,200,0.2511886431509603,2.5118864315095822e-05,0,0
0.9350365811339726,0.9423625859949305,0.9139261601656455,0.9398445342822624,0.9374856949773862,0.9337311113108395,0.010197191137576618,408,18.40849633216858,0.21772063087355234,0.09999909400939941,0.031152715061280443,"{'n_factors': 205, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0063095734448019684, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",205,True,200,0.0063095734448019684,0.0010000000000000041,0,0
7.45611066076883,7.3573597940476425,7.42947102948678,7.427997473701679,7.445131395274741,7.423214070655935,0.03452932372813673,839,19.83904824256897,0.1826419809574892,0.08373651504516602,0.009486627664420268,"{'n_factors': 221, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.10000000000000082, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",221,True,200,0.10000000000000082,0.0063095734448019684,0,0
0.9574673645146499,0.9527371368924332,0.9351403688095474,0.9604912548799251,0.9764558822059316,0.9564584014604975,0.013307798280735588,437,3.7127633571624754,0.06200594074483247,0.07885193824768066,0.005253595875039604,"{'n_factors': 37, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.00039810717055349854, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",37,True,200,0.00039810717055349854,0.2511886431509603,0,0
1.278029100987725,1.281302431413428,1.2369635309098905,1.258033818625543,1.2783545347615939,1.2665366833396359,0.016950720602897082,570,1.6639890193939209,0.05932338817320955,0.0704267978668213,0.005898037302078346,"{'n_factors': 13, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.00015848931924611174, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",13,True,200,0.00015848931924611174,0.10000000000000082,0,0
0.7490461880742171,0.7247142704211395,0.7265243300011134,0.7638810304621398,0.7683566272201562,0.7465044892357532,0.018220541986985243,105,14.368232679367065,0.17321346361033088,0.08457655906677246,0.016115388430907193,"{'n_factors': 167, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.10000000000000082, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",167,True,200,0.10000000000000082,0.2511886431509603,0,0
0.881567505146806,0.8833478693677795,0.8781378502504364,0.8898113496315865,0.8886719654215247,0.8843073079636266,0.004377989487802009,334,7.782461214065552,0.2735102388810394,0.07319583892822265,0.008474491120033846,"{'n_factors': 89, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0063095734448019684, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",89,True,200,0.0063095734448019684,1e-05,0,0
0.711430045809083,0.7048961227004606,0.6858981978136863,0.7390021021866141,0.7363307917493337,0.7155114520518355,0.019957672559315114,67,21.37081241607666,0.4029410284439553,0.09305353164672851,0.017389433451271915,"{'n_factors': 247, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.0063095734448019684, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",247,True,200,0.0063095734448019684,0.10000000000000082,0,0
0.7489728452197871,0.7247374149770519,0.7265351129643822,0.7639185158754845,0.7684498488205036,0.7465227475714419,0.01824017410001607,108,14.933252096176147,0.24724923769684118,0.08528389930725097,0.024804895173156576,"{'n_factors': 175, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.10000000000000082, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",175,True,200,0.10000000000000082,0.2511886431509603,0,0
0.8272111623397953,0.8301079300868124,0.8045877327659374,0.8261432338710059,0.8332513744502527,0.8242602867027606,0.01014196359183971,215,8.133074760437012,0.15269522177763903,0.07673296928405762,0.012747878551936898,"{'n_factors': 93, 'cache_ratings': 'True', 'n_epochs': 200, 'lr_all': 0.01584893192461124, 'reg_all': 0.00039810717055349854, 'reg_bu': 0, 'reg_bi': 0}",93,True,200,0.01584893192461124,0.00039810717055349854,0,0
