split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_biased,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
0.7154887334002311,0.704115649987581,0.7208741603013455,0.7307468950323369,0.7178063596803737,0.00961347724957234,21,4.238103032112122,0.010495549047522408,0.07192122936248779,0.002384518007140082,"{'n_factors': 230, 'n_epochs': 200, 'biased': True, 'lr_all': 0.03981071705535002, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",230,200,True,0.03981071705535002,0.03981071705535002,0,0
7.425895917474684,7.444535795278087,7.414178556359163,7.333687374776938,7.404574410972218,0.04233417763563094,868,5.794898450374603,0.01885131843762633,0.06810837984085083,0.0038448030158923703,"{'n_factors': 330, 'n_epochs': 200, 'biased': False, 'lr_all': 0.6309573444801995, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",330,200,False,0.6309573444801995,6.309573444801943e-05,0,0
1.0608407933242743,1.040408988593123,1.0751349274747166,1.044934466928413,1.0553297940801316,0.013723225608604676,298,1.2707663178443909,0.02180107266816493,0.057525694370269775,0.004077070808288264,"{'n_factors': 30, 'n_epochs': 200, 'biased': False, 'lr_all': 0.00039810717055349854, 'reg_all': 0.0025118864315095924, 'reg_bu': 0, 'reg_bi': 0}",30,200,False,0.00039810717055349854,0.0025118864315095924,0,0
3.8542760115093015,3.8214369899604574,3.863809705852837,3.9426359811894263,3.8705396721280056,0.044493680110529274,785,3.2850170135498047,0.01730656704639033,0.06128549575805664,0.0025621431327611187,"{'n_factors': 155, 'n_epochs': 200, 'biased': False, 'lr_all': 1e-05, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",155,200,False,1e-05,2.5118864315095822e-05,0,0
2.388667296782737,2.381760097992758,2.401111207162918,2.4069854994847506,2.3946310253557908,0.009948022629323032,667,7.2179548144340515,0.08302702386497994,0.08133018016815186,0.002132557637682159,"{'n_factors': 405, 'n_epochs': 200, 'biased': True, 'lr_all': 1e-05, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",405,200,True,1e-05,0.03981071705535002,0,0
7.425895917474684,7.444535795278087,7.414178556359163,7.333687374776938,7.404574410972218,0.04233417763563094,869,5.587168991565704,0.03057961753228005,0.061523377895355225,0.010394526822226191,"{'n_factors': 305, 'n_epochs': 200, 'biased': False, 'lr_all': 0.10000000000000082, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",305,200,False,0.10000000000000082,6.309573444801943e-05,0,0
0.7409266979383328,0.7394408080937341,0.7678516648203864,0.7831279434555283,0.7578367785769954,0.01846823979571611,67,0.9946637749671936,0.02050827694986479,0.06354087591171265,0.007025291735322334,"{'n_factors': 5, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0025118864315095924, 'reg_all': 0.00015848931924611174, 'reg_bu': 0, 'reg_bi': 0}",5,200,False,0.0025118864315095924,0.00015848931924611174,0,0
0.7295955653215261,0.7127774808254703,0.7329932906200018,0.7470780393554348,0.7306110940306083,0.012205574622183772,37,3.6010347604751587,0.022866765694381785,0.08053302764892578,0.004548110262976984,"{'n_factors': 155, 'n_epochs': 200, 'biased': True, 'lr_all': 0.10000000000000082, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",155,200,True,0.10000000000000082,0.2511886431509603,0,0
0.7198700947323483,0.7101997555671192,0.7292487001541529,0.7392953788431992,0.7246534823242049,0.010808470920995608,31,8.905023992061615,0.01818203571587608,0.09486973285675049,0.012478290224727068,"{'n_factors': 480, 'n_epochs': 200, 'biased': True, 'lr_all': 0.10000000000000082, 'reg_all': 0.01584893192461124, 'reg_bu': 0, 'reg_bi': 0}",480,200,True,0.10000000000000082,0.01584893192461124,0,0
0.7354411770140168,0.7486104732070927,0.7846247360202943,0.7724479711675282,0.7602810893522329,0.019325311591176512,68,3.584241807460785,0.03102687555170598,0.06695425510406494,0.004729886300360253,"{'n_factors': 155, 'n_epochs': 200, 'biased': False, 'lr_all': 0.03981071705535002, 'reg_all': 0.01584893192461124, 'reg_bu': 0, 'reg_bi': 0}",155,200,False,0.03981071705535002,0.01584893192461124,0,0
7.436576096263688,7.471009584595835,7.43522069511709,7.349812138098111,7.423154628518681,0.04470722391802393,932,9.444812715053558,0.04696045068958812,0.08507412672042847,0.00925805326469574,"{'n_factors': 480, 'n_epochs': 200, 'biased': True, 'lr_all': 0.2511886431509603, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",480,200,True,0.2511886431509603,0.0010000000000000041,0,0
7.425895917474684,7.444535795278087,7.414178556359163,7.333687374776938,7.404574410972218,0.04233417763563094,927,3.3765748739242554,0.026593845001230857,0.06620955467224121,0.005382770375678018,"{'n_factors': 130, 'n_epochs': 200, 'biased': False, 'lr_all': 0.10000000000000082, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",130,200,False,0.10000000000000082,0.0010000000000000041,0,0
7.436576096263688,7.471009584595835,7.43522069511709,7.349812138098111,7.423154628518681,0.04470722391802393,933,8.271289646625519,0.0353140487559436,0.08330726623535156,0.007543563341672425,"{'n_factors': 405, 'n_epochs': 200, 'biased': True, 'lr_all': 0.2511886431509603, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",405,200,True,0.2511886431509603,0.2511886431509603,0,0
7.425895917474684,7.444535795278087,7.414178556359163,7.333687374776938,7.404574410972218,0.04233417763563094,928,7.239585280418396,0.03015607128364806,0.07159292697906494,0.005717734710751284,"{'n_factors': 330, 'n_epochs': 200, 'biased': False, 'lr_all': 0.10000000000000082, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",330,200,False,0.10000000000000082,0.0063095734448019684,0,0
7.425895917474684,7.444535795278087,7.414178556359163,7.333687374776938,7.404574410972218,0.04233417763563094,839,9.323309421539307,0.02012795509583774,0.07006269693374634,0.0009098612828687183,"{'n_factors': 455, 'n_epochs': 200, 'biased': False, 'lr_all': 0.6309573444801995, 'reg_all': 0.00015848931924611174, 'reg_bu': 0, 'reg_bi': 0}",455,200,False,0.6309573444801995,0.00015848931924611174,0,0
0.8365110028937336,0.8336173749674483,0.8555244560420782,0.8633886345086341,0.8472603671029736,0.01255085894286541,117,1.998852014541626,0.015304134704113589,0.07440823316574097,0.0022839383811240265,"{'n_factors': 55, 'n_epochs': 200, 'biased': True, 'lr_all': 0.03981071705535002, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",55,200,True,0.03981071705535002,1e-05,0,0
0.7053126837965935,0.6924723429865568,0.7075808948585984,0.7262841673242038,0.7079125222414882,0.012070476535024573,3,3.8402727842330933,0.02775281076514522,0.0757063627243042,0.0016623708243499993,"{'n_factors': 155, 'n_epochs': 200, 'biased': True, 'lr_all': 0.10000000000000082, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",155,200,True,0.10000000000000082,0.10000000000000082,0,0
2.2337648417093736,2.2314462875167935,2.2472717421940707,2.264137360808832,2.2441550580572676,0.013023781974432798,598,3.4532267451286316,0.010351647851923168,0.0799703598022461,0.00888856928442477,"{'n_factors': 130, 'n_epochs': 200, 'biased': True, 'lr_all': 2.5118864315095822e-05, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",130,200,True,2.5118864315095822e-05,0.6309573444801995,0,0
0.936897474335278,0.9527543554911979,0.9810295366057394,0.979277045997003,0.9624896031073047,0.018542380336220146,228,9.036707520484924,0.010125121184644847,0.08021503686904907,0.008971960346946724,"{'n_factors': 430, 'n_epochs': 200, 'biased': False, 'lr_all': 0.01584893192461124, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",430,200,False,0.01584893192461124,0.6309573444801995,0,0
3.8252728642893197,3.7958436692015716,3.83501715110016,3.9165341294651634,3.8431669535140536,0.04474609886272032,739,10.07174551486969,0.01876566128059809,0.07637792825698853,0.004403245278564772,"{'n_factors': 480, 'n_epochs': 200, 'biased': False, 'lr_all': 1e-05, 'reg_all': 1e-05, 'reg_bu': 0, 'reg_bi': 0}",480,200,False,1e-05,1e-05,0,0
7.436576096263688,7.471009584595835,7.43522069511709,7.349812138098111,7.423154628518681,0.04470722391802393,931,2.663416802883148,0.03803478348457583,0.08957546949386597,0.0037256144511337423,"{'n_factors': 80, 'n_epochs': 200, 'biased': True, 'lr_all': 0.2511886431509603, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",80,200,True,0.2511886431509603,0.03981071705535002,0,0
2.387129908535981,2.3757144682761018,2.3953699367469317,2.411818903973576,2.3925083043831474,0.013153405161843428,661,5.532561838626862,0.03147211872988157,0.08490860462188721,0.0010925512787282275,"{'n_factors': 230, 'n_epochs': 200, 'biased': True, 'lr_all': 1e-05, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",230,200,True,1e-05,0.03981071705535002,0,0
3.884831852072838,3.8509890045741773,3.890632570476048,3.971870860794347,3.8995810719793527,0.04439768504277827,822,1.1261963844299316,0.0064234529936073115,0.07427453994750977,0.004655054594998877,"{'n_factors': 5, 'n_epochs': 200, 'biased': False, 'lr_all': 6.309573444801943e-05, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",5,200,False,6.309573444801943e-05,2.5118864315095822e-05,0,0
0.8453556887857132,0.8508575986199564,0.8762025409710567,0.8886768282362146,0.8652731641532352,0.01783043132396814,145,4.585625469684601,0.01356021614544246,0.08559846878051758,0.006448541931877849,"{'n_factors': 180, 'n_epochs': 200, 'biased': True, 'lr_all': 0.10000000000000082, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",180,200,True,0.10000000000000082,2.5118864315095822e-05,0,0
1.5356835981032373,1.5262889918019968,1.5439463207669692,1.5679982235329168,1.54347928355128,0.015473165348549776,464,1.1162775158882141,0.010898506436580158,0.084480881690979,0.008003950487430682,"{'n_factors': 5, 'n_epochs': 200, 'biased': True, 'lr_all': 0.00015848931924611174, 'reg_all': 0.0025118864315095924, 'reg_bu': 0, 'reg_bi': 0}",5,200,True,0.00015848931924611174,0.0025118864315095924,0,0
1.5422849085035768,1.504885029290488,1.611434335350525,1.6195492933209812,1.5695383916163927,0.04790399250716174,481,6.6207550168037415,0.06220402869944018,0.07834374904632568,0.0022423134180522167,"{'n_factors': 280, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0063095734448019684, 'reg_all': 0.00039810717055349854, 'reg_bu': 0, 'reg_bi': 0}",280,200,False,0.0063095734448019684,0.00039810717055349854,0,0
1.5941789888288833,1.621459780503788,1.6282134252695055,1.7072738814169686,1.6377815190047864,0.042096070590937285,508,10.545898020267487,0.06846391902289463,0.08754324913024902,0.01045603502430525,"{'n_factors': 480, 'n_epochs': 200, 'biased': False, 'lr_all': 0.01584893192461124, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",480,200,False,0.01584893192461124,6.309573444801943e-05,0,0
1.349399084487963,1.2905400745209388,1.3548511773662821,1.3642275394159624,1.3397544689477867,0.028904657976408135,428,4.408665955066681,0.021935440393809992,0.07816052436828613,0.015405811977431457,"{'n_factors': 155, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0010000000000000041, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",155,200,False,0.0010000000000000041,2.5118864315095822e-05,0,0
7.425895917474684,7.444535795278087,7.414178556359163,7.333687374776938,7.404574410972218,0.04233417763563094,832,8.028764486312866,0.05038746425931227,0.08158624172210693,0.004820224214899097,"{'n_factors': 355, 'n_epochs': 200, 'biased': False, 'lr_all': 0.2511886431509603, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",355,200,False,0.2511886431509603,0.6309573444801995,0,0
7.425895917474684,7.444535795278087,7.414178556359163,7.333687374776938,7.404574410972218,0.04233417763563094,833,2.5884634852409363,0.021760116672898212,0.06694507598876953,0.009620613909517298,"{'n_factors': 80, 'n_epochs': 200, 'biased': False, 'lr_all': 0.2511886431509603, 'reg_all': 0.0025118864315095924, 'reg_bu': 0, 'reg_bi': 0}",80,200,False,0.2511886431509603,0.0025118864315095924,0,0
1.5470484547859409,1.5360564308875846,1.5547957222268687,1.5781941528004033,1.5540236901751994,0.015461917830989862,471,3.7337542176246643,0.03388993124522683,0.09803271293640137,0.016917452995042475,"{'n_factors': 130, 'n_epochs': 200, 'biased': True, 'lr_all': 0.00015848931924611174, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",130,200,True,0.00015848931924611174,0.6309573444801995,0,0
1.1974602578592393,1.2184249768472628,1.2201783711890823,1.2333903077957706,1.2173634784228389,0.012865145245418598,382,8.618414640426636,0.03955531758643005,0.10482293367385864,0.009424613184646371,"{'n_factors': 355, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0010000000000000041, 'reg_all': 0.00039810717055349854, 'reg_bu': 0, 'reg_bi': 0}",355,200,True,0.0010000000000000041,0.00039810717055349854,0,0
7.425895917474684,7.444535795278087,7.414178556359163,7.333687374776938,7.404574410972218,0.04233417763563094,929,1.7190307974815369,0.017092301224965512,0.07771748304367065,0.015666490855249023,"{'n_factors': 30, 'n_epochs': 200, 'biased': False, 'lr_all': 0.2511886431509603, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",30,200,False,0.2511886431509603,2.5118864315095822e-05,0,0
0.9216518260033887,0.9440386390787294,0.9629309587735632,0.9659901640293375,0.9486528969712547,0.017711529346616926,215,9.057933747768402,0.02137244794012891,0.10670560598373413,0.013501874199727695,"{'n_factors': 380, 'n_epochs': 200, 'biased': True, 'lr_all': 0.10000000000000082, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",380,200,True,0.10000000000000082,2.5118864315095822e-05,0,0
7.436576096263688,7.471009584595835,7.43522069511709,7.349812138098111,7.423154628518681,0.04470722391802393,1000,7.821194052696228,0.021202490278473946,0.1129077672958374,0.016751205860308357,"{'n_factors': 330, 'n_epochs': 200, 'biased': True, 'lr_all': 0.2511886431509603, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",330,200,True,0.2511886431509603,0.10000000000000082,0,0
1.9492184398748074,1.9409241836349516,1.957872566233746,1.9809771830784888,1.9572480932054983,0.014953302553632865,544,1.7789815664291382,0.020012625154092835,0.08664703369140625,0.001972170449176124,"{'n_factors': 30, 'n_epochs': 200, 'biased': True, 'lr_all': 6.309573444801943e-05, 'reg_all': 0.01584893192461124, 'reg_bu': 0, 'reg_bi': 0}",30,200,True,6.309573444801943e-05,0.01584893192461124,0,0
0.719320686670581,0.7370297986829999,0.7658211319372503,0.7602719443355686,0.7456108904065999,0.018629347228805226,55,2.303820788860321,0.0076768595344752786,0.08769524097442627,0.012852054031209101,"{'n_factors': 55, 'n_epochs': 200, 'biased': False, 'lr_all': 0.03981071705535002, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",55,200,False,0.03981071705535002,0.03981071705535002,0,0
1.0629344689233036,1.0368445522254905,1.0767629055600987,1.094382584070146,1.0677311276947599,0.021028918290812014,309,5.393066763877869,0.08818535428591784,0.18571019172668457,0.07233506401979299,"{'n_factors': 180, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0025118864315095924, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",180,200,True,0.0025118864315095924,6.309573444801943e-05,0,0
2.137394874482185,2.1210211340562704,2.14870236151458,2.160829919925556,2.141987072494648,0.014669755136957834,585,11.776236951351166,0.0457575100185551,0.08621400594711304,0.010272072517359244,"{'n_factors': 480, 'n_epochs': 200, 'biased': False, 'lr_all': 0.00039810717055349854, 'reg_all': 0.0010000000000000041, 'reg_bu': 0, 'reg_bi': 0}",480,200,False,0.00039810717055349854,0.0010000000000000041,0,0
3.862789336919331,3.8310793815436064,3.870536102867676,3.9481376301699567,3.8781356128751425,0.04303438180843314,804,2.5004942417144775,0.03515683995273393,0.07645827531814575,0.008408234427459764,"{'n_factors': 55, 'n_epochs': 200, 'biased': False, 'lr_all': 6.309573444801943e-05, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",55,200,False,6.309573444801943e-05,0.10000000000000082,0,0
0.8509776447565551,0.8448749941765792,0.8620886281831455,0.867676150541542,0.8564043544144555,0.008968551742253203,134,8.32655119895935,0.08519832533560501,0.09657794237136841,0.00639092868149475,"{'n_factors': 330, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0063095734448019684, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",330,200,True,0.0063095734448019684,0.6309573444801995,0,0
1.1101101417671735,1.1386042980930373,1.175155893552521,1.192076344106724,1.153986669379864,0.0318619145478704,347,10.064240217208862,0.05332147754555534,0.09194797277450562,0.003999696636321598,"{'n_factors': 405, 'n_epochs': 200, 'biased': False, 'lr_all': 0.03981071705535002, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",405,200,False,0.03981071705535002,6.309573444801943e-05,0,0
0.9897578284988924,0.9804274730144015,0.9952667390139497,1.0049881435490466,0.9926100460190725,0.008899796991043435,262,8.533426702022552,0.034903683660811945,0.10033309459686279,0.012680782170866833,"{'n_factors': 330, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0010000000000000041, 'reg_all': 0.6309573444801995, 'reg_bu': 0, 'reg_bi': 0}",330,200,True,0.0010000000000000041,0.6309573444801995,0,0
0.9461130105326826,0.9438331283690645,0.9660575895637459,0.9718604686808732,0.9569660492865916,0.0121938703425506,219,9.578656792640686,0.02251070417102361,0.09943586587905884,0.00303146648046807,"{'n_factors': 380, 'n_epochs': 200, 'biased': True, 'lr_all': 0.0010000000000000041, 'reg_all': 0.2511886431509603, 'reg_bu': 0, 'reg_bi': 0}",380,200,True,0.0010000000000000041,0.2511886431509603,0,0
1.110628493221888,1.114700458788031,1.2007037550430493,1.182844968958388,1.1522194190028392,0.04008158128822012,343,5.857246398925781,0.043265784275828105,0.07899153232574463,0.001939738698305459,"{'n_factors': 205, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0010000000000000041, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",205,200,False,0.0010000000000000041,0.10000000000000082,0,0
3.84806410696998,3.8170812846648716,3.8568491476751663,3.9371158197738403,3.8647775897709646,0.04429999362902802,776,5.773110210895538,0.026492005724121456,0.08053529262542725,0.0032042692384118576,"{'n_factors': 205, 'n_epochs': 200, 'biased': False, 'lr_all': 1e-05, 'reg_all': 0.00015848931924611174, 'reg_bu': 0, 'reg_bi': 0}",205,200,False,1e-05,0.00015848931924611174,0,0
1.6680483810562545,1.599346849461386,1.702228103968064,1.7087933004707385,1.6696041587391108,0.04341261505342567,515,9.330288290977478,0.04483582619522215,0.07888472080230713,0.010817596348568301,"{'n_factors': 380, 'n_epochs': 200, 'biased': False, 'lr_all': 0.0010000000000000041, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",380,200,False,0.0010000000000000041,0.03981071705535002,0,0
7.436576096263688,7.471009584595835,7.43522069511709,7.349812138098111,7.423154628518681,0.04470722391802393,930,8.226879358291626,0.03224137271065543,0.10405933856964111,0.0037131888424540437,"{'n_factors': 330, 'n_epochs': 200, 'biased': True, 'lr_all': 0.6309573444801995, 'reg_all': 0.01584893192461124, 'reg_bu': 0, 'reg_bi': 0}",330,200,True,0.6309573444801995,0.01584893192461124,0,0
1.1044213898557327,1.0970100293191762,1.12033370252694,1.1478267582725714,1.117397969993605,0.019484541556398588,330,9.400619983673096,0.06019926115971865,0.0942334532737732,0.004735470392419846,"{'n_factors': 380, 'n_epochs': 200, 'biased': True, 'lr_all': 0.03981071705535002, 'reg_all': 6.309573444801943e-05, 'reg_bu': 0, 'reg_bi': 0}",380,200,True,0.03981071705535002,6.309573444801943e-05,0,0
7.425895917474684,7.444535795278087,7.414178556359163,7.333687374776938,7.404574410972218,0.04233417763563094,921,10.102836549282074,0.03325192429403003,0.08476418256759644,0.003912765716950905,"{'n_factors': 405, 'n_epochs': 200, 'biased': False, 'lr_all': 0.6309573444801995, 'reg_all': 0.0063095734448019684, 'reg_bu': 0, 'reg_bi': 0}",405,200,False,0.6309573444801995,0.0063095734448019684,0,0
2.8621331641970835,2.841064114052086,2.899397633670318,3.0899147759494467,2.9231274219672336,0.09853401733400548,684,6.960820376873016,0.04445941644979778,0.08631372451782227,0.008100503556075434,"{'n_factors': 255, 'n_epochs': 200, 'biased': False, 'lr_all': 0.00015848931924611174, 'reg_all': 2.5118864315095822e-05, 'reg_bu': 0, 'reg_bi': 0}",255,200,False,0.00015848931924611174,2.5118864315095822e-05,0,0
0.9785798268608517,0.9905807016918681,1.0075456041207829,1.0185846157781269,0.9988226871129073,0.015364950541413966,267,7.135907232761383,0.0984708866522652,0.1446322202682495,0.0330829674744763,"{'n_factors': 230, 'n_epochs': 200, 'biased': True, 'lr_all': 0.03981071705535002, 'reg_all': 0.00015848931924611174, 'reg_bu': 0, 'reg_bi': 0}",230,200,True,0.03981071705535002,0.00015848931924611174,0,0
2.386187314918192,2.3844147106210394,2.3999534187210503,2.4106340919170317,2.3952973840443286,0.010704195527974306,670,13.259506165981293,0.017800806809976807,0.1159130334854126,0.003991466954454139,"{'n_factors': 480, 'n_epochs': 200, 'biased': True, 'lr_all': 1e-05, 'reg_all': 0.00015848931924611174, 'reg_bu': 0, 'reg_bi': 0}",480,200,True,1e-05,0.00015848931924611174,0,0
0.7164998342862067,0.7046254358229519,0.7247831847650044,0.7336654174091828,0.7198934680708364,0.01070286733676805,24,9.558702766895294,0.03920334402595143,0.11792111396789551,0.00943383947571386,"{'n_factors': 330, 'n_epochs': 200, 'biased': True, 'lr_all': 0.03981071705535002, 'reg_all': 0.03981071705535002, 'reg_bu': 0, 'reg_bi': 0}",330,200,True,0.03981071705535002,0.03981071705535002,0,0
