split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.6919282299226717,0.6757340823851633,0.6961852723658932,0.7075177559981626,0.6928413351679726,0.011402533746194352,407,4.594811260700226,0.0637596791664708,0.7662042379379272,0.031141288541318105,"{'cache_ratings': True, 'lr_all': 0.039153918894397746, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.16842107309401622, 'reg_bi': 0, 'reg_bu': 0}",True,0.039153918894397746,350,1,0.16842107309401622,0,0
0.6787405593691217,0.6571457222899434,0.6744824324215201,0.687985599359157,0.6745885783599355,0.01119133160969829,63,4.530114948749542,0.023963587021929522,0.7979527115821838,0.03590118767473102,"{'cache_ratings': True, 'lr_all': 0.015532995661356564, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.03359101242727665, 'reg_bi': 0, 'reg_bu': 0}",True,0.015532995661356564,350,1,0.03359101242727665,0,0
0.6789711246581092,0.6588799821139865,0.6764131207751788,0.68879708339982,0.6757653277367737,0.010789327159093039,98,4.688936293125153,0.0679167313458758,0.756967306137085,0.01503973265734717,"{'cache_ratings': True, 'lr_all': 0.031159193936110503, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.04156950085857041, 'reg_bi': 0, 'reg_bu': 0}",True,0.031159193936110503,350,1,0.04156950085857041,0,0
0.6769415082236122,0.6590301096491842,0.6765237465098292,0.6886347279496946,0.67528252308308,0.010567818891781095,83,4.592789530754089,0.028591647320706876,0.7713558673858643,0.011836315113798226,"{'cache_ratings': True, 'lr_all': 0.024952960342023506, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.08141429709868998, 'reg_bi': 0, 'reg_bu': 0}",True,0.024952960342023506,350,1,0.08141429709868998,0,0
0.6828536351853406,0.6648008817738845,0.6835103261524164,0.6944089419756891,0.6813934462718326,0.010622260318873132,242,4.616768717765808,0.06219059518786966,0.8130670189857483,0.011648565133182404,"{'cache_ratings': True, 'lr_all': 0.05525935654125522, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.052754972916097334, 'reg_bi': 0, 'reg_bu': 0}",True,0.05525935654125522,350,1,0.052754972916097334,0,0
0.6810804834412404,0.664414353711343,0.6826896030380778,0.6946912152131312,0.6807189138509481,0.010782836305241702,224,4.626326322555542,0.10139331312789919,0.8069385290145874,0.02053895240148187,"{'cache_ratings': True, 'lr_all': 0.030567314631559966, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.12003255783334651, 'reg_bi': 0, 'reg_bu': 0}",True,0.030567314631559966,350,1,0.12003255783334651,0,0
0.6912055742309243,0.6758051624639531,0.6949825056635744,0.7064957043886644,0.692122236686779,0.010975710610798111,402,4.535242557525635,0.02625366640353342,0.7626569271087646,0.033854924680364225,"{'cache_ratings': True, 'lr_all': 0.027323983567744098, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.18674533237079796, 'reg_bi': 0, 'reg_bu': 0}",True,0.027323983567744098,350,1,0.18674533237079796,0,0
0.705862767589582,0.6884962502440751,0.713676908721495,0.721871775492378,0.7074769255118826,0.012334129855613338,477,4.529714465141296,0.03496974452233197,0.7849667072296143,0.015567391037044057,"{'cache_ratings': True, 'lr_all': 0.08433139138375437, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.13658731557468326, 'reg_bi': 0, 'reg_bu': 0}",True,0.08433139138375437,350,1,0.13658731557468326,0,0
0.6914599048131362,0.6743457188426561,0.6947096360285657,0.7040597552237123,0.6911437537270176,0.010744912037059599,390,4.817414104938507,0.02980477319480974,0.7823675274848938,0.012571593593675764,"{'cache_ratings': True, 'lr_all': 0.08079978507659007, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05871397902611017, 'reg_bi': 0, 'reg_bu': 0}",True,0.08079978507659007,350,1,0.05871397902611017,0,0
0.6802328180522158,0.6620122895626362,0.6804753175270666,0.6920841046690885,0.6787011324527518,0.01076005594557631,171,4.811941921710968,0.039289898904565454,0.802041232585907,0.014982461401362855,"{'cache_ratings': True, 'lr_all': 0.04299245921325186, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06483811716437195, 'reg_bi': 0, 'reg_bu': 0}",True,0.04299245921325186,350,1,0.06483811716437195,0,0
0.6776332456167611,0.6615412358251661,0.6787781222688298,0.6907443471247935,0.6771742377088876,0.01038414357803773,137,4.587284624576569,0.05518980645064385,0.7428151965141296,0.02455537604831061,"{'cache_ratings': True, 'lr_all': 0.013171200972564948, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.12571700734253907, 'reg_bi': 0, 'reg_bu': 0}",True,0.013171200972564948,350,1,0.12571700734253907,0,0
0.6797857759389481,0.6584180178316631,0.6755623897405179,0.6884546931728371,0.6755552191709915,0.01093135125742629,92,4.528295338153839,0.049553044135122515,0.7719525694847107,0.01025750747216028,"{'cache_ratings': True, 'lr_all': 0.02731761928565249, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.036560725194477464, 'reg_bi': 0, 'reg_bu': 0}",True,0.02731761928565249,350,1,0.036560725194477464,0,0
0.6748667104606473,0.6566177173613121,0.673952947721712,0.685865368451486,0.6728256859987893,0.010466232197721394,7,4.538800597190857,0.03183610494710011,0.7308010458946228,0.01561048599575286,"{'cache_ratings': True, 'lr_all': 0.011442990015952682, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.07142860958125782, 'reg_bi': 0, 'reg_bu': 0}",True,0.011442990015952682,350,1,0.07142860958125782,0,0
0.6821473701914558,0.6675426865527561,0.6840724526701527,0.6959139347686609,0.6824191110457563,0.010077520213661997,261,4.563037574291229,0.03782468612702969,0.7581536769866943,0.007711652333593042,"{'cache_ratings': True, 'lr_all': 0.010289800150707566, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.1627862922972526, 'reg_bi': 0, 'reg_bu': 0}",True,0.010289800150707566,350,1,0.1627862922972526,0,0
0.6891558662463944,0.6710455920151619,0.690866240242534,0.7005645621628601,0.6879080651667376,0.010663462433866462,352,4.441564500331879,0.005125279521218553,0.7614381313323975,0.036477431597220625,"{'cache_ratings': True, 'lr_all': 0.07542376419606182, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.042729031992635544, 'reg_bi': 0, 'reg_bu': 0}",True,0.07542376419606182,350,1,0.042729031992635544,0,0
0.7071745240012199,0.6791591977526048,0.6956813194843389,0.7128027801957745,0.6987044553584846,0.012861388644156412,445,4.468212902545929,0.047953975404587866,0.7967227697372437,0.012912761291795178,"{'cache_ratings': True, 'lr_all': 0.07805109321711044, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.005560795991335615, 'reg_bi': 0, 'reg_bu': 0}",True,0.07805109321711044,350,1,0.005560795991335615,0,0
0.6851955970043865,0.6595309002727334,0.678940484934132,0.6944377060880395,0.6795261720748228,0.012793065988314494,191,4.688635230064392,0.01356924203932375,0.7693299651145935,0.013739921366603772,"{'cache_ratings': True, 'lr_all': 0.018758559667652754, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.0145495052187248, 'reg_bi': 0, 'reg_bu': 0}",True,0.018758559667652754,350,1,0.0145495052187248,0,0
0.6915410565885357,0.674051328785348,0.6942964356235607,0.7036971881013774,0.6908965022747056,0.010719053416228568,388,4.711870014667511,0.05742647912264446,0.785336971282959,0.010248838246585765,"{'cache_ratings': True, 'lr_all': 0.08087800890524631, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05522511426409289, 'reg_bi': 0, 'reg_bu': 0}",True,0.08087800890524631,350,1,0.05522511426409289,0,0
0.6815715055549542,0.6641481150478022,0.6835332941376716,0.694837719113511,0.6810226584634848,0.010979647545230809,232,4.684118092060089,0.017902080377129287,0.7415980696678162,0.02689735952591887,"{'cache_ratings': True, 'lr_all': 0.03871170865154336, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.10171463746844629, 'reg_bi': 0, 'reg_bu': 0}",True,0.03871170865154336,350,1,0.10171463746844629,0,0
0.6811215514738392,0.6656105447294516,0.6828730376854278,0.6948954423574928,0.6811251440615529,0.010408879053743885,236,4.635927617549896,0.05166433401577809,0.7490764856338501,0.009866815523630626,"{'cache_ratings': True, 'lr_all': 0.01775484341480389, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.1464558984086595, 'reg_bi': 0, 'reg_bu': 0}",True,0.01775484341480389,350,1,0.1464558984086595,0,0
0.6970595999424564,0.672008794854713,0.688691611873137,0.7040672719658054,0.6904568196590279,0.011961257220441814,380,4.655335187911987,0.014347845850578068,0.762066662311554,0.029811852081348466,"{'cache_ratings': True, 'lr_all': 0.06854411198141229, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.01143166956905593, 'reg_bi': 0, 'reg_bu': 0}",True,0.06854411198141229,350,1,0.01143166956905593,0,0
0.689224356213239,0.6717122196680588,0.6924883977242686,0.7028507800293666,0.6890689384087333,0.011212846433930817,367,4.678363919258118,0.037501244689758746,0.8042064905166626,0.03296654716190278,"{'cache_ratings': True, 'lr_all': 0.06489657771821568, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.09132726780319249, 'reg_bi': 0, 'reg_bu': 0}",True,0.06489657771821568,350,1,0.09132726780319249,0,0
0.6828658287693427,0.663940995571948,0.6825259124653947,0.6937149304013099,0.6807619168019989,0.010703528373839236,226,4.675724685192108,0.023236490264544333,0.7577493786811829,0.016121939598734446,"{'cache_ratings': True, 'lr_all': 0.05323271386084491, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.047286347657455735, 'reg_bi': 0, 'reg_bu': 0}",True,0.05323271386084491,350,1,0.047286347657455735,0,0
0.6807253742779705,0.6584265545511375,0.675796696277092,0.690197264019342,0.6762864722813855,0.0115372279987189,109,4.6506507396698,0.026028463454192883,0.7760148644447327,0.020804981456454687,"{'cache_ratings': True, 'lr_all': 0.015106640812578516, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.025305626374243176, 'reg_bi': 0, 'reg_bu': 0}",True,0.015106640812578516,350,1,0.025305626374243176,0,0
0.6791975308502712,0.6614496924817928,0.6795248401329963,0.6915546390847745,0.6779316756374587,0.01073989599996441,155,4.743948698043823,0.013059782365137315,0.7865585684776306,0.026357638959249488,"{'cache_ratings': True, 'lr_all': 0.03528412939880009, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.08343384081817898, 'reg_bi': 0, 'reg_bu': 0}",True,0.03528412939880009,350,1,0.08343384081817898,0,0
0.6876265513986709,0.667927776745055,0.686732647432779,0.6978894773995041,0.6850441132440022,0.010810787320565543,303,4.75854104757309,0.05144943335751166,0.7933346629142761,0.017445977521965732,"{'cache_ratings': True, 'lr_all': 0.06677586380792191, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.033775768394766606, 'reg_bi': 0, 'reg_bu': 0}",True,0.06677586380792191,350,1,0.033775768394766606,0,0
0.6816766074615277,0.6671754803437476,0.6829800493639409,0.6944604790617128,0.6815731540577322,0.009687184977355073,246,4.637079119682312,0.027411939679725012,1.4767789840698242,0.5369621196996868,"{'cache_ratings': True, 'lr_all': 0.004458542449432008, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.15110241174351227, 'reg_bi': 0, 'reg_bu': 0}",True,0.004458542449432008,350,1,0.15110241174351227,0,0
0.7043706269498089,0.6872527723952025,0.7115720181764792,0.7209777296061836,0.7060432867819185,0.012343881836113946,475,5.081029057502747,0.5034649736752893,1.7313950657844543,0.3879395777230892,"{'cache_ratings': True, 'lr_all': 0.0684163573357641, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.1659226394453338, 'reg_bi': 0, 'reg_bu': 0}",True,0.0684163573357641,350,1,0.1659226394453338,0,0
0.6805648359187328,0.6627671200307409,0.6819613298263101,0.6928154675202829,0.6795271883240167,0.010775899157114419,192,6.208609044551849,0.4470038213130808,0.8628302216529846,0.023531434527703527,"{'cache_ratings': True, 'lr_all': 0.043440706771026516, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.07497843934708902, 'reg_bi': 0, 'reg_bu': 0}",True,0.043440706771026516,350,1,0.07497843934708902,0,0
0.6758770797959505,0.6601539038493872,0.676242053329883,0.689030818318414,0.6753259638234086,0.010236666808385841,86,5.575815975666046,0.04638658517253144,0.9040769934654236,0.009937670067832478,"{'cache_ratings': True, 'lr_all': 0.01087005661446253, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.10946611840887413, 'reg_bi': 0, 'reg_bu': 0}",True,0.01087005661446253,350,1,0.10946611840887413,0,0
0.6777601111479126,0.656965745321761,0.6737747068071033,0.6873410534374034,0.6739604041785451,0.01098103434123893,46,5.323115170001984,0.02863270457273705,0.8304979801177979,0.010687135337629257,"{'cache_ratings': True, 'lr_all': 0.012684036291813763, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.04088950012462586, 'reg_bi': 0, 'reg_bu': 0}",True,0.012684036291813763,350,1,0.04088950012462586,0,0
0.684946013885839,0.6666958416716311,0.6860222327986228,0.696574466473342,0.6835596387073588,0.010744298465165837,285,5.247694671154022,0.03178977479424715,0.8252692818641663,0.015309211144324557,"{'cache_ratings': True, 'lr_all': 0.06176895790102964, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.052612097901780466, 'reg_bi': 0, 'reg_bu': 0}",True,0.06176895790102964,350,1,0.052612097901780466,0,0
0.6916782394385571,0.6696555105625348,0.6875965325202174,0.6999898928195866,0.687230043835224,0.011086012853347435,339,4.943451702594757,0.07662537888288971,0.7764028906822205,0.018024053822751598,"{'cache_ratings': True, 'lr_all': 0.06988465949173878, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.021411217540178662, 'reg_bi': 0, 'reg_bu': 0}",True,0.06988465949173878,350,1,0.021411217540178662,0,0
0.6780388606354955,0.6591708464880175,0.6767211660137576,0.6887995353568135,0.675682602123521,0.0106221770454859,97,4.887849986553192,0.019218516552098355,0.7951925992965698,0.004461638540844119,"{'cache_ratings': True, 'lr_all': 0.03216599205068181, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.0536884366360561, 'reg_bi': 0, 'reg_bu': 0}",True,0.03216599205068181,350,1,0.0536884366360561,0,0
0.6830423559707001,0.6648481482695494,0.6834008795747287,0.6946370091974815,0.681482098253115,0.010675393434382556,244,4.782941997051239,0.017537307043917004,0.7681288123130798,0.015549326477138824,"{'cache_ratings': True, 'lr_all': 0.05411775377324035, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06088313173602172, 'reg_bi': 0, 'reg_bu': 0}",True,0.05411775377324035,350,1,0.06088313173602172,0,0
0.6967572227482681,0.6817526376370403,0.7018335569560952,0.7131684891426926,0.6983779766210241,0.01128858976526948,444,4.7968133091926575,0.014058678555943335,0.7778798341751099,0.010696763598057187,"{'cache_ratings': True, 'lr_all': 0.03230422066545176, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.2055033282211875, 'reg_bi': 0, 'reg_bu': 0}",True,0.03230422066545176,350,1,0.2055033282211875,0,0
0.686261027350384,0.6702992106606726,0.689717862375454,0.7011457963639385,0.6868559741876124,0.011032563188770566,333,4.731234014034271,0.020157460285250162,0.7821130156517029,0.04358888020821724,"{'cache_ratings': True, 'lr_all': 0.029644629803955123, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.1566025740025368, 'reg_bi': 0, 'reg_bu': 0}",True,0.029644629803955123,350,1,0.1566025740025368,0,0
0.6836436816569021,0.6659938923654121,0.685575392853317,0.6971029305601111,0.6830789743589356,0.01112567271999065,276,4.750074625015259,0.04281510481186992,0.8372122049331665,0.011433331510326357,"{'cache_ratings': True, 'lr_all': 0.04347092367516149, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.10550314542945455, 'reg_bi': 0, 'reg_bu': 0}",True,0.04347092367516149,350,1,0.10550314542945455,0,0
0.6862633657844239,0.6685693999412293,0.6881018736511878,0.6986965337932354,0.6854077932925191,0.010817950221922883,311,4.793678045272827,0.020878821321432678,0.7558974027633667,0.012664831359537797,"{'cache_ratings': True, 'lr_all': 0.06406172562730458, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06679378006336262, 'reg_bi': 0, 'reg_bu': 0}",True,0.06406172562730458,350,1,0.06679378006336262,0,0
0.6864402404685184,0.6688087289747423,0.6885318092180878,0.6986935104528829,0.6856185722785579,0.010755079360951833,314,4.7489712834358215,0.026025042291456454,0.7659651041030884,0.009587195813272865,"{'cache_ratings': True, 'lr_all': 0.06661261952853756, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.05909655355426349, 'reg_bi': 0, 'reg_bu': 0}",True,0.06661261952853756,350,1,0.05909655355426349,0,0
0.6746911406941538,0.6572966157751883,0.6736340857130672,0.6855356985339485,0.6727893851790894,0.010084946714954591,6,4.698437035083771,0.0346067648035948,0.7757784724235535,0.03335271933232501,"{'cache_ratings': True, 'lr_all': 0.0065376558920232945, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.06192344279390072, 'reg_bi': 0, 'reg_bu': 0}",True,0.0065376558920232945,350,1,0.06192344279390072,0,0
0.6848572838956832,0.6662780491414823,0.6850824544800465,0.6960289325301247,0.6830616800118342,0.010690505435015844,275,4.727354466915131,0.024232790340981143,0.8289003968238831,0.0339946729048847,"{'cache_ratings': True, 'lr_all': 0.06111360437249408, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.04779668190423706, 'reg_bi': 0, 'reg_bu': 0}",True,0.06111360437249408,350,1,0.04779668190423706,0,0
0.6988703628851096,0.6815194762372678,0.7049405649109617,0.7143852585203677,0.6999289156384267,0.011980509911389863,456,4.9666836857795715,0.028738036434462037,0.7537255883216858,0.012256624289419154,"{'cache_ratings': True, 'lr_all': 0.0741496470935658, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.12632883585760432, 'reg_bi': 0, 'reg_bu': 0}",True,0.0741496470935658,350,1,0.12632883585760432,0,0
0.6764189409148371,0.6603870636499083,0.6750439298109434,0.6877969044341212,0.6749117097024524,0.009737592288515002,74,4.902774214744568,0.02970827896312859,0.7715017199516296,0.01293240294890204,"{'cache_ratings': True, 'lr_all': 0.004361357185860237, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.09141201066389426, 'reg_bi': 0, 'reg_bu': 0}",True,0.004361357185860237,350,1,0.09141201066389426,0,0
0.6986810186733443,0.681631166058332,0.7047440201066675,0.7130581296340279,0.6995285836180929,0.011524813608120354,453,4.744628667831421,0.047599086542574526,0.7777438163757324,0.023052259190322794,"{'cache_ratings': True, 'lr_all': 0.08681367090393147, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.0932541742385196, 'reg_bi': 0, 'reg_bu': 0}",True,0.08681367090393147,350,1,0.0932541742385196,0,0
0.6791143603988282,0.6635703190588198,0.680832120233867,0.6927822771408771,0.6790747692080981,0.010384767670111964,179,4.766518235206604,0.027364608642725566,0.7747674584388733,0.014089633124092948,"{'cache_ratings': True, 'lr_all': 0.013504097379540348, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.13849433329611022, 'reg_bi': 0, 'reg_bu': 0}",True,0.013504097379540348,350,1,0.13849433329611022,0,0
0.7043748653854909,0.6870891160819982,0.7118463264863683,0.7204478077898825,0.7059395289359349,0.01227972566260805,473,4.7693082094192505,0.014149366509044727,0.7700502276420593,0.014701041889119982,"{'cache_ratings': True, 'lr_all': 0.08179197223719123, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.13589172148611495, 'reg_bi': 0, 'reg_bu': 0}",True,0.08179197223719123,350,1,0.13589172148611495,0,0
0.7089866198858636,0.6916746738501661,0.717472859992942,0.7254660246250584,0.7109000445885075,0.012536404497356195,483,4.752133727073669,0.012802166121035723,0.8037396669387817,0.01269582923526942,"{'cache_ratings': True, 'lr_all': 0.08682563743824082, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.1455083822271601, 'reg_bi': 0, 'reg_bu': 0}",True,0.08682563743824082,350,1,0.1455083822271601,0,0
0.6842739388232366,0.6613676204063965,0.6786285231182194,0.6924452675307128,0.6791788374696414,0.011396277062358049,181,4.80191296339035,0.03333189185978946,0.7795287370681763,0.02412730488109853,"{'cache_ratings': True, 'lr_all': 0.03622161445192332, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.021965406358035733, 'reg_bi': 0, 'reg_bu': 0}",True,0.03622161445192332,350,1,0.021965406358035733,0,0
0.6785433282814746,0.659184592318755,0.6768567422090146,0.6889126938126314,0.6758743391554689,0.010684509351789447,99,4.850163042545319,0.046142434092343594,0.7858710289001465,0.004320017998172448,"{'cache_ratings': True, 'lr_all': 0.03189893050942286, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.04714651732323559, 'reg_bi': 0, 'reg_bu': 0}",True,0.03189893050942286,350,1,0.04714651732323559,0,0
0.68118779157947,0.6589333615388073,0.6755064058938425,0.6905126257756239,0.6765350461969358,0.01148801738933436,118,4.736277937889099,0.026340171412619965,0.7662118673324585,0.020259534825330435,"{'cache_ratings': True, 'lr_all': 0.015605086605947876, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.02465812954395564, 'reg_bi': 0, 'reg_bu': 0}",True,0.015605086605947876,350,1,0.02465812954395564,0,0
0.6759075997186054,0.6571190517149454,0.6745491156840748,0.6867627253093632,0.6735846231067472,0.010619603161042244,32,4.7393962144851685,0.04129284870493603,0.7904595136642456,0.007332949721409977,"{'cache_ratings': True, 'lr_all': 0.018889996093190843, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.057730477612297576, 'reg_bi': 0, 'reg_bu': 0}",True,0.018889996093190843,350,1,0.057730477612297576,0,0
0.683189414149357,0.6674061160476149,0.6850775793431937,0.6972278674715657,0.6832252442529327,0.010603663320548897,279,4.838661968708038,0.02165922623100012,0.7715975642204285,0.01862145973485061,"{'cache_ratings': True, 'lr_all': 0.0190955049394013, 'n_epochs': 350, 'n_factors': 1, 'reg_all': 0.1558512937317089, 'reg_bi': 0, 'reg_bu': 0}",True,0.0190955049394013,350,1,0.1558512937317089,0,0
