split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
0.7018944649326507,0.681559313529517,0.7000813027664943,0.6945116937428875,0.009188580019204102,61,0.4139316876729329,0.01855502631178695,0.1388245423634847,0.005754206102746321,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.047, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.047,0,0
0.7022758689489605,0.6815877571973268,0.6999349713663058,0.6945995325041977,0.009250213433591378,78,0.4169619878133138,0.007745483905775758,0.13614201545715332,0.010526836210300082,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.033, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.033,0,0
0.7031145235288522,0.6812808517134038,0.6993754442234426,0.6945902731552328,0.009534173722289718,77,0.4420596758524577,0.009619612048803962,0.14762663841247559,0.03602367298937018,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.048, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.048,0,0
0.7029007752763,0.681302714200261,0.6994871812784431,0.6945635569183347,0.009479824829277086,72,0.4833957354227702,0.02427293123498451,0.18121139208475748,0.011763608064737046,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.031, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.031,0,0
0.7025139577120583,0.6812453349251772,0.6999128344001639,0.6945573756791331,0.009472742735419247,69,0.493181308110555,0.02026991337853991,0.18789132436116537,0.020704021743520366,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.033, 'reg_all': 0.032, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.033,0.032,0,0
0.7034095774489235,0.6815352577775724,0.7011890044596724,0.6953779465620561,0.009830149564416638,117,0.46028892199198407,0.05214978918350662,0.13946167627970377,0.006535283011038811,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.038, 'reg_all': 0.047, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.038,0.047,0,0
0.7035765534735958,0.6828948757848226,0.6990947044376271,0.6951887112320151,0.00888352539619606,106,0.41685930887858075,0.006605714751371575,0.12739102045694986,0.0013953662294941673,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.038, 'reg_all': 0.033, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.038,0.033,0,0
0.7034419971565009,0.6815966553869902,0.6996857064336629,0.6949081196590513,0.009536726929731173,91,0.40885623296101886,0.011569420817894468,0.15421692530314127,0.01851476064466384,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.038, 'reg_all': 0.048, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.038,0.048,0,0
0.7033726495409252,0.6827248268162973,0.7000178927088762,0.6953717896886995,0.009047019795582232,116,0.6067836284637451,0.005423053843568367,0.18433403968811035,0.015446140385824392,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.038, 'reg_all': 0.031, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.038,0.031,0,0
0.7030275550603593,0.682425067261332,0.7009316593487893,0.6954614272234935,0.009257724900706097,121,0.6234336694081625,0.006384366191819816,0.16939600308736166,0.011015713377403036,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.038, 'reg_all': 0.032, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.038,0.032,0,0
0.7019330758979996,0.6801482664685314,0.7024023535417419,0.694827898636091,0.010381835284375791,87,0.5379830996195475,0.08174825054635222,0.1593449910481771,0.012041525056389155,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.031, 'reg_all': 0.047, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.031,0.047,0,0
0.7027344407573385,0.6806672160005968,0.7001934964701264,0.6945317177426872,0.0098584111595125,65,0.4146740436553955,0.009250736520787218,0.16098928451538086,0.01519583506736554,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.031, 'reg_all': 0.033, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.031,0.033,0,0
0.7018834514666149,0.6799992833729435,0.7017649111404785,0.6945492153266789,0.010288469366106882,68,0.4177099863688151,0.00512399975019584,0.18425329526265463,0.004310181277736559,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.031, 'reg_all': 0.048, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.031,0.048,0,0
0.7026447762699177,0.6813189397201392,0.6996197671416251,0.6945278277105608,0.009421383886817918,63,0.4876733620961507,0.02732525877149184,0.16942906379699707,0.003937000618457788,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.031, 'reg_all': 0.031, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.031,0.031,0,0
0.7019432830125747,0.6818654163988838,0.6994672764997638,0.6944253253037408,0.008938535891915782,53,0.4928727149963379,0.015242777896633412,0.17221633593241373,0.0063842647886704264,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.031, 'reg_all': 0.032, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.031,0.032,0,0
0.7028168198244935,0.68157549053625,0.6998839905473205,0.6947587669693546,0.009398562124991985,85,0.506955623626709,0.009471148117150953,0.1767736275990804,0.001974215446235361,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.037, 'reg_all': 0.047, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.037,0.047,0,0
0.7033053873642258,0.6826608203075554,0.6994940727174411,0.6951534267964075,0.008969594658183836,103,0.5475213527679443,0.01895491485902084,0.2425531546274821,0.005319281259297257,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.037, 'reg_all': 0.033, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.037,0.033,0,0
0.7023904199824654,0.6814086984613923,0.6998735317233473,0.6945575500557349,0.009354246996765996,70,0.5506091117858887,0.04178917157007714,0.20792293548583984,0.029907978258348716,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.037, 'reg_all': 0.048, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.037,0.048,0,0
0.7028406249894549,0.6828580969192856,0.7000928837977661,0.6952638685688356,0.008843637942223736,113,0.6362914244333903,0.04274554058209642,0.237303098042806,0.038738279081220545,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.037, 'reg_all': 0.031, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.037,0.031,0,0
0.7031042792668848,0.6826177880885314,0.6986868169196515,0.6948029614250225,0.008802928691731254,86,0.7278873125712076,0.017436790696433516,0.30405259132385254,0.01061216450462078,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.037, 'reg_all': 0.032, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.037,0.032,0,0
0.7023963326051923,0.6800842781569254,0.7007301984505342,0.6944036030708839,0.01014811313328625,50,0.7942619323730469,0.024007684699908497,0.3393993377685547,0.044148704580660746,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.027, 'reg_all': 0.047, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.027,0.047,0,0
0.7024780117069546,0.6799372556354187,0.7000916209379179,0.694168962760097,0.010110385122489999,39,0.8826233545939127,0.028934561801668784,0.19791404406229654,0.05117866933473896,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.027, 'reg_all': 0.033, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.027,0.033,0,0
