split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
0.715935170420195,0.6870700867442678,0.7115449967772713,0.7048500846472447,0.012699465873968951,2478,0.08359766006469727,0.004073241005522943,0.08995755513509114,0.003502221589840918,"{'n_factors': 1, 'n_epochs': 21, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,21,0.03981071705535002,0.10000000000000082,0,0
0.7090724572501745,0.6834355584098257,0.7138247894583765,0.7021109350394589,0.013347245272546323,2476,0.08634201685587566,0.006660598306627301,0.09414633115132649,0.008580485428299048,"{'n_factors': 1, 'n_epochs': 22, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,22,0.03981071705535002,0.10000000000000082,0,0
0.7059584027464171,0.6829769380837114,0.7106982444328781,0.6998778617543356,0.012106401625954635,2473,0.092926025390625,0.002532173439713051,0.09407790501912434,0.007054156423426655,"{'n_factors': 1, 'n_epochs': 23, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,23,0.03981071705535002,0.10000000000000082,0,0
0.7073962814200535,0.682747531854865,0.7081221351055567,0.6994219827934917,0.011794340492278245,2471,0.10358126958211263,0.007588165378573231,0.08250164985656738,0.005699689892848296,"{'n_factors': 1, 'n_epochs': 24, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,24,0.03981071705535002,0.10000000000000082,0,0
0.7023607064136297,0.6840025753929432,0.7124126730273918,0.6995919849446549,0.0117624480396811,2472,0.09101001421610515,0.0031710971261457457,0.09853569666544597,0.0022589456454437263,"{'n_factors': 1, 'n_epochs': 25, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,25,0.03981071705535002,0.10000000000000082,0,0
0.7099017766276927,0.6849379582595306,0.7076139973822083,0.7008179107564771,0.01126759814535992,2474,0.09965928395589192,0.00762121744425994,0.10539404551188152,0.0010203804974362963,"{'n_factors': 1, 'n_epochs': 26, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,26,0.03981071705535002,0.10000000000000082,0,0
0.7012626763083525,0.682950030422553,0.708486674592866,0.6975664604412571,0.010747916315032744,2468,0.10369602839152019,0.005479894972309419,0.09203839302062988,0.01052669331829256,"{'n_factors': 1, 'n_epochs': 27, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,27,0.03981071705535002,0.10000000000000082,0,0
0.7033538375890527,0.6820980280094139,0.706047853129981,0.6971665729094824,0.010711682531632741,2467,0.09738628069559734,0.0047185436844938864,0.08128293355305989,0.0026437725942165613,"{'n_factors': 1, 'n_epochs': 28, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,28,0.03981071705535002,0.10000000000000082,0,0
0.7080346425093313,0.6815101438966192,0.70767077631196,0.6990718542393034,0.012418892926308028,2470,0.11038605372111003,0.002712367791259356,0.08072829246520996,0.002787009159210077,"{'n_factors': 1, 'n_epochs': 29, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,29,0.03981071705535002,0.10000000000000082,0,0
0.701335449090411,0.6861124529017737,0.7054418341993587,0.697629912063848,0.008314826068667154,2469,0.11580522855122884,0.002846753173273671,0.08239976565043132,0.0034762194463998893,"{'n_factors': 1, 'n_epochs': 30, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,30,0.03981071705535002,0.10000000000000082,0,0
0.7004043833906598,0.6801354701304322,0.7049488878499008,0.6951629137903309,0.010786756615053137,2466,0.12294705708821614,0.008559188192587185,0.1105181376139323,0.016503239827360298,"{'n_factors': 1, 'n_epochs': 31, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,31,0.03981071705535002,0.10000000000000082,0,0
0.7364637176689489,0.6796326447998596,0.7048896207966864,0.7069953277551649,0.02324891699569642,2480,0.16021235783894858,0.009554176767924093,0.11552166938781738,0.011583357710748239,"{'n_factors': 1, 'n_epochs': 32, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,32,0.03981071705535002,0.10000000000000082,0,0
0.6996565796874579,0.6796974240975205,0.7031511354232568,0.6941683797360784,0.010331485784322391,1764,0.17437434196472168,0.001139702771974934,0.20073707898457846,0.004720945729866895,"{'n_factors': 1, 'n_epochs': 33, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,33,0.03981071705535002,0.10000000000000082,0,0
0.7007366180351934,0.6796828302068271,0.7027165828708671,0.6943786770376291,0.010422923478033847,2146,0.24956337610880533,0.0006120159363404708,0.09054478009541829,0.006526235260871901,"{'n_factors': 1, 'n_epochs': 34, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,34,0.03981071705535002,0.10000000000000082,0,0
0.7004776004035577,0.6791220290925976,0.7036077349376334,0.694402454811263,0.010880195867050977,2196,0.1712942918141683,0.01109356903121862,0.08516097068786621,0.0033563977413496268,"{'n_factors': 1, 'n_epochs': 35, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,35,0.03981071705535002,0.10000000000000082,0,0
0.6984056711554772,0.6802990820271335,0.7034923718130244,0.6940657083318783,0.009953512973007487,1625,0.13789828618367514,0.002338931881149359,0.08868877092997234,0.004997663521794026,"{'n_factors': 1, 'n_epochs': 36, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,36,0.03981071705535002,0.10000000000000082,0,0
0.7002012834160757,0.6794669756902432,0.7029877688823833,0.694218675996234,0.010492874463235036,1859,0.13846302032470703,0.004041499170498451,0.08474294344584148,0.007052735460036596,"{'n_factors': 1, 'n_epochs': 37, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,37,0.03981071705535002,0.10000000000000082,0,0
0.6984951731750546,0.680211745947247,0.703138994720494,0.6939486379475985,0.009896730807307488,1468,0.14564363161722818,0.008588370329080112,0.08197633425394694,0.0004648568177911997,"{'n_factors': 1, 'n_epochs': 38, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,38,0.03981071705535002,0.10000000000000082,0,0
0.6985494717331858,0.6786732979636821,0.7018149364421269,0.6930125687129983,0.01022665892518112,695,0.1537309487660726,0.00851123022153205,0.08576011657714844,0.003445769312355338,"{'n_factors': 1, 'n_epochs': 39, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,39,0.03981071705535002,0.10000000000000082,0,0
0.6981852358158431,0.6791202830171551,0.7026512203123297,0.6933189130484426,0.010204151947606108,896,0.15665014584859213,0.0028767769341866856,0.09440803527832031,0.0036875549249675743,"{'n_factors': 1, 'n_epochs': 40, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,40,0.03981071705535002,0.10000000000000082,0,0
0.698306426076882,0.6796277844358997,0.7263581160457497,0.7014307755195105,0.019205071251649098,2475,0.16451144218444824,0.0058626924892938815,0.08413259188334148,0.0029736082362111175,"{'n_factors': 1, 'n_epochs': 41, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,41,0.03981071705535002,0.10000000000000082,0,0
0.697615892755101,0.6788434091968395,0.7016096614353491,0.6926896544624298,0.0099256041976965,531,0.1679717699686686,0.0004482753002723831,0.07925637563069661,0.0047472249229402515,"{'n_factors': 1, 'n_epochs': 42, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,42,0.03981071705535002,0.10000000000000082,0,0
0.6985586571684227,0.6800762889359775,0.7017842448925626,0.6934730636656542,0.00956403972910368,1013,0.1701489289601644,0.001440896450381203,0.0836327075958252,0.001734640037848433,"{'n_factors': 1, 'n_epochs': 43, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,43,0.03981071705535002,0.10000000000000082,0,0
0.6984319305646185,0.6786586438979922,0.7015149635288508,0.6928685126638205,0.010126419269125754,611,0.1703925927480062,0.004342714717138402,0.08368627230326335,0.0006398736064697749,"{'n_factors': 1, 'n_epochs': 44, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,44,0.03981071705535002,0.10000000000000082,0,0
0.697739181360279,0.6788103621495751,0.7019865335418449,0.692845359017233,0.01007458362894594,601,0.17487366994222006,0.0053478498410188926,0.08831111590067546,0.005589683780409559,"{'n_factors': 1, 'n_epochs': 45, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,45,0.03981071705535002,0.10000000000000082,0,0
0.696465579604665,0.6791220939162449,0.7006326639692763,0.692073445830062,0.009314658173083919,283,0.17695204416910806,0.004449089667542935,0.10468451182047527,0.010831988577282535,"{'n_factors': 1, 'n_epochs': 46, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,46,0.03981071705535002,0.10000000000000082,0,0
0.6981475811957454,0.6780799003997472,0.7007175941934509,0.6923150252629812,0.010120287433533047,367,0.18889435132344565,0.004249509119556231,0.1071004072825114,0.0018962282846589126,"{'n_factors': 1, 'n_epochs': 47, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,47,0.03981071705535002,0.10000000000000082,0,0
0.6970857465874577,0.6779652497712589,0.7024471234261087,0.6924993732616085,0.010507668616334547,440,0.18713760375976562,0.002181326043647568,0.10603030522664388,0.010712983036880402,"{'n_factors': 1, 'n_epochs': 48, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,48,0.03981071705535002,0.10000000000000082,0,0
0.6974470199954331,0.6788816640432196,0.701487503051842,0.6926053956968317,0.009843338989981864,487,0.18444434801737467,0.0024524770839842312,0.09635806083679199,0.01462564090346,"{'n_factors': 1, 'n_epochs': 49, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,49,0.03981071705535002,0.10000000000000082,0,0
0.6975097095868555,0.6787380340140101,0.7003840555323635,0.6922105997110762,0.009598541069695245,328,0.19973063468933105,0.007280050822407969,0.08587161699930827,0.0039244107617260205,"{'n_factors': 1, 'n_epochs': 50, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,50,0.03981071705535002,0.10000000000000082,0,0
0.6965441197306886,0.6781792361692363,0.7012019260725708,0.6919750939908319,0.009938747733152998,244,0.2015532652537028,0.008333153162091985,0.09776822725931804,0.011317204292385613,"{'n_factors': 1, 'n_epochs': 51, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,51,0.03981071705535002,0.10000000000000082,0,0
0.69802833424739,0.6781334290014047,0.7003880625858783,0.6921832752782242,0.009981339748402596,315,0.22179134686787924,0.016264334775568066,0.11929933230082194,0.004134622000286889,"{'n_factors': 1, 'n_epochs': 52, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,52,0.03981071705535002,0.10000000000000082,0,0
0.6966176175810073,0.6781448216281524,0.7002540363882801,0.69167215853248,0.009679790570319112,162,0.2798306147257487,0.006128699296557301,0.11598761876424153,0.018581416742969342,"{'n_factors': 1, 'n_epochs': 53, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,53,0.03981071705535002,0.10000000000000082,0,0
0.6969391941210494,0.6774995524330104,0.7006161933667464,0.6916849799736021,0.01014231553920657,166,0.2589693069458008,0.016090659847264766,0.1409013271331787,0.0047998326773156744,"{'n_factors': 1, 'n_epochs': 54, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,54,0.03981071705535002,0.10000000000000082,0,0
0.6959724329311769,0.6777419134820181,0.7002507153494709,0.6913216872542219,0.009759904947995095,67,0.28436938921610516,0.027704068811180527,0.08670504887898763,0.0014592766203397234,"{'n_factors': 1, 'n_epochs': 55, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,55,0.03981071705535002,0.10000000000000082,0,0
0.6969269861469417,0.6780194499320862,0.7001686933879154,0.6917050431556477,0.009767250137394235,169,0.24114028612772623,0.00950705064180666,0.10371359189351399,0.008460874157096636,"{'n_factors': 1, 'n_epochs': 56, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,56,0.03981071705535002,0.10000000000000082,0,0
0.6961652425722604,0.6777855961066898,0.70012053180661,0.6913571234951866,0.009731421443769433,75,0.23830763498942056,0.00669618244818817,0.11933199564615886,0.007733011271683848,"{'n_factors': 1, 'n_epochs': 57, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,57,0.03981071705535002,0.10000000000000082,0,0
0.6966983545234926,0.6783505220590766,0.7001715621727517,0.6917401462517736,0.009573481423876424,176,0.28215646743774414,0.0061363845072332735,0.12386337916056316,0.025155241351578945,"{'n_factors': 1, 'n_epochs': 58, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,58,0.03981071705535002,0.10000000000000082,0,0
0.6964316806076111,0.6780378952524385,0.7001068013183108,0.6915254590594535,0.009654443230823078,120,0.30605530738830566,0.01552411752376215,0.12131341298421223,0.007750200354922586,"{'n_factors': 1, 'n_epochs': 59, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,59,0.03981071705535002,0.10000000000000082,0,0
0.6963173503223822,0.6781191221423889,0.6996225339307822,0.6913530021318511,0.009454548970484178,73,0.3136943181355794,0.018937868341622144,0.11077245076497395,0.00960971297320941,"{'n_factors': 1, 'n_epochs': 60, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,60,0.03981071705535002,0.10000000000000082,0,0
0.6957281875920863,0.6784333023416808,0.7000045480551078,0.691388679329625,0.009325704955560165,87,0.3081653912862142,0.002378757188144501,0.08767294883728027,0.00325044442893905,"{'n_factors': 1, 'n_epochs': 61, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,61,0.03981071705535002,0.10000000000000082,0,0
0.6954544062690419,0.6781596716849776,0.7003398232498862,0.6913179670679686,0.009515684519385574,66,0.29576905568440753,0.005371021679024955,0.09512805938720703,0.004502197602194391,"{'n_factors': 1, 'n_epochs': 62, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,62,0.03981071705535002,0.10000000000000082,0,0
0.6965572323171142,0.6779398748330943,0.6995847148612861,0.691360607337165,0.0095700386048744,76,0.2786133289337158,0.016329802816787156,0.10703698794047038,0.019955346385053172,"{'n_factors': 1, 'n_epochs': 63, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,63,0.03981071705535002,0.10000000000000082,0,0
0.6965324316190226,0.678036487695979,0.7003374654891398,0.6916354616013805,0.009740589959820252,145,0.3375205993652344,0.0015224272585589017,0.09734233220418294,0.003410432879992998,"{'n_factors': 1, 'n_epochs': 64, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,64,0.03981071705535002,0.10000000000000082,0,0
0.6963428893636034,0.6779852290508147,0.7005187255688029,0.6916156146610737,0.009787746111556356,138,0.348344087600708,0.0053320043217518175,0.09237996737162273,0.00559133915538925,"{'n_factors': 1, 'n_epochs': 65, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,65,0.03981071705535002,0.10000000000000082,0,0
0.6970069137292167,0.6781876322976368,0.7005560239077567,0.6919168566448701,0.009815557265462203,224,0.2914439042409261,0.01501685412226235,0.08884954452514648,0.004713237865140222,"{'n_factors': 1, 'n_epochs': 66, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,66,0.03981071705535002,0.10000000000000082,0,0
0.6952630965835536,0.6776611627441631,0.7001455753726047,0.6910232782334406,0.009656405388582675,7,0.2731289068857829,0.002253711942345579,0.1020797888437907,0.013865934722964815,"{'n_factors': 1, 'n_epochs': 67, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,67,0.03981071705535002,0.10000000000000082,0,0
0.6961193043524754,0.6775581971560095,0.7003889750809792,0.6913554921964881,0.009910652008755372,74,0.27016766866048175,0.0032272210424167365,0.10941044489542644,0.0015047564605765254,"{'n_factors': 1, 'n_epochs': 68, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,68,0.03981071705535002,0.10000000000000082,0,0
0.8825591713115055,0.6779533579454777,0.7004469292513238,0.7536531528361023,0.0916117219097663,2489,0.2779270013173421,0.0062273159615648475,0.11486172676086426,0.00532344904436201,"{'n_factors': 1, 'n_epochs': 69, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,69,0.03981071705535002,0.10000000000000082,0,0
0.6958057278536879,0.6787089336303835,0.700233809643178,0.6915828237090832,0.009280975573808104,131,0.2861703236897786,0.007656045178258862,0.08321738243103027,0.010957696171867122,"{'n_factors': 1, 'n_epochs': 70, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,70,0.03981071705535002,0.10000000000000082,0,0
0.6951536516772727,0.6779024945095078,0.7004479700871368,0.6911680387579725,0.009625952767119948,31,0.28008604049682617,0.005100645159776474,0.08792702356974284,0.0032527025516000795,"{'n_factors': 1, 'n_epochs': 71, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,71,0.03981071705535002,0.10000000000000082,0,0
0.6952849321102768,0.6778706107836526,0.6991387808139543,0.6907647745692946,0.009252301776888794,1,0.2974090576171875,0.0018260773920221562,0.0928494135538737,0.010776370907512958,"{'n_factors': 1, 'n_epochs': 72, 'lr_all': 0.03981071705535002, 'reg_all': 0.10000000000000082, 'reg_bu': 0, 'reg_bi': 0}",1,72,0.03981071705535002,0.10000000000000082,0,0
