split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_cache_ratings,param_lr_all,param_lr_bi,param_lr_bu,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.6648666918183732,0.6659809847391984,0.6614436198270726,0.661997556723473,0.6635722132770293,0.001903175503455779,12,1.7200960516929626,0.059455576104630314,0.0790567398071289,0.014410397462619108,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.03276271914026245, 'lr_bu': 8.91214148650084e-05, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0012369619572324356, 'reg_bu': 0.004315852659180377}",True,0.00263,0.03276271914026245,8.91214148650084e-05,577,1,0.00942,0.0012369619572324356,0.004315852659180377
0.6686628920388956,0.6754994666060309,0.6724464568590721,0.6696516047411751,0.6715651050612934,0.0026617806849280846,246,1.6828884482383728,0.06386169397208959,0.07477253675460815,0.0028009638639655975,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.004739888170154902, 'lr_bu': 0.0017104212695986988, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0010684685377576708, 'reg_bu': 0.006433192452650961}",True,0.00263,0.004739888170154902,0.0017104212695986988,577,1,0.00942,0.0010684685377576708,0.006433192452650961
0.6697932004609398,0.6765978533975662,0.6737759471061618,0.6696037989142526,0.67244269996973,0.002920704315123861,301,1.8005885481834412,0.11333737164553406,0.08281552791595459,0.0050257553923279,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.0048272886141044104, 'lr_bu': 0.004070039949520136, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0011638827784224942, 'reg_bu': 0.012638554295386099}",True,0.00263,0.0048272886141044104,0.004070039949520136,577,1,0.00942,0.0011638827784224942,0.012638554295386099
0.6726178102882041,0.6764803395164463,0.6711653616652759,0.6718207300546146,0.6730210603811353,0.0020623792928468813,330,1.685871422290802,0.05013784558569054,0.09168028831481934,0.0068710227784954175,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02228908004307238, 'lr_bu': 0.0015575455025072288, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0027225548545145657, 'reg_bu': 0.005118636146446816}",True,0.00263,0.02228908004307238,0.0015575455025072288,577,1,0.00942,0.0027225548545145657,0.005118636146446816
0.6673816554733274,0.6753356781870418,0.6717867865766913,0.6650973667399962,0.6699003717442642,0.003953286789856184,153,1.7694056630134583,0.10235226586570449,0.10467422008514404,0.03830257663296828,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.006304926354483029, 'lr_bu': 0.00016869635297837426, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0028609506178039735, 'reg_bu': 0.014344642753452883}",True,0.00263,0.006304926354483029,0.00016869635297837426,577,1,0.00942,0.0028609506178039735,0.014344642753452883
0.6720698469786232,0.6782614607865102,0.6720858556408468,0.6713474185930829,0.6734411454997657,0.002798946322241918,365,1.717514991760254,0.07991337111586601,0.0861784815788269,0.008716368596575017,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.01548728448702008, 'lr_bu': 0.002526813798675134, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0013574746016669953, 'reg_bu': 0.0037951705475229094}",True,0.00263,0.01548728448702008,0.002526813798675134,577,1,0.00942,0.0013574746016669953,0.0037951705475229094
0.6772087140091787,0.679808617425311,0.6786131173277489,0.6747503954062929,0.6775952110421328,0.0018826614792489954,465,1.7374340295791626,0.014963965159834964,0.08579009771347046,0.008450675621438421,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.05160722065759325, 'lr_bu': 0.0032979745639992184, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0056782097085704124, 'reg_bu': 0.009055490630138007}",True,0.00263,0.05160722065759325,0.0032979745639992184,577,1,0.00942,0.0056782097085704124,0.009055490630138007
0.6723330941493083,0.6743920947222973,0.6722356722174082,0.6711181430220438,0.6725197510277644,0.001181706126002335,306,1.6608880758285522,0.08613998349632054,0.0903923511505127,0.01657192071585305,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.02927918611139993, 'lr_bu': 0.0010090536316126558, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.004279086613980581, 'reg_bu': 9.632161412157555e-05}",True,0.00263,0.02927918611139993,0.0010090536316126558,577,1,0.00942,0.004279086613980581,9.632161412157555e-05
0.6765059344576393,0.6802320052935453,0.6774909750861018,0.6745916791549403,0.6772051484980567,0.002034863704315051,460,1.754293978214264,0.003286229014135543,0.08735489845275879,0.006804267730286459,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.012975129896379873, 'lr_bu': 0.03487564616653288, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.002713582757816057, 'reg_bu': 0.05631788159181074}",True,0.00263,0.012975129896379873,0.03487564616653288,577,1,0.00942,0.002713582757816057,0.05631788159181074
0.6702745402826266,0.6775521709150757,0.669965664961628,0.6701201360635202,0.6719781280557127,0.003220027447349192,274,1.7052324414253235,0.06016602091002764,0.08182203769683838,0.0021774384851441886,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.009983568878985058, 'lr_bu': 0.006190199872031161, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0005708639246919276, 'reg_bu': 0.005482707895773696}",True,0.00263,0.009983568878985058,0.006190199872031161,577,1,0.00942,0.0005708639246919276,0.005482707895773696
0.682707851283997,0.6856840500174944,0.6785243677095876,0.67082155267124,0.6794344554205798,0.005585313476334741,475,1.711440086364746,0.03213962512060733,0.08683472871780396,0.006529843932422606,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.004277815452673462, 'lr_bu': 0.00024093975473431358, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.001245426319599317, 'reg_bu': 0.054177410612223434}",True,0.00263,0.004277815452673462,0.00024093975473431358,577,1,0.00942,0.001245426319599317,0.054177410612223434
0.6693017544143579,0.6763389113580188,0.6709318739600016,0.6685666874779693,0.671284806802587,0.0030409375152217963,226,1.7486681938171387,0.020237495237746397,0.08600765466690063,0.013112607892367793,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.0070925504120158776, 'lr_bu': 0.00868597323138923, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0005218800507194371, 'reg_bu': 0.002238723442312046}",True,0.00263,0.0070925504120158776,0.00868597323138923,577,1,0.00942,0.0005218800507194371,0.002238723442312046
0.6696096327601124,0.6753773748927088,0.672383831567755,0.6697344661031718,0.671776326330937,0.002355863301243404,261,1.7096822261810303,0.047039193599502906,0.0806768536567688,0.008200397457787036,"{'cache_ratings': True, 'lr_all': 0.00263, 'lr_bi': 0.006554841569466948, 'lr_bu': 0.0012561851767760306, 'n_epochs': 577, 'n_factors': 1, 'reg_all': 0.00942, 'reg_bi': 0.0058889143251077605, 'reg_bu': 0.0018784848929977215}",True,0.00263,0.006554841569466948,0.0012561851767760306,577,1,0.00942,0.0058889143251077605,0.0018784848929977215
