split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi
2.2917696432771986,2.303681010027929,2.3238876613065096,2.3064461048705454,0.013257100805462375,2999,0.004001776377360026,0.0008352251753468002,0.1514592965443929,0.02724540594269342,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 1, 'lr_all': 0.004, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,1,0.004,0.057,0,0
2.1342404746853356,2.1469938910515887,2.1637725558066405,2.1483356405145217,0.012093694570720008,2998,0.00801690419514974,0.0019821176063399538,0.1459470589955648,0.03391286212004819,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 2, 'lr_all': 0.004, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,2,0.004,0.057,0,0
2.001326421822078,2.0138217346829683,2.028205510840643,2.0144512224485633,0.010982366100625775,2997,0.009864091873168945,0.0015979125984504868,0.1567983627319336,0.007378642130235248,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 3, 'lr_all': 0.004, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,3,0.004,0.057,0,0
1.8764609545654778,1.9010235830328792,1.9099457378351368,1.8958100918111647,0.01415846144403127,2996,0.014298677444458008,0.006762101297727405,0.11852224667867024,0.011228120858567543,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 4, 'lr_all': 0.004, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,4,0.004,0.057,0,0
1.7719419107001695,1.7964296773445152,1.7784438569161352,1.7822718149869399,0.010357046749302693,2995,0.02176245053609212,0.006300482357129699,0.2121125857035319,0.010700639478199433,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 5, 'lr_all': 0.004, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,5,0.004,0.057,0,0
1.68889763807733,1.7221700533146227,1.7198983919343709,1.7103220277754412,0.015177691234374936,2994,0.039023637771606445,0.0035425340795849536,0.18654402097066244,0.006062288922982251,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 6, 'lr_all': 0.004, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,6,0.004,0.057,0,0
1.6122495959182217,1.6110553328411579,1.5420264765579517,1.5884438017724438,0.03282562643347675,2993,0.02742346127827962,0.00897800087905345,0.15381511052449545,0.0130866622563748,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 7, 'lr_all': 0.004, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,7,0.004,0.057,0,0
1.5769539449291294,1.585578585990757,1.5829524028060304,1.5818283112419724,0.003609597830208414,2992,0.030567407608032227,0.0173556277801179,0.13129003842671713,0.006097819084980475,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 8, 'lr_all': 0.004, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,8,0.004,0.057,0,0
1.511569773007673,1.5305915084548076,1.377255038193694,1.4731387732187249,0.0682433126717333,2991,0.021750847498575848,0.0016289623957042242,0.09806474049886067,0.006454397800814093,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 9, 'lr_all': 0.004, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,9,0.004,0.057,0,0
1.2827575077965427,1.4843329021680238,1.2590652002437894,1.342051870069452,0.10107175810802173,2989,0.02629232406616211,0.0037905592322860534,0.09649165471394856,0.004171905143731665,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 10, 'lr_all': 0.004, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,10,0.004,0.057,0,0
1.214370925353736,1.4214068450906916,1.4475603473844751,1.3611127059429675,0.10430999967542699,2990,0.03027455012003581,0.004189107844160972,0.10354161262512207,0.008320341358994877,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 11, 'lr_all': 0.004, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,11,0.004,0.057,0,0
1.1584394241834195,1.336192154359359,1.3713489170040982,1.2886601651822922,0.09319184703122282,2988,0.03251242637634277,0.003675303139667324,0.09649006525675456,0.01020798476498761,"{'n_factors': 1, 'cache_ratings': 'True', 'n_epochs': 12, 'lr_all': 0.004, 'reg_all': 0.057, 'reg_bu': 0, 'reg_bi': 0}",1,True,12,0.004,0.057,0,0
